SA3_CODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,0,0,0,0,4,0,0,0,0,4,166,12,0,0,0,176,471,148,45,7,4,679,87,60,55,31,23,253,23,3,3,0,0,29,753,217,113,39,23,1147,0,0,0,0,0,0,4,0,0,0,0,4,60,0,0,0,0,59,38,18,8,0,0,65,0,3,7,4,0,14,0,0,0,0,0,3,100,22,12,4,0,141,0,0,0,0,0,0,8,0,0,0,0,13,106,7,0,0,0,117,18,9,0,0,0,29,0,0,3,0,0,7,9,0,0,0,0,10,145,18,5,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1007,252,135,42,28,1468,0,0,0,0,0,0,6,0,0,0,0,5,204,4,0,0,0,216,598,235
20102,0,0,0,0,0,0,3,0,0,0,0,3,71,0,0,0,0,68,114,5,0,0,0,114,22,3,0,0,0,25,10,0,0,0,0,12,216,7,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,225,7,3,0,0,240,0,0,0,0,0,0,7,0,0,0,0,7,59,0,0,0,0,59,125,10
20103,0,0,0,0,0,0,3,0,0,0,0,4,49,4,0,0,0,56,111,0,0,0,0,112,30,0,0,0,0,28,3,0,0,0,0,3,197,7,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,209,7,0,0,0,218,0,0,0,0,0,0,4,0,0,0,0,3,62,5,0,0,0,66,110,0
20201,0,0,0,0,0,0,3,0,0,0,0,3,194,4,0,3,0,201,458,154,47,7,0,666,73,38,52,20,9,194,11,3,0,0,0,16,740,204,102,34,8,1080,0,0,0,0,0,0,3,0,0,0,0,3,82,0,0,0,0,77,17,26,4,0,0,50,0,7,3,0,0,12,7,0,0,0,0,7,99,30,10,0,0,142,0,0,0,0,0,0,6,0,0,0,0,6,115,7,3,0,0,120,16,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,133,12,3,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,983,243,115,40,14,1384,3,0,0,0,0,3,3,0,0,0,0,8,217,5,0,0,0,223,524,205
20202,0,0,0,0,0,0,0,0,0,0,0,4,108,3,0,0,0,106,180,11,3,0,0,199,33,3,0,0,0,44,12,0,0,0,0,12,329,16,9,4,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,359,16,9,4,0,389,3,0,0,0,0,3,6,0,0,0,0,6,97,3,0,0,0,99,207,18
20203,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,50,3,0,0,0,59,19,0,0,0,0,19,0,0,0,0,0,0,93,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,103,3,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26,51,4
20301,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,42,0,0,0,0,42,17,0,0,0,0,18,9,0,0,0,0,9,67,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,74,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,39,3
20302,0,0,0,0,0,0,5,0,0,0,0,5,295,16,0,0,0,314,744,176,65,11,0,990,119,49,57,33,19,275,30,8,3,0,3,44,1196,246,120,42,23,1632,0,0,0,0,0,0,3,0,0,0,0,3,99,0,3,0,0,108,37,16,13,0,0,63,3,0,0,0,0,10,3,0,0,0,0,3,150,14,11,3,0,179,0,0,0,0,0,0,19,0,0,0,0,19,165,5,0,0,0,171,18,5,3,0,0,29,0,0,0,0,0,4,8,0,0,0,0,6,214,7,3,3,4,231,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,1576,273,143,55,26,2069,0,0,0,0,0,0,11,0,0,0,0,13,299,12,0,0,0,315,817,253
20303,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,66,226,39,15,0,0,275,43,16,8,5,4,73,5,0,0,0,0,6,335,63,20,10,4,431,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,20,5,0,0,0,30,3,0,3,0,0,4,0,0,0,0,0,0,46,5,3,0,0,59,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,410,66,27,7,4,515,0,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,0,82,213,44
20401,0,0,0,0,0,3,0,0,0,0,0,0,72,3,0,0,0,77,201,18,3,0,0,225,43,7,3,3,0,57,14,3,0,0,0,18,334,30,9,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,23,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,366,35,13,3,0,416,0,0,0,0,0,0,4,0,0,0,0,4,77,0,0,0,0,78,226,16
20402,0,0,0,0,0,0,5,0,0,0,0,5,84,3,0,0,0,87,178,23,7,0,0,210,40,4,12,3,0,59,5,3,0,0,0,6,304,31,21,7,0,363,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,43,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,372,38,21,9,0,439,0,0,0,0,0,0,3,0,0,0,0,6,74,0,0,0,0,75,172,20
20403,0,0,0,0,0,0,5,0,0,0,0,4,66,0,0,0,0,70,272,56,9,3,0,339,71,14,14,12,0,118,14,5,0,0,0,20,424,84,27,12,0,549,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,67,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,77,4,3,0,0,82,0,0,0,0,0,0,4,0,0,0,0,4,68,3,0,0,0,76,8,3,0,0,0,7,3,0,0,0,3,3,0,0,0,0,0,3,81,6,0,0,3,96,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,595,92,26,12,3,735,0,0,0,0,0,0,4,0,0,0,0,3,73,0,0,0,0,75,291,43
20501,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,38,138,11,0,0,0,152,35,7,0,0,3,46,3,0,0,0,0,5,214,16,3,0,3,242,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,251,16,8,0,3,281,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,45,171,24
20502,3,0,0,0,0,3,5,0,0,0,0,5,72,4,0,0,0,81,156,17,3,3,0,181,31,7,0,0,4,44,5,0,0,0,0,5,274,28,3,3,7,316,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,322,30,3,3,7,371,0,0,0,0,0,0,3,0,0,0,0,3,69,3,0,0,0,71,187,21
20503,0,0,0,0,0,0,3,0,0,0,0,3,94,3,0,0,0,100,222,12,9,0,0,245,42,12,3,3,0,63,12,0,0,0,0,12,370,29,16,6,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,18,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,401,35,14,6,0,460,0,0,0,0,0,0,8,0,0,0,0,8,113,4,0,0,0,116,298,31
20504,0,0,0,0,0,0,3,0,0,0,0,3,104,0,0,0,0,109,355,29,16,0,0,396,52,13,10,7,4,81,14,0,0,0,0,14,523,47,22,8,4,604,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,23,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,27,0,0,0,0,0,0,15,0,0,0,0,11,50,0,0,0,0,50,3,3,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,4,68,3,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,627,56,30,9,4,717,0,0,0,0,0,0,3,0,0,0,0,3,109,3,0,0,0,110,377,47
20505,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,47,139,17,3,0,0,156,28,3,4,0,3,40,8,0,0,0,0,10,223,23,5,0,3,261,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,251,23,5,0,3,287,0,0,0,0,0,0,3,0,0,0,0,3,60,3,0,0,0,62,152,17
20601,0,0,0,0,0,0,3,0,0,0,0,3,289,12,6,0,0,302,290,211,93,12,4,610,51,50,111,62,20,292,15,3,3,0,0,23,641,279,214,70,27,1238,0,0,0,0,0,0,3,0,0,0,0,7,286,22,4,0,0,314,122,170,51,8,0,349,14,12,30,16,3,73,13,0,0,0,0,18,432,210,82,35,7,758,3,0,0,0,0,3,61,3,3,0,0,69,523,59,13,4,0,598,69,73,33,0,3,179,7,5,6,6,0,20,9,6,3,4,0,19,666,144,65,12,5,883,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,7,3,0,0,0,12,3,3,3,0,0,9,0,0,0,0,0,0,25,4,3,4,0,37,0,0,0,0,0,0,1766,642,357,117,37,2914,3,0,0,0,0,4,4,0,0,0,0,3,267,30,5,3,0,306,278,376
20602,0,0,0,0,0,0,0,0,0,0,0,3,223,13,5,0,0,233,211,140,46,8,3,402,31,27,69,32,6,165,13,0,0,0,0,16,479,176,123,42,15,820,0,0,0,0,0,0,0,0,0,0,0,0,118,9,0,0,0,129,57,62,28,3,0,149,0,4,3,0,0,12,4,0,0,0,0,3,184,75,27,7,0,299,0,0,0,0,0,0,54,3,9,0,0,64,257,36,12,3,3,313,22,27,8,0,0,53,0,3,4,0,0,6,8,0,0,0,0,11,338,73,32,4,0,454,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,7,3,0,3,0,20,0,0,0,0,0,0,1007,321,189,53,19,1585,0,0,0,0,0,0,3,0,0,0,0,3,170,21,3,0,0,192,205,223
20603,3,0,0,0,0,0,4,0,0,0,0,4,145,9,0,0,0,153,140,65,33,0,0,240,30,15,28,9,4,81,10,4,0,0,0,10,328,92,60,10,4,501,0,0,0,0,0,0,4,0,0,0,0,4,146,3,0,0,0,150,72,49,16,0,0,136,0,4,5,3,0,13,7,3,0,0,0,11,221,59,25,3,0,312,0,0,0,0,0,0,30,0,0,0,0,28,333,34,17,3,3,394,30,32,12,0,0,71,0,3,0,0,0,7,13,7,3,0,0,19,403,70,28,6,3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,961,225,114,24,8,1335,0,0,0,0,0,0,0,0,0,0,0,3,141,9,0,0,0,155,157,137
20604,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,73,36,31,8,3,0,78,4,5,12,7,8,33,3,0,0,0,0,3,107,34,17,15,4,180,0,0,0,0,0,4,13,0,0,0,0,13,325,29,11,0,0,373,153,211,78,14,0,452,32,50,122,76,27,312,9,9,4,3,0,27,543,295,221,95,29,1184,40,9,3,0,0,49,375,16,3,3,0,396,2403,299,95,9,3,2806,207,402,138,25,0,769,14,13,20,11,0,58,49,13,10,0,0,71,3078,751,265,40,7,4142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,4,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,7,4,7,0,0,14,0,0,0,0,0,0,3737,1091,505,145,45,5522,0,0,0,0,0,0,5,0,0,0,0,5,61,3,0,0,0,60,37,47
20605,0,0,0,0,0,0,5,0,0,0,0,5,155,9,4,0,0,164,91,67,22,7,0,192,28,21,17,14,9,90,3,3,0,0,0,8,284,94,42,23,9,455,0,0,0,0,0,0,13,0,0,0,0,13,363,8,6,0,0,381,171,139,51,5,0,364,9,24,26,11,6,70,13,0,3,0,0,17,564,177,92,13,5,849,9,0,0,0,0,12,181,10,0,0,0,185,1961,112,43,10,0,2128,177,205,75,7,3,470,6,3,12,0,0,20,36,0,0,0,0,41,2371,331,131,23,4,2861,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,21,3,0,0,0,0,3,3235,606,265,63,19,4184,0,0,0,0,0,0,0,0,0,0,0,3,141,3,4,0,0,146,111,85
20606,0,0,0,0,0,0,3,0,0,0,0,3,180,7,11,0,0,196,84,86,34,5,0,204,23,10,16,14,5,62,3,0,0,0,0,4,293,100,59,18,5,473,0,0,0,0,0,0,3,0,0,0,0,3,208,8,3,0,0,223,93,73,29,7,0,205,6,8,16,6,4,38,0,0,0,0,0,3,313,94,54,7,4,467,5,0,0,0,0,5,110,8,3,0,0,115,1038,70,18,0,0,1129,94,121,38,12,3,264,0,4,4,0,0,9,32,3,0,0,0,29,1277,202,65,12,3,1549,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,1888,396,177,37,13,2511,0,0,0,0,0,0,0,0,0,0,0,0,147,14,0,0,0,166,102,112
20607,3,0,0,0,0,3,3,0,0,0,0,3,237,11,6,0,0,257,110,175,72,14,0,376,18,37,54,27,23,152,4,0,0,0,3,11,386,227,130,42,22,801,0,0,0,0,0,3,11,0,0,0,0,11,850,49,9,0,0,912,271,471,167,16,0,927,46,76,122,99,34,366,18,11,3,5,0,36,1193,603,302,120,32,2253,8,0,0,0,0,8,90,3,0,0,0,91,737,47,19,0,3,805,85,118,52,3,0,259,4,4,9,4,0,25,19,3,0,0,0,21,939,171,74,7,4,1198,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,7,9,4,0,0,23,4,3,5,3,3,17,0,0,0,0,0,3,31,14,10,3,3,65,3,0,0,0,0,7,2549,1023,523,166,65,4326,0,0,0,0,0,0,6,3,0,0,0,14,250,28,5,0,0,287,127,261
