STE_NAME16	Year	LanguageSpoken	Sex	persons
Australian Capital Territory	2006	Persian_includes_Dari	M	221
Australian Capital Territory	2006	Polish	F	654
Australian Capital Territory	2006	Polish	M	515
Australian Capital Territory	2006	Punjabi	F	158
Australian Capital Territory	2006	Punjabi	M	162
Australian Capital Territory	2006	Russian	F	303
Australian Capital Territory	2006	Russian	M	223
Australian Capital Territory	2006	Samoan	F	126
Australian Capital Territory	2006	Samoan	M	126
Australian Capital Territory	2006	Serbian	F	566
Australian Capital Territory	2006	Serbian	M	550
Australian Capital Territory	2006	Sinhalese	F	389
Australian Capital Territory	2006	Sinhalese	M	397
Australian Capital Territory	2006	Spanish	F	1343
Australian Capital Territory	2006	Spanish	M	1141
Australian Capital Territory	2006	Tagalog	F	416
Australian Capital Territory	2006	Tagalog	M	252
Australian Capital Territory	2006	Tamil	F	444
Australian Capital Territory	2006	Tamil	M	451
Australian Capital Territory	2006	Thai	F	377
Australian Capital Territory	2006	Thai	M	264
Australian Capital Territory	2006	Turkish	F	103
Australian Capital Territory	2006	Turkish	M	97
Australian Capital Territory	2006	Urdu	F	287
Australian Capital Territory	2006	Urdu	M	362
Australian Capital Territory	2006	Vietnamese	F	1602
Australian Capital Territory	2006	Vietnamese	M	1462
Australian Capital Territory	2011		F	6417
Australian Capital Territory	2011		M	8092
Australian Capital Territory	2011	(Other)	F	5990
Australian Capital Territory	2011	(Other)	M	5746
Australian Capital Territory	2011	Afrikaans	F	238
Australian Capital Territory	2011	Afrikaans	M	233
Australian Capital Territory	2011	Arabic	F	1144
Australian Capital Territory	2011	Arabic	M	1278
Australian Capital Territory	2011	Australian_Indigenous_Languages	F	63
Australian Capital Territory	2011	Australian_Indigenous_Languages	M	47
Australian Capital Territory	2011	Chinese_languages_Bengali	F	630
Australian Capital Territory	2011	Chinese_languages_Bengali	M	725
Australian Capital Territory	2011	Chinese_languages_Cantonese	F	1845
Australian Capital Territory	2011	Chinese_languages_Cantonese	M	1630
Australian Capital Territory	2011	Chinese_languages_Mandarin	F	3628
Australian Capital Territory	2011	Chinese_languages_Mandarin	M	3047
Australian Capital Territory	2011	Chinese_languages_Other	F	436
Australian Capital Territory	2011	Chinese_languages_Other	M	404
Australian Capital Territory	2011	Croatian	F	1215
Australian Capital Territory	2011	Croatian	M	1185
Australian Capital Territory	2011	Dutch	F	338
Australian Capital Territory	2011	Dutch	M	256
Australian Capital Territory	2011	English	F	140446
Australian Capital Territory	2011	English	M	137596
Australian Capital Territory	2011	Filipino	F	480
Australian Capital Territory	2011	Filipino	M	337
Australian Capital Territory	2011	French	F	842
Australian Capital Territory	2011	French	M	751
Australian Capital Territory	2011	German	F	1007
Australian Capital Territory	2011	German	M	875
Australian Capital Territory	2011	Greek	F	1390
Australian Capital Territory	2011	Greek	M	1387
Australian Capital Territory	2011	Hindi	F	1123
Australian Capital Territory	2011	Hindi	M	1194
Australian Capital Territory	2011	Indonesian	F	550
Australian Capital Territory	2011	Indonesian	M	466
Australian Capital Territory	2011	Italian	F	1705
Australian Capital Territory	2011	Italian	M	1606
Australian Capital Territory	2011	Japanese	F	502
Australian Capital Territory	2011	Japanese	M	384
Australian Capital Territory	2011	Korean	F	807
Australian Capital Territory	2011	Korean	M	739
Australian Capital Territory	2011	Macedonian	F	291
Australian Capital Territory	2011	Macedonian	M	293
Australian Capital Territory	2011	Persian_includes_Dari	F	342
Australian Capital Territory	2011	Persian_includes_Dari	M	320
Australian Capital Territory	2011	Polish	F	651
Australian Capital Territory	2011	Polish	M	492
Australian Capital Territory	2011	Punjabi	F	428
Australian Capital Territory	2011	Punjabi	M	548
Australian Capital Territory	2011	Russian	F	409
Australian Capital Territory	2011	Russian	M	311
Australian Capital Territory	2011	Samoan	F	200
Australian Capital Territory	2011	Samoan	M	196
Australian Capital Territory	2011	Serbian	F	585
Australian Capital Territory	2011	Serbian	M	560
Australian Capital Territory	2011	Sinhalese	F	663
Australian Capital Territory	2011	Sinhalese	M	648
Australian Capital Territory	2011	Spanish	F	1589
Australian Capital Territory	2011	Spanish	M	1332
Australian Capital Territory	2011	Tagalog	F	642
Australian Capital Territory	2011	Tagalog	M	413
Australian Capital Territory	2011	Tamil	F	701
Australian Capital Territory	2011	Tamil	M	714
Australian Capital Territory	2011	Thai	F	498
Australian Capital Territory	2011	Thai	M	302
Australian Capital Territory	2011	Turkish	F	120
Australian Capital Territory	2011	Turkish	M	126
Australian Capital Territory	2011	Urdu	F	562
Australian Capital Territory	2011	Urdu	M	738
Australian Capital Territory	2011	Vietnamese	F	2012
Australian Capital Territory	2011	Vietnamese	M	1777
Australian Capital Territory	2016		F	10533
Australian Capital Territory	2016		M	11202
Australian Capital Territory	2016	(Other)	F	8911
Australian Capital Territory	2016	(Other)	M	8694
Australian Capital Territory	2016	Afrikaans	F	331
Australian Capital Territory	2016	Afrikaans	M	318
Australian Capital Territory	2016	Arabic	F	1451
Australian Capital Territory	2016	Arabic	M	1588
Australian Capital Territory	2016	Australian_Indigenous_Languages	F	63
Australian Capital Territory	2016	Australian_Indigenous_Languages	M	63
Australian Capital Territory	2016	Chinese_languages_Bengali	F	935
Australian Capital Territory	2016	Chinese_languages_Bengali	M	1003
Australian Capital Territory	2016	Chinese_languages_Cantonese	F	2041
Australian Capital Territory	2016	Chinese_languages_Cantonese	M	1811
Australian Capital Territory	2016	Chinese_languages_Mandarin	F	6651
Australian Capital Territory	2016	Chinese_languages_Mandarin	M	5760
Australian Capital Territory	2016	Chinese_languages_Other	F	490
Australian Capital Territory	2016	Chinese_languages_Other	M	454
Australian Capital Territory	2016	Croatian	F	1188
Australian Capital Territory	2016	Croatian	M	1082
Australian Capital Territory	2016	Dutch	F	328
Australian Capital Territory	2016	Dutch	M	257
Australian Capital Territory	2016	English	F	145943
Australian Capital Territory	2016	English	M	143048
Australian Capital Territory	2016	Filipino	F	768
Australian Capital Territory	2016	Filipino	M	538
Australian Capital Territory	2016	French	F	1108
Australian Capital Territory	2016	French	M	939
Australian Capital Territory	2016	German	F	1059
Australian Capital Territory	2016	German	M	857
Australian Capital Territory	2016	Greek	F	1266
Australian Capital Territory	2016	Greek	M	1167
Australian Capital Territory	2016	Hindi	F	1832
Australian Capital Territory	2016	Hindi	M	1816
Australian Capital Territory	2016	Indonesian	F	710
Australian Capital Territory	2016	Indonesian	M	616
Australian Capital Territory	2016	Italian	F	1674
Australian Capital Territory	2016	Italian	M	1575
Australian Capital Territory	2016	Japanese	F	632
Australian Capital Territory	2016	Japanese	M	481
Australian Capital Territory	2016	Korean	F	1213
Australian Capital Territory	2016	Korean	M	1151
Australian Capital Territory	2016	Macedonian	F	303
Australian Capital Territory	2016	Macedonian	M	288
Australian Capital Territory	2016	Persian_includes_Dari	F	442
Australian Capital Territory	2016	Persian_includes_Dari	M	495
Australian Capital Territory	2016	Polish	F	596
Australian Capital Territory	2016	Polish	M	496
Australian Capital Territory	2016	Punjabi	F	1039
Australian Capital Territory	2016	Punjabi	M	1173
Australian Capital Territory	2016	Russian	F	516
Australian Capital Territory	2016	Russian	M	376
Australian Capital Territory	2016	Samoan	F	258
Australian Capital Territory	2016	Samoan	M	227
Australian Capital Territory	2016	Serbian	F	561
Australian Capital Territory	2016	Serbian	M	533
Australian Capital Territory	2016	Sinhalese	F	884
Australian Capital Territory	2016	Sinhalese	M	839
Australian Capital Territory	2016	Spanish	F	1772
Australian Capital Territory	2016	Spanish	M	1507
Australian Capital Territory	2016	Tagalog	F	1007
Australian Capital Territory	2016	Tagalog	M	674
Australian Capital Territory	2016	Tamil	F	906
Australian Capital Territory	2016	Tamil	M	975
Australian Capital Territory	2016	Thai	F	713
Australian Capital Territory	2016	Thai	M	367
Australian Capital Territory	2016	Turkish	F	134
Australian Capital Territory	2016	Turkish	M	147
Australian Capital Territory	2016	Urdu	F	1087
Australian Capital Territory	2016	Urdu	M	1286
Australian Capital Territory	2016	Vietnamese	F	2293
Australian Capital Territory	2016	Vietnamese	M	1927
Other Territories	2006		F	33
Other Territories	2006		M	112
Other Territories	2006	(Other)	F	328
Other Territories	2006	(Other)	M	317
Other Territories	2006	Afrikaans	F	0
Other Territories	2006	Afrikaans	M	0
Other Territories	2006	Arabic	F	3
Other Territories	2006	Arabic	M	3
Other Territories	2006	Australian_Indigenous_Languages	F	0
Other Territories	2006	Australian_Indigenous_Languages	M	0
Other Territories	2006	Chinese_languages_Bengali	F	0
Other Territories	2006	Chinese_languages_Bengali	M	0
Other Territories	2006	Chinese_languages_Cantonese	F	57
Other Territories	2006	Chinese_languages_Cantonese	M	70
Other Territories	2006	Chinese_languages_Mandarin	F	156
Other Territories	2006	Chinese_languages_Mandarin	M	167
Other Territories	2006	Chinese_languages_Other	F	20
Other Territories	2006	Chinese_languages_Other	M	22
Other Territories	2006	Croatian	F	0
Other Territories	2006	Croatian	M	0
Other Territories	2006	Dutch	F	0
Other Territories	2006	Dutch	M	0
Other Territories	2006	English	F	428
Other Territories	2006	English	M	549
Other Territories	2006	Filipino	F	0
Other Territories	2006	Filipino	M	0
Other Territories	2006	French	F	0
Other Territories	2006	French	M	0
Other Territories	2006	German	F	0
Other Territories	2006	German	M	0
Other Territories	2006	Greek	F	0
Other Territories	2006	Greek	M	3
Other Territories	2006	Hindi	F	0
Other Territories	2006	Hindi	M	0
Other Territories	2006	Indonesian	F	14
Other Territories	2006	Indonesian	M	12
Other Territories	2006	Italian	F	6
Other Territories	2006	Italian	M	3
Other Territories	2006	Japanese	F	0
Other Territories	2006	Japanese	M	0
Other Territories	2006	Korean	F	0
Other Territories	2006	Korean	M	0
Other Territories	2006	Macedonian	F	0
Other Territories	2006	Macedonian	M	0
Other Territories	2006	Persian_includes_Dari	F	0
Other Territories	2006	Persian_includes_Dari	M	0
Other Territories	2006	Polish	F	0
Other Territories	2006	Polish	M	0
Other Territories	2006	Punjabi	F	0
Other Territories	2006	Punjabi	M	0
Other Territories	2006	Russian	F	0
Other Territories	2006	Russian	M	3
Other Territories	2006	Samoan	F	0
Other Territories	2006	Samoan	M	0
Other Territories	2006	Serbian	F	0
Other Territories	2006	Serbian	M	0
Other Territories	2006	Sinhalese	F	0
Other Territories	2006	Sinhalese	M	0
Other Territories	2006	Spanish	F	3
Other Territories	2006	Spanish	M	0
Other Territories	2006	Tagalog	F	0
Other Territories	2006	Tagalog	M	0
Other Territories	2006	Tamil	F	4
Other Territories	2006	Tamil	M	3
Other Territories	2006	Thai	F	0
Other Territories	2006	Thai	M	0
Other Territories	2006	Turkish	F	0
Other Territories	2006	Turkish	M	0
Other Territories	2006	Urdu	F	0
Other Territories	2006	Urdu	M	0
Other Territories	2006	Vietnamese	F	0
Other Territories	2006	Vietnamese	M	0
Other Territories	2011		F	59
Other Territories	2011		M	807
Other Territories	2011	(Other)	F	331
Other Territories	2011	(Other)	M	360
Other Territories	2011	Afrikaans	F	3
Other Territories	2011	Afrikaans	M	3
Other Territories	2011	Arabic	F	4
Other Territories	2011	Arabic	M	3
Other Territories	2011	Australian_Indigenous_Languages	F	32
Other Territories	2011	Australian_Indigenous_Languages	M	18
Other Territories	2011	Chinese_languages_Bengali	F	0
Other Territories	2011	Chinese_languages_Bengali	M	0
Other Territories	2011	Chinese_languages_Cantonese	F	59
Other Territories	2011	Chinese_languages_Cantonese	M	76
Other Territories	2011	Chinese_languages_Mandarin	F	104
Other Territories	2011	Chinese_languages_Mandarin	M	125
Other Territories	2011	Chinese_languages_Other	F	16
Other Territories	2011	Chinese_languages_Other	M	18
Other Territories	2011	Croatian	F	0
Other Territories	2011	Croatian	M	0
Other Territories	2011	Dutch	F	0
Other Territories	2011	Dutch	M	0
Other Territories	2011	English	F	418
Other Territories	2011	English	M	524
Other Territories	2011	Filipino	F	0
Other Territories	2011	Filipino	M	0
Other Territories	2011	French	F	0
Other Territories	2011	French	M	0
Other Territories	2011	German	F	6
Other Territories	2011	German	M	4
Other Territories	2011	Greek	F	3
Other Territories	2011	Greek	M	0
Other Territories	2011	Hindi	F	0
Other Territories	2011	Hindi	M	0
Other Territories	2011	Indonesian	F	7
Other Territories	2011	Indonesian	M	0
Other Territories	2011	Italian	F	0
Other Territories	2011	Italian	M	0
Other Territories	2011	Japanese	F	0
Other Territories	2011	Japanese	M	0
Other Territories	2011	Korean	F	0
Other Territories	2011	Korean	M	0
Other Territories	2011	Macedonian	F	0
Other Territories	2011	Macedonian	M	0
Other Territories	2011	Persian_includes_Dari	F	0
Other Territories	2011	Persian_includes_Dari	M	0
Other Territories	2011	Polish	F	0
Other Territories	2011	Polish	M	0
Other Territories	2011	Punjabi	F	0
Other Territories	2011	Punjabi	M	0
Other Territories	2011	Russian	F	0
Other Territories	2011	Russian	M	0
Other Territories	2011	Samoan	F	0
Other Territories	2011	Samoan	M	0
Other Territories	2011	Serbian	F	0
Other Territories	2011	Serbian	M	0
Other Territories	2011	Sinhalese	F	0
Other Territories	2011	Sinhalese	M	0
Other Territories	2011	Spanish	F	3
Other Territories	2011	Spanish	M	0
Other Territories	2011	Tagalog	F	3
Other Territories	2011	Tagalog	M	9
Other Territories	2011	Tamil	F	4
Other Territories	2011	Tamil	M	0
Other Territories	2011	Thai	F	9
Other Territories	2011	Thai	M	7
Other Territories	2011	Turkish	F	0
Other Territories	2011	Turkish	M	0
Other Territories	2011	Urdu	F	0
Other Territories	2011	Urdu	M	0
Other Territories	2011	Vietnamese	F	0
Other Territories	2011	Vietnamese	M	0
Other Territories	2016		F	221
Other Territories	2016		M	505
Other Territories	2016	(Other)	F	743
Other Territories	2016	(Other)	M	723
Other Territories	2016	Afrikaans	F	13
Other Territories	2016	Afrikaans	M	6
Other Territories	2016	Arabic	F	3
Other Territories	2016	Arabic	M	0
Other Territories	2016	Australian_Indigenous_Languages	F	22
Other Territories	2016	Australian_Indigenous_Languages	M	12
Other Territories	2016	Chinese_languages_Bengali	F	0
Other Territories	2016	Chinese_languages_Bengali	M	0
Other Territories	2016	Chinese_languages_Cantonese	F	32
Other Territories	2016	Chinese_languages_Cantonese	M	44
Other Territories	2016	Chinese_languages_Mandarin	F	160
Other Territories	2016	Chinese_languages_Mandarin	M	170
Other Territories	2016	Chinese_languages_Other	F	13
Other Territories	2016	Chinese_languages_Other	M	19
Other Territories	2016	Croatian	F	0
Other Territories	2016	Croatian	M	0
Other Territories	2016	Dutch	F	3
Other Territories	2016	Dutch	M	4
Other Territories	2016	English	F	833
Other Territories	2016	English	M	896
Other Territories	2016	Filipino	F	10
Other Territories	2016	Filipino	M	5
Other Territories	2016	French	F	5
Other Territories	2016	French	M	3
Other Territories	2016	German	F	3
Other Territories	2016	German	M	8
Other Territories	2016	Greek	F	0
Other Territories	2016	Greek	M	0
Other Territories	2016	Hindi	F	3
Other Territories	2016	Hindi	M	3
Other Territories	2016	Indonesian	F	3
Other Territories	2016	Indonesian	M	3
Other Territories	2016	Italian	F	4
Other Territories	2016	Italian	M	5
Other Territories	2016	Japanese	F	0
Other Territories	2016	Japanese	M	0
Other Territories	2016	Korean	F	0
Other Territories	2016	Korean	M	0
Other Territories	2016	Macedonian	F	0
Other Territories	2016	Macedonian	M	0
Other Territories	2016	Persian_includes_Dari	F	0
Other Territories	2016	Persian_includes_Dari	M	0
Other Territories	2016	Polish	F	0
Other Territories	2016	Polish	M	0
Other Territories	2016	Punjabi	F	0
Other Territories	2016	Punjabi	M	0
Other Territories	2016	Russian	F	3
Other Territories	2016	Russian	M	3
Other Territories	2016	Samoan	F	0
Other Territories	2016	Samoan	M	0
Other Territories	2016	Serbian	F	0
Other Territories	2016	Serbian	M	0
Other Territories	2016	Sinhalese	F	0
Other Territories	2016	Sinhalese	M	0
Other Territories	2016	Spanish	F	3
Other Territories	2016	Spanish	M	3
Other Territories	2016	Tagalog	F	23
Other Territories	2016	Tagalog	M	16
Other Territories	2016	Tamil	F	3
Other Territories	2016	Tamil	M	0
Other Territories	2016	Thai	F	7
Other Territories	2016	Thai	M	7
Other Territories	2016	Turkish	F	0
Other Territories	2016	Turkish	M	0
Other Territories	2016	Urdu	F	0
Other Territories	2016	Urdu	M	0
Other Territories	2016	Vietnamese	F	6
Other Territories	2016	Vietnamese	M	0
