STE_NAME16	Year	Age.min	persons
New South Wales	2016	41	97196
New South Wales	2016	42	100365
New South Wales	2016	43	102345
New South Wales	2016	44	105914
New South Wales	2016	45	107542
New South Wales	2016	46	99228
New South Wales	2016	47	97935
New South Wales	2016	48	95137
New South Wales	2016	49	92593
New South Wales	2016	50	93687
New South Wales	2016	51	93479
New South Wales	2016	52	98531
New South Wales	2016	53	100117
New South Wales	2016	54	99734
New South Wales	2016	55	99161
New South Wales	2016	56	95190
New South Wales	2016	57	92712
New South Wales	2016	58	92386
New South Wales	2016	59	90268
New South Wales	2016	60	87989
New South Wales	2016	61	85737
New South Wales	2016	62	83571
New South Wales	2016	63	83000
New South Wales	2016	64	79746
New South Wales	2016	65	78945
New South Wales	2016	66	77595
New South Wales	2016	67	74494
New South Wales	2016	68	75202
New South Wales	2016	69	78232
New South Wales	2016	70	65699
New South Wales	2016	71	62279
New South Wales	2016	72	59963
New South Wales	2016	73	52890
New South Wales	2016	74	51715
New South Wales	2016	75	48259
New South Wales	2016	76	45927
New South Wales	2016	77	43386
New South Wales	2016	78	40647
New South Wales	2016	79	39080
Victoria	2006		188879
Victoria	2006	0	63199
Victoria	2006	1	60588
Victoria	2006	2	60924
Victoria	2006	3	60606
Victoria	2006	4	60617
Victoria	2006	5	62242
Victoria	2006	6	62663
Victoria	2006	7	63209
Victoria	2006	8	62745
Victoria	2006	9	63970
Victoria	2006	10	64390
Victoria	2006	11	66302
Victoria	2006	12	66328
Victoria	2006	13	66435
Victoria	2006	14	66170
Victoria	2006	15	67406
Victoria	2006	16	67740
Victoria	2006	17	66833
Victoria	2006	18	66361
Victoria	2006	19	66843
Victoria	2006	20	68039
Victoria	2006	21	68702
Victoria	2006	22	67460
Victoria	2006	23	67521
Victoria	2006	24	66996
Victoria	2006	25	65931
Victoria	2006	26	64635
Victoria	2006	27	64311
Victoria	2006	28	64264
Victoria	2006	29	64694
Victoria	2006	30	65809
Victoria	2006	31	68013
Victoria	2006	32	70997
Victoria	2006	33	72519
Victoria	2006	34	76717
Victoria	2006	35	79295
Victoria	2006	36	75723
Victoria	2006	37	75626
Victoria	2006	38	73141
Victoria	2006	39	71264
Victoria	2006	40	71436
Victoria	2006	41	71792
Victoria	2006	42	73519
Victoria	2006	43	74903
Victoria	2006	44	74655
Victoria	2006	45	74178
Victoria	2006	46	72540
Victoria	2006	47	71833
Victoria	2006	48	69810
Victoria	2006	49	68144
Victoria	2006	50	68158
Victoria	2006	51	65529
Victoria	2006	52	63773
Victoria	2006	53	63793
Victoria	2006	54	61772
Victoria	2006	55	60911
Victoria	2006	56	60544
Victoria	2006	57	57985
Victoria	2006	58	58985
Victoria	2006	59	62469
Victoria	2006	60	51962
Victoria	2006	61	48849
Victoria	2006	62	47437
Victoria	2006	63	42535
Victoria	2006	64	42808
Victoria	2006	65	40120
Victoria	2006	66	38936
Victoria	2006	67	37929
Victoria	2006	68	36234
Victoria	2006	69	35131
Victoria	2006	70	34217
Victoria	2006	71	31836
Victoria	2006	72	31455
Victoria	2006	73	30467
Victoria	2006	74	29211
Victoria	2006	75	29874
Victoria	2006	76	29761
Victoria	2006	77	27914
Victoria	2006	78	27077
Victoria	2006	79	25833
Victoria	2011		219009
Victoria	2011	0	67125
Victoria	2011	1	69714
Victoria	2011	2	68621
Victoria	2011	3	69385
Victoria	2011	4	69893
Victoria	2011	5	68333
Victoria	2011	6	65319
Victoria	2011	7	64897
Victoria	2011	8	63885
Victoria	2011	9	63684
Victoria	2011	10	64413
Victoria	2011	11	65158
Victoria	2011	12	65787
Victoria	2011	13	65672
Victoria	2011	14	66911
Victoria	2011	15	67295
Victoria	2011	16	69035
Victoria	2011	17	69525
Victoria	2011	18	69446
Victoria	2011	19	70039
Victoria	2011	20	73119
Victoria	2011	21	75595
Victoria	2011	22	75252
Victoria	2011	23	75505
Victoria	2011	24	75631
Victoria	2011	25	76451
Victoria	2011	26	78170
Victoria	2011	27	77777
Victoria	2011	28	78798
Victoria	2011	29	77472
Victoria	2011	30	77066
Victoria	2011	31	75073
Victoria	2011	32	73966
Victoria	2011	33	73138
Victoria	2011	34	72970
Victoria	2011	35	73122
Victoria	2011	36	74770
Victoria	2011	37	76846
Victoria	2011	38	77662
Victoria	2011	39	81021
Victoria	2011	40	83582
Victoria	2011	41	79306
Victoria	2011	42	78980
Victoria	2011	43	76220
Victoria	2011	44	73117
Victoria	2011	45	73333
Victoria	2011	46	73552
Victoria	2011	47	74613
Victoria	2011	48	75507
Victoria	2011	49	75361
Victoria	2011	50	74582
Victoria	2011	51	71776
Victoria	2011	52	71515
Victoria	2011	53	68957
Victoria	2011	54	67279
Victoria	2011	55	67132
Victoria	2011	56	64795
Victoria	2011	57	62686
Victoria	2011	58	62503
Victoria	2011	59	60321
Victoria	2011	60	59767
Victoria	2011	61	59044
Victoria	2011	62	56935
Victoria	2011	63	57377
Victoria	2011	64	60691
Victoria	2011	65	50341
Victoria	2011	66	47196
Victoria	2011	67	45575
Victoria	2011	68	40769
Victoria	2011	69	41021
Victoria	2011	70	38058
Victoria	2011	71	37043
Victoria	2011	72	35642
Victoria	2011	73	34121
Victoria	2011	74	32451
Victoria	2011	75	31208
Victoria	2011	76	28971
Victoria	2011	77	28140
Victoria	2011	78	26829
Victoria	2011	79	25193
Victoria	2016		247896
Victoria	2016	0	70926
Victoria	2016	1	74723
Victoria	2016	2	74475
Victoria	2016	3	76016
Victoria	2016	4	75086
Victoria	2016	5	73469
Victoria	2016	6	74777
Victoria	2016	7	73389
Victoria	2016	8	73374
Victoria	2016	9	73624
Victoria	2016	10	71251
Victoria	2016	11	68121
Victoria	2016	12	68187
Victoria	2016	13	67125
Victoria	2016	14	66383
Victoria	2016	15	67489
Victoria	2016	16	69150
Victoria	2016	17	70182
Victoria	2016	18	72672
Victoria	2016	19	76844
Victoria	2016	20	79627
Victoria	2016	21	82118
Victoria	2016	22	82587
Victoria	2016	23	84245
Victoria	2016	24	85219
Victoria	2016	25	87078
Victoria	2016	26	88958
Victoria	2016	27	87795
Victoria	2016	28	89366
Victoria	2016	29	88069
Victoria	2016	30	90463
Victoria	2016	31	90307
Victoria	2016	32	89720
Victoria	2016	33	89808
Victoria	2016	34	87626
Victoria	2016	35	85955
Victoria	2016	36	82579
Victoria	2016	37	79964
Victoria	2016	38	78336
Victoria	2016	39	77189
Victoria	2016	40	77916
Victoria	2016	41	78200
Victoria	2016	42	80515
Victoria	2016	43	80937
Victoria	2016	44	84316
Victoria	2016	45	86602
Victoria	2016	46	81388
Victoria	2016	47	80747
Victoria	2016	48	78434
Victoria	2016	49	74868
Victoria	2016	50	75364
Victoria	2016	51	73963
Victoria	2016	52	76447
Victoria	2016	53	76805
Victoria	2016	54	75790
Victoria	2016	55	75407
Victoria	2016	56	72910
Victoria	2016	57	71276
Victoria	2016	58	70112
Victoria	2016	59	67904
Victoria	2016	60	68033
Victoria	2016	61	65047
Victoria	2016	62	63219
Victoria	2016	63	62719
Victoria	2016	64	60827
Victoria	2016	65	60232
Victoria	2016	66	58646
Victoria	2016	67	56447
Victoria	2016	68	56543
Victoria	2016	69	59523
Victoria	2016	70	49473
Victoria	2016	71	45785
Victoria	2016	72	44255
Victoria	2016	73	39259
Victoria	2016	74	39432
Victoria	2016	75	36477
Victoria	2016	76	34923
Victoria	2016	77	33039
Victoria	2016	78	31263
Victoria	2016	79	29413
Queensland	2006		126977
Queensland	2006	0	53014
Queensland	2006	1	51674
Queensland	2006	2	50713
Queensland	2006	3	50113
Queensland	2006	4	51562
Queensland	2006	5	53500
Queensland	2006	6	53215
Queensland	2006	7	53127
Queensland	2006	8	53840
Queensland	2006	9	54229
Queensland	2006	10	54945
Queensland	2006	11	56501
Queensland	2006	12	56473
Queensland	2006	13	56640
Queensland	2006	14	56983
Queensland	2006	15	56881
Queensland	2006	16	56156
Queensland	2006	17	53567
Queensland	2006	18	51676
Queensland	2006	19	52023
Queensland	2006	20	53753
Queensland	2006	21	54200
Queensland	2006	22	53679
Queensland	2006	23	54674
Queensland	2006	24	52599
Queensland	2006	25	51568
Queensland	2006	26	49943
Queensland	2006	27	48695
Queensland	2006	28	48926
Queensland	2006	29	49803
Queensland	2006	30	50869
Queensland	2006	31	52373
Queensland	2006	32	54746
Queensland	2006	33	57090
Queensland	2006	34	59579
Queensland	2006	35	61246
Queensland	2006	36	58091
Queensland	2006	37	57246
Queensland	2006	38	55404
Queensland	2006	39	55152
Queensland	2006	40	55090
Queensland	2006	41	56090
Queensland	2006	42	58316
Queensland	2006	43	59138
Queensland	2006	44	59795
Queensland	2006	45	59208
Queensland	2006	46	57541
Queensland	2006	47	56243
Queensland	2006	48	55052
Queensland	2006	49	53900
Queensland	2006	50	53265
Queensland	2006	51	52161
Queensland	2006	52	50734
Queensland	2006	53	51072
Queensland	2006	54	50019
Queensland	2006	55	49320
Queensland	2006	56	49495
Queensland	2006	57	48183
Queensland	2006	58	47791
Queensland	2006	59	50952
Queensland	2006	60	42147
Queensland	2006	61	41533
Queensland	2006	62	38960
Queensland	2006	63	34585
Queensland	2006	64	34594
Queensland	2006	65	31860
Queensland	2006	66	30953
Queensland	2006	67	29518
Queensland	2006	68	27460
Queensland	2006	69	26634
Queensland	2006	70	25194
Queensland	2006	71	23391
Queensland	2006	72	22018
Queensland	2006	73	21523
Queensland	2006	74	20882
Queensland	2006	75	21228
Queensland	2006	76	20261
Queensland	2006	77	19250
Queensland	2006	78	18583
Queensland	2006	79	17147
Queensland	2011		146785
Queensland	2011	0	57456
Queensland	2011	1	59576
Queensland	2011	2	59905
Queensland	2011	3	60359
Queensland	2011	4	60589
Queensland	2011	5	59692
Queensland	2011	6	58257
Queensland	2011	7	56776
Queensland	2011	8	55485
Queensland	2011	9	56779
Queensland	2011	10	58232
Queensland	2011	11	57707
Queensland	2011	12	57861
Queensland	2011	13	58566
Queensland	2011	14	58617
Queensland	2011	15	58991
Queensland	2011	16	60144
Queensland	2011	17	58885
Queensland	2011	18	57526
Queensland	2011	19	58365
Queensland	2011	20	58903
Queensland	2011	21	59696
Queensland	2011	22	58446
Queensland	2011	23	58200
Queensland	2011	24	58601
Queensland	2011	25	59553
Queensland	2011	26	60350
Queensland	2011	27	60205
Queensland	2011	28	61104
Queensland	2011	29	59497
Queensland	2011	30	59371
Queensland	2011	31	57735
Queensland	2011	32	56498
Queensland	2011	33	56090
Queensland	2011	34	57005
Queensland	2011	35	57765
Queensland	2011	36	59422
Queensland	2011	37	61298
Queensland	2011	38	63639
Queensland	2011	39	66056
Queensland	2011	40	67657
Queensland	2011	41	63565
Queensland	2011	42	62394
Queensland	2011	43	59780
Queensland	2011	44	59167
Queensland	2011	45	58507
Queensland	2011	46	59139
Queensland	2011	47	61395
Queensland	2011	48	61793
Queensland	2011	49	61908
Queensland	2011	50	61372
Queensland	2011	51	58852
Queensland	2011	52	57644
Queensland	2011	53	55987
Queensland	2011	54	54280
Queensland	2011	55	53859
Queensland	2011	56	52632
Queensland	2011	57	50834
Queensland	2011	58	50823
Queensland	2011	59	49819
Queensland	2011	60	49222
Queensland	2011	61	49088
Queensland	2011	62	47733
Queensland	2011	63	47157
Queensland	2011	64	49927
Queensland	2011	65	41287
Queensland	2011	66	40237
Queensland	2011	67	37674
Queensland	2011	68	33422
Queensland	2011	69	33140
Queensland	2011	70	30462
Queensland	2011	71	29263
Queensland	2011	72	27453
Queensland	2011	73	25272
Queensland	2011	74	24435
Queensland	2011	75	22635
Queensland	2011	76	21094
Queensland	2011	77	19359
Queensland	2011	78	18734
Queensland	2011	79	17749
Queensland	2016		169256
Queensland	2016	0	54465
Queensland	2016	1	59013
Queensland	2016	2	60160
Queensland	2016	3	61089
Queensland	2016	4	61734
Queensland	2016	5	61987
Queensland	2016	6	63520
Queensland	2016	7	63558
Queensland	2016	8	64153
Queensland	2016	9	63921
Queensland	2016	10	62633
Queensland	2016	11	60163
Queensland	2016	12	59511
Queensland	2016	13	58150
Queensland	2016	14	58638
Queensland	2016	15	60308
Queensland	2016	16	59758
Queensland	2016	17	58477
Queensland	2016	18	58412
Queensland	2016	19	59327
Queensland	2016	20	61171
Queensland	2016	21	63495
Queensland	2016	22	63324
Queensland	2016	23	64282
Queensland	2016	24	64591
Queensland	2016	25	64879
Queensland	2016	26	65587
Queensland	2016	27	63554
Queensland	2016	28	63330
Queensland	2016	29	63396
Queensland	2016	30	64934
Queensland	2016	31	65212
Queensland	2016	32	65222
Queensland	2016	33	66473
Queensland	2016	34	64099
Queensland	2016	35	63400
Queensland	2016	36	61660
Queensland	2016	37	60038
Queensland	2016	38	59773
Queensland	2016	39	60351
Queensland	2016	40	61384
Queensland	2016	41	61921
Queensland	2016	42	64713
Queensland	2016	43	66501
Queensland	2016	44	68388
Queensland	2016	45	70163
Queensland	2016	46	65653
Queensland	2016	47	64083
Queensland	2016	48	61950
Queensland	2016	49	61132
Queensland	2016	50	60065
Queensland	2016	51	59997
Queensland	2016	52	62797
Queensland	2016	53	62938
Queensland	2016	54	62926
Queensland	2016	55	62164
Queensland	2016	56	59646
Queensland	2016	57	58225
Queensland	2016	58	57012
Queensland	2016	59	55151
Queensland	2016	60	54483
Queensland	2016	61	52800
Queensland	2016	62	51472
Queensland	2016	63	51402
Queensland	2016	64	50534
Queensland	2016	65	49781
Queensland	2016	66	48905
Queensland	2016	67	47497
Queensland	2016	68	46770
Queensland	2016	69	49244
Queensland	2016	70	40705
Queensland	2016	71	39368
Queensland	2016	72	36548
Queensland	2016	73	32065
Queensland	2016	74	31729
Queensland	2016	75	28893
Queensland	2016	76	27201
Queensland	2016	77	25267
Queensland	2016	78	22988
Queensland	2016	79	21728
South Australia	2006		68790
South Australia	2006	0	17434
South Australia	2006	1	17244
South Australia	2006	2	17454
South Australia	2006	3	17477
South Australia	2006	4	17727
South Australia	2006	5	18030
South Australia	2006	6	18618
South Australia	2006	7	18965
South Australia	2006	8	18841
South Australia	2006	9	19158
South Australia	2006	10	19671
South Australia	2006	11	20063
South Australia	2006	12	19683
South Australia	2006	13	20127
South Australia	2006	14	20324
South Australia	2006	15	20304
South Australia	2006	16	20425
South Australia	2006	17	20342
South Australia	2006	18	19761
South Australia	2006	19	19928
South Australia	2006	20	20520
South Australia	2006	21	20403
South Australia	2006	22	20464
South Australia	2006	23	19686
South Australia	2006	24	19035
South Australia	2006	25	18508
South Australia	2006	26	17717
South Australia	2006	27	17418
South Australia	2006	28	17300
South Australia	2006	29	17903
South Australia	2006	30	18133
South Australia	2006	31	18567
South Australia	2006	32	19053
South Australia	2006	33	19841
South Australia	2006	34	21289
South Australia	2006	35	22145
South Australia	2006	36	21716
South Australia	2006	37	21582
South Australia	2006	38	21296
South Australia	2006	39	20931
South Australia	2006	40	21495
South Australia	2006	41	21747
South Australia	2006	42	22408
South Australia	2006	43	22932
South Australia	2006	44	22809
South Australia	2006	45	23405
South Australia	2006	46	22923
South Australia	2006	47	22506
South Australia	2006	48	21989
South Australia	2006	49	21857
South Australia	2006	50	21560
South Australia	2006	51	21048
South Australia	2006	52	20632
South Australia	2006	53	20769
South Australia	2006	54	20206
South Australia	2006	55	20114
South Australia	2006	56	20082
South Australia	2006	57	19502
South Australia	2006	58	19169
South Australia	2006	59	21046
South Australia	2006	60	17156
South Australia	2006	61	16568
South Australia	2006	62	15668
South Australia	2006	63	14466
South Australia	2006	64	14035
South Australia	2006	65	12928
South Australia	2006	66	12840
South Australia	2006	67	12835
South Australia	2006	68	12024
South Australia	2006	69	11833
South Australia	2006	70	11197
South Australia	2006	71	10625
South Australia	2006	72	10564
South Australia	2006	73	10307
South Australia	2006	74	9942
South Australia	2006	75	10215
South Australia	2006	76	10178
South Australia	2006	77	9899
South Australia	2006	78	9633
South Australia	2006	79	9355
South Australia	2011		77685
South Australia	2011	0	18652
South Australia	2011	1	19139
South Australia	2011	2	19280
South Australia	2011	3	19457
South Australia	2011	4	19619
South Australia	2011	5	19110
South Australia	2011	6	18605
South Australia	2011	7	18551
South Australia	2011	8	18372
South Australia	2011	9	18568
South Australia	2011	10	18782
South Australia	2011	11	19423
South Australia	2011	12	19783
South Australia	2011	13	19709
South Australia	2011	14	19893
South Australia	2011	15	20363
South Australia	2011	16	20891
South Australia	2011	17	20527
South Australia	2011	18	20533
South Australia	2011	19	20932
South Australia	2011	20	21070
South Australia	2011	21	21717
South Australia	2011	22	21256
South Australia	2011	23	20759
South Australia	2011	24	20790
South Australia	2011	25	21090
South Australia	2011	26	20941
South Australia	2011	27	21253
South Australia	2011	28	20890
South Australia	2011	29	20331
South Australia	2011	30	20162
South Australia	2011	31	19475
South Australia	2011	32	19350
South Australia	2011	33	19135
South Australia	2011	34	19690
South Australia	2011	35	19583
South Australia	2011	36	19970
South Australia	2011	37	20350
South Australia	2011	38	21339
South Australia	2011	39	22726
South Australia	2011	40	23533
South Australia	2011	41	22671
South Australia	2011	42	22627
South Australia	2011	43	22058
South Australia	2011	44	21528
South Australia	2011	45	21973
South Australia	2011	46	22342
South Australia	2011	47	22824
South Australia	2011	48	22926
South Australia	2011	49	23017
South Australia	2011	50	23528
South Australia	2011	51	22638
South Australia	2011	52	22493
South Australia	2011	53	21776
South Australia	2011	54	21423
South Australia	2011	55	21119
South Australia	2011	56	20637
South Australia	2011	57	20257
South Australia	2011	58	20321
South Australia	2011	59	19683
South Australia	2011	60	19800
South Australia	2011	61	19557
South Australia	2011	62	19051
South Australia	2011	63	18748
South Australia	2011	64	20444
South Australia	2011	65	16631
South Australia	2011	66	15950
South Australia	2011	67	14958
South Australia	2011	68	13823
South Australia	2011	69	13310
South Australia	2011	70	12252
South Australia	2011	71	12038
South Australia	2011	72	11991
South Australia	2011	73	11259
South Australia	2011	74	10989
South Australia	2011	75	10246
South Australia	2011	76	9565
South Australia	2011	77	9349
South Australia	2011	78	8941
South Australia	2011	79	8542
South Australia	2016		83830
South Australia	2016	0	18143
South Australia	2016	1	19254
South Australia	2016	2	19589
South Australia	2016	3	19859
South Australia	2016	4	20231
South Australia	2016	5	19748
South Australia	2016	6	20174
South Australia	2016	7	20109
South Australia	2016	8	20221
South Australia	2016	9	20218
South Australia	2016	10	19517
South Australia	2016	11	19056
South Australia	2016	12	19062
South Australia	2016	13	18805
South Australia	2016	14	19025
South Australia	2016	15	19389
South Australia	2016	16	20010
South Australia	2016	17	20367
South Australia	2016	18	20148
South Australia	2016	19	20772
South Australia	2016	20	21370
South Australia	2016	21	22031
South Australia	2016	22	21314
South Australia	2016	23	21667
South Australia	2016	24	21605
South Australia	2016	25	21463
South Australia	2016	26	21671
South Australia	2016	27	21341
South Australia	2016	28	21396
South Australia	2016	29	21491
South Australia	2016	30	22158
South Australia	2016	31	22096
South Australia	2016	32	22579
South Australia	2016	33	22145
South Australia	2016	34	21774
South Australia	2016	35	21428
South Australia	2016	36	20639
South Australia	2016	37	20316
South Australia	2016	38	19995
South Australia	2016	39	20431
South Australia	2016	40	20383
South Australia	2016	41	20629
South Australia	2016	42	20968
South Australia	2016	43	21748
South Australia	2016	44	22923
South Australia	2016	45	23802
South Australia	2016	46	23042
South Australia	2016	47	22683
South Australia	2016	48	22504
South Australia	2016	49	21593
South Australia	2016	50	22113
South Australia	2016	51	22207
South Australia	2016	52	22854
South Australia	2016	53	23196
South Australia	2016	54	22898
South Australia	2016	55	23464
South Australia	2016	56	22738
South Australia	2016	57	22445
South Australia	2016	58	21768
South Australia	2016	59	21489
South Australia	2016	60	21169
South Australia	2016	61	20585
South Australia	2016	62	20239
South Australia	2016	63	20282
South Australia	2016	64	19752
South Australia	2016	65	19733
South Australia	2016	66	19329
South Australia	2016	67	18814
South Australia	2016	68	18462
South Australia	2016	69	19958
South Australia	2016	70	16279
South Australia	2016	71	15568
South Australia	2016	72	14565
South Australia	2016	73	13357
South Australia	2016	74	12794
South Australia	2016	75	11737
South Australia	2016	76	11248
South Australia	2016	77	10981
South Australia	2016	78	10231
South Australia	2016	79	9686
Western Australia	2006		61287
Western Australia	2006	0	25952
Western Australia	2006	1	24717
Western Australia	2006	2	24656
Western Australia	2006	3	24534
Western Australia	2006	4	24955
Western Australia	2006	5	25967
Western Australia	2006	6	25919
Western Australia	2006	7	26871
Western Australia	2006	8	26455
Western Australia	2006	9	26948
Western Australia	2006	10	27227
Western Australia	2006	11	27927
Western Australia	2006	12	28224
Western Australia	2006	13	27967
Western Australia	2006	14	28101
Western Australia	2006	15	28506
Western Australia	2006	16	28774
Western Australia	2006	17	28137
Western Australia	2006	18	27024
Western Australia	2006	19	27556
Western Australia	2006	20	28092
Western Australia	2006	21	27810
Western Australia	2006	22	27211
Western Australia	2006	23	26767
Western Australia	2006	24	26138
Western Australia	2006	25	25462
Western Australia	2006	26	24851
Western Australia	2006	27	24764
Western Australia	2006	28	24862
Western Australia	2006	29	24883
Western Australia	2006	30	25804
Western Australia	2006	31	26166
Western Australia	2006	32	26716
Western Australia	2006	33	27936
Western Australia	2006	34	29998
Western Australia	2006	35	30920
Western Australia	2006	36	29724
Western Australia	2006	37	29728
Western Australia	2006	38	28866
Western Australia	2006	39	28638
Western Australia	2006	40	28876
Western Australia	2006	41	28984
Western Australia	2006	42	30034
Western Australia	2006	43	30624
Western Australia	2006	44	30240
Western Australia	2006	45	30418
Western Australia	2006	46	29829
Western Australia	2006	47	29190
Western Australia	2006	48	28447
Western Australia	2006	49	28035
Western Australia	2006	50	28431
Western Australia	2006	51	27082
Western Australia	2006	52	26334
Western Australia	2006	53	26345
Western Australia	2006	54	25579
Western Australia	2006	55	25335
Western Australia	2006	56	24610
Western Australia	2006	57	24012
Western Australia	2006	58	23572
Western Australia	2006	59	25283
Western Australia	2006	60	19717
Western Australia	2006	61	18959
Western Australia	2006	62	18561
Western Australia	2006	63	16553
Western Australia	2006	64	16700
Western Australia	2006	65	15304
Western Australia	2006	66	14754
Western Australia	2006	67	14361
Western Australia	2006	68	13700
Western Australia	2006	69	12905
Western Australia	2006	70	12311
Western Australia	2006	71	11680
Western Australia	2006	72	10859
Western Australia	2006	73	10653
Western Australia	2006	74	10413
Western Australia	2006	75	10414
Western Australia	2006	76	10048
Western Australia	2006	77	9316
