STE_NAME16	Year	Children	CoupleFamily	TotalFamilyIncome.min	families_with_children
New South Wales	2011	2	1	20800	2375
New South Wales	2011	2	1	26000	6530
New South Wales	2011	2	1	33800	10067
New South Wales	2011	2	1	41600	15944
New South Wales	2011	2	1	52000	47482
New South Wales	2011	2	1	78000	49213
New South Wales	2011	2	1	104000	43312
New South Wales	2011	2	1	130000	44554
New South Wales	2011	2	1	156000	48197
New South Wales	2011	2	1	208000	26725
New South Wales	2011	3	0		5021
New South Wales	2011	3	0	-1	387
New South Wales	2011	3	0	52	338
New South Wales	2011	3	0	7800	1066
New South Wales	2011	3	0	15600	1837
New South Wales	2011	3	0	20800	4498
New South Wales	2011	3	0	26000	1257
New South Wales	2011	3	0	33800	4341
New South Wales	2011	3	0	41600	2575
New South Wales	2011	3	0	52000	3927
New South Wales	2011	3	0	78000	2210
New South Wales	2011	3	0	104000	944
New South Wales	2011	3	0	130000	1023
New South Wales	2011	3	0	156000	549
New South Wales	2011	3	0	208000	248
New South Wales	2011	3	1		22037
New South Wales	2011	3	1	-1	588
New South Wales	2011	3	1	52	288
New South Wales	2011	3	1	7800	814
New South Wales	2011	3	1	15600	727
New South Wales	2011	3	1	20800	1012
New South Wales	2011	3	1	26000	3004
New South Wales	2011	3	1	33800	4357
New South Wales	2011	3	1	41600	6822
New South Wales	2011	3	1	52000	20508
New South Wales	2011	3	1	78000	19491
New South Wales	2011	3	1	104000	15424
New South Wales	2011	3	1	130000	17565
New South Wales	2011	3	1	156000	17135
New South Wales	2011	3	1	208000	10174
New South Wales	2011	4	0		2552
New South Wales	2011	4	0	-1	180
New South Wales	2011	4	0	52	106
New South Wales	2011	4	0	7800	380
New South Wales	2011	4	0	15600	714
New South Wales	2011	4	0	20800	1610
New South Wales	2011	4	0	26000	685
New South Wales	2011	4	0	33800	2334
New South Wales	2011	4	0	41600	1298
New South Wales	2011	4	0	52000	1622
New South Wales	2011	4	0	78000	700
New South Wales	2011	4	0	104000	319
New South Wales	2011	4	0	130000	292
New South Wales	2011	4	0	156000	189
New South Wales	2011	4	0	208000	89
New South Wales	2011	4	1		9721
New South Wales	2011	4	1	-1	282
New South Wales	2011	4	1	52	100
New South Wales	2011	4	1	7800	445
New South Wales	2011	4	1	15600	386
New South Wales	2011	4	1	20800	542
New South Wales	2011	4	1	26000	1682
New South Wales	2011	4	1	33800	2024
New South Wales	2011	4	1	41600	3188
New South Wales	2011	4	1	52000	8515
New South Wales	2011	4	1	78000	7047
New South Wales	2011	4	1	104000	4815
New South Wales	2011	4	1	130000	4905
New South Wales	2011	4	1	156000	4324
New South Wales	2011	4	1	208000	2743
New South Wales	2016	1	0		16783
New South Wales	2016	1	0	-1	3740
New South Wales	2016	1	0	52	1713
New South Wales	2016	1	0	7800	5292
New South Wales	2016	1	0	15600	5748
New South Wales	2016	1	0	20800	10676
New South Wales	2016	1	0	26000	14361
New South Wales	2016	1	0	33800	17072
New South Wales	2016	1	0	41600	19799
New South Wales	2016	1	0	52000	35810
New South Wales	2016	1	0	78000	20388
New South Wales	2016	1	0	104000	12570
New South Wales	2016	1	0	130000	5325
New South Wales	2016	1	0	156000	4201
New South Wales	2016	1	0	208000	2557
New South Wales	2016	1	1		37164
New South Wales	2016	1	1	-1	1890
New South Wales	2016	1	1	52	657
New South Wales	2016	1	1	7800	1331
New South Wales	2016	1	1	15600	978
New South Wales	2016	1	1	20800	3016
New South Wales	2016	1	1	26000	4456
New South Wales	2016	1	1	33800	8524
New South Wales	2016	1	1	41600	12654
New South Wales	2016	1	1	52000	44882
New South Wales	2016	1	1	78000	44880
New South Wales	2016	1	1	104000	46746
New South Wales	2016	1	1	130000	34219
New South Wales	2016	1	1	156000	41127
New South Wales	2016	1	1	208000	38783
New South Wales	2016	2	0		11331
New South Wales	2016	2	0	-1	1766
New South Wales	2016	2	0	52	693
New South Wales	2016	2	0	7800	2352
New South Wales	2016	2	0	15600	3282
New South Wales	2016	2	0	20800	4879
New South Wales	2016	2	0	26000	9370
New South Wales	2016	2	0	33800	8135
New South Wales	2016	2	0	41600	7705
New South Wales	2016	2	0	52000	15602
New South Wales	2016	2	0	78000	10110
New South Wales	2016	2	0	104000	6873
New South Wales	2016	2	0	130000	3123
New South Wales	2016	2	0	156000	3689
New South Wales	2016	2	0	208000	1779
New South Wales	2016	2	1		44396
New South Wales	2016	2	1	-1	1477
New South Wales	2016	2	1	52	597
New South Wales	2016	2	1	7800	965
New South Wales	2016	2	1	15600	639
New South Wales	2016	2	1	20800	2553
New South Wales	2016	2	1	26000	3758
New South Wales	2016	2	1	33800	6485
New South Wales	2016	2	1	41600	10890
New South Wales	2016	2	1	52000	39710
New South Wales	2016	2	1	78000	46559
New South Wales	2016	2	1	104000	52306
New South Wales	2016	2	1	130000	41889
New South Wales	2016	2	1	156000	55471
New South Wales	2016	2	1	208000	64442
New South Wales	2016	3	0		4561
New South Wales	2016	3	0	-1	603
New South Wales	2016	3	0	52	231
New South Wales	2016	3	0	7800	734
New South Wales	2016	3	0	15600	1214
New South Wales	2016	3	0	20800	1596
New South Wales	2016	3	0	26000	3404
New South Wales	2016	3	0	33800	3876
New South Wales	2016	3	0	41600	2874
New South Wales	2016	3	0	52000	4833
New South Wales	2016	3	0	78000	2800
New South Wales	2016	3	0	104000	1777
New South Wales	2016	3	0	130000	857
New South Wales	2016	3	0	156000	1121
New South Wales	2016	3	0	208000	599
New South Wales	2016	3	1		20289
New South Wales	2016	3	1	-1	626
New South Wales	2016	3	1	52	212
New South Wales	2016	3	1	7800	411
New South Wales	2016	3	1	15600	263
New South Wales	2016	3	1	20800	1201
New South Wales	2016	3	1	26000	1779
New South Wales	2016	3	1	33800	2821
New South Wales	2016	3	1	41600	4674
New South Wales	2016	3	1	52000	16344
New South Wales	2016	3	1	78000	18052
New South Wales	2016	3	1	104000	18475
New South Wales	2016	3	1	130000	14474
New South Wales	2016	3	1	156000	19110
New South Wales	2016	3	1	208000	24672
New South Wales	2016	4	0		2289
New South Wales	2016	4	0	-1	284
New South Wales	2016	4	0	52	82
New South Wales	2016	4	0	7800	295
New South Wales	2016	4	0	15600	452
New South Wales	2016	4	0	20800	616
New South Wales	2016	4	0	26000	1285
New South Wales	2016	4	0	33800	1674
New South Wales	2016	4	0	41600	1586
New South Wales	2016	4	0	52000	2022
New South Wales	2016	4	0	78000	1002
New South Wales	2016	4	0	104000	605
New South Wales	2016	4	0	130000	275
New South Wales	2016	4	0	156000	375
New South Wales	2016	4	0	208000	233
New South Wales	2016	4	1		8734
New South Wales	2016	4	1	-1	348
New South Wales	2016	4	1	52	119
New South Wales	2016	4	1	7800	243
New South Wales	2016	4	1	15600	161
New South Wales	2016	4	1	20800	693
New South Wales	2016	4	1	26000	970
New South Wales	2016	4	1	33800	1511
New South Wales	2016	4	1	41600	2404
New South Wales	2016	4	1	52000	7110
New South Wales	2016	4	1	78000	7039
New South Wales	2016	4	1	104000	5961
New South Wales	2016	4	1	130000	4150
New South Wales	2016	4	1	156000	4981
New South Wales	2016	4	1	208000	6098
Victoria	2006	1	0		11911
Victoria	2006	1	0	-1	1334
Victoria	2006	1	0	52	2011
Victoria	2006	1	0	7800	7205
Victoria	2006	1	0	15600	13094
Victoria	2006	1	0	20800	4542
Victoria	2006	1	0	26000	19750
Victoria	2006	1	0	33800	10426
Victoria	2006	1	0	41600	10667
Victoria	2006	1	0	52000	20559
Victoria	2006	1	0	78000	5586
Victoria	2006	1	0	104000	1744
Victoria	2006	1	0	130000	1660
Victoria	2006	1	0	156000	560
Victoria	2006	1	0	208000	110
Victoria	2006	1	1		27726
Victoria	2006	1	1	-1	1012
Victoria	2006	1	1	52	1164
Victoria	2006	1	1	7800	1506
Victoria	2006	1	1	15600	1724
Victoria	2006	1	1	20800	4049
Victoria	2006	1	1	26000	11273
Victoria	2006	1	1	33800	10247
Victoria	2006	1	1	41600	15595
Victoria	2006	1	1	52000	49207
Victoria	2006	1	1	78000	34245
Victoria	2006	1	1	104000	20167
Victoria	2006	1	1	130000	14504
Victoria	2006	1	1	156000	10909
Victoria	2006	1	1	208000	4077
Victoria	2006	2	0		8381
Victoria	2006	2	0	-1	727
Victoria	2006	2	0	52	773
Victoria	2006	2	0	7800	3429
Victoria	2006	2	0	15600	7404
Victoria	2006	2	0	20800	814
Victoria	2006	2	0	26000	12150
Victoria	2006	2	0	33800	5776
Victoria	2006	2	0	41600	4883
Victoria	2006	2	0	52000	8561
Victoria	2006	2	0	78000	3627
Victoria	2006	2	0	104000	1382
Victoria	2006	2	0	130000	1192
Victoria	2006	2	0	156000	387
Victoria	2006	2	0	208000	82
Victoria	2006	2	1		36738
Victoria	2006	2	1	-1	1081
Victoria	2006	2	1	52	1164
Victoria	2006	2	1	7800	1220
Victoria	2006	2	1	15600	1566
Victoria	2006	2	1	20800	3182
Victoria	2006	2	1	26000	9762
Victoria	2006	2	1	33800	10432
Victoria	2006	2	1	41600	16360
Victoria	2006	2	1	52000	61980
Victoria	2006	2	1	78000	41983
Victoria	2006	2	1	104000	25641
Victoria	2006	2	1	130000	23294
Victoria	2006	2	1	156000	17086
Victoria	2006	2	1	208000	6043
Victoria	2006	3	0		3729
Victoria	2006	3	0	-1	189
Victoria	2006	3	0	52	224
Victoria	2006	3	0	7800	964
Victoria	2006	3	0	15600	2074
Victoria	2006	3	0	20800	281
Victoria	2006	3	0	26000	4929
Victoria	2006	3	0	33800	2083
Victoria	2006	3	0	41600	1577
Victoria	2006	3	0	52000	2443
Victoria	2006	3	0	78000	1051
Victoria	2006	3	0	104000	440
Victoria	2006	3	0	130000	350
Victoria	2006	3	0	156000	160
Victoria	2006	3	0	208000	28
Victoria	2006	3	1		18863
Victoria	2006	3	1	-1	394
Victoria	2006	3	1	52	448
Victoria	2006	3	1	7800	540
Victoria	2006	3	1	15600	643
Victoria	2006	3	1	20800	1528
Victoria	2006	3	1	26000	4102
Victoria	2006	3	1	33800	4116
Victoria	2006	3	1	41600	6480
Victoria	2006	3	1	52000	24933
Victoria	2006	3	1	78000	16209
Victoria	2006	3	1	104000	9328
Victoria	2006	3	1	130000	9293
Victoria	2006	3	1	156000	6952
Victoria	2006	3	1	208000	2662
Victoria	2006	4	0		1898
Victoria	2006	4	0	-1	84
Victoria	2006	4	0	52	69
Victoria	2006	4	0	7800	316
Victoria	2006	4	0	15600	523
Victoria	2006	4	0	20800	136
Victoria	2006	4	0	26000	1708
Victoria	2006	4	0	33800	1003
Victoria	2006	4	0	41600	565
Victoria	2006	4	0	52000	791
Victoria	2006	4	0	78000	329
Victoria	2006	4	0	104000	131
Victoria	2006	4	0	130000	83
Victoria	2006	4	0	156000	55
Victoria	2006	4	0	208000	20
Victoria	2006	4	1		8018
Victoria	2006	4	1	-1	167
Victoria	2006	4	1	52	223
Victoria	2006	4	1	7800	255
Victoria	2006	4	1	15600	269
Victoria	2006	4	1	20800	862
Victoria	2006	4	1	26000	1695
Victoria	2006	4	1	33800	1496
Victoria	2006	4	1	41600	2233
Victoria	2006	4	1	52000	7988
Victoria	2006	4	1	78000	4656
Victoria	2006	4	1	104000	2443
Victoria	2006	4	1	130000	2215
Victoria	2006	4	1	156000	1728
Victoria	2006	4	1	208000	764
Victoria	2011	1	0		13021
Victoria	2011	1	0	-1	2052
Victoria	2011	1	0	52	1794
Victoria	2011	1	0	7800	5202
Victoria	2011	1	0	15600	8149
Victoria	2011	1	0	20800	12190
Victoria	2011	1	0	26000	6593
Victoria	2011	1	0	33800	15719
Victoria	2011	1	0	41600	14356
Victoria	2011	1	0	52000	23450
Victoria	2011	1	0	78000	10476
Victoria	2011	1	0	104000	4691
Victoria	2011	1	0	130000	3596
Victoria	2011	1	0	156000	1469
Victoria	2011	1	0	208000	243
Victoria	2011	1	1		28594
Victoria	2011	1	1	-1	1451
Victoria	2011	1	1	52	665
Victoria	2011	1	1	7800	1958
Victoria	2011	1	1	15600	1291
Victoria	2011	1	1	20800	2212
Victoria	2011	1	1	26000	6085
Victoria	2011	1	1	33800	9515
Victoria	2011	1	1	41600	13436
Victoria	2011	1	1	52000	41492
Victoria	2011	1	1	78000	36078
Victoria	2011	1	1	104000	29953
Victoria	2011	1	1	130000	22198
Victoria	2011	1	1	156000	22890
Victoria	2011	1	1	208000	10910
Victoria	2011	2	0		8937
Victoria	2011	2	0	-1	1003
Victoria	2011	2	0	52	904
Victoria	2011	2	0	7800	2660
Victoria	2011	2	0	15600	3913
Victoria	2011	2	0	20800	8977
Victoria	2011	2	0	26000	2346
Victoria	2011	2	0	33800	7419
Victoria	2011	2	0	41600	6133
Victoria	2011	2	0	52000	10906
Victoria	2011	2	0	78000	5891
Victoria	2011	2	0	104000	2634
Victoria	2011	2	0	130000	2670
Victoria	2011	2	0	156000	1050
Victoria	2011	2	0	208000	295
Victoria	2011	2	1		36186
Victoria	2011	2	1	-1	1237
Victoria	2011	2	1	52	550
Victoria	2011	2	1	7800	1483
Victoria	2011	2	1	15600	1214
Victoria	2011	2	1	20800	1744
Victoria	2011	2	1	26000	4891
Victoria	2011	2	1	33800	8103
Victoria	2011	2	1	41600	13455
Victoria	2011	2	1	52000	43651
Victoria	2011	2	1	78000	44599
Victoria	2011	2	1	104000	35974
Victoria	2011	2	1	130000	34077
Victoria	2011	2	1	156000	34138
Victoria	2011	2	1	208000	16757
Victoria	2011	3	0		3871
Victoria	2011	3	0	-1	284
Victoria	2011	3	0	52	233
Victoria	2011	3	0	7800	767
Victoria	2011	3	0	15600	1274
Victoria	2011	3	0	20800	3063
Victoria	2011	3	0	26000	943
Victoria	2011	3	0	33800	2984
Victoria	2011	3	0	41600	1915
Victoria	2011	3	0	52000	3067
Victoria	2011	3	0	78000	1639
Victoria	2011	3	0	104000	755
Victoria	2011	3	0	130000	719
Victoria	2011	3	0	156000	393
Victoria	2011	3	0	208000	119
Victoria	2011	3	1		17414
Victoria	2011	3	1	-1	464
Victoria	2011	3	1	52	181
Victoria	2011	3	1	7800	630
Victoria	2011	3	1	15600	482
Victoria	2011	3	1	20800	744
Victoria	2011	3	1	26000	2208
Victoria	2011	3	1	33800	3149
Victoria	2011	3	1	41600	5279
Victoria	2011	3	1	52000	17215
Victoria	2011	3	1	78000	16778
Victoria	2011	3	1	104000	12254
Victoria	2011	3	1	130000	13213
Victoria	2011	3	1	156000	12409
Victoria	2011	3	1	208000	6608
Victoria	2011	4	0		1703
Victoria	2011	4	0	-1	114
Victoria	2011	4	0	52	72
Victoria	2011	4	0	7800	252
Victoria	2011	4	0	15600	397
Victoria	2011	4	0	20800	985
Victoria	2011	4	0	26000	418
Victoria	2011	4	0	33800	1332
Victoria	2011	4	0	41600	766
Victoria	2011	4	0	52000	1028
Victoria	2011	4	0	78000	490
Victoria	2011	4	0	104000	228
Victoria	2011	4	0	130000	188
Victoria	2011	4	0	156000	114
Victoria	2011	4	0	208000	61
Victoria	2011	4	1		6926
Victoria	2011	4	1	-1	241
Victoria	2011	4	1	52	80
Victoria	2011	4	1	7800	334
Victoria	2011	4	1	15600	276
Victoria	2011	4	1	20800	335
Victoria	2011	4	1	26000	1212
Victoria	2011	4	1	33800	1475
Victoria	2011	4	1	41600	2119
Victoria	2011	4	1	52000	6031
Victoria	2011	4	1	78000	5081
Victoria	2011	4	1	104000	3287
Victoria	2011	4	1	130000	3395
Victoria	2011	4	1	156000	2812
Victoria	2011	4	1	208000	1637
Victoria	2016	1	0		13188
Victoria	2016	1	0	-1	3322
Victoria	2016	1	0	52	1489
Victoria	2016	1	0	7800	4098
Victoria	2016	1	0	15600	4477
Victoria	2016	1	0	20800	8126
Victoria	2016	1	0	26000	11296
Victoria	2016	1	0	33800	13046
Victoria	2016	1	0	41600	15186
Victoria	2016	1	0	52000	27300
Victoria	2016	1	0	78000	14879
Victoria	2016	1	0	104000	8573
Victoria	2016	1	0	130000	3246
Victoria	2016	1	0	156000	2442
Victoria	2016	1	0	208000	1529
Victoria	2016	1	1		29359
Victoria	2016	1	1	-1	1723
Victoria	2016	1	1	52	699
Victoria	2016	1	1	7800	1257
Victoria	2016	1	1	15600	903
Victoria	2016	1	1	20800	2648
Victoria	2016	1	1	26000	3897
Victoria	2016	1	1	33800	7377
Victoria	2016	1	1	41600	11578
Victoria	2016	1	1	52000	39651
Victoria	2016	1	1	78000	38643
Victoria	2016	1	1	104000	38441
Victoria	2016	1	1	130000	26586
Victoria	2016	1	1	156000	28829
Victoria	2016	1	1	208000	24420
Victoria	2016	2	0		9226
Victoria	2016	2	0	-1	1644
Victoria	2016	2	0	52	651
Victoria	2016	2	0	7800	2048
Victoria	2016	2	0	15600	2700
Victoria	2016	2	0	20800	3730
Victoria	2016	2	0	26000	7326
Victoria	2016	2	0	33800	6436
Victoria	2016	2	0	41600	6363
Victoria	2016	2	0	52000	12475
Victoria	2016	2	0	78000	7754
Victoria	2016	2	0	104000	4880
Victoria	2016	2	0	130000	2137
Victoria	2016	2	0	156000	2357
Victoria	2016	2	0	208000	1025
Victoria	2016	2	1		36187
Victoria	2016	2	1	-1	1498
Victoria	2016	2	1	52	557
Victoria	2016	2	1	7800	957
Victoria	2016	2	1	15600	578
Victoria	2016	2	1	20800	2210
Victoria	2016	2	1	26000	3276
Victoria	2016	2	1	33800	5660
Victoria	2016	2	1	41600	10129
Victoria	2016	2	1	52000	37362
Victoria	2016	2	1	78000	43685
Victoria	2016	2	1	104000	45889
Victoria	2016	2	1	130000	34908
Victoria	2016	2	1	156000	40616
Victoria	2016	2	1	208000	42426
Victoria	2016	3	0		3604
Victoria	2016	3	0	-1	499
Victoria	2016	3	0	52	200
Victoria	2016	3	0	7800	617
Victoria	2016	3	0	15600	858
Victoria	2016	3	0	20800	1119
Victoria	2016	3	0	26000	2388
Victoria	2016	3	0	33800	2601
Victoria	2016	3	0	41600	2244
Victoria	2016	3	0	52000	3586
Victoria	2016	3	0	78000	2091
Victoria	2016	3	0	104000	1263
Victoria	2016	3	0	130000	633
Victoria	2016	3	0	156000	682
Victoria	2016	3	0	208000	378
Victoria	2016	3	1		15893
Victoria	2016	3	1	-1	575
Victoria	2016	3	1	52	225
Victoria	2016	3	1	7800	374
Victoria	2016	3	1	15600	228
Victoria	2016	3	1	20800	1048
Victoria	2016	3	1	26000	1330
Victoria	2016	3	1	33800	2312
Victoria	2016	3	1	41600	3871
Victoria	2016	3	1	52000	14138
Victoria	2016	3	1	78000	15664
Victoria	2016	3	1	104000	15154
Victoria	2016	3	1	130000	11425
Victoria	2016	3	1	156000	13302
Victoria	2016	3	1	208000	16307
Victoria	2016	4	0		1703
Victoria	2016	4	0	-1	238
Victoria	2016	4	0	52	81
Victoria	2016	4	0	7800	245
Victoria	2016	4	0	15600	327
Victoria	2016	4	0	20800	457
Victoria	2016	4	0	26000	817
Victoria	2016	4	0	33800	1052
Victoria	2016	4	0	41600	1051
Victoria	2016	4	0	52000	1317
Victoria	2016	4	0	78000	705
Victoria	2016	4	0	104000	369
Victoria	2016	4	0	130000	162
Victoria	2016	4	0	156000	229
Victoria	2016	4	0	208000	109
Victoria	2016	4	1		6804
Victoria	2016	4	1	-1	347
Victoria	2016	4	1	52	123
Victoria	2016	4	1	7800	238
Victoria	2016	4	1	15600	133
Victoria	2016	4	1	20800	640
Victoria	2016	4	1	26000	840
Victoria	2016	4	1	33800	1205
Victoria	2016	4	1	41600	1783
Victoria	2016	4	1	52000	5359
Victoria	2016	4	1	78000	5171
Victoria	2016	4	1	104000	4222
Victoria	2016	4	1	130000	2755
Victoria	2016	4	1	156000	2923
Victoria	2016	4	1	208000	3649
Queensland	2006	1	0		8924
Queensland	2006	1	0	-1	1025
Queensland	2006	1	0	52	1336
Queensland	2006	1	0	7800	5134
Queensland	2006	1	0	15600	11985
Queensland	2006	1	0	20800	3019
Queensland	2006	1	0	26000	18731
Queensland	2006	1	0	33800	9409
Queensland	2006	1	0	41600	8821
Queensland	2006	1	0	52000	16164
Queensland	2006	1	0	78000	4089
Queensland	2006	1	0	104000	1336
Queensland	2006	1	0	130000	1094
Queensland	2006	1	0	156000	385
Queensland	2006	1	0	208000	75
Queensland	2006	1	1		22538
Queensland	2006	1	1	-1	724
Queensland	2006	1	1	52	696
Queensland	2006	1	1	7800	817
Queensland	2006	1	1	15600	1032
Queensland	2006	1	1	20800	2508
Queensland	2006	1	1	26000	7970
Queensland	2006	1	1	33800	7714
Queensland	2006	1	1	41600	11640
Queensland	2006	1	1	52000	39047
Queensland	2006	1	1	78000	27673
Queensland	2006	1	1	104000	15959
Queensland	2006	1	1	130000	10454
Queensland	2006	1	1	156000	7164
Queensland	2006	1	1	208000	2568
Queensland	2006	2	0		5831
Queensland	2006	2	0	-1	508
Queensland	2006	2	0	52	495
Queensland	2006	2	0	7800	2097
Queensland	2006	2	0	15600	5735
Queensland	2006	2	0	20800	464
Queensland	2006	2	0	26000	11715
Queensland	2006	2	0	33800	5451
Queensland	2006	2	0	41600	4338
Queensland	2006	2	0	52000	6791
Queensland	2006	2	0	78000	2608
Queensland	2006	2	0	104000	802
Queensland	2006	2	0	130000	702
Queensland	2006	2	0	156000	209
Queensland	2006	2	0	208000	56
Queensland	2006	2	1		26809
Queensland	2006	2	1	-1	642
Queensland	2006	2	1	52	686
Queensland	2006	2	1	7800	652
Queensland	2006	2	1	15600	885
Queensland	2006	2	1	20800	1786
Queensland	2006	2	1	26000	6089
Queensland	2006	2	1	33800	6785
Queensland	2006	2	1	41600	11653
Queensland	2006	2	1	52000	46574
Queensland	2006	2	1	78000	31841
