STE_NAME16	Year	CoupleFamily	HasChild	HasDependantStudent	HasNonDependentChild	Rent.min	occupied_private_dwellings_being_rented
New South Wales	2006	1	0	1		18375	16299
New South Wales	2006	1	0	1		23625	5980
New South Wales	2006	1	0	1		28875	2295
New South Wales	2006	1	0	1		34125	1037
New South Wales	2006	1	0	1		39375	538
New South Wales	2006	1	0	1		44625	277
New South Wales	2006	1	0	1		49875	998
New South Wales	2006	1	0	1	0		363
New South Wales	2006	1	0	1	0	0	676
New South Wales	2006	1	0	1	0	3937	129
New South Wales	2006	1	0	1	0	5250	908
New South Wales	2006	1	0	1	0	7875	1401
New South Wales	2006	1	0	1	0	10500	1152
New South Wales	2006	1	0	1	0	11812	2188
New South Wales	2006	1	0	1	0	14437	1927
New South Wales	2006	1	0	1	0	18375	1429
New South Wales	2006	1	0	1	0	23625	631
New South Wales	2006	1	0	1	0	28875	299
New South Wales	2006	1	0	1	0	34125	196
New South Wales	2006	1	0	1	0	39375	103
New South Wales	2006	1	0	1	0	44625	79
New South Wales	2006	1	0	1	0	49875	246
New South Wales	2006	1	1	0	0		2551
New South Wales	2006	1	1	0	0	0	6392
New South Wales	2006	1	1	0	0	3937	1244
New South Wales	2006	1	1	0	0	5250	8529
New South Wales	2006	1	1	0	0	7875	16641
New South Wales	2006	1	1	0	0	10500	13681
New South Wales	2006	1	1	0	0	11812	23381
New South Wales	2006	1	1	0	0	14437	17958
New South Wales	2006	1	1	0	0	18375	11245
New South Wales	2006	1	1	0	0	23625	4474
New South Wales	2006	1	1	0	0	28875	2322
New South Wales	2006	1	1	0	0	34125	1312
New South Wales	2006	1	1	0	0	39375	776
New South Wales	2006	1	1	0	0	44625	443
New South Wales	2006	1	1	0	0	49875	1538
New South Wales	2006	1	1	1	0		508
New South Wales	2006	1	1	1	0	0	874
New South Wales	2006	1	1	1	0	3937	154
New South Wales	2006	1	1	1	0	5250	1433
New South Wales	2006	1	1	1	0	7875	2170
New South Wales	2006	1	1	1	0	10500	1679
New South Wales	2006	1	1	1	0	11812	3037
New South Wales	2006	1	1	1	0	14437	2697
New South Wales	2006	1	1	1	0	18375	1657
New South Wales	2006	1	1	1	0	23625	636
New South Wales	2006	1	1	1	0	28875	276
New South Wales	2006	1	1	1	0	34125	174
New South Wales	2006	1	1	1	0	39375	129
New South Wales	2006	1	1	1	0	44625	98
New South Wales	2006	1	1	1	0	49875	281
New South Wales	2006	1	1	1	1		599
New South Wales	2006	1	1	1	1	0	893
New South Wales	2006	1	1	1	1	3937	327
New South Wales	2006	1	1	1	1	5250	1667
New South Wales	2006	1	1	1	1	7875	2902
New South Wales	2006	1	1	1	1	10500	1982
New South Wales	2006	1	1	1	1	11812	2906
New South Wales	2006	1	1	1	1	14437	2542
New South Wales	2006	1	1	1	1	18375	1608
New South Wales	2006	1	1	1	1	23625	611
New South Wales	2006	1	1	1	1	28875	232
New South Wales	2006	1	1	1	1	34125	117
New South Wales	2006	1	1	1	1	39375	66
New South Wales	2006	1	1	1	1	44625	33
New South Wales	2006	1	1	1	1	49875	165
New South Wales	2011	0	0	1	0		563
New South Wales	2011	0	0	1	0	0	649
New South Wales	2011	0	0	1	0	3937	718
New South Wales	2011	0	0	1	0	5250	1386
New South Wales	2011	0	0	1	0	7875	1569
New South Wales	2011	0	0	1	0	10500	1079
New South Wales	2011	0	0	1	0	11812	2040
New South Wales	2011	0	0	1	0	14437	3316
New South Wales	2011	0	0	1	0	18375	3232
New South Wales	2011	0	0	1	0	23625	1483
New South Wales	2011	0	0	1	0	28875	686
New South Wales	2011	0	0	1	0	34125	335
New South Wales	2011	0	0	1	0	39375	183
New South Wales	2011	0	0	1	0	44625	98
New South Wales	2011	0	0	1	0	49875	220
New South Wales	2011	0	1	0	0		2195
New South Wales	2011	0	1	0	0	0	2049
New South Wales	2011	0	1	0	0	3937	1707
New South Wales	2011	0	1	0	0	5250	6989
New South Wales	2011	0	1	0	0	7875	8618
New South Wales	2011	0	1	0	0	10500	5966
New South Wales	2011	0	1	0	0	11812	11035
New South Wales	2011	0	1	0	0	14437	15660
New South Wales	2011	0	1	0	0	18375	12345
New South Wales	2011	0	1	0	0	23625	4295
New South Wales	2011	0	1	0	0	28875	1677
New South Wales	2011	0	1	0	0	34125	720
New South Wales	2011	0	1	0	0	39375	372
New South Wales	2011	0	1	0	0	44625	179
New South Wales	2011	0	1	0	0	49875	482
New South Wales	2011	0	1	1	0		432
New South Wales	2011	0	1	1	0	0	342
New South Wales	2011	0	1	1	0	3937	151
New South Wales	2011	0	1	1	0	5250	1195
New South Wales	2011	0	1	1	0	7875	1420
New South Wales	2011	0	1	1	0	10500	949
New South Wales	2011	0	1	1	0	11812	1624
New South Wales	2011	0	1	1	0	14437	2742
New South Wales	2011	0	1	1	0	18375	2608
New South Wales	2011	0	1	1	0	23625	981
New South Wales	2011	0	1	1	0	28875	364
New South Wales	2011	0	1	1	0	34125	160
New South Wales	2011	0	1	1	0	39375	87
New South Wales	2011	0	1	1	0	44625	37
New South Wales	2011	0	1	1	0	49875	131
New South Wales	2011	0	1	1	1		1342
New South Wales	2011	0	1	1	1	0	1414
New South Wales	2011	0	1	1	1	3937	1567
New South Wales	2011	0	1	1	1	5250	2658
New South Wales	2011	0	1	1	1	7875	4112
New South Wales	2011	0	1	1	1	10500	2141
New South Wales	2011	0	1	1	1	11812	3864
New South Wales	2011	0	1	1	1	14437	5571
New South Wales	2011	0	1	1	1	18375	4946
New South Wales	2011	0	1	1	1	23625	2099
New South Wales	2011	0	1	1	1	28875	810
New South Wales	2011	0	1	1	1	34125	342
New South Wales	2011	0	1	1	1	39375	149
New South Wales	2011	0	1	1	1	44625	94
New South Wales	2011	0	1	1	1	49875	189
New South Wales	2011	1	0	1			4025
New South Wales	2011	1	0	1		0	6942
New South Wales	2011	1	0	1		3937	1121
New South Wales	2011	1	0	1		5250	9498
New South Wales	2011	1	0	1		7875	9426
New South Wales	2011	1	0	1		10500	6918
New South Wales	2011	1	0	1		11812	12972
New South Wales	2011	1	0	1		14437	24401
New South Wales	2011	1	0	1		18375	31727
New South Wales	2011	1	0	1		23625	19023
New South Wales	2011	1	0	1		28875	9975
New South Wales	2011	1	0	1		34125	4762
New South Wales	2011	1	0	1		39375	2316
New South Wales	2011	1	0	1		44625	1217
New South Wales	2011	1	0	1		49875	2142
New South Wales	2011	1	0	1	0		514
New South Wales	2011	1	0	1	0	0	688
New South Wales	2011	1	0	1	0	3937	54
New South Wales	2011	1	0	1	0	5250	504
New South Wales	2011	1	0	1	0	7875	864
New South Wales	2011	1	0	1	0	10500	615
New South Wales	2011	1	0	1	0	11812	1205
New South Wales	2011	1	0	1	0	14437	2280
New South Wales	2011	1	0	1	0	18375	3388
New South Wales	2011	1	0	1	0	23625	1955
New South Wales	2011	1	0	1	0	28875	1021
New South Wales	2011	1	0	1	0	34125	578
New South Wales	2011	1	0	1	0	39375	343
New South Wales	2011	1	0	1	0	44625	216
New South Wales	2011	1	0	1	0	49875	582
New South Wales	2011	1	1	0	0		3165
New South Wales	2011	1	1	0	0	0	5755
New South Wales	2011	1	1	0	0	3937	473
New South Wales	2011	1	1	0	0	5250	2899
New South Wales	2011	1	1	0	0	7875	6001
New South Wales	2011	1	1	0	0	10500	5832
New South Wales	2011	1	1	0	0	11812	11957
New South Wales	2011	1	1	0	0	14437	25631
New South Wales	2011	1	1	0	0	18375	30920
New South Wales	2011	1	1	0	0	23625	14811
New South Wales	2011	1	1	0	0	28875	7475
New South Wales	2011	1	1	0	0	34125	4183
New South Wales	2011	1	1	0	0	39375	2549
New South Wales	2011	1	1	0	0	44625	1539
New South Wales	2011	1	1	0	0	49875	3649
New South Wales	2011	1	1	1	0		579
New South Wales	2011	1	1	1	0	0	862
New South Wales	2011	1	1	1	0	3937	63
New South Wales	2011	1	1	1	0	5250	461
New South Wales	2011	1	1	1	0	7875	1105
New South Wales	2011	1	1	1	0	10500	892
New South Wales	2011	1	1	1	0	11812	1727
New South Wales	2011	1	1	1	0	14437	3192
New South Wales	2011	1	1	1	0	18375	4703
New South Wales	2011	1	1	1	0	23625	2383
New South Wales	2011	1	1	1	0	28875	1022
New South Wales	2011	1	1	1	0	34125	576
New South Wales	2011	1	1	1	0	39375	325
New South Wales	2011	1	1	1	0	44625	196
New South Wales	2011	1	1	1	0	49875	648
New South Wales	2011	1	1	1	1		713
New South Wales	2011	1	1	1	1	0	731
New South Wales	2011	1	1	1	1	3937	102
New South Wales	2011	1	1	1	1	5250	916
New South Wales	2011	1	1	1	1	7875	1359
New South Wales	2011	1	1	1	1	10500	1154
New South Wales	2011	1	1	1	1	11812	2021
New South Wales	2011	1	1	1	1	14437	3338
New South Wales	2011	1	1	1	1	18375	3825
New South Wales	2011	1	1	1	1	23625	2066
New South Wales	2011	1	1	1	1	28875	1054
New South Wales	2011	1	1	1	1	34125	474
New South Wales	2011	1	1	1	1	39375	240
New South Wales	2011	1	1	1	1	44625	152
New South Wales	2011	1	1	1	1	49875	323
New South Wales	2016	0	0	1	0		543
New South Wales	2016	0	0	1	0	0	442
New South Wales	2016	0	0	1	0	3937	142
New South Wales	2016	0	0	1	0	5250	990
New South Wales	2016	0	0	1	0	7875	1122
New South Wales	2016	0	0	1	0	10500	817
New South Wales	2016	0	0	1	0	11812	1374
New South Wales	2016	0	0	1	0	14437	2881
New South Wales	2016	0	0	1	0	18375	4592
New South Wales	2016	0	0	1	0	23625	2844
New South Wales	2016	0	0	1	0	28875	1484
New South Wales	2016	0	0	1	0	34125	750
New South Wales	2016	0	0	1	0	39375	412
New South Wales	2016	0	0	1	0	44625	201
New South Wales	2016	0	0	1	0	49875	454
New South Wales	2016	0	1	0	0		1948
New South Wales	2016	0	1	0	0	0	1501
New South Wales	2016	0	1	0	0	3937	450
New South Wales	2016	0	1	0	0	5250	3780
New South Wales	2016	0	1	0	0	7875	5126
New South Wales	2016	0	1	0	0	10500	3880
New South Wales	2016	0	1	0	0	11812	7317
New South Wales	2016	0	1	0	0	14437	13769
New South Wales	2016	0	1	0	0	18375	18407
New South Wales	2016	0	1	0	0	23625	8641
New South Wales	2016	0	1	0	0	28875	3920
New South Wales	2016	0	1	0	0	34125	1884
New South Wales	2016	0	1	0	0	39375	800
New South Wales	2016	0	1	0	0	44625	425
New South Wales	2016	0	1	0	0	49875	738
New South Wales	2016	0	1	1	0		339
New South Wales	2016	0	1	1	0	0	264
New South Wales	2016	0	1	1	0	3937	36
New South Wales	2016	0	1	1	0	5250	408
New South Wales	2016	0	1	1	0	7875	982
New South Wales	2016	0	1	1	0	10500	684
New South Wales	2016	0	1	1	0	11812	1142
New South Wales	2016	0	1	1	0	14437	2159
New South Wales	2016	0	1	1	0	18375	3589
New South Wales	2016	0	1	1	0	23625	2041
New South Wales	2016	0	1	1	0	28875	951
New South Wales	2016	0	1	1	0	34125	447
New South Wales	2016	0	1	1	0	39375	192
New South Wales	2016	0	1	1	0	44625	114
New South Wales	2016	0	1	1	0	49875	221
New South Wales	2016	0	1	1	1		1461
New South Wales	2016	0	1	1	1	0	968
New South Wales	2016	0	1	1	1	3937	348
New South Wales	2016	0	1	1	1	5250	2498
New South Wales	2016	0	1	1	1	7875	2732
New South Wales	2016	0	1	1	1	10500	2704
New South Wales	2016	0	1	1	1	11812	3229
New South Wales	2016	0	1	1	1	14437	6092
New South Wales	2016	0	1	1	1	18375	8361
New South Wales	2016	0	1	1	1	23625	4659
New South Wales	2016	0	1	1	1	28875	2156
New South Wales	2016	0	1	1	1	34125	990
New South Wales	2016	0	1	1	1	39375	486
New South Wales	2016	0	1	1	1	44625	218
New South Wales	2016	0	1	1	1	49875	332
New South Wales	2016	1	0	1			4433
New South Wales	2016	1	0	1		0	6383
New South Wales	2016	1	0	1		3937	736
New South Wales	2016	1	0	1		5250	3184
New South Wales	2016	1	0	1		7875	8721
New South Wales	2016	1	0	1		10500	5387
New South Wales	2016	1	0	1		11812	9646
New South Wales	2016	1	0	1		14437	19272
New South Wales	2016	1	0	1		18375	38014
New South Wales	2016	1	0	1		23625	32287
New South Wales	2016	1	0	1		28875	20992
New South Wales	2016	1	0	1		34125	11756
New South Wales	2016	1	0	1		39375	5741
New South Wales	2016	1	0	1		44625	2838
New South Wales	2016	1	0	1		49875	4253
New South Wales	2016	1	0	1	0		588
New South Wales	2016	1	0	1	0	0	626
New South Wales	2016	1	0	1	0	3937	32
New South Wales	2016	1	0	1	0	5250	151
New South Wales	2016	1	0	1	0	7875	497
New South Wales	2016	1	0	1	0	10500	331
New South Wales	2016	1	0	1	0	11812	722
New South Wales	2016	1	0	1	0	14437	1559
New South Wales	2016	1	0	1	0	18375	3836
New South Wales	2016	1	0	1	0	23625	3433
New South Wales	2016	1	0	1	0	28875	2219
New South Wales	2016	1	0	1	0	34125	1310
New South Wales	2016	1	0	1	0	39375	771
New South Wales	2016	1	0	1	0	44625	447
New South Wales	2016	1	0	1	0	49875	1280
New South Wales	2016	1	1	0	0		3148
New South Wales	2016	1	1	0	0	0	4999
New South Wales	2016	1	1	0	0	3937	247
New South Wales	2016	1	1	0	0	5250	1287
New South Wales	2016	1	1	0	0	7875	3175
New South Wales	2016	1	1	0	0	10500	2960
New South Wales	2016	1	1	0	0	11812	7284
New South Wales	2016	1	1	0	0	14437	17172
New South Wales	2016	1	1	0	0	18375	41010
New South Wales	2016	1	1	0	0	23625	29269
New South Wales	2016	1	1	0	0	28875	16675
New South Wales	2016	1	1	0	0	34125	9374
New South Wales	2016	1	1	0	0	39375	5000
New South Wales	2016	1	1	0	0	44625	3171
New South Wales	2016	1	1	0	0	49875	6367
New South Wales	2016	1	1	1	0		570
New South Wales	2016	1	1	1	0	0	727
New South Wales	2016	1	1	1	0	3937	28
New South Wales	2016	1	1	1	0	5250	185
New South Wales	2016	1	1	1	0	7875	433
New South Wales	2016	1	1	1	0	10500	496
New South Wales	2016	1	1	1	0	11812	999
New South Wales	2016	1	1	1	0	14437	2099
New South Wales	2016	1	1	1	0	18375	5100
New South Wales	2016	1	1	1	0	23625	4484
New South Wales	2016	1	1	1	0	28875	2499
New South Wales	2016	1	1	1	0	34125	1344
New South Wales	2016	1	1	1	0	39375	680
New South Wales	2016	1	1	1	0	44625	425
New South Wales	2016	1	1	1	0	49875	1168
New South Wales	2016	1	1	1	1		807
New South Wales	2016	1	1	1	1	0	745
New South Wales	2016	1	1	1	1	3937	63
New South Wales	2016	1	1	1	1	5250	311
New South Wales	2016	1	1	1	1	7875	901
New South Wales	2016	1	1	1	1	10500	737
New South Wales	2016	1	1	1	1	11812	1385
New South Wales	2016	1	1	1	1	14437	2744
New South Wales	2016	1	1	1	1	18375	5172
New South Wales	2016	1	1	1	1	23625	4196
New South Wales	2016	1	1	1	1	28875	2322
New South Wales	2016	1	1	1	1	34125	1269
New South Wales	2016	1	1	1	1	39375	636
New South Wales	2016	1	1	1	1	44625	347
New South Wales	2016	1	1	1	1	49875	696
Victoria	2006	0	0	1	0		345
Victoria	2006	0	0	1	0	0	659
Victoria	2006	0	0	1	0	3937	614
Victoria	2006	0	0	1	0	5250	1231
Victoria	2006	0	0	1	0	7875	2492
Victoria	2006	0	0	1	0	10500	1186
Victoria	2006	0	0	1	0	11812	1299
Victoria	2006	0	0	1	0	14437	723
Victoria	2006	0	0	1	0	18375	328
Victoria	2006	0	0	1	0	23625	130
Victoria	2006	0	0	1	0	28875	41
Victoria	2006	0	0	1	0	34125	21
Victoria	2006	0	0	1	0	39375	14
Victoria	2006	0	0	1	0	44625	10
Victoria	2006	0	0	1	0	49875	66
Victoria	2006	0	1	0	0		1511
Victoria	2006	0	1	0	0	0	2376
Victoria	2006	0	1	0	0	3937	4857
Victoria	2006	0	1	0	0	5250	6655
Victoria	2006	0	1	0	0	7875	14243
Victoria	2006	0	1	0	0	10500	6546
Victoria	2006	0	1	0	0	11812	5394
Victoria	2006	0	1	0	0	14437	2090
Victoria	2006	0	1	0	0	18375	737
Victoria	2006	0	1	0	0	23625	206
Victoria	2006	0	1	0	0	28875	82
Victoria	2006	0	1	0	0	34125	61
Victoria	2006	0	1	0	0	39375	40
Victoria	2006	0	1	0	0	44625	40
Victoria	2006	0	1	0	0	49875	323
Victoria	2006	0	1	1	0		287
Victoria	2006	0	1	1	0	0	278
Victoria	2006	0	1	1	0	3937	600
Victoria	2006	0	1	1	0	5250	1175
Victoria	2006	0	1	1	0	7875	2001
Victoria	2006	0	1	1	0	10500	1087
Victoria	2006	0	1	1	0	11812	1090
Victoria	2006	0	1	1	0	14437	455
Victoria	2006	0	1	1	0	18375	189
Victoria	2006	0	1	1	0	23625	48
Victoria	2006	0	1	1	0	28875	24
Victoria	2006	0	1	1	0	34125	16
Victoria	2006	0	1	1	0	39375	12
Victoria	2006	0	1	1	0	44625	8
Victoria	2006	0	1	1	0	49875	66
Victoria	2006	0	1	1	1		649
Victoria	2006	0	1	1	1	0	1313
Victoria	2006	0	1	1	1	3937	631
Victoria	2006	0	1	1	1	5250	2717
Victoria	2006	0	1	1	1	7875	4578
Victoria	2006	0	1	1	1	10500	1969
Victoria	2006	0	1	1	1	11812	1772
Victoria	2006	0	1	1	1	14437	848
Victoria	2006	0	1	1	1	18375	362
Victoria	2006	0	1	1	1	23625	94
Victoria	2006	0	1	1	1	28875	26
Victoria	2006	0	1	1	1	34125	14
Victoria	2006	0	1	1	1	39375	23
Victoria	2006	0	1	1	1	44625	12
Victoria	2006	0	1	1	1	49875	112
Victoria	2006	1	0	1			2147
Victoria	2006	1	0	1		0	5246
Victoria	2006	1	0	1		3937	1552
Victoria	2006	1	0	1		5250	10171
Victoria	2006	1	0	1		7875	18596
Victoria	2006	1	0	1		10500	10438
Victoria	2006	1	0	1		11812	13886
Victoria	2006	1	0	1		14437	10662
Victoria	2006	1	0	1		18375	4959
Victoria	2006	1	0	1		23625	1366
Victoria	2006	1	0	1		28875	559
Victoria	2006	1	0	1		34125	266
Victoria	2006	1	0	1		39375	198
Victoria	2006	1	0	1		44625	125
Victoria	2006	1	0	1		49875	551
Victoria	2006	1	0	1	0		244
Victoria	2006	1	0	1	0	0	464
Victoria	2006	1	0	1	0	3937	77
Victoria	2006	1	0	1	0	5250	621
Victoria	2006	1	0	1	0	7875	1401
Victoria	2006	1	0	1	0	10500	900
Victoria	2006	1	0	1	0	11812	1111
Victoria	2006	1	0	1	0	14437	836
Victoria	2006	1	0	1	0	18375	524
Victoria	2006	1	0	1	0	23625	244
Victoria	2006	1	0	1	0	28875	131
Victoria	2006	1	0	1	0	34125	93
Victoria	2006	1	0	1	0	39375	58
Victoria	2006	1	0	1	0	44625	30
Victoria	2006	1	0	1	0	49875	101
Victoria	2006	1	1	0	0		1663
Victoria	2006	1	1	0	0	0	3873
Victoria	2006	1	1	0	0	3937	747
Victoria	2006	1	1	0	0	5250	5800
Victoria	2006	1	1	0	0	7875	15590
Victoria	2006	1	1	0	0	10500	9009
Victoria	2006	1	1	0	0	11812	10705
Victoria	2006	1	1	0	0	14437	6643
Victoria	2006	1	1	0	0	18375	3578
Victoria	2006	1	1	0	0	23625	1453
Victoria	2006	1	1	0	0	28875	680
Victoria	2006	1	1	0	0	34125	355
Victoria	2006	1	1	0	0	39375	273
Victoria	2006	1	1	0	0	44625	172
Victoria	2006	1	1	0	0	49875	564
Victoria	2006	1	1	1	0		342
Victoria	2006	1	1	1	0	0	580
Victoria	2006	1	1	1	0	3937	98
Victoria	2006	1	1	1	0	5250	884
Victoria	2006	1	1	1	0	7875	2000
Victoria	2006	1	1	1	0	10500	1192
Victoria	2006	1	1	1	0	11812	1506
Victoria	2006	1	1	1	0	14437	955
Victoria	2006	1	1	1	0	18375	459
Victoria	2006	1	1	1	0	23625	227
Victoria	2006	1	1	1	0	28875	106
Victoria	2006	1	1	1	0	34125	66
Victoria	2006	1	1	1	0	39375	32
Victoria	2006	1	1	1	0	44625	28
Victoria	2006	1	1	1	0	49875	125
Victoria	2006	1	1	1	1		363
Victoria	2006	1	1	1	1	0	563
Victoria	2006	1	1	1	1	3937	131
Victoria	2006	1	1	1	1	5250	966
Victoria	2006	1	1	1	1	7875	2287
Victoria	2006	1	1	1	1	10500	1141
Victoria	2006	1	1	1	1	11812	1240
Victoria	2006	1	1	1	1	14437	784
Victoria	2006	1	1	1	1	18375	371
Victoria	2006	1	1	1	1	23625	155
Victoria	2006	1	1	1	1	28875	51
Victoria	2006	1	1	1	1	34125	36
Victoria	2006	1	1	1	1	39375	25
Victoria	2006	1	1	1	1	44625	17
Victoria	2006	1	1	1	1	49875	72
Victoria	2011	0	0	1	0		449
Victoria	2011	0	0	1	0	0	469
Victoria	2011	0	0	1	0	3937	374
Victoria	2011	0	0	1	0	5250	985
Victoria	2011	0	0	1	0	7875	1272
Victoria	2011	0	0	1	0	10500	942
Victoria	2011	0	0	1	0	11812	1975
Victoria	2011	0	0	1	0	14437	2839
Victoria	2011	0	0	1	0	18375	1854
Victoria	2011	0	0	1	0	23625	570
Victoria	2011	0	0	1	0	28875	222
Victoria	2011	0	0	1	0	34125	136
Victoria	2011	0	0	1	0	39375	49
Victoria	2011	0	0	1	0	44625	24
Victoria	2011	0	0	1	0	49875	93
Victoria	2011	0	1	0	0		1593
Victoria	2011	0	1	0	0	0	1392
Victoria	2011	0	1	0	0	3937	1115
Victoria	2011	0	1	0	0	5250	5107
Victoria	2011	0	1	0	0	7875	6068
Victoria	2011	0	1	0	0	10500	4325
Victoria	2011	0	1	0	0	11812	8647
Victoria	2011	0	1	0	0	14437	11218
Victoria	2011	0	1	0	0	18375	5089
Victoria	2011	0	1	0	0	23625	1175
Victoria	2011	0	1	0	0	28875	359
Victoria	2011	0	1	0	0	34125	196
Victoria	2011	0	1	0	0	39375	99
Victoria	2011	0	1	0	0	44625	53
Victoria	2011	0	1	0	0	49875	275
Victoria	2011	0	1	1	0		327
Victoria	2011	0	1	1	0	0	237
Victoria	2011	0	1	1	0	3937	97
Victoria	2011	0	1	1	0	5250	801
Victoria	2011	0	1	1	0	7875	1040
Victoria	2011	0	1	1	0	10500	683
Victoria	2011	0	1	1	0	11812	1407
Victoria	2011	0	1	1	0	14437	2289
Victoria	2011	0	1	1	0	18375	1223
Victoria	2011	0	1	1	0	23625	300
Victoria	2011	0	1	1	0	28875	96
Victoria	2011	0	1	1	0	34125	51
Victoria	2011	0	1	1	0	39375	35
Victoria	2011	0	1	1	0	44625	12
Victoria	2011	0	1	1	0	49875	70
Victoria	2011	0	1	1	1		824
Victoria	2011	0	1	1	1	0	864
Victoria	2011	0	1	1	1	3937	799
Victoria	2011	0	1	1	1	5250	1480
Victoria	2011	0	1	1	1	7875	2737
Victoria	2011	0	1	1	1	10500	1637
Victoria	2011	0	1	1	1	11812	3184
Victoria	2011	0	1	1	1	14437	4311
Victoria	2011	0	1	1	1	18375	2136
Victoria	2011	0	1	1	1	23625	534
Victoria	2011	0	1	1	1	28875	193
Victoria	2011	0	1	1	1	34125	94
Victoria	2011	0	1	1	1	39375	49
Victoria	2011	0	1	1	1	44625	20
Victoria	2011	0	1	1	1	49875	139
Victoria	2011	1	0	1			2936
Victoria	2011	1	0	1		0	4944
Victoria	2011	1	0	1		3937	729
Victoria	2011	1	0	1		5250	5411
Victoria	2011	1	0	1		7875	7253
Victoria	2011	1	0	1		10500	5769
Victoria	2011	1	0	1		11812	14173
Victoria	2011	1	0	1		14437	26423
Victoria	2011	1	0	1		18375	21389
Victoria	2011	1	0	1		23625	7830
Victoria	2011	1	0	1		28875	2918
Victoria	2011	1	0	1		34125	1237
Victoria	2011	1	0	1		39375	585
Victoria	2011	1	0	1		44625	323
Victoria	2011	1	0	1		49875	1017
Victoria	2011	1	0	1	0		368
Victoria	2011	1	0	1	0	0	471
Victoria	2011	1	0	1	0	3937	36
Victoria	2011	1	0	1	0	5250	221
Victoria	2011	1	0	1	0	7875	520
Victoria	2011	1	0	1	0	10500	460
Victoria	2011	1	0	1	0	11812	1151
Victoria	2011	1	0	1	0	14437	2003
Victoria	2011	1	0	1	0	18375	1844
Victoria	2011	1	0	1	0	23625	795
Victoria	2011	1	0	1	0	28875	349
Victoria	2011	1	0	1	0	34125	187
Victoria	2011	1	0	1	0	39375	119
Victoria	2011	1	0	1	0	44625	101
Victoria	2011	1	0	1	0	49875	240
Victoria	2011	1	1	0	0		2208
Victoria	2011	1	1	0	0	0	3491
Victoria	2011	1	1	0	0	3937	331
Victoria	2011	1	1	0	0	5250	2132
Victoria	2011	1	1	0	0	7875	4934
Victoria	2011	1	1	0	0	10500	4978
Victoria	2011	1	1	0	0	11812	12003
Victoria	2011	1	1	0	0	14437	22805
Victoria	2011	1	1	0	0	18375	15601
Victoria	2011	1	1	0	0	23625	5492
Victoria	2011	1	1	0	0	28875	2410
