SA4_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
202,714,439,369,401,439,423,291,113,35,3221,10,7,7,8,15,11,10,6,3,85,11806,7808,6211,7962,10654,11763,10415,6263,2837,75709,129,45,210,107,37,40,21,4,0,592,154,81,94,101,40,17,16,0,0,503,10,4,5,10,12,20,19,4,0,87,9,4,4,3,0,5,3,0,0,26,52,18,101,33,10,4,4,3,0,222,42,48,73,118,103,78,32,16,3,504,104,70,173,150,111,88,36,20,3,751,13198,8561,8213,7734,7245,6518,4098,1499,474,57545,2703,1835,1963,1922,2131,2285,1869,1070,645,16429,28310,18606,17108,18211,20471,20946,16603,8878,3961,153092
203,1401,930,856,876,977,899,621,260,94,6908,20,24,15,19,50,20,37,21,9,213,23897,15163,12892,16723,20324,20849,19203,11567,5506,146124,290,286,684,267,99,76,31,12,0,1755,632,581,550,388,235,128,60,25,3,2598,15,22,13,20,19,22,18,10,3,133,3,3,3,0,6,7,0,0,0,20,164,78,357,98,19,20,3,0,3,739,72,105,123,123,139,98,43,12,6,716,234,181,484,223,160,124,50,14,10,1472,22186,14854,15698,14156,11830,10198,6169,2142,827,98065,4208,3091,3294,3303,3361,3373,2861,1692,966,26164,51805,34572,34086,35537,36470,35106,28527,15504,7326,278929
204,726,417,362,422,487,540,410,193,73,3635,14,12,3,5,18,17,13,10,0,99,14289,8839,7243,9617,13706,15308,13953,7703,3332,93996,159,67,184,133,47,28,28,3,0,659,110,44,98,62,32,27,13,3,0,392,6,9,7,13,7,10,16,3,0,76,0,3,0,3,3,0,0,0,0,9,69,6,112,37,3,3,0,0,0,231,72,67,79,87,84,59,27,9,0,487,137,73,194,128,92,70,32,9,0,731,12797,7756,7412,7123,7009,6968,4407,1552,519,55543,2725,1865,1772,1998,2267,2707,2260,1268,729,17598,30402,18781,17119,19275,23366,25285,20812,10558,4590,170194
205,1302,720,709,637,812,860,606,263,86,5996,28,7,15,23,21,33,37,26,8,191,19363,12191,10894,13261,19277,23023,22807,12864,5257,138932,166,31,233,155,60,60,26,4,0,737,163,51,131,103,59,38,32,14,3,603,9,7,13,8,12,21,26,7,3,107,11,0,0,0,0,3,0,0,0,17,58,6,134,35,7,6,5,3,0,250,96,91,95,141,174,117,75,19,3,809,158,106,229,173,179,126,80,19,3,1078,23107,13325,13345,12097,12180,12311,8171,2962,956,98451,4567,3036,3239,3216,3817,4409,4002,2232,1013,29530,47814,28967,28423,29340,35918,40282,35293,18127,7251,271416
206,901,1524,2267,1313,963,768,530,261,99,8626,16,27,67,44,44,46,24,20,3,288,24043,23187,38403,29074,28607,22561,17961,13343,6074,203252,1665,1808,7136,2039,371,291,156,45,11,13519,3865,3090,4114,2272,1291,788,500,197,50,16164,1082,656,1371,868,577,878,1022,645,481,7574,0,9,15,5,4,0,0,0,0,35,114,121,503,140,32,30,17,3,0,970,97,274,622,389,249,193,92,35,18,1962,218,405,1137,529,288,230,109,37,14,2969,28116,47828,81014,40940,25130,18015,9875,3056,1152,255117,7290,11253,20829,11341,7988,6309,3993,2234,1397,72641,67393,93383,159836,90017,66343,50874,34506,19956,9372,591679
207,1327,1059,1177,1152,1130,959,610,358,160,7937,27,25,21,20,33,28,28,25,25,225,26630,19789,14172,18748,25594,20689,19172,15193,7928,167920,1516,1164,2360,1532,694,528,341,124,36,8296,1162,988,1293,902,542,345,148,71,19,5469,311,180,164,213,237,306,315,139,96,1960,0,0,0,3,4,0,0,0,0,13,254,196,402,210,110,98,81,29,13,1406,154,187,248,221,219,214,136,62,12,1450,416,389,656,441,334,312,221,89,24,2870,23324,23940,22671,16902,16247,13118,7595,3459,1581,128834,4490,4224,4289,3494,3888,3387,2580,1893,1251,29506,59295,52879,48315,44705,49792,40646,31487,21417,11110,359644
208,1064,657,874,972,833,735,468,229,106,5933,46,22,23,36,36,52,43,16,17,284,30839,18161,15570,23139,29212,22743,18877,13478,7993,180010,1913,1006,3742,1795,545,382,136,63,17,9608,482,435,745,482,309,190,138,44,13,2834,6270,2959,2721,3650,3228,3705,3389,1624,1281,28834,0,0,0,0,3,0,0,0,0,6,149,149,455,133,42,27,14,3,0,980,119,128,259,212,208,128,69,31,12,1170,271,282,711,340,257,163,84,37,10,2158,27493,20476,22349,21318,18822,13947,7810,3116,1690,137022,5853,4144,4915,4920,5025,4204,3165,2049,1496,35776,73858,48462,52231,57088,58600,46291,34044,20587,12538,403707
209,2778,1721,2124,2175,1975,1666,1144,549,206,14325,49,23,36,43,31,35,24,14,4,252,42656,28289,27705,33243,37194,32416,26586,16587,6812,251489,2934,1537,4854,2464,840,576,302,113,19,13644,7388,3813,4806,3521,2169,1173,554,227,59,23695,40,32,46,70,56,39,33,21,0,338,5,13,3,8,10,3,0,0,0,44,1700,902,2951,1096,285,264,122,33,9,7363,183,190,328,305,259,193,109,28,13,1609,1886,1100,3286,1407,554,465,230,64,17,9006,31197,21250,26325,22904,17449,13424,6788,2351,980,142670,7864,5289,6937,5792,5341,4418,3148,1899,1097,41785,95849,63033,76421,71765,65482,54028,38246,21466,9057,495353
210,1679,1175,1167,1166,1147,759,487,230,64,7867,22,19,23,22,33,20,10,3,3,161,33748,22530,20834,24547,28198,23170,19018,12795,5121,189958,2041,1020,3354,1807,512,328,176,54,10,9303,14101,7508,8849,6504,4554,2350,1210,456,95,45624,11,11,19,14,27,16,20,4,0,120,13,3,6,6,0,0,0,0,0,29,1375,627,2259,849,165,208,64,16,11,5579,146,138,183,184,124,80,49,14,3,913,1528,773,2451,1032,293,291,112,34,12,6526,15835,10635,13295,11330,9331,6864,3469,1340,595,72704,6149,3994,5038,4210,3962,3232,2355,1374,744,31057,74769,47547,55208,50908,48264,37105,26721,16209,6650,363371
211,3825,2402,2278,2623,2603,2186,1370,597,252,18145,183,135,120,133,183,158,130,136,77,1249,39080,27599,22354,28661,36886,34596,29465,17041,7449,243134,1746,829,1681,1659,876,598,281,93,29,7805,823,508,820,667,424,288,197,65,16,3805,77,36,47,92,81,82,96,21,10,545,12,0,7,3,4,0,0,0,0,30,444,270,676,330,169,136,59,24,0,2129,257,233,386,388,426,325,181,76,26,2295,715,514,1063,725,605,465,243,101,26,4455,40605,27070,30337,28371,24657,19383,10988,4019,1718,187151,6816,4733,5067,5170,5443,5196,3945,2283,1295,39943,91554,62656,63435,67780,71134,62391,46081,23943,10639,499608
212,5342,3545,3578,3525,3094,2327,1356,640,243,23655,123,89,75,86,96,74,65,41,12,654,60160,41254,37379,44206,49228,42721,36236,23233,9566,343983,7831,3403,8086,6880,2952,1687,808,292,87,32032,13667,8901,9614,7214,4261,2232,1059,388,95,47438,298,112,157,240,173,175,185,72,34,1450,5,0,6,0,3,0,0,0,0,23,3410,2166,5975,2031,528,510,197,66,13,14888,429,396,505,525,442,316,167,63,15,2846,3845,2556,6486,2554,975,825,367,127,23,17765,42715,36208,35887,26874,23384,17620,9404,3916,1483,197490,12368,9005,9752,8418,7791,6549,4710,2908,1607,63102,150150,108584,116387,105635,96584,77349,55358,31914,13311,755265
213,5349,3141,3557,3738,2925,2172,1315,530,156,22877,118,65,97,74,99,66,20,10,5,561,69379,42236,44853,51864,50123,41957,30875,16668,6416,354358,8486,2860,11316,7215,1595,973,463,128,16,33062,12495,5829,9007,6495,3386,1889,1029,313,78,40522,58,26,71,82,48,44,27,6,7,375,19,4,3,7,5,0,0,0,0,40,3642,2072,6696,2233,491,536,265,43,15,15986,346,227,516,448,344,221,86,34,8,2231,4001,2306,7209,2687,833,763,354,82,26,18262,40871,26014,35618,29343,20664,14092,6599,2162,851,176220,13113,8391,12192,10047,7920,6396,4068,2115,1013,65252,154960,92964,126540,114709,91031,71110,45235,22199,8698,727443
214,1432,898,813,937,1036,885,621,263,90,6981,33,19,25,35,43,46,39,27,7,274,20281,13344,11411,15265,20485,20618,20933,13030,5533,140903,371,178,357,327,219,132,67,27,3,1675,243,162,185,194,146,113,38,17,4,1099,64,29,36,71,45,79,86,28,7,444,0,3,0,0,0,0,0,0,0,5,71,27,126,56,12,14,7,0,0,310,102,106,152,172,195,145,76,21,7,982,174,140,282,229,213,156,83,21,7,1299,26015,15694,16226,16569,14862,11997,8039,3258,1247,113909,4318,3022,3004,3257,3630,3647,3180,1948,959,26956,51871,32871,31974,36487,40081,37104,32608,18360,7772,289142
215,654,330,330,333,386,351,272,128,36,2819,30,14,32,9,20,11,16,10,3,148,12362,7925,6619,8063,11915,13664,11966,7899,3664,84077,126,33,186,135,39,24,16,3,0,559,348,226,242,259,215,92,58,14,3,1465,9,0,8,6,6,4,11,0,0,47,16,7,8,4,3,3,0,0,0,40,124,37,172,67,26,22,13,3,0,457,11,28,44,36,61,47,9,7,0,248,147,73,227,109,92,67,28,6,0,744,11099,6856,6811,5640,5555,5042,3072,1139,436,45649,2408,1648,2005,1731,2095,2355,1991,1272,712,16214,26682,16918,16382,16175,20112,21405,17186,10355,4819,150035
216,488,292,269,276,343,283,230,107,41,2328,7,4,9,12,5,10,5,7,3,56,11508,7308,5962,7530,10447,11291,10448,6580,2766,73847,165,60,219,147,49,21,6,0,3,660,1222,661,595,553,421,195,94,41,6,3789,3,0,3,4,3,9,3,3,0,26,5,3,3,0,3,3,0,0,0,18,229,97,306,158,65,57,17,3,3,945,30,32,46,50,47,37,24,8,0,273,268,135,351,206,114,100,39,10,7,1231,8945,5385,5219,4507,4464,3922,2358,940,274,36017,2242,1430,1520,1516,1736,1878,1686,1040,519,13568,24463,15082,14067,14628,17361,17490,14681,8616,3579,129971
217,525,258,236,283,358,293,251,70,24,2310,6,3,3,5,6,13,3,0,0,39,10758,6495,5218,6968,10119,11168,9818,6029,2747,69320,44,31,60,53,30,18,8,0,0,236,73,40,74,56,23,9,7,0,0,281,8,3,0,5,10,7,9,3,0,45,8,6,0,5,7,3,0,0,0,24,10,3,21,10,5,0,0,0,0,49,29,20,54,49,43,28,20,0,3,252,45,30,72,68,54,31,20,0,3,331,8996,5969,5562,5048,5049,4675,2723,895,365,39283,1990,1422,1197,1306,1734,1877,1637,964,413,12524,22028,14047,12295,13624,17133,17876,14254,7910,3529,122701
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,5,0,0,0,29
299,31,25,28,18,22,15,7,8,0,149,0,0,0,0,0,0,0,0,0,0,231,235,397,292,293,335,243,77,22,2129,6,16,50,12,3,0,3,0,0,99,73,58,58,33,16,0,3,0,0,247,0,0,0,6,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,0,19,0,3,5,6,10,3,4,0,0,35,3,12,16,7,10,6,3,0,0,54,267,538,747,386,282,209,139,18,5,2591,155,355,525,526,352,248,92,24,13,2289,747,1254,1848,1295,975,816,482,121,38,7565
301,1403,771,717,843,937,760,526,251,74,6284,125,80,61,78,81,93,72,35,17,634,23099,14296,11660,16822,20476,19089,15595,8120,3324,132486,348,134,309,295,184,125,46,24,6,1481,207,108,150,128,90,54,31,12,0,775,29,10,9,26,28,31,23,13,4,170,10,0,4,3,4,3,0,0,0,29,137,56,184,90,26,14,13,5,3,533,90,72,108,138,119,93,53,23,7,697,230,135,295,232,151,111,67,24,4,1258,16289,10070,10196,10014,8741,6498,3753,1407,512,67467,2894,1875,1932,2215,2320,2286,1725,1073,837,17155,43364,26882,24839,30218,32454,28539,21383,10711,4703,223095
302,978,704,823,728,698,581,314,134,62,5023,44,33,35,48,33,48,36,12,8,302,19682,12684,13247,15726,16849,14767,11974,7995,3906,116841,1156,481,1579,1008,391,245,121,36,14,5029,461,232,404,317,152,102,41,18,9,1732,18,18,19,30,23,24,11,3,4,140,15,5,3,4,5,3,4,0,0,44,529,353,1233,291,105,85,31,20,10,2653,75,101,171,113,103,69,28,19,4,694,623,460,1404,410,217,160,64,39,14,3390,12161,9249,12880,9794,6884,4720,2462,996,431,59578,2642,2070,2885,2519,2152,1779,1248,896,811,17005,37055,25515,32991,30370,27109,22159,16081,10049,5195,206522
303,2015,1643,1814,1543,1367,1038,568,234,98,10328,84,66,68,84,79,61,68,39,13,551,28737,20543,19708,22432,23706,19903,15436,9678,4811,164942,1982,1154,3145,1768,788,498,256,97,16,9706,3431,1919,2335,1739,1108,652,283,84,22,11576,45,36,40,63,41,53,55,20,6,363,0,7,3,3,9,0,0,0,0,21,943,827,2052,553,158,157,84,21,0,4787,161,169,262,264,203,139,78,27,10,1314,1106,1002,2317,818,371,297,162,46,13,6131,19427,20325,25823,16315,10945,7934,3871,1471,745,106855,4751,4408,5468,4045,3500,2664,1806,1044,603,28294,61047,51128,61384,49505,42229,33576,22699,12682,6313,340569
304,799,665,557,519,535,424,279,120,67,3972,69,46,31,46,51,41,28,20,9,344,17249,12758,8293,12102,13600,11462,9901,5200,2649,93215,634,481,629,594,435,280,127,63,6,3245,515,672,520,367,164,87,40,10,0,2373,92,58,48,49,63,61,33,13,9,427,0,0,0,3,0,0,0,0,0,7,79,65,130,49,43,25,18,7,4,412,67,110,107,121,126,90,46,18,7,687,146,173,232,176,170,116,63,19,12,1110,12502,12976,9881,9107,7111,5003,3018,995,411,61005,2354,2415,1930,1876,1791,1464,1031,584,492,13928,33953,30185,22084,24914,23908,18916,14470,6968,3605,178991
305,507,684,1048,669,567,435,236,107,36,4297,47,23,42,57,33,35,26,7,3,275,17849,14766,18173,16042,17062,12806,8875,4682,2271,112533,688,670,2144,790,201,94,46,17,9,4665,674,478,1104,509,160,77,46,18,0,3074,46,54,102,71,68,76,46,21,11,492,0,0,5,3,4,0,0,0,0,14,132,136,438,120,19,6,10,3,0,860,50,153,273,169,141,75,35,16,0,905,175,285,718,285,166,86,40,17,3,1779,11752,19599,27010,14690,9822,6558,3148,865,324,93769,3116,4437,7101,4428,3672,2796,1656,779,653,28633,34725,41279,57771,37802,31800,22992,14081,6469,3291,250207
306,1607,802,813,829,749,674,470,176,52,6166,28,21,14,32,31,39,23,6,0,192,24227,13307,12639,15875,19155,18792,14645,7221,2656,128511,327,203,378,267,136,88,44,13,3,1458,187,70,143,149,88,53,35,19,3,749,25,26,20,21,26,39,28,3,0,195,26,16,20,15,10,14,5,0,0,105,354,170,664,204,86,73,26,18,3,1593,162,159,167,195,180,151,76,14,3,1115,537,348,853,408,277,235,112,33,10,2814,16513,9896,11462,10664,10066,8185,4717,1595,462,73578,5372,3336,4011,3885,4188,3843,2729,1377,578,29315,47651,27556,30090,32035,34573,31700,22538,10311,3722,240190
307,986,417,461,461,459,464,359,163,38,3806,32,20,14,17,24,28,24,8,0,167,16856,8929,8531,10025,12221,12386,10582,5875,2105,87499,70,22,107,44,26,24,12,0,0,299,43,8,36,35,15,13,3,5,0,157,9,0,6,3,10,6,3,3,0,36,4,0,4,4,0,3,0,0,0,19,44,11,85,23,7,6,0,0,0,172,38,30,60,51,64,50,30,9,0,334,89,42,146,83,65,59,35,9,0,525,6281,3690,3366,2730,2685,2457,1676,572,202,23664,2469,1403,1558,1582,1809,1887,1665,837,375,13603,25891,14140,13850,14588,16907,16900,14013,7311,2685,126289
308,1661,905,852,892,804,598,304,116,30,6165,46,32,32,34,43,45,31,19,7,284,27338,15170,15820,17692,20750,18847,12842,6900,2474,137831,326,87,344,328,118,45,20,11,0,1275,270,104,252,202,82,22,15,3,0,954,9,3,11,9,4,7,5,4,3,58,38,14,11,4,10,3,0,0,0,77,72,13,166,38,8,15,3,0,0,318,101,96,127,106,106,62,26,4,4,633,209,121,301,144,125,83,33,4,4,1028,14932,8956,9528,7010,6084,4536,2284,826,260,54418,4365,2987,3444,3247,3497,2891,1734,943,423,23529,47790,27600,30046,29052,30962,26615,16999,8700,3161,220912
309,3797,2425,2403,2339,2398,2047,1349,602,242,17606,129,114,81,136,145,154,110,61,21,950,49190,32394,30378,38906,44342,41569,38371,20486,8355,303988,726,644,1216,725,352,243,97,32,3,4043,1072,727,881,704,514,289,160,54,9,4406,147,97,97,128,138,199,221,114,76,1225,13,6,6,13,3,0,0,0,0,41,293,264,626,168,57,43,26,0,3,1478,212,253,344,367,325,286,123,54,23,1985,517,524,978,549,383,332,151,54,23,3505,40980,29603,33452,27669,22192,15624,9660,3732,1491,184405,9786,7776,8847,7955,7877,6933,5446,2987,1843,59450,103458,72804,77481,78423,77318,66311,54729,27614,11859,569997
310,3227,1766,1821,1515,1368,996,566,256,85,11598,271,235,152,185,230,191,145,121,30,1566,36086,21442,20975,22978,25153,22169,16423,8580,3114,176929,990,325,966,866,344,159,84,43,3,3764,1731,713,810,679,410,176,86,29,3,4628,30,27,13,17,38,19,14,10,3,166,18,6,11,10,10,7,0,0,0,63,247,129,485,135,34,30,14,3,0,1076,181,186,251,270,221,132,59,30,4,1337,437,328,749,409,270,164,80,30,4,2477,25075,15410,16569,12399,10011,6559,3580,1262,388,91258,6869,5019,6059,4983,4364,3496,2492,1311,541,35127,72776,44394,47373,43836,42017,33882,23230,11449,4113,323069
311,3448,1975,1947,1750,1562,1197,728,264,76,12944,196,132,103,118,129,117,66,34,7,904,33975,21143,19756,23018,24765,23116,18177,7759,2798,174495,620,304,688,528,268,196,72,40,9,2727,2827,1547,1654,1285,701,378,157,33,18,8613,25,30,25,19,31,25,24,10,0,194,13,8,7,7,8,3,0,0,0,42,317,197,563,188,65,66,19,5,3,1413,258,276,251,268,241,169,82,31,7,1575,585,479,819,463,308,238,101,35,11,3029,25503,15610,15901,12682,10139,6869,3924,1329,431,92388,6813,4279,4430,4053,3973,3387,2388,1039,365,30718,71298,44064,44097,42990,40948,34791,25090,10337,3680,317296
312,1191,553,723,616,562,456,246,93,20,4451,104,75,43,78,82,56,53,35,8,525,20427,10948,12536,14091,15996,14727,9603,4816,1740,104886,185,59,236,139,68,22,8,3,0,725,112,43,102,78,46,30,17,7,3,442,6,3,9,6,12,7,6,0,0,44,0,0,3,0,0,0,0,0,0,3,52,11,105,31,3,4,4,0,0,211,63,51,66,67,63,27,13,3,0,351,113,64,179,98,69,28,18,4,0,563,11007,6492,7905,5661,4929,3536,1771,595,193,42095,3154,2313,3452,2905,3012,2459,1457,642,222,19609,35185,20067,24705,23252,24347,20965,12926,6078,2162,169688
313,1920,1057,901,972,1016,866,666,247,90,7733,136,62,70,99,85,66,84,30,13,639,21965,13670,11608,15462,19507,19795,19123,9864,3410,134395,138,85,144,146,115,67,43,10,6,751,111,55,78,58,44,41,18,6,0,418,21,6,4,19,20,20,27,9,3,121,6,3,3,5,7,3,0,0,0,36,30,13,63,19,5,5,4,0,0,138,128,108,147,184,186,155,79,25,3,1024,167,128,216,213,204,164,85,27,3,1199,18812,11741,11135,9739,8546,6491,4507,1744,568,73272,4054,2682,2868,2897,2876,2905,2655,1564,1284,23793,45579,28585,26424,28922,31653,29763,26616,13265,5282,236091
314,2017,1153,975,1096,977,648,364,127,36,7383,114,91,57,75,76,74,60,44,44,640,23060,13198,11964,16230,17160,13877,10931,4320,1576,112304,529,180,485,475,199,147,72,21,6,2121,186,54,144,140,56,32,12,4,3,639,29,12,15,13,20,19,18,0,3,132,0,8,6,3,7,0,0,0,0,21,161,45,212,106,23,19,13,0,0,575,92,95,109,153,102,63,25,8,0,648,252,145,327,263,131,80,40,11,0,1243,16888,9674,10742,9607,7106,4332,2270,676,296,61587,3350,1869,2260,2267,2030,1523,1127,518,282,15225,44605,25295,26275,29382,26944,20170,14554,5577,2169,194969
315,618,308,368,247,269,198,105,36,4,2155,5,13,4,8,9,7,13,3,0,70,11530,5999,6669,6314,7201,6319,3877,1667,502,50084,62,14,79,67,20,23,3,0,0,271,48,8,43,37,12,7,4,3,0,165,3,3,0,0,5,4,6,0,0,25,176,65,64,55,50,21,25,4,0,453,11,8,26,12,0,0,0,0,0,55,22,23,17,35,33,26,7,0,0,163,210,97,101,95,80,51,37,3,0,676,4670,2617,3263,2241,1954,1560,774,258,62,17397,2097,1615,1875,1367,1362,1215,765,251,101,10652,18661,10406,12140,10202,10707,9231,5489,2197,663,79700
316,2490,1432,1305,1442,1591,1497,1058,458,179,11452,76,23,29,54,67,74,53,46,19,440,28282,16907,13756,20593,27488,28504,28293,16299,6633,186758,247,105,414,237,89,82,34,14,0,1227,150,82,148,136,61,21,22,10,4,630,35,18,22,46,44,60,54,25,7,309,9,0,3,4,9,4,0,0,0,32,76,34,193,48,12,9,4,3,0,374,115,108,140,219,214,189,114,31,5,1134,206,137,341,273,230,201,117,37,5,1544,27286,16589,16463,17223,15947,13227,8846,3388,1224,120196,5019,3425,3348,3955,4424,4365,3815,2046,1198,31599,61822,37698,35083,43230,49081,47115,41517,21891,9082,346522
317,1816,1073,998,911,886,749,493,239,90,7261,81,55,55,62,81,73,88,39,9,542,18968,11715,10595,11584,13284,12867,10840,6345,2640,98840,235,264,506,197,69,37,21,11,0,1339,678,321,409,313,117,54,25,4,0,1921,12,8,5,11,7,13,8,3,0,58,11,5,3,6,4,4,0,0,0,28,70,46,145,41,11,9,6,0,0,329,73,85,83,72,108,48,30,8,5,511,146,134,231,121,117,64,40,11,5,866,7658,5868,5678,3881,3422,2688,1557,641,246,31639,2363,1862,1749,1558,1667,1605,1314,828,529,13483,30276,20354,19438,17921,18886,17456,13880,7870,3431,149512
318,1196,878,767,666,692,498,305,102,35,5137,50,26,28,35,40,28,23,15,9,257,26471,18087,15814,17507,19984,18435,13776,7248,2677,140007,235,142,266,231,102,66,26,8,4,1082,331,172,178,153,84,47,22,6,4,1001,9,11,18,14,10,11,9,6,0,90,33,12,9,8,11,9,6,0,0,87,47,51,113,29,17,11,5,5,0,276,80,93,145,126,109,65,31,7,0,656,158,151,262,166,137,79,43,16,0,1014,14609,11465,11233,8115,6534,4975,2732,953,310,60931,3738,3676,3644,3042,3038,2680,1984,995,388,23189,45776,33937,31772,29533,30186,26487,18684,9253,3396,229031
319,2207,1041,970,1078,1196,1173,1009,387,139,9202,136,76,51,76,105,114,126,83,31,795,26118,14708,12591,17370,23959,28524,29686,15401,5203,173557,120,52,183,145,82,62,31,10,4,686,143,65,143,101,49,33,24,8,5,563,16,13,8,16,20,24,27,7,0,137,36,17,14,9,21,9,3,0,0,112,34,12,67,21,11,6,7,3,0,149,139,109,131,160,183,147,103,30,7,1001,201,131,205,193,210,161,105,36,7,1263,19177,11380,10056,9031,9403,9186,7058,2805,766,78859,4833,3113,3035,3223,3916,4608,4558,2392,964,30651,50952,29692,26563,30467,37987,42907,41675,20703,6953,287883
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,9,19,19,23,9,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,9,7,3,0,33,0,4,0,0,4,5,4,0,0,22,5,16,11,14,24,30,33,16,4,150
