SA3_NAME16	Year	LanguageSpoken	Sex	persons
Snowy Mountains	2011	Chinese_languages_Other	M	7
Snowy Mountains	2011	Croatian	F	4
Snowy Mountains	2011	Croatian	M	12
Snowy Mountains	2011	Dutch	F	29
Snowy Mountains	2011	Dutch	M	21
Snowy Mountains	2011	English	F	8113
Snowy Mountains	2011	English	M	8368
Snowy Mountains	2011	Filipino	F	4
Snowy Mountains	2011	Filipino	M	0
Snowy Mountains	2011	French	F	20
Snowy Mountains	2011	French	M	32
Snowy Mountains	2011	German	F	101
Snowy Mountains	2011	German	M	95
Snowy Mountains	2011	Greek	F	20
Snowy Mountains	2011	Greek	M	16
Snowy Mountains	2011	Hindi	F	5
Snowy Mountains	2011	Hindi	M	0
Snowy Mountains	2011	Indonesian	F	7
Snowy Mountains	2011	Indonesian	M	3
Snowy Mountains	2011	Italian	F	44
Snowy Mountains	2011	Italian	M	52
Snowy Mountains	2011	Japanese	F	7
Snowy Mountains	2011	Japanese	M	7
Snowy Mountains	2011	Korean	F	4
Snowy Mountains	2011	Korean	M	0
Snowy Mountains	2011	Macedonian	F	3
Snowy Mountains	2011	Macedonian	M	3
Snowy Mountains	2011	Persian_includes_Dari	F	0
Snowy Mountains	2011	Persian_includes_Dari	M	0
Snowy Mountains	2011	Polish	F	10
Snowy Mountains	2011	Polish	M	11
Snowy Mountains	2011	Punjabi	F	0
Snowy Mountains	2011	Punjabi	M	0
Snowy Mountains	2011	Russian	F	14
Snowy Mountains	2011	Russian	M	12
Snowy Mountains	2011	Samoan	F	0
Snowy Mountains	2011	Samoan	M	0
Snowy Mountains	2011	Serbian	F	9
Snowy Mountains	2011	Serbian	M	4
Snowy Mountains	2011	Sinhalese	F	6
Snowy Mountains	2011	Sinhalese	M	7
Snowy Mountains	2011	Spanish	F	15
Snowy Mountains	2011	Spanish	M	23
Snowy Mountains	2011	Tagalog	F	8
Snowy Mountains	2011	Tagalog	M	0
Snowy Mountains	2011	Tamil	F	0
Snowy Mountains	2011	Tamil	M	0
Snowy Mountains	2011	Thai	F	11
Snowy Mountains	2011	Thai	M	14
Snowy Mountains	2011	Turkish	F	11
Snowy Mountains	2011	Turkish	M	4
Snowy Mountains	2011	Urdu	F	0
Snowy Mountains	2011	Urdu	M	0
Snowy Mountains	2011	Vietnamese	F	3
Snowy Mountains	2011	Vietnamese	M	9
Snowy Mountains	2016		F	770
Snowy Mountains	2016		M	1007
Snowy Mountains	2016	(Other)	F	95
Snowy Mountains	2016	(Other)	M	89
Snowy Mountains	2016	Afrikaans	F	11
Snowy Mountains	2016	Afrikaans	M	3
Snowy Mountains	2016	Arabic	F	16
Snowy Mountains	2016	Arabic	M	24
Snowy Mountains	2016	Australian_Indigenous_Languages	F	0
Snowy Mountains	2016	Australian_Indigenous_Languages	M	0
Snowy Mountains	2016	Chinese_languages_Bengali	F	0
Snowy Mountains	2016	Chinese_languages_Bengali	M	0
Snowy Mountains	2016	Chinese_languages_Cantonese	F	14
Snowy Mountains	2016	Chinese_languages_Cantonese	M	20
Snowy Mountains	2016	Chinese_languages_Mandarin	F	48
Snowy Mountains	2016	Chinese_languages_Mandarin	M	29
Snowy Mountains	2016	Chinese_languages_Other	F	6
Snowy Mountains	2016	Chinese_languages_Other	M	5
Snowy Mountains	2016	Croatian	F	5
Snowy Mountains	2016	Croatian	M	5
Snowy Mountains	2016	Dutch	F	21
Snowy Mountains	2016	Dutch	M	20
Snowy Mountains	2016	English	F	8040
Snowy Mountains	2016	English	M	8522
Snowy Mountains	2016	Filipino	F	0
Snowy Mountains	2016	Filipino	M	0
Snowy Mountains	2016	French	F	19
Snowy Mountains	2016	French	M	22
Snowy Mountains	2016	German	F	94
Snowy Mountains	2016	German	M	88
Snowy Mountains	2016	Greek	F	15
Snowy Mountains	2016	Greek	M	23
Snowy Mountains	2016	Hindi	F	5
Snowy Mountains	2016	Hindi	M	3
Snowy Mountains	2016	Indonesian	F	15
Snowy Mountains	2016	Indonesian	M	7
Snowy Mountains	2016	Italian	F	39
Snowy Mountains	2016	Italian	M	49
Snowy Mountains	2016	Japanese	F	13
Snowy Mountains	2016	Japanese	M	4
Snowy Mountains	2016	Korean	F	11
Snowy Mountains	2016	Korean	M	11
Snowy Mountains	2016	Macedonian	F	3
Snowy Mountains	2016	Macedonian	M	6
Snowy Mountains	2016	Persian_includes_Dari	F	0
Snowy Mountains	2016	Persian_includes_Dari	M	0
Snowy Mountains	2016	Polish	F	15
Snowy Mountains	2016	Polish	M	13
Snowy Mountains	2016	Punjabi	F	0
Snowy Mountains	2016	Punjabi	M	0
Snowy Mountains	2016	Russian	F	13
Snowy Mountains	2016	Russian	M	10
Snowy Mountains	2016	Samoan	F	0
Snowy Mountains	2016	Samoan	M	0
Snowy Mountains	2016	Serbian	F	10
Snowy Mountains	2016	Serbian	M	5
Snowy Mountains	2016	Sinhalese	F	12
Snowy Mountains	2016	Sinhalese	M	6
Snowy Mountains	2016	Spanish	F	8
Snowy Mountains	2016	Spanish	M	16
Snowy Mountains	2016	Tagalog	F	9
Snowy Mountains	2016	Tagalog	M	0
Snowy Mountains	2016	Tamil	F	0
Snowy Mountains	2016	Tamil	M	0
Snowy Mountains	2016	Thai	F	25
Snowy Mountains	2016	Thai	M	8
Snowy Mountains	2016	Turkish	F	9
Snowy Mountains	2016	Turkish	M	6
Snowy Mountains	2016	Urdu	F	4
Snowy Mountains	2016	Urdu	M	3
Snowy Mountains	2016	Vietnamese	F	10
Snowy Mountains	2016	Vietnamese	M	7
South Coast	2006		F	1221
South Coast	2006		M	1273
South Coast	2006	(Other)	F	230
South Coast	2006	(Other)	M	196
South Coast	2006	Afrikaans	F	3
South Coast	2006	Afrikaans	M	8
South Coast	2006	Arabic	F	6
South Coast	2006	Arabic	M	17
South Coast	2006	Australian_Indigenous_Languages	F	12
South Coast	2006	Australian_Indigenous_Languages	M	18
South Coast	2006	Chinese_languages_Bengali	F	0
South Coast	2006	Chinese_languages_Bengali	M	0
South Coast	2006	Chinese_languages_Cantonese	F	26
South Coast	2006	Chinese_languages_Cantonese	M	35
South Coast	2006	Chinese_languages_Mandarin	F	11
South Coast	2006	Chinese_languages_Mandarin	M	10
South Coast	2006	Chinese_languages_Other	F	5
South Coast	2006	Chinese_languages_Other	M	9
South Coast	2006	Croatian	F	70
South Coast	2006	Croatian	M	74
South Coast	2006	Dutch	F	87
South Coast	2006	Dutch	M	58
South Coast	2006	English	F	31286
South Coast	2006	English	M	30185
South Coast	2006	Filipino	F	24
South Coast	2006	Filipino	M	0
South Coast	2006	French	F	52
South Coast	2006	French	M	42
South Coast	2006	German	F	211
South Coast	2006	German	M	179
South Coast	2006	Greek	F	67
South Coast	2006	Greek	M	68
South Coast	2006	Hindi	F	5
South Coast	2006	Hindi	M	3
South Coast	2006	Indonesian	F	10
South Coast	2006	Indonesian	M	0
South Coast	2006	Italian	F	93
South Coast	2006	Italian	M	122
South Coast	2006	Japanese	F	13
South Coast	2006	Japanese	M	14
South Coast	2006	Korean	F	0
South Coast	2006	Korean	M	3
South Coast	2006	Macedonian	F	8
South Coast	2006	Macedonian	M	8
South Coast	2006	Persian_includes_Dari	F	0
South Coast	2006	Persian_includes_Dari	M	4
South Coast	2006	Polish	F	21
South Coast	2006	Polish	M	20
South Coast	2006	Punjabi	F	0
South Coast	2006	Punjabi	M	0
South Coast	2006	Russian	F	12
South Coast	2006	Russian	M	13
South Coast	2006	Samoan	F	5
South Coast	2006	Samoan	M	0
South Coast	2006	Serbian	F	23
South Coast	2006	Serbian	M	20
South Coast	2006	Sinhalese	F	0
South Coast	2006	Sinhalese	M	3
South Coast	2006	Spanish	F	39
South Coast	2006	Spanish	M	33
South Coast	2006	Tagalog	F	27
South Coast	2006	Tagalog	M	7
South Coast	2006	Tamil	F	3
South Coast	2006	Tamil	M	3
South Coast	2006	Thai	F	13
South Coast	2006	Thai	M	7
South Coast	2006	Turkish	F	7
South Coast	2006	Turkish	M	6
South Coast	2006	Urdu	F	0
South Coast	2006	Urdu	M	0
South Coast	2006	Vietnamese	F	32
South Coast	2006	Vietnamese	M	35
South Coast	2011		F	1524
South Coast	2011		M	1643
South Coast	2011	(Other)	F	199
South Coast	2011	(Other)	M	202
South Coast	2011	Afrikaans	F	8
South Coast	2011	Afrikaans	M	9
South Coast	2011	Arabic	F	9
South Coast	2011	Arabic	M	11
South Coast	2011	Australian_Indigenous_Languages	F	18
South Coast	2011	Australian_Indigenous_Languages	M	22
South Coast	2011	Chinese_languages_Bengali	F	0
South Coast	2011	Chinese_languages_Bengali	M	0
South Coast	2011	Chinese_languages_Cantonese	F	27
South Coast	2011	Chinese_languages_Cantonese	M	26
South Coast	2011	Chinese_languages_Mandarin	F	18
South Coast	2011	Chinese_languages_Mandarin	M	15
South Coast	2011	Chinese_languages_Other	F	5
South Coast	2011	Chinese_languages_Other	M	3
South Coast	2011	Croatian	F	75
South Coast	2011	Croatian	M	69
South Coast	2011	Dutch	F	96
South Coast	2011	Dutch	M	73
South Coast	2011	English	F	31802
South Coast	2011	English	M	30686
South Coast	2011	Filipino	F	29
South Coast	2011	Filipino	M	0
South Coast	2011	French	F	57
South Coast	2011	French	M	55
South Coast	2011	German	F	218
South Coast	2011	German	M	159
South Coast	2011	Greek	F	58
South Coast	2011	Greek	M	76
South Coast	2011	Hindi	F	3
South Coast	2011	Hindi	M	0
South Coast	2011	Indonesian	F	6
South Coast	2011	Indonesian	M	5
South Coast	2011	Italian	F	81
South Coast	2011	Italian	M	123
South Coast	2011	Japanese	F	26
South Coast	2011	Japanese	M	13
South Coast	2011	Korean	F	4
South Coast	2011	Korean	M	0
South Coast	2011	Macedonian	F	11
South Coast	2011	Macedonian	M	3
South Coast	2011	Persian_includes_Dari	F	3
South Coast	2011	Persian_includes_Dari	M	0
South Coast	2011	Polish	F	22
South Coast	2011	Polish	M	23
South Coast	2011	Punjabi	F	0
South Coast	2011	Punjabi	M	0
South Coast	2011	Russian	F	9
South Coast	2011	Russian	M	12
South Coast	2011	Samoan	F	12
South Coast	2011	Samoan	M	7
South Coast	2011	Serbian	F	18
South Coast	2011	Serbian	M	31
South Coast	2011	Sinhalese	F	0
South Coast	2011	Sinhalese	M	0
South Coast	2011	Spanish	F	47
South Coast	2011	Spanish	M	43
South Coast	2011	Tagalog	F	34
South Coast	2011	Tagalog	M	12
South Coast	2011	Tamil	F	3
South Coast	2011	Tamil	M	4
South Coast	2011	Thai	F	33
South Coast	2011	Thai	M	13
South Coast	2011	Turkish	F	4
South Coast	2011	Turkish	M	4
South Coast	2011	Urdu	F	0
South Coast	2011	Urdu	M	4
South Coast	2011	Vietnamese	F	36
South Coast	2011	Vietnamese	M	37
South Coast	2016		F	2639
South Coast	2016		M	2632
South Coast	2016	(Other)	F	253
South Coast	2016	(Other)	M	215
South Coast	2016	Afrikaans	F	19
South Coast	2016	Afrikaans	M	22
South Coast	2016	Arabic	F	12
South Coast	2016	Arabic	M	23
South Coast	2016	Australian_Indigenous_Languages	F	22
South Coast	2016	Australian_Indigenous_Languages	M	17
South Coast	2016	Chinese_languages_Bengali	F	6
South Coast	2016	Chinese_languages_Bengali	M	7
South Coast	2016	Chinese_languages_Cantonese	F	39
South Coast	2016	Chinese_languages_Cantonese	M	22
South Coast	2016	Chinese_languages_Mandarin	F	39
South Coast	2016	Chinese_languages_Mandarin	M	32
South Coast	2016	Chinese_languages_Other	F	5
South Coast	2016	Chinese_languages_Other	M	6
South Coast	2016	Croatian	F	61
South Coast	2016	Croatian	M	57
South Coast	2016	Dutch	F	77
South Coast	2016	Dutch	M	53
South Coast	2016	English	F	32086
South Coast	2016	English	M	30867
South Coast	2016	Filipino	F	44
South Coast	2016	Filipino	M	12
South Coast	2016	French	F	68
South Coast	2016	French	M	59
South Coast	2016	German	F	185
South Coast	2016	German	M	148
South Coast	2016	Greek	F	42
South Coast	2016	Greek	M	63
South Coast	2016	Hindi	F	11
South Coast	2016	Hindi	M	7
South Coast	2016	Indonesian	F	19
South Coast	2016	Indonesian	M	8
South Coast	2016	Italian	F	77
South Coast	2016	Italian	M	109
South Coast	2016	Japanese	F	17
South Coast	2016	Japanese	M	8
South Coast	2016	Korean	F	8
South Coast	2016	Korean	M	11
South Coast	2016	Macedonian	F	6
South Coast	2016	Macedonian	M	4
South Coast	2016	Persian_includes_Dari	F	3
South Coast	2016	Persian_includes_Dari	M	5
South Coast	2016	Polish	F	30
South Coast	2016	Polish	M	26
South Coast	2016	Punjabi	F	11
South Coast	2016	Punjabi	M	10
South Coast	2016	Russian	F	15
South Coast	2016	Russian	M	18
South Coast	2016	Samoan	F	8
South Coast	2016	Samoan	M	6
South Coast	2016	Serbian	F	11
South Coast	2016	Serbian	M	22
South Coast	2016	Sinhalese	F	7
South Coast	2016	Sinhalese	M	9
South Coast	2016	Spanish	F	56
South Coast	2016	Spanish	M	59
South Coast	2016	Tagalog	F	58
South Coast	2016	Tagalog	M	11
South Coast	2016	Tamil	F	5
South Coast	2016	Tamil	M	0
South Coast	2016	Thai	F	51
South Coast	2016	Thai	M	26
South Coast	2016	Turkish	F	6
South Coast	2016	Turkish	M	7
South Coast	2016	Urdu	F	0
South Coast	2016	Urdu	M	3
South Coast	2016	Vietnamese	F	37
South Coast	2016	Vietnamese	M	32
Goulburn - Mulwaree	2006		F	686
Goulburn - Mulwaree	2006		M	1260
Goulburn - Mulwaree	2006	(Other)	F	77
Goulburn - Mulwaree	2006	(Other)	M	78
Goulburn - Mulwaree	2006	Afrikaans	F	0
Goulburn - Mulwaree	2006	Afrikaans	M	4
Goulburn - Mulwaree	2006	Arabic	F	11
Goulburn - Mulwaree	2006	Arabic	M	39
Goulburn - Mulwaree	2006	Australian_Indigenous_Languages	F	0
Goulburn - Mulwaree	2006	Australian_Indigenous_Languages	M	9
Goulburn - Mulwaree	2006	Chinese_languages_Bengali	F	0
Goulburn - Mulwaree	2006	Chinese_languages_Bengali	M	0
Goulburn - Mulwaree	2006	Chinese_languages_Cantonese	F	20
Goulburn - Mulwaree	2006	Chinese_languages_Cantonese	M	22
Goulburn - Mulwaree	2006	Chinese_languages_Mandarin	F	18
Goulburn - Mulwaree	2006	Chinese_languages_Mandarin	M	19
Goulburn - Mulwaree	2006	Chinese_languages_Other	F	0
Goulburn - Mulwaree	2006	Chinese_languages_Other	M	0
Goulburn - Mulwaree	2006	Croatian	F	8
Goulburn - Mulwaree	2006	Croatian	M	8
Goulburn - Mulwaree	2006	Dutch	F	6
Goulburn - Mulwaree	2006	Dutch	M	19
Goulburn - Mulwaree	2006	English	F	14792
Goulburn - Mulwaree	2006	English	M	14523
Goulburn - Mulwaree	2006	Filipino	F	11
