SA3_NAME16	Year	BornAust	Sex	persons
Canterbury	2011	0	F	30658
Canterbury	2011	0	M	30563
Canterbury	2011	1	F	27405
Canterbury	2011	1	M	27837
Canterbury	2016	0	F	33560
Canterbury	2016	0	M	34080
Canterbury	2016	1	F	28884
Canterbury	2016	1	M	29824
Hurstville	2006	0	F	21323
Hurstville	2006	0	M	19410
Hurstville	2006	1	F	32057
Hurstville	2006	1	M	30593
Hurstville	2011	0	F	25116
Hurstville	2011	0	M	22658
Hurstville	2011	1	F	32209
Hurstville	2011	1	M	31104
Hurstville	2016	0	F	30397
Hurstville	2016	0	M	27410
Hurstville	2016	1	F	31855
Hurstville	2016	1	M	31551
Kogarah - Rockdale	2006	0	F	24342
Kogarah - Rockdale	2006	0	M	23489
Kogarah - Rockdale	2006	1	F	29459
Kogarah - Rockdale	2006	1	M	28111
Kogarah - Rockdale	2011	0	F	27552
Kogarah - Rockdale	2011	0	M	26351
Kogarah - Rockdale	2011	1	F	30748
Kogarah - Rockdale	2011	1	M	30032
Kogarah - Rockdale	2016	0	F	33266
Kogarah - Rockdale	2016	0	M	31852
Kogarah - Rockdale	2016	1	F	31742
Kogarah - Rockdale	2016	1	M	31792
Canada Bay	2006	0	F	10340
Canada Bay	2006	0	M	9469
Canada Bay	2006	1	F	20640
Canada Bay	2006	1	M	18839
Canada Bay	2011	0	F	13501
Canada Bay	2011	0	M	12274
Canada Bay	2011	1	F	22487
Canada Bay	2011	1	M	21203
Canada Bay	2016	0	F	17808
Canada Bay	2016	0	M	15792
Canada Bay	2016	1	F	23851
Canada Bay	2016	1	M	22644
Leichhardt	2006	0	F	6823
Leichhardt	2006	0	M	6393
Leichhardt	2006	1	F	16472
Leichhardt	2006	1	M	14664
Leichhardt	2011	0	F	7749
Leichhardt	2011	0	M	7197
Leichhardt	2011	1	F	18207
Leichhardt	2011	1	M	15895
Leichhardt	2016	0	F	8091
Leichhardt	2016	0	M	7596
Leichhardt	2016	1	F	18888
Leichhardt	2016	1	M	17019
Strathfield - Burwood - Ashfield	2006	0	F	30161
Strathfield - Burwood - Ashfield	2006	0	M	28730
Strathfield - Burwood - Ashfield	2006	1	F	30730
Strathfield - Burwood - Ashfield	2006	1	M	29094
Strathfield - Burwood - Ashfield	2011	0	F	33234
Strathfield - Burwood - Ashfield	2011	0	M	31482
Strathfield - Burwood - Ashfield	2011	1	F	32349
Strathfield - Burwood - Ashfield	2011	1	M	30992
Strathfield - Burwood - Ashfield	2016	0	F	39004
Strathfield - Burwood - Ashfield	2016	0	M	36931
Strathfield - Burwood - Ashfield	2016	1	F	33491
Strathfield - Burwood - Ashfield	2016	1	M	32830
Chatswood - Lane Cove	2006	0	F	18207
Chatswood - Lane Cove	2006	0	M	16214
Chatswood - Lane Cove	2006	1	F	27269
Chatswood - Lane Cove	2006	1	M	26181
Chatswood - Lane Cove	2011	0	F	21115
Chatswood - Lane Cove	2011	0	M	18498
Chatswood - Lane Cove	2011	1	F	28382
Chatswood - Lane Cove	2011	1	M	27577
Chatswood - Lane Cove	2016	0	F	25716
Chatswood - Lane Cove	2016	0	M	22252
Chatswood - Lane Cove	2016	1	F	29305
Chatswood - Lane Cove	2016	1	M	29298
Hornsby	2006	0	F	11426
Hornsby	2006	0	M	10689
Hornsby	2006	1	F	24192
Hornsby	2006	1	M	23298
Hornsby	2011	0	F	13502
Hornsby	2011	0	M	12482
Hornsby	2011	1	F	24225
Hornsby	2011	1	M	23704
Hornsby	2016	0	F	15775
Hornsby	2016	0	M	14359
Hornsby	2016	1	F	23834
Hornsby	2016	1	M	23672
Ku-ring-gai	2006	0	F	17197
Ku-ring-gai	2006	0	M	15779
Ku-ring-gai	2006	1	F	33558
Ku-ring-gai	2006	1	M	30961
Ku-ring-gai	2011	0	F	20375
Ku-ring-gai	2011	0	M	18510
Ku-ring-gai	2011	1	F	34727
Ku-ring-gai	2011	1	M	31964
Ku-ring-gai	2016	0	F	24388
Ku-ring-gai	2016	0	M	21647
Ku-ring-gai	2016	1	F	34797
Ku-ring-gai	2016	1	M	33114
North Sydney - Mosman	2006	0	F	14106
North Sydney - Mosman	2006	0	M	12688
North Sydney - Mosman	2006	1	F	25861
North Sydney - Mosman	2006	1	M	22296
North Sydney - Mosman	2011	0	F	16262
North Sydney - Mosman	2011	0	M	14564
North Sydney - Mosman	2011	1	F	26686
North Sydney - Mosman	2011	1	M	23499
North Sydney - Mosman	2016	0	F	18279
North Sydney - Mosman	2016	0	M	15815
North Sydney - Mosman	2016	1	F	28031
North Sydney - Mosman	2016	1	M	24896
Manly	2006	0	F	5617
Manly	2006	0	M	5376
Manly	2006	1	F	11802
Manly	2006	1	M	10992
Manly	2011	0	F	6806
Manly	2011	0	M	6417
Manly	2011	1	F	12373
Manly	2011	1	M	11707
Manly	2016	0	F	7467
Manly	2016	0	M	6940
Manly	2016	1	F	12732
Manly	2016	1	M	12140
Pittwater	2006	0	F	5834
Pittwater	2006	0	M	5678
Pittwater	2006	1	F	19890
Pittwater	2006	1	M	19037
Pittwater	2011	0	F	6697
Pittwater	2011	0	M	6268
Pittwater	2011	1	F	21305
Pittwater	2011	1	M	20357
Pittwater	2016	0	F	7286
Pittwater	2016	0	M	6778
Pittwater	2016	1	F	22169
Pittwater	2016	1	M	21261
Warringah	2006	0	F	18119
Warringah	2006	0	M	17121
Warringah	2006	1	F	46437
Warringah	2006	1	M	44569
Warringah	2011	0	F	20426
Warringah	2011	0	M	19214
Warringah	2011	1	F	48388
Warringah	2011	1	M	46950
Warringah	2016	0	F	23234
Warringah	2016	0	M	21370
Warringah	2016	1	F	49627
Warringah	2016	1	M	48564
Camden	2006	0	F	3282
Camden	2006	0	M	3126
Camden	2006	1	F	18529
Camden	2006	1	M	17668
Camden	2011	0	F	4021
Camden	2011	0	M	3873
Camden	2011	1	F	21918
Camden	2011	1	M	20739
Camden	2016	0	F	5087
Camden	2016	0	M	4773
Camden	2016	1	F	25780
Camden	2016	1	M	24425
Campbelltown (NSW)	2006	0	F	19386
Campbelltown (NSW)	2006	0	M	18411
Campbelltown (NSW)	2006	1	F	48874
Campbelltown (NSW)	2006	1	M	47583
Campbelltown (NSW)	2011	0	F	21445
Campbelltown (NSW)	2011	0	M	19992
Campbelltown (NSW)	2011	1	F	49244
Campbelltown (NSW)	2011	1	M	47868
Campbelltown (NSW)	2016	0	F	25539
Campbelltown (NSW)	2016	0	M	24105
Campbelltown (NSW)	2016	1	F	49504
Campbelltown (NSW)	2016	1	M	48683
Wollondilly	2006	0	F	2200
Wollondilly	2006	0	M	2116
Wollondilly	2006	1	F	14131
Wollondilly	2006	1	M	14346
Wollondilly	2011	0	F	2342
Wollondilly	2011	0	M	2172
Wollondilly	2011	1	F	15038
Wollondilly	2011	1	M	15155
Wollondilly	2016	0	F	2564
Wollondilly	2016	0	M	2350
Wollondilly	2016	1	F	16752
Wollondilly	2016	1	M	16828
Blue Mountains	2006	0	F	6230
Blue Mountains	2006	0	M	5957
Blue Mountains	2006	1	F	29912
Blue Mountains	2006	1	M	28003
Blue Mountains	2011	0	F	6549
Blue Mountains	2011	0	M	5990
Blue Mountains	2011	1	F	30602
Blue Mountains	2011	1	M	28509
Blue Mountains	2016	0	F	6823
Blue Mountains	2016	0	M	6107
Blue Mountains	2016	1	F	30905
Blue Mountains	2016	1	M	29008
Blue Mountains - South	2006	0	F	0
Blue Mountains - South	2006	0	M	0
Blue Mountains - South	2006	1	F	0
Blue Mountains - South	2006	1	M	0
Blue Mountains - South	2011	0	F	0
Blue Mountains - South	2011	0	M	0
Blue Mountains - South	2011	1	F	3
Blue Mountains - South	2011	1	M	0
Blue Mountains - South	2016	0	F	0
Blue Mountains - South	2016	0	M	3
Blue Mountains - South	2016	1	F	0
Blue Mountains - South	2016	1	M	0
Penrith	2006	0	F	11125
Penrith	2006	0	M	10786
Penrith	2006	1	F	46204
Penrith	2006	1	M	44711
Penrith	2011	0	F	11928
Penrith	2011	0	M	11250
Penrith	2011	1	F	48799
Penrith	2011	1	M	47054
Penrith	2016	0	F	14008
Penrith	2016	0	M	13142
Penrith	2016	1	F	53237
Penrith	2016	1	M	51582
Richmond - Windsor	2006	0	F	2323
Richmond - Windsor	2006	0	M	2394
Richmond - Windsor	2006	1	F	14387
Richmond - Windsor	2006	1	M	13920
Richmond - Windsor	2011	0	F	2490
Richmond - Windsor	2011	0	M	2373
Richmond - Windsor	2011	1	F	14700
Richmond - Windsor	2011	1	M	14467
Richmond - Windsor	2016	0	F	2526
Richmond - Windsor	2016	0	M	2386
Richmond - Windsor	2016	1	F	14707
Richmond - Windsor	2016	1	M	14593
St Marys	2006	0	F	6340
St Marys	2006	0	M	6391
St Marys	2006	1	F	17523
St Marys	2006	1	M	17243
St Marys	2011	0	F	6714
St Marys	2011	0	M	6704
St Marys	2011	1	F	18192
St Marys	2011	1	M	17725
St Marys	2016	0	F	7332
St Marys	2016	0	M	7159
St Marys	2016	1	F	18017
St Marys	2016	1	M	17855
Auburn	2006	0	F	17079
Auburn	2006	0	M	17980
Auburn	2006	1	F	11512
Auburn	2006	1	M	12795
Auburn	2011	0	F	20742
Auburn	2011	0	M	21567
Auburn	2011	1	F	12729
Auburn	2011	1	M	13995
Auburn	2016	0	F	24971
Auburn	2016	0	M	28921
Auburn	2016	1	F	14260
Auburn	2016	1	M	15821
Carlingford	2006	0	F	10359
Carlingford	2006	0	M	9729
Carlingford	2006	1	F	16514
Carlingford	2006	1	M	15969
Carlingford	2011	0	F	12318
Carlingford	2011	0	M	11589
Carlingford	2011	1	F	16506
Carlingford	2011	1	M	16436
Carlingford	2016	0	F	15601
Carlingford	2016	0	M	14322
Carlingford	2016	1	F	16835
Carlingford	2016	1	M	17015
Merrylands - Guildford	2006	0	F	24378
Merrylands - Guildford	2006	0	M	24267
Merrylands - Guildford	2006	1	F	32993
Merrylands - Guildford	2006	1	M	32164
Merrylands - Guildford	2011	0	F	28500
Merrylands - Guildford	2011	0	M	28338
Merrylands - Guildford	2011	1	F	35468
Merrylands - Guildford	2011	1	M	34692
Merrylands - Guildford	2016	0	F	32984
Merrylands - Guildford	2016	0	M	34703
Merrylands - Guildford	2016	1	F	37036
Merrylands - Guildford	2016	1	M	36455
Parramatta	2006	0	F	22886
Parramatta	2006	0	M	23424
Parramatta	2006	1	F	27862
Parramatta	2006	1	M	27346
Parramatta	2011	0	F	29307
Parramatta	2011	0	M	29705
Parramatta	2011	1	F	29019
Parramatta	2011	1	M	28868
Parramatta	2016	0	F	36390
Parramatta	2016	0	M	37315
Parramatta	2016	1	F	29180
Parramatta	2016	1	M	29024
Pennant Hills - Epping	2006	0	F	7275
Pennant Hills - Epping	2006	0	M	6710
Pennant Hills - Epping	2006	1	F	12997
Pennant Hills - Epping	2006	1	M	12245
Pennant Hills - Epping	2011	0	F	8559
Pennant Hills - Epping	2011	0	M	7854
Pennant Hills - Epping	2011	1	F	13067
Pennant Hills - Epping	2011	1	M	12419
Pennant Hills - Epping	2016	0	F	10914
Pennant Hills - Epping	2016	0	M	10221
Pennant Hills - Epping	2016	1	F	12715
Pennant Hills - Epping	2016	1	M	12371
Ryde - Hunters Hill	2006	0	F	21781
Ryde - Hunters Hill	2006	0	M	19598
Ryde - Hunters Hill	2006	1	F	32947
Ryde - Hunters Hill	2006	1	M	31608
Ryde - Hunters Hill	2011	0	F	25736
Ryde - Hunters Hill	2011	0	M	23210
Ryde - Hunters Hill	2011	1	F	33030
Ryde - Hunters Hill	2011	1	M	32393
Ryde - Hunters Hill	2016	0	F	32131
Ryde - Hunters Hill	2016	0	M	28837
Ryde - Hunters Hill	2016	1	F	33706
Ryde - Hunters Hill	2016	1	M	33736
Bringelly - Green Valley	2006	0	F	13812
Bringelly - Green Valley	2006	0	M	13565
Bringelly - Green Valley	2006	1	F	20662
Bringelly - Green Valley	2006	1	M	20705
Bringelly - Green Valley	2011	0	F	15419
Bringelly - Green Valley	2011	0	M	14742
Bringelly - Green Valley	2011	1	F	22483
Bringelly - Green Valley	2011	1	M	22655
Bringelly - Green Valley	2016	0	F	19522
Bringelly - Green Valley	2016	0	M	18418
Bringelly - Green Valley	2016	1	F	28645
Bringelly - Green Valley	2016	1	M	28987
Fairfield	2006	0	F	45049
Fairfield	2006	0	M	41796
Fairfield	2006	1	F	34780
Fairfield	2006	1	M	35765
Fairfield	2011	0	F	48324
Fairfield	2011	0	M	43855
Fairfield	2011	1	F	36409
Fairfield	2011	1	M	38210
Fairfield	2016	0	F	52690
Fairfield	2016	0	M	47445
Fairfield	2016	1	F	36730
Fairfield	2016	1	M	39001
Liverpool	2006	0	F	18328
Liverpool	2006	0	M	17327
Liverpool	2006	1	F	24739
Liverpool	2006	1	M	25059
Liverpool	2011	0	F	21755
Liverpool	2011	0	M	20651
Liverpool	2011	1	F	27351
Liverpool	2011	1	M	27493
Liverpool	2016	0	F	25188
Liverpool	2016	0	M	23855
Liverpool	2016	1	F	29232
Liverpool	2016	1	M	29604
Cronulla - Miranda - Caringbah	2006	0	F	8912
Cronulla - Miranda - Caringbah	2006	0	M	8350
Cronulla - Miranda - Caringbah	2006	1	F	39399
Cronulla - Miranda - Caringbah	2006	1	M	37553
Cronulla - Miranda - Caringbah	2011	0	F	9951
Cronulla - Miranda - Caringbah	2011	0	M	8865
Cronulla - Miranda - Caringbah	2011	1	F	41536
Cronulla - Miranda - Caringbah	2011	1	M	39437
Cronulla - Miranda - Caringbah	2016	0	F	10911
Cronulla - Miranda - Caringbah	2016	0	M	9706
Cronulla - Miranda - Caringbah	2016	1	F	42568
Cronulla - Miranda - Caringbah	2016	1	M	40983
Sutherland - Menai - Heathcote	2006	0	F	8469
Sutherland - Menai - Heathcote	2006	0	M	8176
Sutherland - Menai - Heathcote	2006	1	F	42179
Sutherland - Menai - Heathcote	2006	1	M	40945
Sutherland - Menai - Heathcote	2011	0	F	9077
Sutherland - Menai - Heathcote	2011	0	M	8574
Sutherland - Menai - Heathcote	2011	1	F	42948
Sutherland - Menai - Heathcote	2011	1	M	41723
Sutherland - Menai - Heathcote	2016	0	F	9795
Sutherland - Menai - Heathcote	2016	0	M	8970
Sutherland - Menai - Heathcote	2016	1	F	43439
Sutherland - Menai - Heathcote	2016	1	M	42218
Migratory - Offshore - Shipping (NSW)	2006	0	F	0
Migratory - Offshore - Shipping (NSW)	2006	0	M	3
Migratory - Offshore - Shipping (NSW)	2006	1	F	7
Migratory - Offshore - Shipping (NSW)	2006	1	M	34
Migratory - Offshore - Shipping (NSW)	2011	0	F	17
Migratory - Offshore - Shipping (NSW)	2011	0	M	26
Migratory - Offshore - Shipping (NSW)	2011	1	F	35
Migratory - Offshore - Shipping (NSW)	2011	1	M	28
Migratory - Offshore - Shipping (NSW)	2016	0	F	86
Migratory - Offshore - Shipping (NSW)	2016	0	M	60
Migratory - Offshore - Shipping (NSW)	2016	1	F	135
Migratory - Offshore - Shipping (NSW)	2016	1	M	102
No usual address (NSW)	2006	0	F	1146
No usual address (NSW)	2006	0	M	1531
No usual address (NSW)	2006	1	F	2674
No usual address (NSW)	2006	1	M	3727
No usual address (NSW)	2011	0	F	1386
No usual address (NSW)	2011	0	M	1731
No usual address (NSW)	2011	1	F	3414
No usual address (NSW)	2011	1	M	4868
No usual address (NSW)	2016	0	F	1346
No usual address (NSW)	2016	0	M	1663
No usual address (NSW)	2016	1	F	2726
No usual address (NSW)	2016	1	M	4304
Ballarat	2006	0	F	3471
Ballarat	2006	0	M	3376
Ballarat	2006	1	F	39574
Ballarat	2006	1	M	36472
Ballarat	2011	0	F	4280
Ballarat	2011	0	M	3983
Ballarat	2011	1	F	42925
Ballarat	2011	1	M	39659
Ballarat	2016	0	F	5094
Ballarat	2016	0	M	4722
Ballarat	2016	1	F	45073
Ballarat	2016	1	M	41857
Creswick - Daylesford - Ballan	2006	0	F	1465
Creswick - Daylesford - Ballan	2006	0	M	1391
Creswick - Daylesford - Ballan	2006	1	F	10365
Creswick - Daylesford - Ballan	2006	1	M	10224
Creswick - Daylesford - Ballan	2011	0	F	1663
Creswick - Daylesford - Ballan	2011	0	M	1597
Creswick - Daylesford - Ballan	2011	1	F	11161
Creswick - Daylesford - Ballan	2011	1	M	10982
Creswick - Daylesford - Ballan	2016	0	F	1767
Creswick - Daylesford - Ballan	2016	0	M	1698
Creswick - Daylesford - Ballan	2016	1	F	11157
Creswick - Daylesford - Ballan	2016	1	M	10920
Maryborough - Pyrenees	2006	0	F	962
Maryborough - Pyrenees	2006	0	M	1013
Maryborough - Pyrenees	2006	1	F	9849
Maryborough - Pyrenees	2006	1	M	9928
Maryborough - Pyrenees	2011	0	F	1074
Maryborough - Pyrenees	2011	0	M	1107
Maryborough - Pyrenees	2011	1	F	10181
Maryborough - Pyrenees	2011	1	M	10321
Maryborough - Pyrenees	2016	0	F	1166
Maryborough - Pyrenees	2016	0	M	1177
Maryborough - Pyrenees	2016	1	F	10157
Maryborough - Pyrenees	2016	1	M	10574
Bendigo	2006	0	F	2256
Bendigo	2006	0	M	2196
Bendigo	2006	1	F	36866
Bendigo	2006	1	M	33648
Bendigo	2011	0	F	2993
Bendigo	2011	0	M	2830
Bendigo	2011	1	F	39715
Bendigo	2011	1	M	36623
Bendigo	2016	0	F	3918
Bendigo	2016	0	M	3645
Bendigo	2016	1	F	41426
Bendigo	2016	1	M	38470
Heathcote - Castlemaine - Kyneton	2006	0	F	2046
Heathcote - Castlemaine - Kyneton	2006	0	M	2200
Heathcote - Castlemaine - Kyneton	2006	1	F	17216
Heathcote - Castlemaine - Kyneton	2006	1	M	16737
Heathcote - Castlemaine - Kyneton	2011	0	F	2345
Heathcote - Castlemaine - Kyneton	2011	0	M	2472
Heathcote - Castlemaine - Kyneton	2011	1	F	18415
Heathcote - Castlemaine - Kyneton	2011	1	M	17874
Heathcote - Castlemaine - Kyneton	2016	0	F	2569
Heathcote - Castlemaine - Kyneton	2016	0	M	2777
Heathcote - Castlemaine - Kyneton	2016	1	F	19016
Heathcote - Castlemaine - Kyneton	2016	1	M	18528
Loddon - Elmore	2006	0	F	380
Loddon - Elmore	2006	0	M	390
Loddon - Elmore	2006	1	F	5544
Loddon - Elmore	2006	1	M	5700
Loddon - Elmore	2011	0	F	396
Loddon - Elmore	2011	0	M	389
Loddon - Elmore	2011	1	F	4793
Loddon - Elmore	2011	1	M	4940
Loddon - Elmore	2016	0	F	412
Loddon - Elmore	2016	0	M	384
Loddon - Elmore	2016	1	F	4594
Loddon - Elmore	2016	1	M	4792
Barwon - West	2006	0	F	740
Barwon - West	2006	0	M	719
Barwon - West	2006	1	F	5861
Barwon - West	2006	1	M	6099
Barwon - West	2011	0	F	852
Barwon - West	2011	0	M	873
Barwon - West	2011	1	F	7094
Barwon - West	2011	1	M	7202
Barwon - West	2016	0	F	909
Barwon - West	2016	0	M	906
Barwon - West	2016	1	F	7862
Barwon - West	2016	1	M	8036
Geelong	2006	0	F	13642
Geelong	2006	0	M	13087
Geelong	2006	1	F	65822
Geelong	2006	1	M	62128
Geelong	2011	0	F	14668
Geelong	2011	0	M	14024
Geelong	2011	1	F	70373
Geelong	2011	1	M	66276
Geelong	2016	0	F	16299
Geelong	2016	0	M	15852
Geelong	2016	1	F	74042
Geelong	2016	1	M	69455
Surf Coast - Bellarine Peninsula	2006	0	F	3413
Surf Coast - Bellarine Peninsula	2006	0	M	3241
Surf Coast - Bellarine Peninsula	2006	1	F	22687
Surf Coast - Bellarine Peninsula	2006	1	M	21521
Surf Coast - Bellarine Peninsula	2011	0	F	3902
Surf Coast - Bellarine Peninsula	2011	0	M	3658
Surf Coast - Bellarine Peninsula	2011	1	F	25935
Surf Coast - Bellarine Peninsula	2011	1	M	24362
Surf Coast - Bellarine Peninsula	2016	0	F	4633
Surf Coast - Bellarine Peninsula	2016	0	M	4337
Surf Coast - Bellarine Peninsula	2016	1	F	29858
Surf Coast - Bellarine Peninsula	2016	1	M	28243
Upper Goulburn Valley	2006	0	F	2415
Upper Goulburn Valley	2006	0	M	2360
Upper Goulburn Valley	2006	1	F	19212
Upper Goulburn Valley	2006	1	M	19461
Upper Goulburn Valley	2011	0	F	2651
Upper Goulburn Valley	2011	0	M	2695
Upper Goulburn Valley	2011	1	F	20892
Upper Goulburn Valley	2011	1	M	20890
Upper Goulburn Valley	2016	0	F	2858
Upper Goulburn Valley	2016	0	M	2772
Upper Goulburn Valley	2016	1	F	21355
Upper Goulburn Valley	2016	1	M	21551
Wangaratta - Benalla	2006	0	F	1773
Wangaratta - Benalla	2006	0	M	1608
Wangaratta - Benalla	2006	1	F	19478
Wangaratta - Benalla	2006	1	M	18520
Wangaratta - Benalla	2011	0	F	1813
Wangaratta - Benalla	2011	0	M	1655
Wangaratta - Benalla	2011	1	F	19940
Wangaratta - Benalla	2011	1	M	18915
Wangaratta - Benalla	2016	0	F	1921
Wangaratta - Benalla	2016	0	M	1719
Wangaratta - Benalla	2016	1	F	19862
Wangaratta - Benalla	2016	1	M	18689
Wodonga - Alpine	2006	0	F	3197
Wodonga - Alpine	2006	0	M	3090
Wodonga - Alpine	2006	1	F	26934
Wodonga - Alpine	2006	1	M	26422
Wodonga - Alpine	2011	0	F	3477
Wodonga - Alpine	2011	0	M	3269
Wodonga - Alpine	2011	1	F	28153
Wodonga - Alpine	2011	1	M	27553
Wodonga - Alpine	2016	0	F	3772
Wodonga - Alpine	2016	0	M	3537
Wodonga - Alpine	2016	1	F	29041
Wodonga - Alpine	2016	1	M	28413
Baw Baw	2006	0	F	1931
Baw Baw	2006	0	M	1755
Baw Baw	2006	1	F	16353
Baw Baw	2006	1	M	15676
Baw Baw	2011	0	F	2329
Baw Baw	2011	0	M	2148
Baw Baw	2011	1	F	18713
Baw Baw	2011	1	M	17964
Baw Baw	2016	0	F	2781
Baw Baw	2016	0	M	2495
Baw Baw	2016	1	F	20220
Baw Baw	2016	1	M	19296
Gippsland - East	2006	0	F	2127
Gippsland - East	2006	0	M	1983
Gippsland - East	2006	1	F	17064
Gippsland - East	2006	1	M	16594
Gippsland - East	2011	0	F	2342
Gippsland - East	2011	0	M	2213
Gippsland - East	2011	1	F	18033
Gippsland - East	2011	1	M	17528
Gippsland - East	2016	0	F	2547
Gippsland - East	2016	0	M	2351
Gippsland - East	2016	1	F	18096
Gippsland - East	2016	1	M	17605
Gippsland - South West	2006	0	F	3369
Gippsland - South West	2006	0	M	3201
Gippsland - South West	2006	1	F	21396
Gippsland - South West	2006	1	M	20590
Gippsland - South West	2011	0	F	3859
Gippsland - South West	2011	0	M	3626
Gippsland - South West	2011	1	F	23673
Gippsland - South West	2011	1	M	22900
Gippsland - South West	2016	0	F	4133
Gippsland - South West	2016	0	M	3776
Gippsland - South West	2016	1	F	24660
Gippsland - South West	2016	1	M	23590
Latrobe Valley	2006	0	F	4727
Latrobe Valley	2006	0	M	4390
Latrobe Valley	2006	1	F	28304
Latrobe Valley	2006	1	M	27151
Latrobe Valley	2011	0	F	5085
Latrobe Valley	2011	0	M	4825
Latrobe Valley	2011	1	F	29813
Latrobe Valley	2011	1	M	28359
Latrobe Valley	2016	0	F	4770
Latrobe Valley	2016	0	M	4314
Latrobe Valley	2016	1	F	29160
Latrobe Valley	2016	1	M	28118
Wellington	2006	0	F	1980
Wellington	2006	0	M	2035
Wellington	2006	1	F	16698
Wellington	2006	1	M	16967
Wellington	2011	0	F	2137
Wellington	2011	0	M	2166
Wellington	2011	1	F	17363
Wellington	2011	1	M	17420
Wellington	2016	0	F	2252
Wellington	2016	0	M	2292
Wellington	2016	1	F	17111
Wellington	2016	1	M	17431
Brunswick - Coburg	2006	0	F	11671
Brunswick - Coburg	2006	0	M	11475
Brunswick - Coburg	2006	1	F	23165
Brunswick - Coburg	2006	1	M	20975
Brunswick - Coburg	2011	0	F	12830
Brunswick - Coburg	2011	0	M	12454
Brunswick - Coburg	2011	1	F	25509
Brunswick - Coburg	2011	1	M	23513
Brunswick - Coburg	2016	0	F	13754
Brunswick - Coburg	2016	0	M	12858
Brunswick - Coburg	2016	1	F	27999
Brunswick - Coburg	2016	1	M	26185
Darebin - South	2006	0	F	6545
Darebin - South	2006	0	M	6453
Darebin - South	2006	1	F	15605
Darebin - South	2006	1	M	13864
Darebin - South	2011	0	F	6889
Darebin - South	2011	0	M	6653
Darebin - South	2011	1	F	17176
Darebin - South	2011	1	M	15257
Darebin - South	2016	0	F	7085
Darebin - South	2016	0	M	6278
Darebin - South	2016	1	F	18608
Darebin - South	2016	1	M	16634
Essendon	2006	0	F	7292
Essendon	2006	0	M	6585
Essendon	2006	1	F	19917
Essendon	2006	1	M	18320
Essendon	2011	0	F	8439
Essendon	2011	0	M	7603
Essendon	2011	1	F	21269
Essendon	2011	1	M	19905
Essendon	2016	0	F	9730
Essendon	2016	0	M	8626
Essendon	2016	1	F	22412
Essendon	2016	1	M	21097
Melbourne City	2006	0	F	16381
Melbourne City	2006	0	M	15356
Melbourne City	2006	1	F	16341
Melbourne City	2006	1	M	16944
Melbourne City	2011	0	F	23118
Melbourne City	2011	0	M	21410
Melbourne City	2011	1	F	18867
Melbourne City	2011	1	M	19602
Melbourne City	2016	0	F	40266
Melbourne City	2016	0	M	35541
Melbourne City	2016	1	F	21720
Melbourne City	2016	1	M	22716
Port Phillip	2006	0	F	11585
Port Phillip	2006	0	M	11505
Port Phillip	2006	1	F	25959
Port Phillip	2006	1	M	24447
Port Phillip	2011	0	F	14336
Port Phillip	2011	0	M	14135
Port Phillip	2011	1	F	28257
Port Phillip	2011	1	M	26996
Port Phillip	2016	0	F	16332
Port Phillip	2016	0	M	15547
Port Phillip	2016	1	F	29954
Port Phillip	2016	1	M	28472
Stonnington - West	2006	0	F	7712
Stonnington - West	2006	0	M	7186
Stonnington - West	2006	1	F	16280
Stonnington - West	2006	1	M	14639
Stonnington - West	2011	0	F	8772
Stonnington - West	2011	0	M	7917
Stonnington - West	2011	1	F	16970
Stonnington - West	2011	1	M	15632
Stonnington - West	2016	0	F	11121
Stonnington - West	2016	0	M	9804
Stonnington - West	2016	1	F	18774
Stonnington - West	2016	1	M	16905
Yarra	2006	0	F	10088
Yarra	2006	0	M	9281
Yarra	2006	1	F	22246
Yarra	2006	1	M	20963
Yarra	2011	0	F	11452
Yarra	2011	0	M	10287
Yarra	2011	1	F	24093
Yarra	2011	1	M	23006
Yarra	2016	0	F	13478
Yarra	2016	0	M	11871
Yarra	2016	1	F	27242
Yarra	2016	1	M	26372
Boroondara	2006	0	F	20463
Boroondara	2006	0	M	19056
Boroondara	2006	1	F	55714
Boroondara	2006	1	M	50696
Boroondara	2011	0	F	23630
Boroondara	2011	0	M	21394
Boroondara	2011	1	F	55925
Boroondara	2011	1	M	51818
Boroondara	2016	0	F	27604
Boroondara	2016	0	M	24145
Boroondara	2016	1	F	55319
Boroondara	2016	1	M	52094
Manningham - West	2006	0	F	16784
Manningham - West	2006	0	M	15300
Manningham - West	2006	1	F	24739
Manningham - West	2006	1	M	23507
Manningham - West	2011	0	F	18449
Manningham - West	2011	0	M	16532
Manningham - West	2011	1	F	24332
Manningham - West	2011	1	M	23464
Manningham - West	2016	0	F	21257
Manningham - West	2016	0	M	18894
Manningham - West	2016	1	F	23485
Manningham - West	2016	1	M	22771
Whitehorse - West	2006	0	F	14198
Whitehorse - West	2006	0	M	12779
Whitehorse - West	2006	1	F	30920
Whitehorse - West	2006	1	M	27829
Whitehorse - West	2011	0	F	17351
Whitehorse - West	2011	0	M	15538
Whitehorse - West	2011	1	F	29927
Whitehorse - West	2011	1	M	27817
Whitehorse - West	2016	0	F	21427
Whitehorse - West	2016	0	M	19349
Whitehorse - West	2016	1	F	29136
Whitehorse - West	2016	1	M	27593
Bayside	2006	0	F	10261
Bayside	2006	0	M	9413
Bayside	2006	1	F	33187
Bayside	2006	1	M	29828
Bayside	2011	0	F	11718
