SA3_NAME16	Year	AustCitizen	Sex	persons
Parramatta	2016	1	M	47602
Pennant Hills - Epping	2006	0		6041
Pennant Hills - Epping	2006	1	F	18068
Pennant Hills - Epping	2006	1	M	16932
Pennant Hills - Epping	2011	0		6277
Pennant Hills - Epping	2011	1	F	18960
Pennant Hills - Epping	2011	1	M	17770
Pennant Hills - Epping	2016	0		9922
Pennant Hills - Epping	2016	1	F	19223
Pennant Hills - Epping	2016	1	M	18445
Ryde - Hunters Hill	2006	0		21819
Ryde - Hunters Hill	2006	1	F	47419
Ryde - Hunters Hill	2006	1	M	44781
Ryde - Hunters Hill	2011	0		24278
Ryde - Hunters Hill	2011	1	F	48783
Ryde - Hunters Hill	2011	1	M	46782
Ryde - Hunters Hill	2016	0		33406
Ryde - Hunters Hill	2016	1	F	51305
Ryde - Hunters Hill	2016	1	M	49817
Bringelly - Green Valley	2006	0		10626
Bringelly - Green Valley	2006	1	F	32125
Bringelly - Green Valley	2006	1	M	32027
Bringelly - Green Valley	2011	0		10407
Bringelly - Green Valley	2011	1	F	35179
Bringelly - Green Valley	2011	1	M	34753
Bringelly - Green Valley	2016	0		14720
Bringelly - Green Valley	2016	1	F	44320
Bringelly - Green Valley	2016	1	M	43771
Fairfield	2006	0		24041
Fairfield	2006	1	F	73315
Fairfield	2006	1	M	71729
Fairfield	2011	0		25915
Fairfield	2011	1	F	75677
Fairfield	2011	1	M	74045
Fairfield	2016	0		34681
Fairfield	2016	1	F	76487
Fairfield	2016	1	M	74634
Liverpool	2006	0		16447
Liverpool	2006	1	F	38798
Liverpool	2006	1	M	38344
Liverpool	2011	0		18138
Liverpool	2011	1	F	43189
Liverpool	2011	1	M	42860
Liverpool	2016	0		23461
Liverpool	2016	1	F	47271
Liverpool	2016	1	M	46624
Cronulla - Miranda - Caringbah	2006	0		11436
Cronulla - Miranda - Caringbah	2006	1	F	46014
Cronulla - Miranda - Caringbah	2006	1	M	43663
Cronulla - Miranda - Caringbah	2011	0		10478
Cronulla - Miranda - Caringbah	2011	1	F	48319
Cronulla - Miranda - Caringbah	2011	1	M	45570
Cronulla - Miranda - Caringbah	2016	0		12388
Cronulla - Miranda - Caringbah	2016	1	F	49903
Cronulla - Miranda - Caringbah	2016	1	M	47550
Sutherland - Menai - Heathcote	2006	0		7772
Sutherland - Menai - Heathcote	2006	1	F	48675
Sutherland - Menai - Heathcote	2006	1	M	47353
Sutherland - Menai - Heathcote	2011	0		8471
Sutherland - Menai - Heathcote	2011	1	F	49410
Sutherland - Menai - Heathcote	2011	1	M	48017
Sutherland - Menai - Heathcote	2016	0		9099
Sutherland - Menai - Heathcote	2016	1	F	50388
Sutherland - Menai - Heathcote	2016	1	M	48549
Migratory - Offshore - Shipping (NSW)	2006	0		2
Migratory - Offshore - Shipping (NSW)	2006	1	F	7
Migratory - Offshore - Shipping (NSW)	2006	1	M	41
Migratory - Offshore - Shipping (NSW)	2011	0		13
Migratory - Offshore - Shipping (NSW)	2011	1	F	52
Migratory - Offshore - Shipping (NSW)	2011	1	M	47
Migratory - Offshore - Shipping (NSW)	2016	0		91
Migratory - Offshore - Shipping (NSW)	2016	1	F	184
Migratory - Offshore - Shipping (NSW)	2016	1	M	137
No usual address (NSW)	2006	0		2567
No usual address (NSW)	2006	1	F	3203
No usual address (NSW)	2006	1	M	4405
No usual address (NSW)	2011	0		4296
No usual address (NSW)	2011	1	F	3784
No usual address (NSW)	2011	1	M	4837
No usual address (NSW)	2016	0		5080
No usual address (NSW)	2016	1	F	3009
No usual address (NSW)	2016	1	M	4199
Ballarat	2006	0		7371
Ballarat	2006	1	F	41998
Ballarat	2006	1	M	38629
Ballarat	2011	0		8199
Ballarat	2011	1	F	45513
Ballarat	2011	1	M	41870
Ballarat	2016	0		10743
Ballarat	2016	1	F	48332
Ballarat	2016	1	M	44740
Creswick - Daylesford - Ballan	2006	0		2213
Creswick - Daylesford - Ballan	2006	1	F	11476
Creswick - Daylesford - Ballan	2006	1	M	11351
Creswick - Daylesford - Ballan	2011	0		2406
Creswick - Daylesford - Ballan	2011	1	F	12293
Creswick - Daylesford - Ballan	2011	1	M	12068
Creswick - Daylesford - Ballan	2016	0		3521
Creswick - Daylesford - Ballan	2016	1	F	12514
Creswick - Daylesford - Ballan	2016	1	M	12272
Maryborough - Pyrenees	2006	0		1890
Maryborough - Pyrenees	2006	1	F	10602
Maryborough - Pyrenees	2006	1	M	10598
Maryborough - Pyrenees	2011	0		1992
Maryborough - Pyrenees	2011	1	F	10934
Maryborough - Pyrenees	2011	1	M	10965
Maryborough - Pyrenees	2016	0		2878
Maryborough - Pyrenees	2016	1	F	11206
Maryborough - Pyrenees	2016	1	M	11281
Bendigo	2006	0		5584
Bendigo	2006	1	F	38442
Bendigo	2006	1	M	35026
Bendigo	2011	0		6674
Bendigo	2011	1	F	41349
Bendigo	2011	1	M	38055
Bendigo	2016	0		9642
Bendigo	2016	1	F	43997
Bendigo	2016	1	M	40739
Heathcote - Castlemaine - Kyneton	2006	0		3736
Heathcote - Castlemaine - Kyneton	2006	1	F	18827
Heathcote - Castlemaine - Kyneton	2006	1	M	18073
Heathcote - Castlemaine - Kyneton	2011	0		4070
Heathcote - Castlemaine - Kyneton	2011	1	F	20122
Heathcote - Castlemaine - Kyneton	2011	1	M	19239
Heathcote - Castlemaine - Kyneton	2016	0		6091
Heathcote - Castlemaine - Kyneton	2016	1	F	21090
Heathcote - Castlemaine - Kyneton	2016	1	M	20110
Loddon - Elmore	2006	0		868
Loddon - Elmore	2006	1	F	5846
Loddon - Elmore	2006	1	M	5996
Loddon - Elmore	2011	0		913
Loddon - Elmore	2011	1	F	5054
Loddon - Elmore	2011	1	M	5221
Loddon - Elmore	2016	0		1348
Loddon - Elmore	2016	1	F	4936
Loddon - Elmore	2016	1	M	5137
Barwon - West	2006	0		1114
Barwon - West	2006	1	F	6341
Barwon - West	2006	1	M	6569
Barwon - West	2011	0		1233
Barwon - West	2011	1	F	7630
Barwon - West	2011	1	M	7752
Barwon - West	2016	0		1696
Barwon - West	2016	1	F	8576
Barwon - West	2016	1	M	8746
Geelong	2006	0		16548
Geelong	2006	1	F	75892
Geelong	2006	1	M	70946
Geelong	2011	0		18753
Geelong	2011	1	F	80116
Geelong	2011	1	M	74581
Geelong	2016	0		25131
Geelong	2016	1	F	84732
Geelong	2016	1	M	78317
Surf Coast - Bellarine Peninsula	2006	0		4921
Surf Coast - Bellarine Peninsula	2006	1	F	25104
Surf Coast - Bellarine Peninsula	2006	1	M	23835
Surf Coast - Bellarine Peninsula	2011	0		5269
Surf Coast - Bellarine Peninsula	2011	1	F	28553
Surf Coast - Bellarine Peninsula	2011	1	M	26759
Surf Coast - Bellarine Peninsula	2016	0		7336
Surf Coast - Bellarine Peninsula	2016	1	F	33129
Surf Coast - Bellarine Peninsula	2016	1	M	31264
Upper Goulburn Valley	2006	0		4617
Upper Goulburn Valley	2006	1	F	20854
Upper Goulburn Valley	2006	1	M	21050
Upper Goulburn Valley	2011	0		4707
Upper Goulburn Valley	2011	1	F	22597
Upper Goulburn Valley	2011	1	M	22607
Upper Goulburn Valley	2016	0		6595
Upper Goulburn Valley	2016	1	F	23562
Upper Goulburn Valley	2016	1	M	23683
Wangaratta - Benalla	2006	0		2854
Wangaratta - Benalla	2006	1	F	20928
Wangaratta - Benalla	2006	1	M	19771
Wangaratta - Benalla	2011	0		2788
Wangaratta - Benalla	2011	1	F	21353
Wangaratta - Benalla	2011	1	M	20091
Wangaratta - Benalla	2016	0		4534
Wangaratta - Benalla	2016	1	F	21448
Wangaratta - Benalla	2016	1	M	20118
Wodonga - Alpine	2006	0		4484
Wodonga - Alpine	2006	1	F	29363
Wodonga - Alpine	2006	1	M	28715
Wodonga - Alpine	2011	0		5005
Wodonga - Alpine	2011	1	F	30534
Wodonga - Alpine	2011	1	M	29610
Wodonga - Alpine	2016	0		7534
Wodonga - Alpine	2016	1	F	31842
Wodonga - Alpine	2016	1	M	30873
Baw Baw	2006	0		2902
Baw Baw	2006	1	F	17750
Baw Baw	2006	1	M	17009
Baw Baw	2011	0		3274
Baw Baw	2011	1	F	20290
Baw Baw	2011	1	M	19423
Baw Baw	2016	0		5101
Baw Baw	2016	1	F	22358
Baw Baw	2016	1	M	21167
Gippsland - East	2006	0		3398
Gippsland - East	2006	1	F	18694
Gippsland - East	2006	1	M	18088
Gippsland - East	2011	0		3551
Gippsland - East	2011	1	F	19658
Gippsland - East	2011	1	M	19085
Gippsland - East	2016	0		5296
Gippsland - East	2016	1	F	20253
Gippsland - East	2016	1	M	19597
Gippsland - South West	2006	0		5563
Gippsland - South West	2006	1	F	23907
Gippsland - South West	2006	1	M	22900
Gippsland - South West	2011	0		5608
Gippsland - South West	2011	1	F	26185
Gippsland - South West	2011	1	M	25225
Gippsland - South West	2016	0		7206
Gippsland - South West	2016	1	F	27891
Gippsland - South West	2016	1	M	26571
Latrobe Valley	2006	0		6855
Latrobe Valley	2006	1	F	31745
Latrobe Valley	2006	1	M	30259
Latrobe Valley	2011	0		7766
Latrobe Valley	2011	1	F	33056
Latrobe Valley	2011	1	M	31394
Latrobe Valley	2016	0		9069
Latrobe Valley	2016	1	F	32759
Latrobe Valley	2016	1	M	31271
Wellington	2006	0		3899
Wellington	2006	1	F	18222
Wellington	2006	1	M	17810
Wellington	2011	0		4419
Wellington	2011	1	F	18813
Wellington	2011	1	M	18104
Wellington	2016	0		5702
Wellington	2016	1	F	18757
Wellington	2016	1	M	18412
Brunswick - Coburg	2006	0		13339
Brunswick - Coburg	2006	1	F	31058
Brunswick - Coburg	2006	1	M	28414
Brunswick - Coburg	2011	0		14867
Brunswick - Coburg	2011	1	F	33306
Brunswick - Coburg	2011	1	M	30725
Brunswick - Coburg	2016	0		17457
Brunswick - Coburg	2016	1	F	35698
Brunswick - Coburg	2016	1	M	33102
Darebin - South	2006	0		7149
Darebin - South	2006	1	F	20386
Darebin - South	2006	1	M	18372
Darebin - South	2011	0		7289
Darebin - South	2011	1	F	21722
Darebin - South	2011	1	M	19547
Darebin - South	2016	0		8462
Darebin - South	2016	1	F	23081
Darebin - South	2016	1	M	20522
Essendon	2006	0		9096
Essendon	2006	1	F	25067
Essendon	2006	1	M	22758
Essendon	2011	0		10236
Essendon	2011	1	F	26351
Essendon	2011	1	M	24344
Essendon	2016	0		12717
Essendon	2016	1	F	27929
Essendon	2016	1	M	25949
Melbourne City	2006	0		32507
Melbourne City	2006	1	F	21742
Melbourne City	2006	1	M	21888
Melbourne City	2011	0		42027
Melbourne City	2011	1	F	25743
Melbourne City	2011	1	M	25842
Melbourne City	2016	0		74584
Melbourne City	2016	1	F	30673
Melbourne City	2016	1	M	30712
Port Phillip	2006	0		21078
Port Phillip	2006	1	F	33032
Port Phillip	2006	1	M	30989
Port Phillip	2011	0		22110
Port Phillip	2011	1	F	35509
Port Phillip	2011	1	M	33764
Port Phillip	2016	0		27371
Port Phillip	2016	1	F	37749
Port Phillip	2016	1	M	35752
Stonnington - West	2006	0		12176
Stonnington - West	2006	1	F	20909
Stonnington - West	2006	1	M	18804
Stonnington - West	2011	0		12189
Stonnington - West	2011	1	F	21705
Stonnington - West	2011	1	M	19889
Stonnington - West	2016	0		17063
Stonnington - West	2016	1	F	23852
Stonnington - West	2016	1	M	21552
Yarra	2006	0		14253
Yarra	2006	1	F	29045
Yarra	2006	1	M	26838
Yarra	2011	0		14524
Yarra	2011	1	F	31160
Yarra	2011	1	M	29150
Yarra	2016	0		19841
Yarra	2016	1	F	34818
Yarra	2016	1	M	32794
Boroondara	2006	0		22320
Boroondara	2006	1	F	69221
Boroondara	2006	1	M	62913
Boroondara	2011	0		24292
Boroondara	2011	1	F	70285
Boroondara	2011	1	M	64607
Boroondara	2016	0		30783
Boroondara	2016	1	F	70778
Boroondara	2016	1	M	65670
Manningham - West	2006	0		11048
Manningham - West	2006	1	F	37897
Manningham - West	2006	1	M	35620
Manningham - West	2011	0		12410
Manningham - West	2011	1	F	37859
Manningham - West	2011	1	M	35640
Manningham - West	2016	0		17925
Manningham - West	2016	1	F	37322
Manningham - West	2016	1	M	35122
Whitehorse - West	2006	0		14217
Whitehorse - West	2006	1	F	40078
Whitehorse - West	2006	1	M	35672
Whitehorse - West	2011	0		19231
Whitehorse - West	2011	1	F	39602
Whitehorse - West	2011	1	M	36080
Whitehorse - West	2016	0		25934
Whitehorse - West	2016	1	F	39650
Whitehorse - West	2016	1	M	36456
Bayside	2006	0		11429
Bayside	2006	1	F	40328
Bayside	2006	1	M	36180
Bayside	2011	0		12196
Bayside	2011	1	F	41760
Bayside	2011	1	M	37857
Bayside	2016	0		14139
Bayside	2016	1	F	43440
Bayside	2016	1	M	39508
Glen Eira	2006	0		21734
Glen Eira	2006	1	F	56497
Glen Eira	2006	1	M	52357
Glen Eira	2011	0		24459
Glen Eira	2011	1	F	58735
Glen Eira	2011	1	M	54873
Glen Eira	2016	0		30564
Glen Eira	2016	1	F	60879
Glen Eira	2016	1	M	56994
Kingston	2006	0		13634
Kingston	2006	1	F	45758
Kingston	2006	1	M	42546
Kingston	2011	0		14419
Kingston	2011	1	F	48824
Kingston	2011	1	M	45731
Kingston	2016	0		17540
Kingston	2016	1	F	51374
Kingston	2016	1	M	47903
Stonnington - East	2006	0		6379
Stonnington - East	2006	1	F	16661
Stonnington - East	2006	1	M	14953
Stonnington - East	2011	0		6660
Stonnington - East	2011	1	F	17159
Stonnington - East	2011	1	M	15547
Stonnington - East	2016	0		7863
Stonnington - East	2016	1	F	17383
Stonnington - East	2016	1	M	16121
Banyule	2006	0		12099
Banyule	2006	1	F	52994
Banyule	2006	1	M	49776
Banyule	2011	0		13734
Banyule	2011	1	F	53915
Banyule	2011	1	M	50659
Banyule	2016	0		16653
Banyule	2016	1	F	53971
Banyule	2016	1	M	51241
Darebin - North	2006	0		15311
Darebin - North	2006	1	F	34748
Darebin - North	2006	1	M	32099
Darebin - North	2011	0		19312
Darebin - North	2011	1	F	35399
Darebin - North	2011	1	M	33206
Darebin - North	2016	0		23947
Darebin - North	2016	1	F	36453
Darebin - North	2016	1	M	34253
Nillumbik - Kinglake	2006	0		5227
Nillumbik - Kinglake	2006	1	F	29570
Nillumbik - Kinglake	2006	1	M	29115
Nillumbik - Kinglake	2011	0		4969
Nillumbik - Kinglake	2011	1	F	29693
Nillumbik - Kinglake	2011	1	M	29260
Nillumbik - Kinglake	2016	0		6225
Nillumbik - Kinglake	2016	1	F	29711
Nillumbik - Kinglake	2016	1	M	29187
Whittlesea - Wallan	2006	0		15885
Whittlesea - Wallan	2006	1	F	60434
Whittlesea - Wallan	2006	1	M	59304
Whittlesea - Wallan	2011	0		23351
Whittlesea - Wallan	2011	1	F	72482
Whittlesea - Wallan	2011	1	M	71074
Whittlesea - Wallan	2016	0		38488
Whittlesea - Wallan	2016	1	F	88649
Whittlesea - Wallan	2016	1	M	86571
Keilor	2006	0		5473
Keilor	2006	1	F	25034
Keilor	2006	1	M	23688
Keilor	2011	0		5644
Keilor	2011	1	F	25225
Keilor	2011	1	M	23954
Keilor	2016	0		6847
Keilor	2016	1	F	26489
Keilor	2016	1	M	25229
Macedon Ranges	2006	0		2083
Macedon Ranges	2006	1	F	10963
Macedon Ranges	2006	1	M	10816
Macedon Ranges	2011	0		2155
Macedon Ranges	2011	1	F	12328
Macedon Ranges	2011	1	M	12156
Macedon Ranges	2016	0		2833
Macedon Ranges	2016	1	F	13432
Macedon Ranges	2016	1	M	13309
Moreland - North	2006	0		9331
Moreland - North	2006	1	F	27353
Moreland - North	2006	1	M	25459
Moreland - North	2011	0		12886
Moreland - North	2011	1	F	28252
Moreland - North	2011	1	M	26473
Moreland - North	2016	0		17387
Moreland - North	2016	1	F	29873
Moreland - North	2016	1	M	28246
Sunbury	2006	0		3360
Sunbury	2006	1	F	15718
Sunbury	2006	1	M	14949
Sunbury	2011	0		3434
Sunbury	2011	1	F	17033
Sunbury	2011	1	M	16385
Sunbury	2016	0		4339
Sunbury	2016	1	F	17924
Sunbury	2016	1	M	17106
Tullamarine - Broadmeadows	2006	0		16237
Tullamarine - Broadmeadows	2006	1	F	49980
Tullamarine - Broadmeadows	2006	1	M	49269
Tullamarine - Broadmeadows	2011	0		22079
Tullamarine - Broadmeadows	2011	1	F	55715
Tullamarine - Broadmeadows	2011	1	M	54766
Tullamarine - Broadmeadows	2016	0		33824
Tullamarine - Broadmeadows	2016	1	F	63628
Tullamarine - Broadmeadows	2016	1	M	62901
Knox	2006	0		16513
Knox	2006	1	F	66323
Knox	2006	1	M	63903
Knox	2011	0		17015
Knox	2011	1	F	67155
Knox	2011	1	M	65171
Knox	2016	0		22600
Knox	2016	1	F	66876
Knox	2016	1	M	64678
Manningham - East	2006	0		2672
Manningham - East	2006	1	F	11533
Manningham - East	2006	1	M	11207
Manningham - East	2011	0		2290
Manningham - East	2011	1	F	11735
Manningham - East	2011	1	M	11480
Manningham - East	2016	0		3003
Manningham - East	2016	1	F	11606
Manningham - East	2016	1	M	11377
Maroondah	2006	0		10755
Maroondah	2006	1	F	45645
Maroondah	2006	1	M	42393
Maroondah	2011	0		11766
Maroondah	2011	1	F	47168
Maroondah	2011	1	M	44477
Maroondah	2016	0		15699
Maroondah	2016	1	F	48608
Maroondah	2016	1	M	45626
Whitehorse - East	2006	0		6719
Whitehorse - East	2006	1	F	25269
Whitehorse - East	2006	1	M	23510
Whitehorse - East	2011	0		8280
Whitehorse - East	2011	1	F	25279
Whitehorse - East	2011	1	M	23575
Whitehorse - East	2016	0		11566
Whitehorse - East	2016	1	F	25402
Whitehorse - East	2016	1	M	23801
Yarra Ranges	2006	0		14927
Yarra Ranges	2006	1	F	62943
Yarra Ranges	2006	1	M	61732
Yarra Ranges	2011	0		14203
Yarra Ranges	2011	1	F	65574
Yarra Ranges	2011	1	M	63933
Yarra Ranges	2016	0		16439
Yarra Ranges	2016	1	F	66873
Yarra Ranges	2016	1	M	65448
Cardinia	2006	0		6283
Cardinia	2006	1	F	25614
Cardinia	2006	1	M	25204
Cardinia	2011	0		8387
Cardinia	2011	1	F	33417
Cardinia	2011	1	M	32534
Cardinia	2016	0		12776
Cardinia	2016	1	F	41332
Cardinia	2016	1	M	40180
Casey - North	2006	0		16051
Casey - North	2006	1	F	49473
Casey - North	2006	1	M	48185
Casey - North	2011	0		18926
Casey - North	2011	1	F	53130
Casey - North	2011	1	M	51966
Casey - North	2016	0		23073
Casey - North	2016	1	F	54449
Casey - North	2016	1	M	53597
Casey - South	2006	0		16176
Casey - South	2006	1	F	42691
Casey - South	2006	1	M	42387
Casey - South	2011	0		22263
Casey - South	2011	1	F	53046
Casey - South	2011	1	M	53052
Casey - South	2016	0		35044
Casey - South	2016	1	F	66323
Casey - South	2016	1	M	66810
Dandenong	2006	0		31207
Dandenong	2006	1	F	63800
Dandenong	2006	1	M	63199
Dandenong	2011	0		40572
Dandenong	2011	1	F	64355
Dandenong	2011	1	M	64140
Dandenong	2016	0		52357
Dandenong	2016	1	F	66926
Dandenong	2016	1	M	67340
Monash	2006	0		31020
Monash	2006	1	F	63143
Monash	2006	1	M	60580
Monash	2011	0		37360
Monash	2011	1	F	63687
Monash	2011	1	M	61182
Monash	2016	0		50333
Monash	2016	1	F	63146
Monash	2016	1	M	61577
Brimbank	2006	0		24443
Brimbank	2006	1	F	68283
Brimbank	2006	1	M	66700
Brimbank	2011	0		35265
Brimbank	2011	1	F	70061
Brimbank	2011	1	M	69096
Brimbank	2016	0		43383
Brimbank	2016	1	F	71749
Brimbank	2016	1	M	70684
Hobsons Bay	2006	0		11117
Hobsons Bay	2006	1	F	33701
Hobsons Bay	2006	1	M	32360
Hobsons Bay	2011	0		12271
Hobsons Bay	2011	1	F	34127
Hobsons Bay	2011	1	M	33017
Hobsons Bay	2016	0		13963
Hobsons Bay	2016	1	F	35834
Hobsons Bay	2016	1	M	34209
Maribyrnong	2006	0		13422
Maribyrnong	2006	1	F	25398
Maribyrnong	2006	1	M	24323
Maribyrnong	2011	0		17115
Maribyrnong	2011	1	F	27506
Maribyrnong	2011	1	M	27012
Maribyrnong	2016	0		21351
Maribyrnong	2016	1	F	30732
Maribyrnong	2016	1	M	30205
Melton - Bacchus Marsh	2006	0		11661
Melton - Bacchus Marsh	2006	1	F	40731
Melton - Bacchus Marsh	2006	1	M	39939
Melton - Bacchus Marsh	2011	0		17531
Melton - Bacchus Marsh	2011	1	F	54125
Melton - Bacchus Marsh	2011	1	M	52906
Melton - Bacchus Marsh	2016	0		24726
Melton - Bacchus Marsh	2016	1	F	65201
Melton - Bacchus Marsh	2016	1	M	63511
Wyndham	2006	0		18437
Wyndham	2006	1	F	49866
Wyndham	2006	1	M	48678
Wyndham	2011	0		35828
Wyndham	2011	1	F	65305
Wyndham	2011	1	M	64887
Wyndham	2016	0		58912
Wyndham	2016	1	F	80819
Wyndham	2016	1	M	82164
Frankston	2006	0		17637
Frankston	2006	1	F	51467
Frankston	2006	1	M	48699
Frankston	2011	0		18135
Frankston	2011	1	F	55375
Frankston	2011	1	M	52946
Frankston	2016	0		20069
Frankston	2016	1	F	58375
Frankston	2016	1	M	55699
Mornington Peninsula	2006	0		18593
Mornington Peninsula	2006	1	F	60508
Mornington Peninsula	2006	1	M	57382
Mornington Peninsula	2011	0		16958
Mornington Peninsula	2011	1	F	65786
Mornington Peninsula	2011	1	M	61864
Mornington Peninsula	2016	0		18272
Mornington Peninsula	2016	1	F	70649
Mornington Peninsula	2016	1	M	66078
Grampians	2006	0		3886
Grampians	2006	1	F	28140
Grampians	2006	1	M	27368
Grampians	2011	0		4723
Grampians	2011	1	F	27614
Grampians	2011	1	M	26910
Grampians	2016	0		6141
Grampians	2016	1	F	26489
Grampians	2016	1	M	26190
Mildura	2006	0		4412
Mildura	2006	1	F	23233
Mildura	2006	1	M	22169
Mildura	2011	0		5146
Mildura	2011	1	F	23474
Mildura	2011	1	M	22359
Mildura	2016	0		7270
Mildura	2016	1	F	23810
Mildura	2016	1	M	22798
Murray River - Swan Hill	2006	0		3335
Murray River - Swan Hill	2006	1	F	17729
Murray River - Swan Hill	2006	1	M	17720
Murray River - Swan Hill	2011	0		3693
Murray River - Swan Hill	2011	1	F	16781
Murray River - Swan Hill	2011	1	M	16729
Murray River - Swan Hill	2016	0		5391
Murray River - Swan Hill	2016	1	F	15978
Murray River - Swan Hill	2016	1	M	15967
Campaspe	2006	0		2435
Campaspe	2006	1	F	16929
Campaspe	2006	1	M	16845
Campaspe	2011	0		2920
Campaspe	2011	1	F	16982
Campaspe	2011	1	M	16647
Campaspe	2016	0		3758
Campaspe	2016	1	F	16867
Campaspe	2016	1	M	16583
Moira	2006	0		2376
Moira	2006	1	F	12422
Moira	2006	1	M	12285
Moira	2011	0		2773
Moira	2011	1	F	12794
Moira	2011	1	M	12557
Moira	2016	0		3501
Moira	2016	1	F	12828
Moira	2016	1	M	12783
Shepparton	2006	0		5709
Shepparton	2006	1	F	26094
Shepparton	2006	1	M	25287
Shepparton	2011	0		7223
Shepparton	2011	1	F	26984
Shepparton	2011	1	M	26015
Shepparton	2016	0		10073
Shepparton	2016	1	F	27168
Shepparton	2016	1	M	26408
Glenelg - Southern Grampians	2006	0		2553
Glenelg - Southern Grampians	2006	1	F	17031
Glenelg - Southern Grampians	2006	1	M	16815
Glenelg - Southern Grampians	2011	0		2723
Glenelg - Southern Grampians	2011	1	F	16798
Glenelg - Southern Grampians	2011	1	M	16473
Glenelg - Southern Grampians	2016	0		3592
Glenelg - Southern Grampians	2016	1	F	16173
Glenelg - Southern Grampians	2016	1	M	15793
Colac - Corangamite	2006	0		2841
Colac - Corangamite	2006	1	F	17167
Colac - Corangamite	2006	1	M	16903
Colac - Corangamite	2011	0		2787
Colac - Corangamite	2011	1	F	17001
Colac - Corangamite	2011	1	M	16906
Colac - Corangamite	2016	0		4012
Colac - Corangamite	2016	1	F	16478
Colac - Corangamite	2016	1	M	16550
Warrnambool	2006	0		3668
Warrnambool	2006	1	F	21648
Warrnambool	2006	1	M	20531
Warrnambool	2011	0		4155
Warrnambool	2011	1	F	22514
Warrnambool	2011	1	M	21305
Warrnambool	2016	0		5691
Warrnambool	2016	1	F	22849
Warrnambool	2016	1	M	21559
Migratory - Offshore - Shipping (Vic.)	2006	0		10
Migratory - Offshore - Shipping (Vic.)	2006	1	F	3
Migratory - Offshore - Shipping (Vic.)	2006	1	M	38
Migratory - Offshore - Shipping (Vic.)	2011	0		5
Migratory - Offshore - Shipping (Vic.)	2011	1	F	0
Migratory - Offshore - Shipping (Vic.)	2011	1	M	31
Migratory - Offshore - Shipping (Vic.)	2016	0		0
Migratory - Offshore - Shipping (Vic.)	2016	1	F	4
Migratory - Offshore - Shipping (Vic.)	2016	1	M	25
No usual address (Vic.)	2006	0		1644
No usual address (Vic.)	2006	1	F	2079
No usual address (Vic.)	2006	1	M	2671
No usual address (Vic.)	2011	0		3066
No usual address (Vic.)	2011	1	F	2378
No usual address (Vic.)	2011	1	M	2863
No usual address (Vic.)	2016	0		3214
No usual address (Vic.)	2016	1	F	1897
No usual address (Vic.)	2016	1	M	2454
Capalaba	2006	0		8198
Capalaba	2006	1	F	30535
Capalaba	2006	1	M	29615
Capalaba	2011	0		8431
Capalaba	2011	1	F	31272
Capalaba	2011	1	M	30239
Capalaba	2016	0		9172
Capalaba	2016	1	F	31591
Capalaba	2016	1	M	30806
Cleveland - Stradbroke	2006	0		8823
Cleveland - Stradbroke	2006	1	F	29365
Cleveland - Stradbroke	2006	1	M	27721
Cleveland - Stradbroke	2011	0		10702
Cleveland - Stradbroke	2011	1	F	33753
Cleveland - Stradbroke	2011	1	M	31709
Cleveland - Stradbroke	2016	0		11221
Cleveland - Stradbroke	2016	1	F	36740
Cleveland - Stradbroke	2016	1	M	34853
Wynnum - Manly	2006	0		7632
Wynnum - Manly	2006	1	F	25850
Wynnum - Manly	2006	1	M	24067
Wynnum - Manly	2011	0		10017
Wynnum - Manly	2011	1	F	28264
Wynnum - Manly	2011	1	M	26747
Wynnum - Manly	2016	0		11119
Wynnum - Manly	2016	1	F	29616
Wynnum - Manly	2016	1	M	27968
Bald Hills - Everton Park	2006	0		3214
Bald Hills - Everton Park	2006	1	F	16243
Bald Hills - Everton Park	2006	1	M	15052
Bald Hills - Everton Park	2011	0		4326
Bald Hills - Everton Park	2011	1	F	17293
Bald Hills - Everton Park	2011	1	M	16145
Bald Hills - Everton Park	2016	0		5171
Bald Hills - Everton Park	2016	1	F	18480
Bald Hills - Everton Park	2016	1	M	17139
Chermside	2006	0		6795
Chermside	2006	1	F	28556
Chermside	2006	1	M	25684
Chermside	2011	0		9471
Chermside	2011	1	F	29417
Chermside	2011	1	M	27002
Chermside	2016	0		10825
Chermside	2016	1	F	30154
Chermside	2016	1	M	28090
Nundah	2006	0		3966
Nundah	2006	1	F	13370
Nundah	2006	1	M	12850
Nundah	2011	0		6369
Nundah	2011	1	F	14160
Nundah	2011	1	M	14038
Nundah	2016	0		7604
Nundah	2016	1	F	15562
Nundah	2016	1	M	15500
Sandgate	2006	0		6542
Sandgate	2006	1	F	21831
Sandgate	2006	1	M	20311
Sandgate	2011	0		7967
Sandgate	2011	1	F	23289
Sandgate	2011	1	M	21566
Sandgate	2016	0		9796
Sandgate	2016	1	F	24880
Sandgate	2016	1	M	23317
Carindale	2006	0		4654
Carindale	2006	1	F	20494
Carindale	2006	1	M	18853
Carindale	2011	0		6144
Carindale	2011	1	F	21295
Carindale	2011	1	M	19571
Carindale	2016	0		7356
Carindale	2016	1	F	22238
Carindale	2016	1	M	20585
Holland Park - Yeronga	2006	0		8838
Holland Park - Yeronga	2006	1	F	26495
Holland Park - Yeronga	2006	1	M	24759
Holland Park - Yeronga	2011	0		12120
Holland Park - Yeronga	2011	1	F	27080
