SA3_NAME16	Year	SameAddress1YearAgo	persons
No usual address (NSW)	2011	0	7743
No usual address (NSW)	2011	1	2145
No usual address (NSW)	2016		3668
No usual address (NSW)	2016	0	6200
No usual address (NSW)	2016	1	2420
Ballarat	2006		5290
Ballarat	2006	0	14823
Ballarat	2006	1	67885
Ballarat	2011		5377
Ballarat	2011	0	15723
Ballarat	2011	1	74482
Ballarat	2016		9618
Ballarat	2016	0	15875
Ballarat	2016	1	78322
Creswick - Daylesford - Ballan	2006		1437
Creswick - Daylesford - Ballan	2006	0	2713
Creswick - Daylesford - Ballan	2006	1	20890
Creswick - Daylesford - Ballan	2011		1375
Creswick - Daylesford - Ballan	2011	0	2907
Creswick - Daylesford - Ballan	2011	1	22485
Creswick - Daylesford - Ballan	2016		2886
Creswick - Daylesford - Ballan	2016	0	2674
Creswick - Daylesford - Ballan	2016	1	22747
Maryborough - Pyrenees	2006		1227
Maryborough - Pyrenees	2006	0	2551
Maryborough - Pyrenees	2006	1	19312
Maryborough - Pyrenees	2011		1308
Maryborough - Pyrenees	2011	0	2612
Maryborough - Pyrenees	2011	1	19971
Maryborough - Pyrenees	2016		2674
Maryborough - Pyrenees	2016	0	2614
Maryborough - Pyrenees	2016	1	20077
Bendigo	2006		4399
Bendigo	2006	0	13224
Bendigo	2006	1	61429
Bendigo	2011		4538
Bendigo	2011	0	13290
Bendigo	2011	1	68250
Bendigo	2016		9235
Bendigo	2016	0	13926
Bendigo	2016	1	71217
Heathcote - Castlemaine - Kyneton	2006		2632
Heathcote - Castlemaine - Kyneton	2006	0	4732
Heathcote - Castlemaine - Kyneton	2006	1	33272
Heathcote - Castlemaine - Kyneton	2011		2776
Heathcote - Castlemaine - Kyneton	2011	0	5114
Heathcote - Castlemaine - Kyneton	2011	1	35541
Heathcote - Castlemaine - Kyneton	2016		5328
Heathcote - Castlemaine - Kyneton	2016	0	5051
Heathcote - Castlemaine - Kyneton	2016	1	36912
Loddon - Elmore	2006		602
Loddon - Elmore	2006	0	1306
Loddon - Elmore	2006	1	10802
Loddon - Elmore	2011		621
Loddon - Elmore	2011	0	1104
Loddon - Elmore	2011	1	9463
Loddon - Elmore	2016		1250
Loddon - Elmore	2016	0	863
Loddon - Elmore	2016	1	9308
Barwon - West	2006		632
Barwon - West	2006	0	1315
Barwon - West	2006	1	12077
Barwon - West	2011		677
Barwon - West	2011	0	1841
Barwon - West	2011	1	14097
Barwon - West	2016		1504
Barwon - West	2016	0	1947
Barwon - West	2016	1	15567
Geelong	2006		9207
Geelong	2006	0	23667
Geelong	2006	1	130512
Geelong	2011		9197
Geelong	2011	0	24244
Geelong	2011	1	140009
Geelong	2016		18024
Geelong	2016	0	27395
Geelong	2016	1	142761
Surf Coast - Bellarine Peninsula	2006		2891
Surf Coast - Bellarine Peninsula	2006	0	7338
Surf Coast - Bellarine Peninsula	2006	1	43631
Surf Coast - Bellarine Peninsula	2011		3002
Surf Coast - Bellarine Peninsula	2011	0	9166
Surf Coast - Bellarine Peninsula	2011	1	48413
Surf Coast - Bellarine Peninsula	2016		6326
Surf Coast - Bellarine Peninsula	2016	0	10713
Surf Coast - Bellarine Peninsula	2016	1	54690
Upper Goulburn Valley	2006		2997
Upper Goulburn Valley	2006	0	6721
Upper Goulburn Valley	2006	1	36803
Upper Goulburn Valley	2011		2867
Upper Goulburn Valley	2011	0	6920
Upper Goulburn Valley	2011	1	40124
Upper Goulburn Valley	2016		5586
Upper Goulburn Valley	2016	0	7077
Upper Goulburn Valley	2016	1	41177
Wangaratta - Benalla	2006		2050
Wangaratta - Benalla	2006	0	5674
Wangaratta - Benalla	2006	1	35829
Wangaratta - Benalla	2011		1865
Wangaratta - Benalla	2011	0	5436
Wangaratta - Benalla	2011	1	36931
Wangaratta - Benalla	2016		4433
Wangaratta - Benalla	2016	0	5344
Wangaratta - Benalla	2016	1	36323
Wodonga - Alpine	2006		3103
Wodonga - Alpine	2006	0	9579
Wodonga - Alpine	2006	1	49880
Wodonga - Alpine	2011		3210
Wodonga - Alpine	2011	0	9746
Wodonga - Alpine	2011	1	52193
Wodonga - Alpine	2016		6772
Wodonga - Alpine	2016	0	10020
Wodonga - Alpine	2016	1	53457
Baw Baw	2006		1810
Baw Baw	2006	0	5026
Baw Baw	2006	1	30825
Baw Baw	2011		2112
Baw Baw	2011	0	6032
Baw Baw	2011	1	34843
Baw Baw	2016		4669
Baw Baw	2016	0	6585
Baw Baw	2016	1	37372
Gippsland - East	2006		2245
Gippsland - East	2006	0	5356
Gippsland - East	2006	1	32579
Gippsland - East	2011		2103
Gippsland - East	2011	0	5770
Gippsland - East	2011	1	34421
Gippsland - East	2016		4893
Gippsland - East	2016	0	5535
Gippsland - East	2016	1	34718
Gippsland - South West	2006		3651
Gippsland - South West	2006	0	6833
Gippsland - South West	2006	1	41886
Gippsland - South West	2011		3215
Gippsland - South West	2011	0	8259
Gippsland - South West	2011	1	45544
Gippsland - South West	2016		6027
Gippsland - South West	2016	0	8244
Gippsland - South West	2016	1	47397
Latrobe Valley	2006		4144
Latrobe Valley	2006	0	9682
Latrobe Valley	2006	1	55033
Latrobe Valley	2011		4371
Latrobe Valley	2011	0	9705
Latrobe Valley	2011	1	58140
Latrobe Valley	2016		8058
Latrobe Valley	2016	0	8700
Latrobe Valley	2016	1	56341
Wellington	2006		2823
Wellington	2006	0	5431
Wellington	2006	1	31677
Wellington	2011		3025
Wellington	2011	0	5259
Wellington	2011	1	33052
Wellington	2016		5068
Wellington	2016	0	5146
Wellington	2016	1	32657
Brunswick - Coburg	2006		5650
Brunswick - Coburg	2006	0	11867
Brunswick - Coburg	2006	1	55294
Brunswick - Coburg	2011		5144
Brunswick - Coburg	2011	0	13483
Brunswick - Coburg	2011	1	60271
Brunswick - Coburg	2016		7630
Brunswick - Coburg	2016	0	16773
Brunswick - Coburg	2016	1	61854
Darebin - South	2006		3651
Darebin - South	2006	0	7201
Darebin - South	2006	1	35055
Darebin - South	2011		2965
Darebin - South	2011	0	7555
Darebin - South	2011	1	38038
Darebin - South	2016		4758
Darebin - South	2016	0	8565
Darebin - South	2016	1	38742
Essendon	2006		4818
Essendon	2006	0	8420
Essendon	2006	1	43683
Essendon	2011		4136
Essendon	2011	0	9044
Essendon	2011	1	47751
Essendon	2016		6524
Essendon	2016	0	10922
Essendon	2016	1	49149
Melbourne City	2006		11824
Melbourne City	2006	0	23944
Melbourne City	2006	1	40369
Melbourne City	2011		11354
Melbourne City	2011	0	28166
Melbourne City	2011	1	54092
Melbourne City	2016		18684
Melbourne City	2016	0	46477
Melbourne City	2016	1	70808
Port Phillip	2006		12144
Port Phillip	2006	0	19164
Port Phillip	2006	1	53791
Port Phillip	2011		8456
Port Phillip	2011	0	20569
Port Phillip	2011	1	62358
Port Phillip	2016		13624
Port Phillip	2016	0	21720
Port Phillip	2016	1	65528
Stonnington - West	2006		6306
Stonnington - West	2006	0	10971
Stonnington - West	2006	1	34612
Stonnington - West	2011		4792
Stonnington - West	2011	0	11674
Stonnington - West	2011	1	37317
Stonnington - West	2016		7603
Stonnington - West	2016	0	14921
Stonnington - West	2016	1	39943
Yarra	2006		7859
Yarra	2006	0	15715
Yarra	2006	1	46562
Yarra	2011		6459
Yarra	2011	0	15818
Yarra	2011	1	52557
Yarra	2016		10586
Yarra	2016	0	19288
Yarra	2016	1	57579
Boroondara	2006		8675
Boroondara	2006	0	22274
Boroondara	2006	1	123505
Boroondara	2011		7255
Boroondara	2011	0	22868
Boroondara	2011	1	129061
Boroondara	2016		12667
Boroondara	2016	0	26540
Boroondara	2016	1	128024
Manningham - West	2006		4013
Manningham - West	2006	0	8342
Manningham - West	2006	1	72210
Manningham - West	2011		3358
Manningham - West	2011	0	8662
Manningham - West	2011	1	73889
Manningham - West	2016		5861
Manningham - West	2016	0	11506
Manningham - West	2016	1	73002
Whitehorse - West	2006		4524
Whitehorse - West	2006	0	11909
Whitehorse - West	2006	1	73534
Whitehorse - West	2011		4788
Whitehorse - West	2011	0	12992
Whitehorse - West	2011	1	77133
Whitehorse - West	2016		7002
Whitehorse - West	2016	0	17212
Whitehorse - West	2016	1	77826
Bayside	2006		5396
Bayside	2006	0	10888
Bayside	2006	1	71653
Bayside	2011		4908
Bayside	2011	0	11495
Bayside	2011	1	75410
Bayside	2016		8009
Bayside	2016	0	13149
Bayside	2016	1	75929
Glen Eira	2006		10054
Glen Eira	2006	0	17269
Glen Eira	2006	1	103265
Glen Eira	2011		7419
Glen Eira	2011	0	19346
Glen Eira	2011	1	111302
Glen Eira	2016		11482
Glen Eira	2016	0	23475
Glen Eira	2016	1	113480
Kingston	2006		6859
Kingston	2006	0	12694
Kingston	2006	1	82385
Kingston	2011		5928
Kingston	2011	0	12961
Kingston	2011	1	90085
Kingston	2016		9953
Kingston	2016	0	14962
Kingston	2016	1	91902
Stonnington - East	2006		2638
Stonnington - East	2006	0	5752
Stonnington - East	2006	1	29603
Stonnington - East	2011		1928
Stonnington - East	2011	0	5976
Stonnington - East	2011	1	31462
Stonnington - East	2016		3176
Stonnington - East	2016	0	6786
Stonnington - East	2016	1	31405
Banyule	2006		6202
Banyule	2006	0	13243
Banyule	2006	1	95424
Banyule	2011		5553
Banyule	2011	0	13430
Banyule	2011	1	99325
Banyule	2016		9662
Banyule	2016	0	14661
Banyule	2016	1	97542
Darebin - North	2006		7112
Darebin - North	2006	0	10878
Darebin - North	2006	1	64168
Darebin - North	2011		6442
Darebin - North	2011	0	12084
Darebin - North	2011	1	69391
Darebin - North	2016		9523
Darebin - North	2016	0	15214
Darebin - North	2016	1	69916
Nillumbik - Kinglake	2006		2943
Nillumbik - Kinglake	2006	0	5546
Nillumbik - Kinglake	2006	1	55423
Nillumbik - Kinglake	2011		2373
Nillumbik - Kinglake	2011	0	5457
Nillumbik - Kinglake	2011	1	56092
Nillumbik - Kinglake	2016		4596
Nillumbik - Kinglake	2016	0	5405
Nillumbik - Kinglake	2016	1	55122
Whittlesea - Wallan	2006		7635
Whittlesea - Wallan	2006	0	14778
Whittlesea - Wallan	2006	1	113210
Whittlesea - Wallan	2011		9037
Whittlesea - Wallan	2011	0	23258
Whittlesea - Wallan	2011	1	134612
Whittlesea - Wallan	2016		17539
Whittlesea - Wallan	2016	0	30124
Whittlesea - Wallan	2016	1	166045
Keilor	2006		2922
Keilor	2006	0	4994
Keilor	2006	1	46279
Keilor	2011		2545
Keilor	2011	0	5108
Keilor	2011	1	47170
Keilor	2016		4571
Keilor	2016	0	6188
Keilor	2016	1	47806
Macedon Ranges	2006		1196
Macedon Ranges	2006	0	2599
Macedon Ranges	2006	1	20067
Macedon Ranges	2011		1180
Macedon Ranges	2011	0	2988
Macedon Ranges	2011	1	22471
Macedon Ranges	2016		2433
Macedon Ranges	2016	0	3162
Macedon Ranges	2016	1	23979
Moreland - North	2006		4571
Moreland - North	2006	0	7357
Moreland - North	2006	1	50215
Moreland - North	2011		4825
Moreland - North	2011	0	8383
Moreland - North	2011	1	54403
Moreland - North	2016		7180
Moreland - North	2016	0	11579
Moreland - North	2016	1	56747
Sunbury	2006		1854
Sunbury	2006	0	4457
Sunbury	2006	1	27716
Sunbury	2011		1742
Sunbury	2011	0	4137
Sunbury	2011	1	30973
Sunbury	2016		3321
Sunbury	2016	0	4674
Sunbury	2016	1	31374
Tullamarine - Broadmeadows	2006		8296
Tullamarine - Broadmeadows	2006	0	13192
Tullamarine - Broadmeadows	2006	1	93998
Tullamarine - Broadmeadows	2011		8345
Tullamarine - Broadmeadows	2011	0	14583
Tullamarine - Broadmeadows	2011	1	109632
Tullamarine - Broadmeadows	2016		14015
Tullamarine - Broadmeadows	2016	0	21949
Tullamarine - Broadmeadows	2016	1	124389
Knox	2006		6480
Knox	2006	0	14687
Knox	2006	1	125572
Knox	2011		5471
Knox	2011	0	14264
Knox	2011	1	129606
Knox	2016		10804
Knox	2016	0	16614
Knox	2016	1	126736
Manningham - East	2006		1202
Manningham - East	2006	0	2281
Manningham - East	2006	1	21929
Manningham - East	2011		863
Manningham - East	2011	0	2126
Manningham - East	2011	1	22516
Manningham - East	2016		1735
Manningham - East	2016	0	2284
Manningham - East	2016	1	21967
Maroondah	2006		5308
Maroondah	2006	0	11559
Maroondah	2006	1	81926
Maroondah	2011		4152
Maroondah	2011	0	12041
Maroondah	2011	1	87218
Maroondah	2016		8354
Maroondah	2016	0	13514
Maroondah	2016	1	88065
Whitehorse - East	2006		2827
Whitehorse - East	2006	0	6064
Whitehorse - East	2006	1	46607
Whitehorse - East	2011		2530
Whitehorse - East	2011	0	5875
Whitehorse - East	2011	1	48729
Whitehorse - East	2016		4015
Whitehorse - East	2016	0	7633
Whitehorse - East	2016	1	49121
Yarra Ranges	2006		7579
Yarra Ranges	2006	0	14426
Yarra Ranges	2006	1	117597
Yarra Ranges	2011		6515
Yarra Ranges	2011	0	14459
Yarra Ranges	2011	1	122736
Yarra Ranges	2016		11534
Yarra Ranges	2016	0	14985
Yarra Ranges	2016	1	122241
Cardinia	2006		3423
Cardinia	2006	0	8374
Cardinia	2006	1	45304
Cardinia	2011		3929
Cardinia	2011	0	12146
Cardinia	2011	1	58263
Cardinia	2016		8320
Cardinia	2016	0	13974
Cardinia	2016	1	71994
Casey - North	2006		6723
Casey - North	2006	0	14692
Casey - North	2006	1	92294
Casey - North	2011		5708
Casey - North	2011	0	13772
Casey - North	2011	1	104542
Casey - North	2016		9784
Casey - North	2016	0	15922
Casey - North	2016	1	105413
Casey - South	2006		6903
Casey - South	2006	0	14149
Casey - South	2006	1	80202
Casey - South	2011		6460
Casey - South	2011	0	17897
Casey - South	2011	1	104004
Casey - South	2016		14531
Casey - South	2016	0	24444
Casey - South	2016	1	129202
Dandenong	2006		11739
Dandenong	2006	0	18908
Dandenong	2006	1	127559
Dandenong	2011		9796
Dandenong	2011	0	21486
Dandenong	2011	1	137785
Dandenong	2016		15663
Dandenong	2016	0	26971
Dandenong	2016	1	143989
Monash	2006		9189
Monash	2006	0	20349
Monash	2006	1	125205
Monash	2011		7330
Monash	2011	0	22745
Monash	2011	1	132154
Monash	2016		12642
Monash	2016	0	30110
Monash	2016	1	132304
Brimbank	2006		11198
Brimbank	2006	0	16531
Brimbank	2006	1	131697
Brimbank	2011		12575
Brimbank	2011	0	19062
Brimbank	2011	1	142785
Brimbank	2016		16564
Brimbank	2016	0	21298
Brimbank	2016	1	147954
Hobsons Bay	2006		5127
Hobsons Bay	2006	0	9706
Hobsons Bay	2006	1	62345
Hobsons Bay	2011		4912
Hobsons Bay	2011	0	10149
Hobsons Bay	2011	1	64354
Hobsons Bay	2016		7428
Hobsons Bay	2016	0	10806
Hobsons Bay	2016	1	65772
Maribyrnong	2006		5852
Maribyrnong	2006	0	10320
Maribyrnong	2006	1	46971
Maribyrnong	2011		6504
Maribyrnong	2011	0	11896
Maribyrnong	2011	1	53233
Maribyrnong	2016		8507
Maribyrnong	2016	0	14720
Maribyrnong	2016	1	59061
Melton - Bacchus Marsh	2006		6454
Melton - Bacchus Marsh	2006	0	14164
Melton - Bacchus Marsh	2006	1	71713
Melton - Bacchus Marsh	2011		8210
Melton - Bacchus Marsh	2011	0	17164
Melton - Bacchus Marsh	2011	1	99188
Melton - Bacchus Marsh	2016		14629
Melton - Bacchus Marsh	2016	0	19316
Melton - Bacchus Marsh	2016	1	119493
Wyndham	2006		8780
Wyndham	2006	0	17912
Wyndham	2006	1	90289
Wyndham	2011		11269
Wyndham	2011	0	29736
Wyndham	2011	1	125015
Wyndham	2016		20148
Wyndham	2016	0	35721
Wyndham	2016	1	166026
Frankston	2006		8656
Frankston	2006	0	16622
Frankston	2006	1	92525
Frankston	2011		7581
Frankston	2011	0	17863
Frankston	2011	1	101012
Frankston	2016		12978
Frankston	2016	0	16894
Frankston	2016	1	104271
Mornington Peninsula	2006		10838
Mornington Peninsula	2006	0	18515
Mornington Peninsula	2006	1	107130
Mornington Peninsula	2011		8274
Mornington Peninsula	2011	0	18932
Mornington Peninsula	2011	1	117402
Mornington Peninsula	2016		13546
Mornington Peninsula	2016	0	20616
Mornington Peninsula	2016	1	120837
Grampians	2006		3023
Grampians	2006	0	7255
Grampians	2006	1	49116
Grampians	2011		3280
Grampians	2011	0	7008
Grampians	2011	1	48959
Grampians	2016		5798
Grampians	2016	0	6546
Grampians	2016	1	46476
Mildura	2006		2997
Mildura	2006	0	7710
Mildura	2006	1	39107
Mildura	2011		3120
Mildura	2011	0	7246
Mildura	2011	1	40613
Mildura	2016		6106
Mildura	2016	0	7408
Mildura	2016	1	40364
Murray River - Swan Hill	2006		2250
Murray River - Swan Hill	2006	0	4952
Murray River - Swan Hill	2006	1	31582
Murray River - Swan Hill	2011		2243
Murray River - Swan Hill	2011	0	4484
Murray River - Swan Hill	2011	1	30476
Murray River - Swan Hill	2016		4645
Murray River - Swan Hill	2016	0	3759
Murray River - Swan Hill	2016	1	28932
Campaspe	2006		1893
Campaspe	2006	0	4962
Campaspe	2006	1	29354
Campaspe	2011		1969
Campaspe	2011	0	4499
Campaspe	2011	1	30081
Campaspe	2016		3640
Campaspe	2016	0	4009
Campaspe	2016	1	29559
Moira	2006		1442
Moira	2006	0	3773
Moira	2006	1	21868
Moira	2011		1710
Moira	2011	0	3772
Moira	2011	1	22642
Moira	2016		3003
Moira	2016	0	3635
Moira	2016	1	22474
Shepparton	2006		3710
Shepparton	2006	0	8180
Shepparton	2006	1	45200
Shepparton	2011		3877
Shepparton	2011	0	7810
Shepparton	2011	1	48535
Shepparton	2016		7242
Shepparton	2016	0	8173
Shepparton	2016	1	48234
Glenelg - Southern Grampians	2006		1681
Glenelg - Southern Grampians	2006	0	4653
Glenelg - Southern Grampians	2006	1	30065
Glenelg - Southern Grampians	2011		1725
Glenelg - Southern Grampians	2011	0	4214
Glenelg - Southern Grampians	2011	1	30055
Glenelg - Southern Grampians	2016		3242
Glenelg - Southern Grampians	2016	0	3754
Glenelg - Southern Grampians	2016	1	28562
Colac - Corangamite	2006		1897
Colac - Corangamite	2006	0	4203
Colac - Corangamite	2006	1	30811
Colac - Corangamite	2011		1770
Colac - Corangamite	2011	0	4025
Colac - Corangamite	2011	1	30899
Colac - Corangamite	2016		3545
Colac - Corangamite	2016	0	3994
Colac - Corangamite	2016	1	29501
Warrnambool	2006		2726
Warrnambool	2006	0	6896
Warrnambool	2006	1	36225
Warrnambool	2011		2707
Warrnambool	2011	0	6569
Warrnambool	2011	1	38698
Warrnambool	2016		4960
Warrnambool	2016	0	6604
Warrnambool	2016	1	38535
Migratory - Offshore - Shipping (Vic.)	2006		5
Migratory - Offshore - Shipping (Vic.)	2006	0	8
Migratory - Offshore - Shipping (Vic.)	2006	1	38
Migratory - Offshore - Shipping (Vic.)	2011		4
Migratory - Offshore - Shipping (Vic.)	2011	0	10
Migratory - Offshore - Shipping (Vic.)	2011	1	22
Migratory - Offshore - Shipping (Vic.)	2016		6
Migratory - Offshore - Shipping (Vic.)	2016	0	11
Migratory - Offshore - Shipping (Vic.)	2016	1	12
No usual address (Vic.)	2006		878
No usual address (Vic.)	2006	0	4406
No usual address (Vic.)	2006	1	1110
No usual address (Vic.)	2011		1990
No usual address (Vic.)	2011	0	5042
No usual address (Vic.)	2011	1	1275
No usual address (Vic.)	2016		2257
No usual address (Vic.)	2016	0	3954
No usual address (Vic.)	2016	1	1354
Capalaba	2006		3545
Capalaba	2006	0	10029
Capalaba	2006	1	54774
Capalaba	2011		3058
Capalaba	2011	0	9284
Capalaba	2011	1	57600
Capalaba	2016		5138
Capalaba	2016	0	9282
Capalaba	2016	1	57149
Cleveland - Stradbroke	2006		3447
Cleveland - Stradbroke	2006	0	12436
Cleveland - Stradbroke	2006	1	50026
Cleveland - Stradbroke	2011		3457
Cleveland - Stradbroke	2011	0	12580
Cleveland - Stradbroke	2011	1	60127
Cleveland - Stradbroke	2016		6496
Cleveland - Stradbroke	2016	0	13277
Cleveland - Stradbroke	2016	1	63041
Wynnum - Manly	2006		3515
Wynnum - Manly	2006	0	10508
Wynnum - Manly	2006	1	43526
Wynnum - Manly	2011		3527
Wynnum - Manly	2011	0	10694
Wynnum - Manly	2011	1	50807
Wynnum - Manly	2016		5664
Wynnum - Manly	2016	0	10693
Wynnum - Manly	2016	1	52346
Bald Hills - Everton Park	2006		1523
Bald Hills - Everton Park	2006	0	5090
Bald Hills - Everton Park	2006	1	27896
Bald Hills - Everton Park	2011		1617
Bald Hills - Everton Park	2011	0	5168
Bald Hills - Everton Park	2011	1	30979
Bald Hills - Everton Park	2016		2759
Bald Hills - Everton Park	2016	0	6103
Bald Hills - Everton Park	2016	1	31928
Chermside	2006		3697
Chermside	2006	0	9977
Chermside	2006	1	47361
Chermside	2011		3858
Chermside	2011	0	10815
Chermside	2011	1	51217
Chermside	2016		5953
Chermside	2016	0	11516
Chermside	2016	1	51600
Nundah	2006		1921
Nundah	2006	0	5300
Nundah	2006	1	22965
Nundah	2011		2109
Nundah	2011	0	6174
Nundah	2011	1	26284
Nundah	2016		3644
Nundah	2016	0	7184
Nundah	2016	1	27838
Sandgate	2006		3680
Sandgate	2006	0	7745
Sandgate	2006	1	37259
Sandgate	2011		3020
Sandgate	2011	0	8164
Sandgate	2011	1	41638
Sandgate	2016		4697
Sandgate	2016	0	9154
Sandgate	2016	1	44142
Carindale	2006		2151
Carindale	2006	0	7382
Carindale	2006	1	34468
Carindale	2011		2167
Carindale	2011	0	7197
Carindale	2011	1	37646
Carindale	2016		3922
Carindale	2016	0	8416
Carindale	2016	1	37841
Holland Park - Yeronga	2006		4234
Holland Park - Yeronga	2006	0	13407
Holland Park - Yeronga	2006	1	42451
Holland Park - Yeronga	2011		4192
Holland Park - Yeronga	2011	0	13816
Holland Park - Yeronga	2011	1	47179
Holland Park - Yeronga	2016		6860
Holland Park - Yeronga	2016	0	15547
Holland Park - Yeronga	2016	1	48576
Mt Gravatt	2006		3490
Mt Gravatt	2006	0	10396
Mt Gravatt	2006	1	47365
Mt Gravatt	2011		3414
Mt Gravatt	2011	0	10292
Mt Gravatt	2011	1	51955
Mt Gravatt	2016		5197
Mt Gravatt	2016	0	13208
Mt Gravatt	2016	1	52803
Nathan	2006		2544
Nathan	2006	0	5963
Nathan	2006	1	25873
Nathan	2011		2474
Nathan	2011	0	6061
Nathan	2011	1	27988
Nathan	2016		3332
Nathan	2016	0	7069
Nathan	2016	1	28471
Rocklea - Acacia Ridge	2006		2845
Rocklea - Acacia Ridge	2006	0	8884
Rocklea - Acacia Ridge	2006	1	32974
Rocklea - Acacia Ridge	2011		3062
Rocklea - Acacia Ridge	2011	0	8444
Rocklea - Acacia Ridge	2011	1	42136
Rocklea - Acacia Ridge	2016		4518
Rocklea - Acacia Ridge	2016	0	9560
Rocklea - Acacia Ridge	2016	1	45452
Sunnybank	2006		2535
Sunnybank	2006	0	7677
Sunnybank	2006	1	32963
Sunnybank	2011		2405
Sunnybank	2011	0	7565
Sunnybank	2011	1	36095
Sunnybank	2016		3688
Sunnybank	2016	0	9674
Sunnybank	2016	1	36443
Centenary	2006		1747
Centenary	2006	0	4817
Centenary	2006	1	25239
Centenary	2011		1185
Centenary	2011	0	4024
Centenary	2011	1	26855
Centenary	2016		1871
Centenary	2016	0	4035
Centenary	2016	1	26623
Kenmore - Brookfield - Moggill	2006		1482
Kenmore - Brookfield - Moggill	2006	0	6171
Kenmore - Brookfield - Moggill	2006	1	32751
Kenmore - Brookfield - Moggill	2011		1661
Kenmore - Brookfield - Moggill	2011	0	5469
Kenmore - Brookfield - Moggill	2011	1	36491
Kenmore - Brookfield - Moggill	2016		2684
Kenmore - Brookfield - Moggill	2016	0	5944
Kenmore - Brookfield - Moggill	2016	1	36746
Sherwood - Indooroopilly	2006		2956
Sherwood - Indooroopilly	2006	0	11841
Sherwood - Indooroopilly	2006	1	29913
Sherwood - Indooroopilly	2011		2858
Sherwood - Indooroopilly	2011	0	12258
Sherwood - Indooroopilly	2011	1	32179
Sherwood - Indooroopilly	2016		4038
Sherwood - Indooroopilly	2016	0	13458
Sherwood - Indooroopilly	2016	1	33583
The Gap - Enoggera	2006		2746
The Gap - Enoggera	2006	0	7279
The Gap - Enoggera	2006	1	34278
The Gap - Enoggera	2011		1904
The Gap - Enoggera	2011	0	7705
The Gap - Enoggera	2011	1	37765
The Gap - Enoggera	2016		3676
The Gap - Enoggera	2016	0	7353
The Gap - Enoggera	2016	1	38981
Brisbane Inner	2006		9086
Brisbane Inner	2006	0	16200
Brisbane Inner	2006	1	26256
Brisbane Inner	2011		7211
Brisbane Inner	2011	0	17543
Brisbane Inner	2011	1	32827
Brisbane Inner	2016		9242
Brisbane Inner	2016	0	21912
Brisbane Inner	2016	1	36429
Brisbane Inner - East	2006		2928
Brisbane Inner - East	2006	0	8323
Brisbane Inner - East	2006	1	22444
Brisbane Inner - East	2011		2597
Brisbane Inner - East	2011	0	8343
Brisbane Inner - East	2011	1	26636
Brisbane Inner - East	2016		3913
Brisbane Inner - East	2016	0	9001
Brisbane Inner - East	2016	1	27680
Brisbane Inner - North	2006		6442
Brisbane Inner - North	2006	0	15965
Brisbane Inner - North	2006	1	46769
Brisbane Inner - North	2011		4486
Brisbane Inner - North	2011	0	17044
Brisbane Inner - North	2011	1	53745
Brisbane Inner - North	2016		9102
Brisbane Inner - North	2016	0	21204
Brisbane Inner - North	2016	1	55857
Brisbane Inner - West	2006		4071
Brisbane Inner - West	2006	0	12508
Brisbane Inner - West	2006	1	34012
Brisbane Inner - West	2011		2962
Brisbane Inner - West	2011	0	12303
Brisbane Inner - West	2011	1	38278
Brisbane Inner - West	2016		5037
Brisbane Inner - West	2016	0	12851
Brisbane Inner - West	2016	1	37977
Cairns - North	2006		3247
Cairns - North	2006	0	8743
Cairns - North	2006	1	27492
Cairns - North	2011		3074
Cairns - North	2011	0	9831
Cairns - North	2011	1	34313
Cairns - North	2016		5733
Cairns - North	2016	0	9883
Cairns - North	2016	1	37040
Cairns - South	2006		9538
Cairns - South	2006	0	18711
Cairns - South	2006	1	56159
Cairns - South	2011		9315
Cairns - South	2011	0	18418
Cairns - South	2011	1	66996
Cairns - South	2016		13105
Cairns - South	2016	0	17785
Cairns - South	2016	1	69901
Innisfail - Cassowary Coast	2006		2650
Innisfail - Cassowary Coast	2006	0	5192
Innisfail - Cassowary Coast	2006	1	25862
Innisfail - Cassowary Coast	2011		2026
Innisfail - Cassowary Coast	2011	0	4626
Innisfail - Cassowary Coast	2011	1	26811
Innisfail - Cassowary Coast	2016		3792
Innisfail - Cassowary Coast	2016	0	4578
Innisfail - Cassowary Coast	2016	1	26361
Port Douglas - Daintree	2006		999
Port Douglas - Daintree	2006	0	2293
Port Douglas - Daintree	2006	1	6860
Port Douglas - Daintree	2011		1156
Port Douglas - Daintree	2011	0	2113
Port Douglas - Daintree	2011	1	7517
Port Douglas - Daintree	2016		1773
Port Douglas - Daintree	2016	0	2072
Port Douglas - Daintree	2016	1	7764
Tablelands (East) - Kuranda	2006		2882
Tablelands (East) - Kuranda	2006	0	5987
Tablelands (East) - Kuranda	2006	1	26499
Tablelands (East) - Kuranda	2011		2595
Tablelands (East) - Kuranda	2011	0	5998
Tablelands (East) - Kuranda	2011	1	29643
Tablelands (East) - Kuranda	2016		4402
Tablelands (East) - Kuranda	2016	0	5563
Tablelands (East) - Kuranda	2016	1	30436
Darling Downs (West) - Maranoa	2006		2701
Darling Downs (West) - Maranoa	2006	0	7436
Darling Downs (West) - Maranoa	2006	1	30295
Darling Downs (West) - Maranoa	2011		3518
Darling Downs (West) - Maranoa	2011	0	7132
Darling Downs (West) - Maranoa	2011	1	32759
Darling Downs (West) - Maranoa	2016		5978
Darling Downs (West) - Maranoa	2016	0	6749
Darling Downs (West) - Maranoa	2016	1	31335
Darling Downs - East	2006		2461
Darling Downs - East	2006	0	6439
