SA3_NAME16	Year	EduInstitutionType	Sex	students
Camden	2006		F	1468
Camden	2006		M	1277
Camden	2006	Infants/Primary	F	2538
Camden	2006	Infants/Primary	M	2490
Camden	2006	Pre-school	F	589
Camden	2006	Pre-school	M	619
Camden	2006	Secondary	F	1783
Camden	2006	Secondary	M	1785
Camden	2006	Technical or Further Educational Institution	F	464
Camden	2006	Technical or Further Educational Institution	M	513
Camden	2006	University or other tertiary	F	623
Camden	2006	University or other tertiary	M	412
Camden	2011		F	1323
Camden	2011		M	1244
Camden	2011	Infants/Primary	F	2815
Camden	2011	Infants/Primary	M	2817
Camden	2011	Pre-school	F	659
Camden	2011	Pre-school	M	716
Camden	2011	Secondary	F	2202
Camden	2011	Secondary	M	2066
Camden	2011	Technical or Further Educational Institution	F	510
Camden	2011	Technical or Further Educational Institution	M	616
Camden	2011	University or other tertiary	F	1051
Camden	2011	University or other tertiary	M	622
Camden	2016		F	1637
Camden	2016		M	1325
Camden	2016	Infants/Primary	F	3360
Camden	2016	Infants/Primary	M	3472
Camden	2016	Pre-school	F	746
Camden	2016	Pre-school	M	762
Camden	2016	Secondary	F	2468
Camden	2016	Secondary	M	2441
Camden	2016	Technical or Further Educational Institution	F	582
Camden	2016	Technical or Further Educational Institution	M	612
Camden	2016	University or other tertiary	F	1437
Camden	2016	University or other tertiary	M	837
Campbelltown (NSW)	2006		F	6930
Campbelltown (NSW)	2006		M	6620
Campbelltown (NSW)	2006	Infants/Primary	F	6990
Campbelltown (NSW)	2006	Infants/Primary	M	7174
Campbelltown (NSW)	2006	Pre-school	F	1230
Campbelltown (NSW)	2006	Pre-school	M	1344
Campbelltown (NSW)	2006	Secondary	F	5760
Campbelltown (NSW)	2006	Secondary	M	5955
Campbelltown (NSW)	2006	Technical or Further Educational Institution	F	1987
Campbelltown (NSW)	2006	Technical or Further Educational Institution	M	1999
Campbelltown (NSW)	2006	University or other tertiary	F	2108
Campbelltown (NSW)	2006	University or other tertiary	M	1515
Campbelltown (NSW)	2011		F	6196
Campbelltown (NSW)	2011		M	5731
Campbelltown (NSW)	2011	Infants/Primary	F	6215
Campbelltown (NSW)	2011	Infants/Primary	M	6505
Campbelltown (NSW)	2011	Pre-school	F	1287
Campbelltown (NSW)	2011	Pre-school	M	1428
Campbelltown (NSW)	2011	Secondary	F	5552
Campbelltown (NSW)	2011	Secondary	M	5517
Campbelltown (NSW)	2011	Technical or Further Educational Institution	F	2077
Campbelltown (NSW)	2011	Technical or Further Educational Institution	M	1993
Campbelltown (NSW)	2011	University or other tertiary	F	2845
Campbelltown (NSW)	2011	University or other tertiary	M	2053
Campbelltown (NSW)	2016		F	6539
Campbelltown (NSW)	2016		M	5524
Campbelltown (NSW)	2016	Infants/Primary	F	7013
Campbelltown (NSW)	2016	Infants/Primary	M	7511
Campbelltown (NSW)	2016	Pre-school	F	1317
Campbelltown (NSW)	2016	Pre-school	M	1440
Campbelltown (NSW)	2016	Secondary	F	5394
Campbelltown (NSW)	2016	Secondary	M	5584
Campbelltown (NSW)	2016	Technical or Further Educational Institution	F	1648
Campbelltown (NSW)	2016	Technical or Further Educational Institution	M	1475
Campbelltown (NSW)	2016	University or other tertiary	F	3588
Campbelltown (NSW)	2016	University or other tertiary	M	2810
Wollondilly	2006		F	1295
Wollondilly	2006		M	1231
Wollondilly	2006	Infants/Primary	F	1754
Wollondilly	2006	Infants/Primary	M	1938
Wollondilly	2006	Pre-school	F	369
Wollondilly	2006	Pre-school	M	443
Wollondilly	2006	Secondary	F	1342
Wollondilly	2006	Secondary	M	1378
Wollondilly	2006	Technical or Further Educational Institution	F	374
Wollondilly	2006	Technical or Further Educational Institution	M	466
Wollondilly	2006	University or other tertiary	F	450
Wollondilly	2006	University or other tertiary	M	246
Wollondilly	2011		F	1193
Wollondilly	2011		M	1132
Wollondilly	2011	Infants/Primary	F	1775
Wollondilly	2011	Infants/Primary	M	1899
Wollondilly	2011	Pre-school	F	392
Wollondilly	2011	Pre-school	M	467
Wollondilly	2011	Secondary	F	1316
Wollondilly	2011	Secondary	M	1337
Wollondilly	2011	Technical or Further Educational Institution	F	439
Wollondilly	2011	Technical or Further Educational Institution	M	475
Wollondilly	2011	University or other tertiary	F	578
Wollondilly	2011	University or other tertiary	M	329
Wollondilly	2016		F	1410
Wollondilly	2016		M	1328
Wollondilly	2016	Infants/Primary	F	1973
Wollondilly	2016	Infants/Primary	M	2108
Wollondilly	2016	Pre-school	F	434
Wollondilly	2016	Pre-school	M	462
Wollondilly	2016	Secondary	F	1469
Wollondilly	2016	Secondary	M	1517
Wollondilly	2016	Technical or Further Educational Institution	F	347
Wollondilly	2016	Technical or Further Educational Institution	M	394
Wollondilly	2016	University or other tertiary	F	797
Wollondilly	2016	University or other tertiary	M	430
Blue Mountains	2006		F	2619
Blue Mountains	2006		M	2309
Blue Mountains	2006	Infants/Primary	F	3207
Blue Mountains	2006	Infants/Primary	M	3344
Blue Mountains	2006	Pre-school	F	673
Blue Mountains	2006	Pre-school	M	765
Blue Mountains	2006	Secondary	F	2727
Blue Mountains	2006	Secondary	M	2839
Blue Mountains	2006	Technical or Further Educational Institution	F	1045
Blue Mountains	2006	Technical or Further Educational Institution	M	1023
Blue Mountains	2006	University or other tertiary	F	1562
Blue Mountains	2006	University or other tertiary	M	1114
Blue Mountains	2011		F	2582
Blue Mountains	2011		M	2459
Blue Mountains	2011	Infants/Primary	F	3102
Blue Mountains	2011	Infants/Primary	M	3284
Blue Mountains	2011	Pre-school	F	714
Blue Mountains	2011	Pre-school	M	774
Blue Mountains	2011	Secondary	F	2627
Blue Mountains	2011	Secondary	M	2674
Blue Mountains	2011	Technical or Further Educational Institution	F	1132
Blue Mountains	2011	Technical or Further Educational Institution	M	1026
Blue Mountains	2011	University or other tertiary	F	1870
Blue Mountains	2011	University or other tertiary	M	1243
Blue Mountains	2016		F	2274
Blue Mountains	2016		M	1993
Blue Mountains	2016	Infants/Primary	F	3196
Blue Mountains	2016	Infants/Primary	M	3341
Blue Mountains	2016	Pre-school	F	707
Blue Mountains	2016	Pre-school	M	732
Blue Mountains	2016	Secondary	F	2525
Blue Mountains	2016	Secondary	M	2690
Blue Mountains	2016	Technical or Further Educational Institution	F	833
Blue Mountains	2016	Technical or Further Educational Institution	M	753
Blue Mountains	2016	University or other tertiary	F	2061
Blue Mountains	2016	University or other tertiary	M	1378
Blue Mountains - South	2006		F	0
Blue Mountains - South	2006		M	0
Blue Mountains - South	2006	Infants/Primary	F	0
Blue Mountains - South	2006	Infants/Primary	M	0
Blue Mountains - South	2006	Pre-school	F	0
Blue Mountains - South	2006	Pre-school	M	0
Blue Mountains - South	2006	Secondary	F	0
Blue Mountains - South	2006	Secondary	M	0
Blue Mountains - South	2006	Technical or Further Educational Institution	F	0
Blue Mountains - South	2006	Technical or Further Educational Institution	M	0
Blue Mountains - South	2006	University or other tertiary	F	0
Blue Mountains - South	2006	University or other tertiary	M	0
Blue Mountains - South	2011		F	0
Blue Mountains - South	2011		M	0
Blue Mountains - South	2011	Infants/Primary	F	3
Blue Mountains - South	2011	Infants/Primary	M	0
Blue Mountains - South	2011	Pre-school	F	0
Blue Mountains - South	2011	Pre-school	M	0
Blue Mountains - South	2011	Secondary	F	0
Blue Mountains - South	2011	Secondary	M	0
Blue Mountains - South	2011	Technical or Further Educational Institution	F	0
Blue Mountains - South	2011	Technical or Further Educational Institution	M	0
Blue Mountains - South	2011	University or other tertiary	F	0
Blue Mountains - South	2011	University or other tertiary	M	0
Blue Mountains - South	2016		F	0
Blue Mountains - South	2016		M	0
Blue Mountains - South	2016	Infants/Primary	F	0
Blue Mountains - South	2016	Infants/Primary	M	0
Blue Mountains - South	2016	Pre-school	F	0
Blue Mountains - South	2016	Pre-school	M	0
Blue Mountains - South	2016	Secondary	F	0
Blue Mountains - South	2016	Secondary	M	0
Blue Mountains - South	2016	Technical or Further Educational Institution	F	0
Blue Mountains - South	2016	Technical or Further Educational Institution	M	0
Blue Mountains - South	2016	University or other tertiary	F	0
Blue Mountains - South	2016	University or other tertiary	M	0
Penrith	2006		F	4498
Penrith	2006		M	3985
Penrith	2006	Infants/Primary	F	5691
Penrith	2006	Infants/Primary	M	5981
Penrith	2006	Pre-school	F	1194
Penrith	2006	Pre-school	M	1386
Penrith	2006	Secondary	F	4419
Penrith	2006	Secondary	M	4182
Penrith	2006	Technical or Further Educational Institution	F	1493
Penrith	2006	Technical or Further Educational Institution	M	1608
Penrith	2006	University or other tertiary	F	1735
Penrith	2006	University or other tertiary	M	1238
Penrith	2011		F	4232
Penrith	2011		M	3771
Penrith	2011	Infants/Primary	F	5543
Penrith	2011	Infants/Primary	M	5923
Penrith	2011	Pre-school	F	1287
Penrith	2011	Pre-school	M	1452
Penrith	2011	Secondary	F	4438
Penrith	2011	Secondary	M	4407
Penrith	2011	Technical or Further Educational Institution	F	1720
Penrith	2011	Technical or Further Educational Institution	M	1609
Penrith	2011	University or other tertiary	F	2381
Penrith	2011	University or other tertiary	M	1533
Penrith	2016		F	4697
Penrith	2016		M	4144
Penrith	2016	Infants/Primary	F	6437
Penrith	2016	Infants/Primary	M	6620
Penrith	2016	Pre-school	F	1453
Penrith	2016	Pre-school	M	1624
Penrith	2016	Secondary	F	4742
Penrith	2016	Secondary	M	4820
Penrith	2016	Technical or Further Educational Institution	F	1539
Penrith	2016	Technical or Further Educational Institution	M	1361
Penrith	2016	University or other tertiary	F	3000
Penrith	2016	University or other tertiary	M	2077
Richmond - Windsor	2006		F	1609
Richmond - Windsor	2006		M	1962
Richmond - Windsor	2006	Infants/Primary	F	1665
Richmond - Windsor	2006	Infants/Primary	M	1667
Richmond - Windsor	2006	Pre-school	F	381
Richmond - Windsor	2006	Pre-school	M	366
Richmond - Windsor	2006	Secondary	F	1244
Richmond - Windsor	2006	Secondary	M	1242
Richmond - Windsor	2006	Technical or Further Educational Institution	F	439
Richmond - Windsor	2006	Technical or Further Educational Institution	M	460
Richmond - Windsor	2006	University or other tertiary	F	523
Richmond - Windsor	2006	University or other tertiary	M	321
Richmond - Windsor	2011		F	1359
Richmond - Windsor	2011		M	1635
Richmond - Windsor	2011	Infants/Primary	F	1569
Richmond - Windsor	2011	Infants/Primary	M	1553
Richmond - Windsor	2011	Pre-school	F	321
Richmond - Windsor	2011	Pre-school	M	424
Richmond - Windsor	2011	Secondary	F	1233
Richmond - Windsor	2011	Secondary	M	1258
Richmond - Windsor	2011	Technical or Further Educational Institution	F	528
Richmond - Windsor	2011	Technical or Further Educational Institution	M	454
Richmond - Windsor	2011	University or other tertiary	F	646
Richmond - Windsor	2011	University or other tertiary	M	356
Richmond - Windsor	2016		F	1611
Richmond - Windsor	2016		M	1948
Richmond - Windsor	2016	Infants/Primary	F	1456
Richmond - Windsor	2016	Infants/Primary	M	1562
Richmond - Windsor	2016	Pre-school	F	326
Richmond - Windsor	2016	Pre-school	M	359
Richmond - Windsor	2016	Secondary	F	1154
Richmond - Windsor	2016	Secondary	M	1114
Richmond - Windsor	2016	Technical or Further Educational Institution	F	419
Richmond - Windsor	2016	Technical or Further Educational Institution	M	393
Richmond - Windsor	2016	University or other tertiary	F	806
Richmond - Windsor	2016	University or other tertiary	M	458
St Marys	2006		F	2251
St Marys	2006		M	2159
St Marys	2006	Infants/Primary	F	2382
St Marys	2006	Infants/Primary	M	2549
St Marys	2006	Pre-school	F	458
St Marys	2006	Pre-school	M	478
St Marys	2006	Secondary	F	2072
St Marys	2006	Secondary	M	2054
St Marys	2006	Technical or Further Educational Institution	F	635
St Marys	2006	Technical or Further Educational Institution	M	695
St Marys	2006	University or other tertiary	F	609
St Marys	2006	University or other tertiary	M	399
St Marys	2011		F	1987
St Marys	2011		M	1932
St Marys	2011	Infants/Primary	F	2122
St Marys	2011	Infants/Primary	M	2233
St Marys	2011	Pre-school	F	477
St Marys	2011	Pre-school	M	487
St Marys	2011	Secondary	F	1983
St Marys	2011	Secondary	M	1945
St Marys	2011	Technical or Further Educational Institution	F	718
St Marys	2011	Technical or Further Educational Institution	M	715
St Marys	2011	University or other tertiary	F	893
St Marys	2011	University or other tertiary	M	598
St Marys	2016		F	2225
St Marys	2016		M	1937
St Marys	2016	Infants/Primary	F	2327
St Marys	2016	Infants/Primary	M	2413
St Marys	2016	Pre-school	F	446
St Marys	2016	Pre-school	M	510
St Marys	2016	Secondary	F	1794
St Marys	2016	Secondary	M	1783
St Marys	2016	Technical or Further Educational Institution	F	617
St Marys	2016	Technical or Further Educational Institution	M	549
St Marys	2016	University or other tertiary	F	1018
St Marys	2016	University or other tertiary	M	751
Auburn	2006		F	4276
Auburn	2006		M	6277
Auburn	2006	Infants/Primary	F	2492
Auburn	2006	Infants/Primary	M	2616
Auburn	2006	Pre-school	F	376
Auburn	2006	Pre-school	M	447
Auburn	2006	Secondary	F	2098
Auburn	2006	Secondary	M	2222
Auburn	2006	Technical or Further Educational Institution	F	1126
Auburn	2006	Technical or Further Educational Institution	M	1170
Auburn	2006	University or other tertiary	F	1592
Auburn	2006	University or other tertiary	M	1644
Auburn	2011		F	3867
Auburn	2011		M	5546
Auburn	2011	Infants/Primary	F	2468
Auburn	2011	Infants/Primary	M	2647
Auburn	2011	Pre-school	F	486
Auburn	2011	Pre-school	M	502
Auburn	2011	Secondary	F	2301
Auburn	2011	Secondary	M	2406
Auburn	2011	Technical or Further Educational Institution	F	1204
Auburn	2011	Technical or Further Educational Institution	M	1253
Auburn	2011	University or other tertiary	F	2167
Auburn	2011	University or other tertiary	M	2273
Auburn	2016		F	4191
Auburn	2016		M	5675
Auburn	2016	Infants/Primary	F	2894
Auburn	2016	Infants/Primary	M	3089
Auburn	2016	Pre-school	F	539
Auburn	2016	Pre-school	M	607
Auburn	2016	Secondary	F	2398
Auburn	2016	Secondary	M	2429
Auburn	2016	Technical or Further Educational Institution	F	1056
Auburn	2016	Technical or Further Educational Institution	M	1141
Auburn	2016	University or other tertiary	F	3286
Auburn	2016	University or other tertiary	M	3794
Carlingford	2006		F	2133
Carlingford	2006		M	2072
Carlingford	2006	Infants/Primary	F	2353
Carlingford	2006	Infants/Primary	M	2500
Carlingford	2006	Pre-school	F	433
Carlingford	2006	Pre-school	M	490
Carlingford	2006	Secondary	F	2006
Carlingford	2006	Secondary	M	2117
Carlingford	2006	Technical or Further Educational Institution	F	644
Carlingford	2006	Technical or Further Educational Institution	M	656
Carlingford	2006	University or other tertiary	F	1406
Carlingford	2006	University or other tertiary	M	1250
Carlingford	2011		F	1918
Carlingford	2011		M	1737
Carlingford	2011	Infants/Primary	F	2251
Carlingford	2011	Infants/Primary	M	2499
Carlingford	2011	Pre-school	F	449
Carlingford	2011	Pre-school	M	528
Carlingford	2011	Secondary	F	2203
Carlingford	2011	Secondary	M	2390
Carlingford	2011	Technical or Further Educational Institution	F	715
Carlingford	2011	Technical or Further Educational Institution	M	578
Carlingford	2011	University or other tertiary	F	1821
Carlingford	2011	University or other tertiary	M	1766
Carlingford	2016		F	1917
Carlingford	2016		M	1762
Carlingford	2016	Infants/Primary	F	2726
Carlingford	2016	Infants/Primary	M	2895
Carlingford	2016	Pre-school	F	587
Carlingford	2016	Pre-school	M	562
Carlingford	2016	Secondary	F	2231
Carlingford	2016	Secondary	M	2477
Carlingford	2016	Technical or Further Educational Institution	F	664
Carlingford	2016	Technical or Further Educational Institution	M	540
Carlingford	2016	University or other tertiary	F	2268
Carlingford	2016	University or other tertiary	M	2053
Merrylands - Guildford	2006		F	6247
Merrylands - Guildford	2006		M	6605
Merrylands - Guildford	2006	Infants/Primary	F	5185
Merrylands - Guildford	2006	Infants/Primary	M	5407
Merrylands - Guildford	2006	Pre-school	F	943
Merrylands - Guildford	2006	Pre-school	M	986
Merrylands - Guildford	2006	Secondary	F	4293
Merrylands - Guildford	2006	Secondary	M	4247
Merrylands - Guildford	2006	Technical or Further Educational Institution	F	1619
Merrylands - Guildford	2006	Technical or Further Educational Institution	M	1835
Merrylands - Guildford	2006	University or other tertiary	F	1834
Merrylands - Guildford	2006	University or other tertiary	M	1712
Merrylands - Guildford	2011		F	6420
Merrylands - Guildford	2011		M	6576
Merrylands - Guildford	2011	Infants/Primary	F	5250
Merrylands - Guildford	2011	Infants/Primary	M	5665
Merrylands - Guildford	2011	Pre-school	F	1141
Merrylands - Guildford	2011	Pre-school	M	1138
Merrylands - Guildford	2011	Secondary	F	4558
Merrylands - Guildford	2011	Secondary	M	4632
Merrylands - Guildford	2011	Technical or Further Educational Institution	F	1908
Merrylands - Guildford	2011	Technical or Further Educational Institution	M	1950
Merrylands - Guildford	2011	University or other tertiary	F	2957
Merrylands - Guildford	2011	University or other tertiary	M	2492
Merrylands - Guildford	2016		F	6486
Merrylands - Guildford	2016		M	6401
Merrylands - Guildford	2016	Infants/Primary	F	6570
Merrylands - Guildford	2016	Infants/Primary	M	6858
Merrylands - Guildford	2016	Pre-school	F	1249
Merrylands - Guildford	2016	Pre-school	M	1400
Merrylands - Guildford	2016	Secondary	F	4954
Merrylands - Guildford	2016	Secondary	M	4977
Merrylands - Guildford	2016	Technical or Further Educational Institution	F	1773
Merrylands - Guildford	2016	Technical or Further Educational Institution	M	1581
Merrylands - Guildford	2016	University or other tertiary	F	3970
Merrylands - Guildford	2016	University or other tertiary	M	3540
Parramatta	2006		F	5287
Parramatta	2006		M	6082
Parramatta	2006	Infants/Primary	F	3662
Parramatta	2006	Infants/Primary	M	3839
Parramatta	2006	Pre-school	F	808
Parramatta	2006	Pre-school	M	779
Parramatta	2006	Secondary	F	2859
Parramatta	2006	Secondary	M	3209
Parramatta	2006	Technical or Further Educational Institution	F	1594
Parramatta	2006	Technical or Further Educational Institution	M	1696
Parramatta	2006	University or other tertiary	F	2810
Parramatta	2006	University or other tertiary	M	3204
Parramatta	2011		F	5330
Parramatta	2011		M	5810
Parramatta	2011	Infants/Primary	F	4179
Parramatta	2011	Infants/Primary	M	4375
Parramatta	2011	Pre-school	F	973
Parramatta	2011	Pre-school	M	1078
Parramatta	2011	Secondary	F	3066
Parramatta	2011	Secondary	M	3402
Parramatta	2011	Technical or Further Educational Institution	F	1637
Parramatta	2011	Technical or Further Educational Institution	M	1527
Parramatta	2011	University or other tertiary	F	3515
Parramatta	2011	University or other tertiary	M	3392
Parramatta	2016		F	5635
Parramatta	2016		M	5444
Parramatta	2016	Infants/Primary	F	5269
Parramatta	2016	Infants/Primary	M	5617
Parramatta	2016	Pre-school	F	1179
Parramatta	2016	Pre-school	M	1304
Parramatta	2016	Secondary	F	3309
Parramatta	2016	Secondary	M	3632
Parramatta	2016	Technical or Further Educational Institution	F	1395
Parramatta	2016	Technical or Further Educational Institution	M	1091
Parramatta	2016	University or other tertiary	F	4332
Parramatta	2016	University or other tertiary	M	4369
Pennant Hills - Epping	2006		F	1171
Pennant Hills - Epping	2006		M	1168
Pennant Hills - Epping	2006	Infants/Primary	F	1730
Pennant Hills - Epping	2006	Infants/Primary	M	1829
Pennant Hills - Epping	2006	Pre-school	F	321
Pennant Hills - Epping	2006	Pre-school	M	362
Pennant Hills - Epping	2006	Secondary	F	1806
Pennant Hills - Epping	2006	Secondary	M	1653
Pennant Hills - Epping	2006	Technical or Further Educational Institution	F	418
Pennant Hills - Epping	2006	Technical or Further Educational Institution	M	376
Pennant Hills - Epping	2006	University or other tertiary	F	1629
Pennant Hills - Epping	2006	University or other tertiary	M	1603
Pennant Hills - Epping	2011		F	801
Pennant Hills - Epping	2011		M	786
Pennant Hills - Epping	2011	Infants/Primary	F	1727
Pennant Hills - Epping	2011	Infants/Primary	M	1787
Pennant Hills - Epping	2011	Pre-school	F	398
Pennant Hills - Epping	2011	Pre-school	M	389
Pennant Hills - Epping	2011	Secondary	F	1828
Pennant Hills - Epping	2011	Secondary	M	1795
Pennant Hills - Epping	2011	Technical or Further Educational Institution	F	488
Pennant Hills - Epping	2011	Technical or Further Educational Institution	M	341
Pennant Hills - Epping	2011	University or other tertiary	F	1865
Pennant Hills - Epping	2011	University or other tertiary	M	1790
Pennant Hills - Epping	2016		F	965
Pennant Hills - Epping	2016		M	871
Pennant Hills - Epping	2016	Infants/Primary	F	2045
Pennant Hills - Epping	2016	Infants/Primary	M	2119
Pennant Hills - Epping	2016	Pre-school	F	407
Pennant Hills - Epping	2016	Pre-school	M	421
Pennant Hills - Epping	2016	Secondary	F	1798
Pennant Hills - Epping	2016	Secondary	M	1801
Pennant Hills - Epping	2016	Technical or Further Educational Institution	F	441
Pennant Hills - Epping	2016	Technical or Further Educational Institution	M	370
Pennant Hills - Epping	2016	University or other tertiary	F	2116
Pennant Hills - Epping	2016	University or other tertiary	M	2047
Ryde - Hunters Hill	2006		F	4959
Ryde - Hunters Hill	2006		M	4788
Ryde - Hunters Hill	2006	Infants/Primary	F	3824
Ryde - Hunters Hill	2006	Infants/Primary	M	4096
Ryde - Hunters Hill	2006	Pre-school	F	853
Ryde - Hunters Hill	2006	Pre-school	M	937
Ryde - Hunters Hill	2006	Secondary	F	3181
Ryde - Hunters Hill	2006	Secondary	M	4048
Ryde - Hunters Hill	2006	Technical or Further Educational Institution	F	1401
Ryde - Hunters Hill	2006	Technical or Further Educational Institution	M	1345
Ryde - Hunters Hill	2006	University or other tertiary	F	4589
Ryde - Hunters Hill	2006	University or other tertiary	M	3966
Ryde - Hunters Hill	2011		F	3838
Ryde - Hunters Hill	2011		M	3670
Ryde - Hunters Hill	2011	Infants/Primary	F	4056
Ryde - Hunters Hill	2011	Infants/Primary	M	4337
Ryde - Hunters Hill	2011	Pre-school	F	936
Ryde - Hunters Hill	2011	Pre-school	M	1109
Ryde - Hunters Hill	2011	Secondary	F	3140
Ryde - Hunters Hill	2011	Secondary	M	4010
Ryde - Hunters Hill	2011	Technical or Further Educational Institution	F	1378
Ryde - Hunters Hill	2011	Technical or Further Educational Institution	M	1253
Ryde - Hunters Hill	2011	University or other tertiary	F	5634
Ryde - Hunters Hill	2011	University or other tertiary	M	4792
Ryde - Hunters Hill	2016		F	4037
Ryde - Hunters Hill	2016		M	3611
Ryde - Hunters Hill	2016	Infants/Primary	F	4679
Ryde - Hunters Hill	2016	Infants/Primary	M	4991
Ryde - Hunters Hill	2016	Pre-school	F	1099
Ryde - Hunters Hill	2016	Pre-school	M	1132
Ryde - Hunters Hill	2016	Secondary	F	3547
Ryde - Hunters Hill	2016	Secondary	M	4280
Ryde - Hunters Hill	2016	Technical or Further Educational Institution	F	1542
Ryde - Hunters Hill	2016	Technical or Further Educational Institution	M	1197
Ryde - Hunters Hill	2016	University or other tertiary	F	6550
Ryde - Hunters Hill	2016	University or other tertiary	M	6038
Bringelly - Green Valley	2006		F	3929
Bringelly - Green Valley	2006		M	3733
Bringelly - Green Valley	2006	Infants/Primary	F	3881
Bringelly - Green Valley	2006	Infants/Primary	M	4269
Bringelly - Green Valley	2006	Pre-school	F	692
Bringelly - Green Valley	2006	Pre-school	M	727
Bringelly - Green Valley	2006	Secondary	F	3055
Bringelly - Green Valley	2006	Secondary	M	3049
Bringelly - Green Valley	2006	Technical or Further Educational Institution	F	944
Bringelly - Green Valley	2006	Technical or Further Educational Institution	M	1002
Bringelly - Green Valley	2006	University or other tertiary	F	1017
Bringelly - Green Valley	2006	University or other tertiary	M	693
Bringelly - Green Valley	2011		F	3634
Bringelly - Green Valley	2011		M	3502
Bringelly - Green Valley	2011	Infants/Primary	F	3854
Bringelly - Green Valley	2011	Infants/Primary	M	4202
Bringelly - Green Valley	2011	Pre-school	F	656
Bringelly - Green Valley	2011	Pre-school	M	748
Bringelly - Green Valley	2011	Secondary	F	3424
Bringelly - Green Valley	2011	Secondary	M	3469
Bringelly - Green Valley	2011	Technical or Further Educational Institution	F	975
Bringelly - Green Valley	2011	Technical or Further Educational Institution	M	1053
Bringelly - Green Valley	2011	University or other tertiary	F	1702
Bringelly - Green Valley	2011	University or other tertiary	M	1114
Bringelly - Green Valley	2016		F	4206
Bringelly - Green Valley	2016		M	3951
Bringelly - Green Valley	2016	Infants/Primary	F	4926
Bringelly - Green Valley	2016	Infants/Primary	M	5168
Bringelly - Green Valley	2016	Pre-school	F	868
Bringelly - Green Valley	2016	Pre-school	M	1001
Bringelly - Green Valley	2016	Secondary	F	4223
Bringelly - Green Valley	2016	Secondary	M	4256
Bringelly - Green Valley	2016	Technical or Further Educational Institution	F	946
Bringelly - Green Valley	2016	Technical or Further Educational Institution	M	941
Bringelly - Green Valley	2016	University or other tertiary	F	2645
Bringelly - Green Valley	2016	University or other tertiary	M	1862
Fairfield	2006		F	8293
Fairfield	2006		M	8243
Fairfield	2006	Infants/Primary	F	6884
Fairfield	2006	Infants/Primary	M	7529
Fairfield	2006	Pre-school	F	1041
Fairfield	2006	Pre-school	M	1111
Fairfield	2006	Secondary	F	6606
Fairfield	2006	Secondary	M	6685
Fairfield	2006	Technical or Further Educational Institution	F	2737
Fairfield	2006	Technical or Further Educational Institution	M	2371
Fairfield	2006	University or other tertiary	F	2622
Fairfield	2006	University or other tertiary	M	2094
Fairfield	2011		F	7611
Fairfield	2011		M	7231
Fairfield	2011	Infants/Primary	F	6691
Fairfield	2011	Infants/Primary	M	7043
Fairfield	2011	Pre-school	F	1217
Fairfield	2011	Pre-school	M	1267
Fairfield	2011	Secondary	F	6722
Fairfield	2011	Secondary	M	6953
Fairfield	2011	Technical or Further Educational Institution	F	2616
Fairfield	2011	Technical or Further Educational Institution	M	2437
Fairfield	2011	University or other tertiary	F	3863
Fairfield	2011	University or other tertiary	M	3159
Fairfield	2016		F	7279
Fairfield	2016		M	6384
Fairfield	2016	Infants/Primary	F	7202
Fairfield	2016	Infants/Primary	M	7635
Fairfield	2016	Pre-school	F	1143
Fairfield	2016	Pre-school	M	1238
Fairfield	2016	Secondary	F	6954
Fairfield	2016	Secondary	M	7147
Fairfield	2016	Technical or Further Educational Institution	F	2250
Fairfield	2016	Technical or Further Educational Institution	M	2048
Fairfield	2016	University or other tertiary	F	5030
Fairfield	2016	University or other tertiary	M	4205
Liverpool	2006		F	5055
Liverpool	2006		M	5066
Liverpool	2006	Infants/Primary	F	4321
Liverpool	2006	Infants/Primary	M	4623
Liverpool	2006	Pre-school	F	788
Liverpool	2006	Pre-school	M	841
Liverpool	2006	Secondary	F	3164
Liverpool	2006	Secondary	M	3151
Liverpool	2006	Technical or Further Educational Institution	F	1279
Liverpool	2006	Technical or Further Educational Institution	M	1218
Liverpool	2006	University or other tertiary	F	1444
Liverpool	2006	University or other tertiary	M	1056
Liverpool	2011		F	4952
Liverpool	2011		M	4787
Liverpool	2011	Infants/Primary	F	4622
Liverpool	2011	Infants/Primary	M	4788
Liverpool	2011	Pre-school	F	893
Liverpool	2011	Pre-school	M	960
Liverpool	2011	Secondary	F	3684
Liverpool	2011	Secondary	M	3868
Liverpool	2011	Technical or Further Educational Institution	F	1415
Liverpool	2011	Technical or Further Educational Institution	M	1367
Liverpool	2011	University or other tertiary	F	2273
Liverpool	2011	University or other tertiary	M	1665
Liverpool	2016		F	5508
Liverpool	2016		M	5279
Liverpool	2016	Infants/Primary	F	5252
Liverpool	2016	Infants/Primary	M	5540
Liverpool	2016	Pre-school	F	948
Liverpool	2016	Pre-school	M	1036
Liverpool	2016	Secondary	F	4149
Liverpool	2016	Secondary	M	4257
Liverpool	2016	Technical or Further Educational Institution	F	1335
Liverpool	2016	Technical or Further Educational Institution	M	1144
Liverpool	2016	University or other tertiary	F	3149
Liverpool	2016	University or other tertiary	M	2326
Cronulla - Miranda - Caringbah	2006		F	4189
Cronulla - Miranda - Caringbah	2006		M	4154
Cronulla - Miranda - Caringbah	2006	Infants/Primary	F	3670
Cronulla - Miranda - Caringbah	2006	Infants/Primary	M	3885
Cronulla - Miranda - Caringbah	2006	Pre-school	F	924
Cronulla - Miranda - Caringbah	2006	Pre-school	M	939
