SA3_NAME16	Year	CountryOfBirth	Sex	persons
Lake Macquarie - West	2006	TUR	M	7
Lake Macquarie - West	2006	USA	F	69
Lake Macquarie - West	2006	USA	M	64
Lake Macquarie - West	2006	VNM	F	8
Lake Macquarie - West	2006	VNM	M	8
Lake Macquarie - West	2006	ZAF	F	71
Lake Macquarie - West	2006	ZAF	M	61
Lake Macquarie - West	2006	ZWE	F	25
Lake Macquarie - West	2006	ZWE	M	19
Lake Macquarie - West	2011		F	1862
Lake Macquarie - West	2011		M	1925
Lake Macquarie - West	2011	AUS	F	30720
Lake Macquarie - West	2011	AUS	M	29441
Lake Macquarie - West	2011	CAN	F	42
Lake Macquarie - West	2011	CAN	M	44
Lake Macquarie - West	2011	CHN	F	31
Lake Macquarie - West	2011	CHN	M	40
Lake Macquarie - West	2011	DEU	F	155
Lake Macquarie - West	2011	DEU	M	148
Lake Macquarie - West	2011	EGY	F	8
Lake Macquarie - West	2011	EGY	M	7
Lake Macquarie - West	2011	FJI	F	49
Lake Macquarie - West	2011	FJI	M	34
Lake Macquarie - West	2011	GBR	F	1307
Lake Macquarie - West	2011	GBR	M	1308
Lake Macquarie - West	2011	GRC	F	12
Lake Macquarie - West	2011	GRC	M	19
Lake Macquarie - West	2011	HKG	F	11
Lake Macquarie - West	2011	HKG	M	15
Lake Macquarie - West	2011	HRV	F	22
Lake Macquarie - West	2011	HRV	M	33
Lake Macquarie - West	2011	IDN	F	22
Lake Macquarie - West	2011	IDN	M	13
Lake Macquarie - West	2011	IND	F	57
Lake Macquarie - West	2011	IND	M	50
Lake Macquarie - West	2011	IRL	F	54
Lake Macquarie - West	2011	IRL	M	53
Lake Macquarie - West	2011	IRN	F	0
Lake Macquarie - West	2011	IRN	M	3
Lake Macquarie - West	2011	IRQ	F	0
Lake Macquarie - West	2011	IRQ	M	3
Lake Macquarie - West	2011	ITA	F	47
Lake Macquarie - West	2011	ITA	M	58
Lake Macquarie - West	2011	JPN	F	13
Lake Macquarie - West	2011	JPN	M	0
Lake Macquarie - West	2011	KOR	F	25
Lake Macquarie - West	2011	KOR	M	19
Lake Macquarie - West	2011	LBN	F	9
Lake Macquarie - West	2011	LBN	M	11
Lake Macquarie - West	2011	LKA	F	24
Lake Macquarie - West	2011	LKA	M	22
Lake Macquarie - West	2011	MKD	F	6
Lake Macquarie - West	2011	MKD	M	12
Lake Macquarie - West	2011	MLT	F	20
Lake Macquarie - West	2011	MLT	M	31
Lake Macquarie - West	2011	MYS	F	43
Lake Macquarie - West	2011	MYS	M	28
Lake Macquarie - West	2011	NLD	F	141
Lake Macquarie - West	2011	NLD	M	140
Lake Macquarie - West	2011	NZL	F	527
Lake Macquarie - West	2011	NZL	M	516
Lake Macquarie - West	2011	PAK	F	11
Lake Macquarie - West	2011	PAK	M	5
Lake Macquarie - West	2011	PHL	F	150
Lake Macquarie - West	2011	PHL	M	33
Lake Macquarie - West	2011	POL	F	36
Lake Macquarie - West	2011	POL	M	28
Lake Macquarie - West	2011	SGP	F	13
Lake Macquarie - West	2011	SGP	M	3
Lake Macquarie - West	2011	THA	F	39
Lake Macquarie - West	2011	THA	M	17
Lake Macquarie - West	2011	TUR	F	0
Lake Macquarie - West	2011	TUR	M	3
Lake Macquarie - West	2011	USA	F	99
Lake Macquarie - West	2011	USA	M	85
Lake Macquarie - West	2011	VNM	F	17
Lake Macquarie - West	2011	VNM	M	3
Lake Macquarie - West	2011	ZAF	F	126
Lake Macquarie - West	2011	ZAF	M	109
Lake Macquarie - West	2011	ZWE	F	27
Lake Macquarie - West	2011	ZWE	M	31
Lake Macquarie - West	2016		F	2543
Lake Macquarie - West	2016		M	2329
Lake Macquarie - West	2016	AUS	F	32366
Lake Macquarie - West	2016	AUS	M	31186
Lake Macquarie - West	2016	CAN	F	48
Lake Macquarie - West	2016	CAN	M	60
Lake Macquarie - West	2016	CHN	F	114
Lake Macquarie - West	2016	CHN	M	61
Lake Macquarie - West	2016	DEU	F	156
Lake Macquarie - West	2016	DEU	M	145
Lake Macquarie - West	2016	EGY	F	10
Lake Macquarie - West	2016	EGY	M	11
Lake Macquarie - West	2016	FJI	F	46
Lake Macquarie - West	2016	FJI	M	36
Lake Macquarie - West	2016	GBR	F	1327
Lake Macquarie - West	2016	GBR	M	1300
Lake Macquarie - West	2016	GRC	F	13
Lake Macquarie - West	2016	GRC	M	8
Lake Macquarie - West	2016	HKG	F	21
Lake Macquarie - West	2016	HKG	M	8
Lake Macquarie - West	2016	HRV	F	21
Lake Macquarie - West	2016	HRV	M	28
Lake Macquarie - West	2016	IDN	F	24
Lake Macquarie - West	2016	IDN	M	25
Lake Macquarie - West	2016	IND	F	135
Lake Macquarie - West	2016	IND	M	131
Lake Macquarie - West	2016	IRL	F	57
Lake Macquarie - West	2016	IRL	M	70
Lake Macquarie - West	2016	IRN	F	8
Lake Macquarie - West	2016	IRN	M	6
Lake Macquarie - West	2016	IRQ	F	11
Lake Macquarie - West	2016	IRQ	M	5
Lake Macquarie - West	2016	ITA	F	47
Lake Macquarie - West	2016	ITA	M	64
Lake Macquarie - West	2016	JPN	F	21
Lake Macquarie - West	2016	JPN	M	7
Lake Macquarie - West	2016	KOR	F	36
Lake Macquarie - West	2016	KOR	M	21
Lake Macquarie - West	2016	LBN	F	5
Lake Macquarie - West	2016	LBN	M	12
Lake Macquarie - West	2016	LKA	F	36
Lake Macquarie - West	2016	LKA	M	27
Lake Macquarie - West	2016	MKD	F	13
Lake Macquarie - West	2016	MKD	M	15
Lake Macquarie - West	2016	MLT	F	18
Lake Macquarie - West	2016	MLT	M	35
Lake Macquarie - West	2016	MYS	F	46
Lake Macquarie - West	2016	MYS	M	38
Lake Macquarie - West	2016	NLD	F	135
Lake Macquarie - West	2016	NLD	M	119
Lake Macquarie - West	2016	NZL	F	550
Lake Macquarie - West	2016	NZL	M	539
Lake Macquarie - West	2016	PAK	F	28
Lake Macquarie - West	2016	PAK	M	27
Lake Macquarie - West	2016	PHL	F	217
Lake Macquarie - West	2016	PHL	M	71
Lake Macquarie - West	2016	POL	F	30
Lake Macquarie - West	2016	POL	M	22
Lake Macquarie - West	2016	SGP	F	18
Lake Macquarie - West	2016	SGP	M	13
Lake Macquarie - West	2016	THA	F	66
Lake Macquarie - West	2016	THA	M	29
Lake Macquarie - West	2016	TUR	F	4
Lake Macquarie - West	2016	TUR	M	3
Lake Macquarie - West	2016	USA	F	105
Lake Macquarie - West	2016	USA	M	88
Lake Macquarie - West	2016	VNM	F	30
Lake Macquarie - West	2016	VNM	M	17
Lake Macquarie - West	2016	ZAF	F	144
Lake Macquarie - West	2016	ZAF	M	144
Lake Macquarie - West	2016	ZWE	F	34
Lake Macquarie - West	2016	ZWE	M	28
Newcastle	2006		F	6335
Newcastle	2006		M	6531
Newcastle	2006	AUS	F	62464
Newcastle	2006	AUS	M	59314
Newcastle	2006	CAN	F	122
Newcastle	2006	CAN	M	119
Newcastle	2006	CHN	F	305
Newcastle	2006	CHN	M	247
Newcastle	2006	DEU	F	338
Newcastle	2006	DEU	M	281
Newcastle	2006	EGY	F	40
Newcastle	2006	EGY	M	37
Newcastle	2006	FJI	F	50
Newcastle	2006	FJI	M	37
Newcastle	2006	GBR	F	2045
Newcastle	2006	GBR	M	2072
Newcastle	2006	GRC	F	232
Newcastle	2006	GRC	M	232
Newcastle	2006	HKG	F	83
Newcastle	2006	HKG	M	82
Newcastle	2006	HRV	F	107
Newcastle	2006	HRV	M	104
Newcastle	2006	IDN	F	61
Newcastle	2006	IDN	M	58
Newcastle	2006	IND	F	159
Newcastle	2006	IND	M	198
Newcastle	2006	IRL	F	93
Newcastle	2006	IRL	M	113
Newcastle	2006	IRN	F	21
Newcastle	2006	IRN	M	25
Newcastle	2006	IRQ	F	3
Newcastle	2006	IRQ	M	12
Newcastle	2006	ITA	F	390
Newcastle	2006	ITA	M	460
Newcastle	2006	JPN	F	59
Newcastle	2006	JPN	M	36
Newcastle	2006	KOR	F	120
Newcastle	2006	KOR	M	91
Newcastle	2006	LBN	F	11
Newcastle	2006	LBN	M	25
Newcastle	2006	LKA	F	82
Newcastle	2006	LKA	M	89
Newcastle	2006	MKD	F	393
Newcastle	2006	MKD	M	393
Newcastle	2006	MLT	F	28
Newcastle	2006	MLT	M	23
Newcastle	2006	MYS	F	194
Newcastle	2006	MYS	M	151
Newcastle	2006	NLD	F	121
Newcastle	2006	NLD	M	125
Newcastle	2006	NZL	F	707
Newcastle	2006	NZL	M	694
Newcastle	2006	PAK	F	21
Newcastle	2006	PAK	M	27
Newcastle	2006	PHL	F	386
Newcastle	2006	PHL	M	116
Newcastle	2006	POL	F	256
Newcastle	2006	POL	M	191
Newcastle	2006	SGP	F	51
Newcastle	2006	SGP	M	59
Newcastle	2006	THA	F	82
Newcastle	2006	THA	M	35
Newcastle	2006	TUR	F	15
Newcastle	2006	TUR	M	27
Newcastle	2006	USA	F	169
Newcastle	2006	USA	M	179
Newcastle	2006	VNM	F	101
Newcastle	2006	VNM	M	72
Newcastle	2006	ZAF	F	171
Newcastle	2006	ZAF	M	153
Newcastle	2006	ZWE	F	42
Newcastle	2006	ZWE	M	45
Newcastle	2011		F	5677
Newcastle	2011		M	6172
Newcastle	2011	AUS	F	65302
Newcastle	2011	AUS	M	63008
Newcastle	2011	CAN	F	127
Newcastle	2011	CAN	M	138
Newcastle	2011	CHN	F	521
Newcastle	2011	CHN	M	386
Newcastle	2011	DEU	F	340
Newcastle	2011	DEU	M	279
Newcastle	2011	EGY	F	41
Newcastle	2011	EGY	M	44
Newcastle	2011	FJI	F	62
Newcastle	2011	FJI	M	48
Newcastle	2011	GBR	F	2064
Newcastle	2011	GBR	M	2135
Newcastle	2011	GRC	F	230
Newcastle	2011	GRC	M	194
Newcastle	2011	HKG	F	92
Newcastle	2011	HKG	M	68
Newcastle	2011	HRV	F	109
Newcastle	2011	HRV	M	113
Newcastle	2011	IDN	F	88
Newcastle	2011	IDN	M	89
Newcastle	2011	IND	F	297
Newcastle	2011	IND	M	367
Newcastle	2011	IRL	F	117
Newcastle	2011	IRL	M	159
Newcastle	2011	IRN	F	55
Newcastle	2011	IRN	M	75
Newcastle	2011	IRQ	F	29
Newcastle	2011	IRQ	M	27
Newcastle	2011	ITA	F	384
Newcastle	2011	ITA	M	392
Newcastle	2011	JPN	F	58
Newcastle	2011	JPN	M	34
Newcastle	2011	KOR	F	208
Newcastle	2011	KOR	M	220
Newcastle	2011	LBN	F	8
Newcastle	2011	LBN	M	15
Newcastle	2011	LKA	F	87
Newcastle	2011	LKA	M	94
Newcastle	2011	MKD	F	367
Newcastle	2011	MKD	M	379
Newcastle	2011	MLT	F	27
Newcastle	2011	MLT	M	16
Newcastle	2011	MYS	F	288
Newcastle	2011	MYS	M	234
Newcastle	2011	NLD	F	128
Newcastle	2011	NLD	M	130
Newcastle	2011	NZL	F	813
Newcastle	2011	NZL	M	819
Newcastle	2011	PAK	F	36
Newcastle	2011	PAK	M	52
Newcastle	2011	PHL	F	507
Newcastle	2011	PHL	M	167
Newcastle	2011	POL	F	196
Newcastle	2011	POL	M	135
Newcastle	2011	SGP	F	55
Newcastle	2011	SGP	M	48
Newcastle	2011	THA	F	132
Newcastle	2011	THA	M	47
Newcastle	2011	TUR	F	13
Newcastle	2011	TUR	M	23
Newcastle	2011	USA	F	240
Newcastle	2011	USA	M	225
Newcastle	2011	VNM	F	100
Newcastle	2011	VNM	M	89
Newcastle	2011	ZAF	F	201
Newcastle	2011	ZAF	M	209
Newcastle	2011	ZWE	F	40
Newcastle	2011	ZWE	M	53
Newcastle	2016		F	6024
Newcastle	2016		M	6175
Newcastle	2016	AUS	F	67648
Newcastle	2016	AUS	M	65812
Newcastle	2016	CAN	F	181
Newcastle	2016	CAN	M	151
Newcastle	2016	CHN	F	935
Newcastle	2016	CHN	M	788
Newcastle	2016	DEU	F	339
Newcastle	2016	DEU	M	299
Newcastle	2016	EGY	F	45
Newcastle	2016	EGY	M	43
Newcastle	2016	FJI	F	68
Newcastle	2016	FJI	M	73
Newcastle	2016	GBR	F	2134
Newcastle	2016	GBR	M	2240
Newcastle	2016	GRC	F	209
Newcastle	2016	GRC	M	167
Newcastle	2016	HKG	F	150
Newcastle	2016	HKG	M	143
Newcastle	2016	HRV	F	95
Newcastle	2016	HRV	M	95
Newcastle	2016	IDN	F	76
Newcastle	2016	IDN	M	69
Newcastle	2016	IND	F	540
Newcastle	2016	IND	M	634
Newcastle	2016	IRL	F	137
Newcastle	2016	IRL	M	165
Newcastle	2016	IRN	F	106
Newcastle	2016	IRN	M	135
Newcastle	2016	IRQ	F	56
Newcastle	2016	IRQ	M	55
Newcastle	2016	ITA	F	342
Newcastle	2016	ITA	M	330
Newcastle	2016	JPN	F	80
Newcastle	2016	JPN	M	40
Newcastle	2016	KOR	F	205
Newcastle	2016	KOR	M	198
Newcastle	2016	LBN	F	15
Newcastle	2016	LBN	M	18
Newcastle	2016	LKA	F	113
Newcastle	2016	LKA	M	119
Newcastle	2016	MKD	F	341
Newcastle	2016	MKD	M	362
Newcastle	2016	MLT	F	29
Newcastle	2016	MLT	M	25
Newcastle	2016	MYS	F	245
Newcastle	2016	MYS	M	208
Newcastle	2016	NLD	F	122
Newcastle	2016	NLD	M	121
Newcastle	2016	NZL	F	857
Newcastle	2016	NZL	M	845
Newcastle	2016	PAK	F	68
Newcastle	2016	PAK	M	180
Newcastle	2016	PHL	F	615
Newcastle	2016	PHL	M	247
Newcastle	2016	POL	F	167
Newcastle	2016	POL	M	110
Newcastle	2016	SGP	F	106
Newcastle	2016	SGP	M	71
Newcastle	2016	THA	F	186
Newcastle	2016	THA	M	83
Newcastle	2016	TUR	F	10
Newcastle	2016	TUR	M	28
Newcastle	2016	USA	F	326
Newcastle	2016	USA	M	295
Newcastle	2016	VNM	F	223
Newcastle	2016	VNM	M	173
Newcastle	2016	ZAF	F	229
Newcastle	2016	ZAF	M	219
Newcastle	2016	ZWE	F	82
Newcastle	2016	ZWE	M	80
Richmond Valley - Coastal	2006		F	3035
Richmond Valley - Coastal	2006		M	3088
Richmond Valley - Coastal	2006	AUS	F	30112
Richmond Valley - Coastal	2006	AUS	M	28377
Richmond Valley - Coastal	2006	CAN	F	93
Richmond Valley - Coastal	2006	CAN	M	80
Richmond Valley - Coastal	2006	CHN	F	41
Richmond Valley - Coastal	2006	CHN	M	22
Richmond Valley - Coastal	2006	DEU	F	236
Richmond Valley - Coastal	2006	DEU	M	240
Richmond Valley - Coastal	2006	EGY	F	9
Richmond Valley - Coastal	2006	EGY	M	9
Richmond Valley - Coastal	2006	FJI	F	23
Richmond Valley - Coastal	2006	FJI	M	24
Richmond Valley - Coastal	2006	GBR	F	1682
Richmond Valley - Coastal	2006	GBR	M	1669
Richmond Valley - Coastal	2006	GRC	F	13
Richmond Valley - Coastal	2006	GRC	M	22
Richmond Valley - Coastal	2006	HKG	F	27
Richmond Valley - Coastal	2006	HKG	M	21
Richmond Valley - Coastal	2006	HRV	F	12
Richmond Valley - Coastal	2006	HRV	M	11
Richmond Valley - Coastal	2006	IDN	F	31
Richmond Valley - Coastal	2006	IDN	M	23
Richmond Valley - Coastal	2006	IND	F	46
Richmond Valley - Coastal	2006	IND	M	43
Richmond Valley - Coastal	2006	IRL	F	54
Richmond Valley - Coastal	2006	IRL	M	65
Richmond Valley - Coastal	2006	IRN	F	11
Richmond Valley - Coastal	2006	IRN	M	9
Richmond Valley - Coastal	2006	IRQ	F	0
Richmond Valley - Coastal	2006	IRQ	M	0
Richmond Valley - Coastal	2006	ITA	F	64
Richmond Valley - Coastal	2006	ITA	M	93
Richmond Valley - Coastal	2006	JPN	F	83
Richmond Valley - Coastal	2006	JPN	M	41
Richmond Valley - Coastal	2006	KOR	F	10
Richmond Valley - Coastal	2006	KOR	M	6
Richmond Valley - Coastal	2006	LBN	F	3
Richmond Valley - Coastal	2006	LBN	M	4
Richmond Valley - Coastal	2006	LKA	F	16
Richmond Valley - Coastal	2006	LKA	M	19
Richmond Valley - Coastal	2006	MKD	F	0
Richmond Valley - Coastal	2006	MKD	M	3
Richmond Valley - Coastal	2006	MLT	F	21
Richmond Valley - Coastal	2006	MLT	M	15
Richmond Valley - Coastal	2006	MYS	F	34
Richmond Valley - Coastal	2006	MYS	M	20
Richmond Valley - Coastal	2006	NLD	F	162
Richmond Valley - Coastal	2006	NLD	M	131
Richmond Valley - Coastal	2006	NZL	F	651
Richmond Valley - Coastal	2006	NZL	M	560
Richmond Valley - Coastal	2006	PAK	F	7
Richmond Valley - Coastal	2006	PAK	M	0
Richmond Valley - Coastal	2006	PHL	F	104
Richmond Valley - Coastal	2006	PHL	M	30
Richmond Valley - Coastal	2006	POL	F	24
Richmond Valley - Coastal	2006	POL	M	21
Richmond Valley - Coastal	2006	SGP	F	18
Richmond Valley - Coastal	2006	SGP	M	13
Richmond Valley - Coastal	2006	THA	F	49
Richmond Valley - Coastal	2006	THA	M	18
Richmond Valley - Coastal	2006	TUR	F	4
Richmond Valley - Coastal	2006	TUR	M	3
Richmond Valley - Coastal	2006	USA	F	217
Richmond Valley - Coastal	2006	USA	M	235
Richmond Valley - Coastal	2006	VNM	F	14
Richmond Valley - Coastal	2006	VNM	M	10
Richmond Valley - Coastal	2006	ZAF	F	111
Richmond Valley - Coastal	2006	ZAF	M	142
Richmond Valley - Coastal	2006	ZWE	F	18
Richmond Valley - Coastal	2006	ZWE	M	18
Richmond Valley - Coastal	2011		F	2697
Richmond Valley - Coastal	2011		M	2729
Richmond Valley - Coastal	2011	AUS	F	30590
Richmond Valley - Coastal	2011	AUS	M	28752
Richmond Valley - Coastal	2011	CAN	F	120
Richmond Valley - Coastal	2011	CAN	M	103
Richmond Valley - Coastal	2011	CHN	F	49
Richmond Valley - Coastal	2011	CHN	M	25
Richmond Valley - Coastal	2011	DEU	F	261
Richmond Valley - Coastal	2011	DEU	M	241
Richmond Valley - Coastal	2011	EGY	F	10
Richmond Valley - Coastal	2011	EGY	M	17
Richmond Valley - Coastal	2011	FJI	F	20
Richmond Valley - Coastal	2011	FJI	M	25
Richmond Valley - Coastal	2011	GBR	F	1827
Richmond Valley - Coastal	2011	GBR	M	1768
Richmond Valley - Coastal	2011	GRC	F	12
Richmond Valley - Coastal	2011	GRC	M	26
Richmond Valley - Coastal	2011	HKG	F	27
Richmond Valley - Coastal	2011	HKG	M	19
Richmond Valley - Coastal	2011	HRV	F	15
Richmond Valley - Coastal	2011	HRV	M	16
Richmond Valley - Coastal	2011	IDN	F	43
Richmond Valley - Coastal	2011	IDN	M	24
Richmond Valley - Coastal	2011	IND	F	63
Richmond Valley - Coastal	2011	IND	M	64
Richmond Valley - Coastal	2011	IRL	F	72
Richmond Valley - Coastal	2011	IRL	M	68
Richmond Valley - Coastal	2011	IRN	F	11
Richmond Valley - Coastal	2011	IRN	M	11
Richmond Valley - Coastal	2011	IRQ	F	3
Richmond Valley - Coastal	2011	IRQ	M	5
Richmond Valley - Coastal	2011	ITA	F	74
Richmond Valley - Coastal	2011	ITA	M	114
Richmond Valley - Coastal	2011	JPN	F	116
Richmond Valley - Coastal	2011	JPN	M	57
Richmond Valley - Coastal	2011	KOR	F	14
Richmond Valley - Coastal	2011	KOR	M	11
Richmond Valley - Coastal	2011	LBN	F	6
Richmond Valley - Coastal	2011	LBN	M	11
Richmond Valley - Coastal	2011	LKA	F	13
Richmond Valley - Coastal	2011	LKA	M	20
Richmond Valley - Coastal	2011	MKD	F	0
Richmond Valley - Coastal	2011	MKD	M	5
Richmond Valley - Coastal	2011	MLT	F	27
Richmond Valley - Coastal	2011	MLT	M	21
Richmond Valley - Coastal	2011	MYS	F	36
Richmond Valley - Coastal	2011	MYS	M	23
Richmond Valley - Coastal	2011	NLD	F	177
Richmond Valley - Coastal	2011	NLD	M	151
Richmond Valley - Coastal	2011	NZL	F	718
Richmond Valley - Coastal	2011	NZL	M	649
Richmond Valley - Coastal	2011	PAK	F	7
Richmond Valley - Coastal	2011	PAK	M	5
Richmond Valley - Coastal	2011	PHL	F	115
Richmond Valley - Coastal	2011	PHL	M	36
Richmond Valley - Coastal	2011	POL	F	21
Richmond Valley - Coastal	2011	POL	M	13
Richmond Valley - Coastal	2011	SGP	F	17
Richmond Valley - Coastal	2011	SGP	M	16
Richmond Valley - Coastal	2011	THA	F	73
Richmond Valley - Coastal	2011	THA	M	31
Richmond Valley - Coastal	2011	TUR	F	0
Richmond Valley - Coastal	2011	TUR	M	10
Richmond Valley - Coastal	2011	USA	F	261
Richmond Valley - Coastal	2011	USA	M	252
Richmond Valley - Coastal	2011	VNM	F	21
Richmond Valley - Coastal	2011	VNM	M	19
Richmond Valley - Coastal	2011	ZAF	F	166
Richmond Valley - Coastal	2011	ZAF	M	172
Richmond Valley - Coastal	2011	ZWE	F	24
Richmond Valley - Coastal	2011	ZWE	M	23
Richmond Valley - Coastal	2016		F	4996
Richmond Valley - Coastal	2016		M	4694
Richmond Valley - Coastal	2016	AUS	F	30753
Richmond Valley - Coastal	2016	AUS	M	28926
Richmond Valley - Coastal	2016	CAN	F	138
Richmond Valley - Coastal	2016	CAN	M	120
Richmond Valley - Coastal	2016	CHN	F	58
Richmond Valley - Coastal	2016	CHN	M	29
Richmond Valley - Coastal	2016	DEU	F	274
Richmond Valley - Coastal	2016	DEU	M	206
Richmond Valley - Coastal	2016	EGY	F	12
Richmond Valley - Coastal	2016	EGY	M	7
Richmond Valley - Coastal	2016	FJI	F	35
Richmond Valley - Coastal	2016	FJI	M	29
Richmond Valley - Coastal	2016	GBR	F	1814
Richmond Valley - Coastal	2016	GBR	M	1775
Richmond Valley - Coastal	2016	GRC	F	9
Richmond Valley - Coastal	2016	GRC	M	26
Richmond Valley - Coastal	2016	HKG	F	26
Richmond Valley - Coastal	2016	HKG	M	20
Richmond Valley - Coastal	2016	HRV	F	15
Richmond Valley - Coastal	2016	HRV	M	11
Richmond Valley - Coastal	2016	IDN	F	38
Richmond Valley - Coastal	2016	IDN	M	24
Richmond Valley - Coastal	2016	IND	F	78
Richmond Valley - Coastal	2016	IND	M	98
Richmond Valley - Coastal	2016	IRL	F	75
Richmond Valley - Coastal	2016	IRL	M	85
Richmond Valley - Coastal	2016	IRN	F	11
Richmond Valley - Coastal	2016	IRN	M	11
Richmond Valley - Coastal	2016	IRQ	F	3
Richmond Valley - Coastal	2016	IRQ	M	0
Richmond Valley - Coastal	2016	ITA	F	90
Richmond Valley - Coastal	2016	ITA	M	139
Richmond Valley - Coastal	2016	JPN	F	145
Richmond Valley - Coastal	2016	JPN	M	60
Richmond Valley - Coastal	2016	KOR	F	25
Richmond Valley - Coastal	2016	KOR	M	17
Richmond Valley - Coastal	2016	LBN	F	3
Richmond Valley - Coastal	2016	LBN	M	8
Richmond Valley - Coastal	2016	LKA	F	21
Richmond Valley - Coastal	2016	LKA	M	24
Richmond Valley - Coastal	2016	MKD	F	3
Richmond Valley - Coastal	2016	MKD	M	6
Richmond Valley - Coastal	2016	MLT	F	28
Richmond Valley - Coastal	2016	MLT	M	21
Richmond Valley - Coastal	2016	MYS	F	51
Richmond Valley - Coastal	2016	MYS	M	31
Richmond Valley - Coastal	2016	NLD	F	177
Richmond Valley - Coastal	2016	NLD	M	139
Richmond Valley - Coastal	2016	NZL	F	765
Richmond Valley - Coastal	2016	NZL	M	715
Richmond Valley - Coastal	2016	PAK	F	10
Richmond Valley - Coastal	2016	PAK	M	3
Richmond Valley - Coastal	2016	PHL	F	133
Richmond Valley - Coastal	2016	PHL	M	37
Richmond Valley - Coastal	2016	POL	F	29
Richmond Valley - Coastal	2016	POL	M	19
Richmond Valley - Coastal	2016	SGP	F	28
Richmond Valley - Coastal	2016	SGP	M	16
Richmond Valley - Coastal	2016	THA	F	102
Richmond Valley - Coastal	2016	THA	M	35
Richmond Valley - Coastal	2016	TUR	F	3
Richmond Valley - Coastal	2016	TUR	M	12
Richmond Valley - Coastal	2016	USA	F	279
Richmond Valley - Coastal	2016	USA	M	222
Richmond Valley - Coastal	2016	VNM	F	28
Richmond Valley - Coastal	2016	VNM	M	19
Richmond Valley - Coastal	2016	ZAF	F	205
Richmond Valley - Coastal	2016	ZAF	M	201
Richmond Valley - Coastal	2016	ZWE	F	28
Richmond Valley - Coastal	2016	ZWE	M	27
Richmond Valley - Hinterland	2006		F	2081
Richmond Valley - Hinterland	2006		M	2019
Richmond Valley - Hinterland	2006	AUS	F	30257
Richmond Valley - Hinterland	2006	AUS	M	29003
Richmond Valley - Hinterland	2006	CAN	F	46
Richmond Valley - Hinterland	2006	CAN	M	34
Richmond Valley - Hinterland	2006	CHN	F	50
Richmond Valley - Hinterland	2006	CHN	M	40
Richmond Valley - Hinterland	2006	DEU	F	169
Richmond Valley - Hinterland	2006	DEU	M	141
Richmond Valley - Hinterland	2006	EGY	F	7
Richmond Valley - Hinterland	2006	EGY	M	7
Richmond Valley - Hinterland	2006	FJI	F	32
Richmond Valley - Hinterland	2006	FJI	M	23
Richmond Valley - Hinterland	2006	GBR	F	888
Richmond Valley - Hinterland	2006	GBR	M	952
Richmond Valley - Hinterland	2006	GRC	F	9
Richmond Valley - Hinterland	2006	GRC	M	15
Richmond Valley - Hinterland	2006	HKG	F	18
Richmond Valley - Hinterland	2006	HKG	M	10
Richmond Valley - Hinterland	2006	HRV	F	10
Richmond Valley - Hinterland	2006	HRV	M	3
Richmond Valley - Hinterland	2006	IDN	F	17
Richmond Valley - Hinterland	2006	IDN	M	11
Richmond Valley - Hinterland	2006	IND	F	33
Richmond Valley - Hinterland	2006	IND	M	36
Richmond Valley - Hinterland	2006	IRL	F	21
Richmond Valley - Hinterland	2006	IRL	M	26
Richmond Valley - Hinterland	2006	IRN	F	6
Richmond Valley - Hinterland	2006	IRN	M	8
Richmond Valley - Hinterland	2006	IRQ	F	0
Richmond Valley - Hinterland	2006	IRQ	M	0
Richmond Valley - Hinterland	2006	ITA	F	131
Richmond Valley - Hinterland	2006	ITA	M	157
Richmond Valley - Hinterland	2006	JPN	F	22
Richmond Valley - Hinterland	2006	JPN	M	11
Richmond Valley - Hinterland	2006	KOR	F	9
Richmond Valley - Hinterland	2006	KOR	M	13
Richmond Valley - Hinterland	2006	LBN	F	0
Richmond Valley - Hinterland	2006	LBN	M	3
Richmond Valley - Hinterland	2006	LKA	F	6
Richmond Valley - Hinterland	2006	LKA	M	12
Richmond Valley - Hinterland	2006	MKD	F	5
Richmond Valley - Hinterland	2006	MKD	M	3
Richmond Valley - Hinterland	2006	MLT	F	3
Richmond Valley - Hinterland	2006	MLT	M	16
Richmond Valley - Hinterland	2006	MYS	F	20
Richmond Valley - Hinterland	2006	MYS	M	12
Richmond Valley - Hinterland	2006	NLD	F	95
Richmond Valley - Hinterland	2006	NLD	M	81
Richmond Valley - Hinterland	2006	NZL	F	338
Richmond Valley - Hinterland	2006	NZL	M	362
Richmond Valley - Hinterland	2006	PAK	F	0
Richmond Valley - Hinterland	2006	PAK	M	3
Richmond Valley - Hinterland	2006	PHL	F	141
Richmond Valley - Hinterland	2006	PHL	M	20
Richmond Valley - Hinterland	2006	POL	F	17
Richmond Valley - Hinterland	2006	POL	M	21
Richmond Valley - Hinterland	2006	SGP	F	7
Richmond Valley - Hinterland	2006	SGP	M	10
Richmond Valley - Hinterland	2006	THA	F	29
Richmond Valley - Hinterland	2006	THA	M	9
Richmond Valley - Hinterland	2006	TUR	F	0
Richmond Valley - Hinterland	2006	TUR	M	0
Richmond Valley - Hinterland	2006	USA	F	92
Richmond Valley - Hinterland	2006	USA	M	89
Richmond Valley - Hinterland	2006	VNM	F	8
Richmond Valley - Hinterland	2006	VNM	M	16
Richmond Valley - Hinterland	2006	ZAF	F	61
Richmond Valley - Hinterland	2006	ZAF	M	40
Richmond Valley - Hinterland	2006	ZWE	F	16
