SA2_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Queanbeyan West - Jerrabomberra	2016		F	663
Queanbeyan West - Jerrabomberra	2016		M	710
Queanbeyan West - Jerrabomberra	2016	0	F	2334
Queanbeyan West - Jerrabomberra	2016	0	M	2242
Queanbeyan West - Jerrabomberra	2016	1	F	3353
Queanbeyan West - Jerrabomberra	2016	1	M	3339
Bombala	2006		F	143
Bombala	2006		M	140
Bombala	2006	0	F	406
Bombala	2006	0	M	344
Bombala	2006	1	F	737
Bombala	2006	1	M	770
Bombala	2011		F	111
Bombala	2011		M	107
Bombala	2011	0	F	316
Bombala	2011	0	M	301
Bombala	2011	1	F	769
Bombala	2011	1	M	815
Bombala	2016		F	162
Bombala	2016		M	162
Bombala	2016	0	F	313
Bombala	2016	0	M	309
Bombala	2016	1	F	713
Bombala	2016	1	M	736
Cooma	2006		F	379
Cooma	2006		M	520
Cooma	2006	0	F	1200
Cooma	2006	0	M	1140
Cooma	2006	1	F	1820
Cooma	2006	1	M	1726
Cooma	2011		F	366
Cooma	2011		M	502
Cooma	2011	0	F	1082
Cooma	2011	0	M	992
Cooma	2011	1	F	1916
Cooma	2011	1	M	1812
Cooma	2016		F	475
Cooma	2016		M	669
Cooma	2016	0	F	1041
Cooma	2016	0	M	965
Cooma	2016	1	F	1830
Cooma	2016	1	M	1754
Cooma Region	2006		F	119
Cooma Region	2006		M	142
Cooma Region	2006	0	F	476
Cooma Region	2006	0	M	435
Cooma Region	2006	1	F	758
Cooma Region	2006	1	M	824
Cooma Region	2011		F	127
Cooma Region	2011		M	175
Cooma Region	2011	0	F	426
Cooma Region	2011	0	M	435
Cooma Region	2011	1	F	979
Cooma Region	2011	1	M	1035
Cooma Region	2016		F	218
Cooma Region	2016		M	225
Cooma Region	2016	0	F	395
Cooma Region	2016	0	M	430
Cooma Region	2016	1	F	983
Cooma Region	2016	1	M	1036
Jindabyne - Berridale	2006		F	702
Jindabyne - Berridale	2006		M	928
Jindabyne - Berridale	2006	0	F	1070
Jindabyne - Berridale	2006	0	M	1175
Jindabyne - Berridale	2006	1	F	1173
Jindabyne - Berridale	2006	1	M	1355
Jindabyne - Berridale	2011		F	590
Jindabyne - Berridale	2011		M	767
Jindabyne - Berridale	2011	0	F	1120
Jindabyne - Berridale	2011	0	M	1222
Jindabyne - Berridale	2011	1	F	1385
Jindabyne - Berridale	2011	1	M	1579
Jindabyne - Berridale	2016		F	420
Jindabyne - Berridale	2016		M	536
Jindabyne - Berridale	2016	0	F	1282
Jindabyne - Berridale	2016	0	M	1430
Jindabyne - Berridale	2016	1	F	1526
Jindabyne - Berridale	2016	1	M	1759
Batemans Bay	2006		F	418
Batemans Bay	2006		M	394
Batemans Bay	2006	0	F	1720
Batemans Bay	2006	0	M	1599
Batemans Bay	2006	1	F	1718
Batemans Bay	2006	1	M	1685
Batemans Bay	2011		F	444
Batemans Bay	2011		M	475
Batemans Bay	2011	0	F	1506
Batemans Bay	2011	0	M	1374
Batemans Bay	2011	1	F	1901
Batemans Bay	2011	1	M	1803
Batemans Bay	2016		F	532
Batemans Bay	2016		M	491
Batemans Bay	2016	0	F	1418
Batemans Bay	2016	0	M	1424
Batemans Bay	2016	1	F	1965
Batemans Bay	2016	1	M	1863
Batemans Bay - South	2006		F	375
Batemans Bay - South	2006		M	384
Batemans Bay - South	2006	0	F	1842
Batemans Bay - South	2006	0	M	1626
Batemans Bay - South	2006	1	F	1896
Batemans Bay - South	2006	1	M	1754
Batemans Bay - South	2011		F	504
Batemans Bay - South	2011		M	546
Batemans Bay - South	2011	0	F	1696
Batemans Bay - South	2011	0	M	1499
Batemans Bay - South	2011	1	F	2070
Batemans Bay - South	2011	1	M	1903
Batemans Bay - South	2016		F	529
Batemans Bay - South	2016		M	527
Batemans Bay - South	2016	0	F	1702
Batemans Bay - South	2016	0	M	1517
Batemans Bay - South	2016	1	F	2137
Batemans Bay - South	2016	1	M	1947
Bega - Tathra	2006		F	383
Bega - Tathra	2006		M	382
Bega - Tathra	2006	0	F	1539
Bega - Tathra	2006	0	M	1369
Bega - Tathra	2006	1	F	2022
Bega - Tathra	2006	1	M	1873
Bega - Tathra	2011		F	448
Bega - Tathra	2011		M	462
Bega - Tathra	2011	0	F	1426
Bega - Tathra	2011	0	M	1269
Bega - Tathra	2011	1	F	2275
Bega - Tathra	2011	1	M	2164
Bega - Tathra	2016		F	579
Bega - Tathra	2016		M	622
Bega - Tathra	2016	0	F	1434
Bega - Tathra	2016	0	M	1252
Bega - Tathra	2016	1	F	2308
Bega - Tathra	2016	1	M	2211
Bega-Eden Hinterland	2006		F	436
Bega-Eden Hinterland	2006		M	464
Bega-Eden Hinterland	2006	0	F	1430
Bega-Eden Hinterland	2006	0	M	1368
Bega-Eden Hinterland	2006	1	F	2516
Bega-Eden Hinterland	2006	1	M	2658
Bega-Eden Hinterland	2011		F	410
Bega-Eden Hinterland	2011		M	464
Bega-Eden Hinterland	2011	0	F	1297
Bega-Eden Hinterland	2011	0	M	1194
Bega-Eden Hinterland	2011	1	F	2629
Bega-Eden Hinterland	2011	1	M	2777
Bega-Eden Hinterland	2016		F	519
Bega-Eden Hinterland	2016		M	550
Bega-Eden Hinterland	2016	0	F	1203
Bega-Eden Hinterland	2016	0	M	1150
Bega-Eden Hinterland	2016	1	F	2638
Bega-Eden Hinterland	2016	1	M	2733
Broulee - Tomakin	2006		F	133
Broulee - Tomakin	2006		M	143
Broulee - Tomakin	2006	0	F	510
Broulee - Tomakin	2006	0	M	496
Broulee - Tomakin	2006	1	F	621
Broulee - Tomakin	2006	1	M	618
Broulee - Tomakin	2011		F	165
Broulee - Tomakin	2011		M	157
Broulee - Tomakin	2011	0	F	519
Broulee - Tomakin	2011	0	M	482
Broulee - Tomakin	2011	1	F	753
Broulee - Tomakin	2011	1	M	752
Broulee - Tomakin	2016		F	201
Broulee - Tomakin	2016		M	222
Broulee - Tomakin	2016	0	F	712
Broulee - Tomakin	2016	0	M	605
Broulee - Tomakin	2016	1	F	769
Broulee - Tomakin	2016	1	M	780
Deua - Wadbilliga	2006		F	0
Deua - Wadbilliga	2006		M	0
Deua - Wadbilliga	2006	0	F	0
Deua - Wadbilliga	2006	0	M	0
Deua - Wadbilliga	2006	1	F	0
Deua - Wadbilliga	2006	1	M	0
Deua - Wadbilliga	2011		F	3
Deua - Wadbilliga	2011		M	0
Deua - Wadbilliga	2011	0	F	10
Deua - Wadbilliga	2011	0	M	6
Deua - Wadbilliga	2011	1	F	14
Deua - Wadbilliga	2011	1	M	20
Deua - Wadbilliga	2016		F	4
Deua - Wadbilliga	2016		M	5
Deua - Wadbilliga	2016	0	F	0
Deua - Wadbilliga	2016	0	M	0
Deua - Wadbilliga	2016	1	F	6
Deua - Wadbilliga	2016	1	M	10
Eden	2006		F	161
Eden	2006		M	156
Eden	2006	0	F	519
Eden	2006	0	M	493
Eden	2006	1	F	840
Eden	2006	1	M	842
Eden	2011		F	155
Eden	2011		M	139
Eden	2011	0	F	599
Eden	2011	0	M	541
Eden	2011	1	F	895
Eden	2011	1	M	874
Eden	2016		F	226
Eden	2016		M	234
Eden	2016	0	F	540
Eden	2016	0	M	493
Eden	2016	1	F	874
Eden	2016	1	M	855
Eurobodalla Hinterland	2006		F	122
Eurobodalla Hinterland	2006		M	136
Eurobodalla Hinterland	2006	0	F	425
Eurobodalla Hinterland	2006	0	M	406
Eurobodalla Hinterland	2006	1	F	713
Eurobodalla Hinterland	2006	1	M	778
Eurobodalla Hinterland	2011		F	136
Eurobodalla Hinterland	2011		M	185
Eurobodalla Hinterland	2011	0	F	383
Eurobodalla Hinterland	2011	0	M	370
Eurobodalla Hinterland	2011	1	F	1027
Eurobodalla Hinterland	2011	1	M	1107
Eurobodalla Hinterland	2016		F	193
Eurobodalla Hinterland	2016		M	199
Eurobodalla Hinterland	2016	0	F	459
Eurobodalla Hinterland	2016	0	M	451
Eurobodalla Hinterland	2016	1	F	973
Eurobodalla Hinterland	2016	1	M	1024
Merimbula - Tura Beach	2006		F	353
Merimbula - Tura Beach	2006		M	399
Merimbula - Tura Beach	2006	0	F	2226
Merimbula - Tura Beach	2006	0	M	2041
Merimbula - Tura Beach	2006	1	F	2115
Merimbula - Tura Beach	2006	1	M	2058
Merimbula - Tura Beach	2011		F	476
Merimbula - Tura Beach	2011		M	439
Merimbula - Tura Beach	2011	0	F	2045
Merimbula - Tura Beach	2011	0	M	1857
Merimbula - Tura Beach	2011	1	F	2551
Merimbula - Tura Beach	2011	1	M	2417
Merimbula - Tura Beach	2016		F	656
Merimbula - Tura Beach	2016		M	587
Merimbula - Tura Beach	2016	0	F	2152
Merimbula - Tura Beach	2016	0	M	1915
Merimbula - Tura Beach	2016	1	F	2733
Merimbula - Tura Beach	2016	1	M	2572
Moruya - Tuross Head	2006		F	308
Moruya - Tuross Head	2006		M	353
Moruya - Tuross Head	2006	0	F	1543
Moruya - Tuross Head	2006	0	M	1454
Moruya - Tuross Head	2006	1	F	2178
Moruya - Tuross Head	2006	1	M	2133
Moruya - Tuross Head	2011		F	301
Moruya - Tuross Head	2011		M	334
Moruya - Tuross Head	2011	0	F	1242
Moruya - Tuross Head	2011	0	M	1151
Moruya - Tuross Head	2011	1	F	2299
Moruya - Tuross Head	2011	1	M	2293
Moruya - Tuross Head	2016		F	450
Moruya - Tuross Head	2016		M	446
Moruya - Tuross Head	2016	0	F	1291
Moruya - Tuross Head	2016	0	M	1184
Moruya - Tuross Head	2016	1	F	2266
Moruya - Tuross Head	2016	1	M	2329
Narooma - Bermagui	2006		F	400
Narooma - Bermagui	2006		M	441
Narooma - Bermagui	2006	0	F	1716
Narooma - Bermagui	2006	0	M	1630
Narooma - Bermagui	2006	1	F	2426
Narooma - Bermagui	2006	1	M	2332
Narooma - Bermagui	2011		F	390
Narooma - Bermagui	2011		M	433
Narooma - Bermagui	2011	0	F	1516
Narooma - Bermagui	2011	0	M	1436
Narooma - Bermagui	2011	1	F	2422
Narooma - Bermagui	2011	1	M	2434
Narooma - Bermagui	2016		F	597
Narooma - Bermagui	2016		M	586
Narooma - Bermagui	2016	0	F	1588
Narooma - Bermagui	2016	0	M	1502
Narooma - Bermagui	2016	1	F	2376
Narooma - Bermagui	2016	1	M	2324
Goulburn	2006		F	1100
Goulburn	2006		M	1667
Goulburn	2006	0	F	3877
Goulburn	2006	0	M	3650
Goulburn	2006	1	F	5385
Goulburn	2006	1	M	5095
Goulburn	2011		F	1123
Goulburn	2011		M	1756
Goulburn	2011	0	F	3874
Goulburn	2011	0	M	3598
Goulburn	2011	1	F	5727
Goulburn	2011	1	M	5406
Goulburn	2016		F	1646
Goulburn	2016		M	2158
Goulburn	2016	0	F	4124
Goulburn	2016	0	M	3882
Goulburn	2016	1	F	5671
Goulburn	2016	1	M	5407
Goulburn Region	2006		F	615
Goulburn Region	2006		M	709
Goulburn Region	2006	0	F	1759
Goulburn Region	2006	0	M	1756
Goulburn Region	2006	1	F	3123
Goulburn Region	2006	1	M	3339
Goulburn Region	2011		F	554
Goulburn Region	2011		M	617
Goulburn Region	2011	0	F	1658
Goulburn Region	2011	0	M	1591
Goulburn Region	2011	1	F	3487
Goulburn Region	2011	1	M	3707
Goulburn Region	2016		F	804
Goulburn Region	2016		M	924
Goulburn Region	2016	0	F	1911
Goulburn Region	2016	0	M	1902
Goulburn Region	2016	1	F	3412
Goulburn Region	2016	1	M	3717
Yass	2006		F	268
Yass	2006		M	307
Yass	2006	0	F	1213
Yass	2006	0	M	1012
Yass	2006	1	F	1510
Yass	2006	1	M	1427
Yass	2011		F	411
Yass	2011		M	423
Yass	2011	0	F	1207
Yass	2011	0	M	1082
Yass	2011	1	F	1636
Yass	2011	1	M	1565
Yass	2016		F	419
Yass	2016		M	449
Yass	2016	0	F	1186
Yass	2016	0	M	1012
Yass	2016	1	F	1780
Yass	2016	1	M	1657
Yass Region	2006		F	519
Yass Region	2006		M	544
Yass Region	2006	0	F	1499
Yass Region	2006	0	M	1505
Yass Region	2006	1	F	2452
Yass Region	2006	1	M	2527
Yass Region	2011		F	563
Yass Region	2011		M	580
Yass Region	2011	0	F	1748
Yass Region	2011	0	M	1714
Yass Region	2011	1	F	2849
Yass Region	2011	1	M	2939
Yass Region	2016		F	713
Yass Region	2016		M	767
Yass Region	2016	0	F	1773
Yass Region	2016	0	M	1631
Yass Region	2016	1	F	3256
Yass Region	2016	1	M	3366
Young	2006		F	605
Young	2006		M	581
Young	2006	0	F	2096
Young	2006	0	M	1979
Young	2006	1	F	2550
Young	2006	1	M	2377
Young	2011		F	701
Young	2011		M	701
Young	2011	0	F	1759
Young	2011	0	M	1592
Young	2011	1	F	2867
Young	2011	1	M	2662
Young	2016		F	735
Young	2016		M	740
Young	2016	0	F	1872
Young	2016	0	M	1671
Young	2016	1	F	2886
Young	2016	1	M	2699
Young Region	2006		F	307
Young Region	2006		M	351
Young Region	2006	0	F	1091
Young Region	2006	0	M	1038
Young Region	2006	1	F	2197
Young Region	2006	1	M	2287
Young Region	2011		F	392
Young Region	2011		M	420
Young Region	2011	0	F	1037
Young Region	2011	0	M	988
Young Region	2011	1	F	2238
Young Region	2011	1	M	2317
Young Region	2016		F	436
Young Region	2016		M	467
Young Region	2016	0	F	1033
Young Region	2016	0	M	972
Young Region	2016	1	F	2165
Young Region	2016	1	M	2251
Avoca Beach - Copacabana	2006		F	425
Avoca Beach - Copacabana	2006		M	400
Avoca Beach - Copacabana	2006	0	F	1151
Avoca Beach - Copacabana	2006	0	M	1113
Avoca Beach - Copacabana	2006	1	F	1874
Avoca Beach - Copacabana	2006	1	M	1901
Avoca Beach - Copacabana	2011		F	360
Avoca Beach - Copacabana	2011		M	405
Avoca Beach - Copacabana	2011	0	F	1235
Avoca Beach - Copacabana	2011	0	M	1171
Avoca Beach - Copacabana	2011	1	F	1933
Avoca Beach - Copacabana	2011	1	M	1900
Avoca Beach - Copacabana	2016		F	379
Avoca Beach - Copacabana	2016		M	394
Avoca Beach - Copacabana	2016	0	F	1315
Avoca Beach - Copacabana	2016	0	M	1327
Avoca Beach - Copacabana	2016	1	F	1945
Avoca Beach - Copacabana	2016	1	M	1953
Box Head - MacMasters Beach	2006		F	559
Box Head - MacMasters Beach	2006		M	582
Box Head - MacMasters Beach	2006	0	F	1784
Box Head - MacMasters Beach	2006	0	M	1666
Box Head - MacMasters Beach	2006	1	F	2866
Box Head - MacMasters Beach	2006	1	M	2860
Box Head - MacMasters Beach	2011		F	464
Box Head - MacMasters Beach	2011		M	526
Box Head - MacMasters Beach	2011	0	F	1586
Box Head - MacMasters Beach	2011	0	M	1547
Box Head - MacMasters Beach	2011	1	F	3156
Box Head - MacMasters Beach	2011	1	M	3053
Box Head - MacMasters Beach	2016		F	560
Box Head - MacMasters Beach	2016		M	526
Box Head - MacMasters Beach	2016	0	F	1827
Box Head - MacMasters Beach	2016	0	M	1722
Box Head - MacMasters Beach	2016	1	F	3077
Box Head - MacMasters Beach	2016	1	M	2982
Calga - Kulnura	2006		F	271
Calga - Kulnura	2006		M	339
Calga - Kulnura	2006	0	F	488
Calga - Kulnura	2006	0	M	516
Calga - Kulnura	2006	1	F	1092
Calga - Kulnura	2006	1	M	1228
Calga - Kulnura	2011		F	227
Calga - Kulnura	2011		M	294
Calga - Kulnura	2011	0	F	592
Calga - Kulnura	2011	0	M	546
Calga - Kulnura	2011	1	F	1333
Calga - Kulnura	2011	1	M	1431
Calga - Kulnura	2016		F	311
Calga - Kulnura	2016		M	366
Calga - Kulnura	2016	0	F	623
Calga - Kulnura	2016	0	M	645
Calga - Kulnura	2016	1	F	1303
Calga - Kulnura	2016	1	M	1455
Erina - Green Point	2006		F	777
Erina - Green Point	2006		M	609
Erina - Green Point	2006	0	F	2521
Erina - Green Point	2006	0	M	2098
Erina - Green Point	2006	1	F	3816
Erina - Green Point	2006	1	M	3313
Erina - Green Point	2011		F	614
Erina - Green Point	2011		M	598
Erina - Green Point	2011	0	F	2426
Erina - Green Point	2011	0	M	2036
Erina - Green Point	2011	1	F	4250
Erina - Green Point	2011	1	M	3669
Erina - Green Point	2016		F	848
Erina - Green Point	2016		M	746
Erina - Green Point	2016	0	F	2569
Erina - Green Point	2016	0	M	2230
Erina - Green Point	2016	1	F	4036
Erina - Green Point	2016	1	M	3522
Gosford - Springfield	2006		F	1265
Gosford - Springfield	2006		M	1298
Gosford - Springfield	2006	0	F	3571
Gosford - Springfield	2006	0	M	3325
Gosford - Springfield	2006	1	F	3815
Gosford - Springfield	2006	1	M	3409
Gosford - Springfield	2011		F	1308
Gosford - Springfield	2011		M	1277
Gosford - Springfield	2011	0	F	3841
Gosford - Springfield	2011	0	M	3494
Gosford - Springfield	2011	1	F	4338
Gosford - Springfield	2011	1	M	3808
Gosford - Springfield	2016		F	1219
Gosford - Springfield	2016		M	1273
Gosford - Springfield	2016	0	F	4145
Gosford - Springfield	2016	0	M	3912
Gosford - Springfield	2016	1	F	4328
Gosford - Springfield	2016	1	M	3926
Kariong	2006		F	455
Kariong	2006		M	528
Kariong	2006	0	F	1077
Kariong	2006	0	M	1072
Kariong	2006	1	F	1738
Kariong	2006	1	M	1715
Kariong	2011		F	353
Kariong	2011		M	369
Kariong	2011	0	F	933
Kariong	2011	0	M	948
Kariong	2011	1	F	1966
Kariong	2011	1	M	1880
Kariong	2016		F	355
Kariong	2016		M	492
Kariong	2016	0	F	884
Kariong	2016	0	M	879
Kariong	2016	1	F	1904
Kariong	2016	1	M	1868
Kincumber - Picketts Valley	2006		F	340
Kincumber - Picketts Valley	2006		M	338
Kincumber - Picketts Valley	2006	0	F	1304
Kincumber - Picketts Valley	2006	0	M	1093
Kincumber - Picketts Valley	2006	1	F	2204
Kincumber - Picketts Valley	2006	1	M	1858
Kincumber - Picketts Valley	2011		F	331
Kincumber - Picketts Valley	2011		M	319
Kincumber - Picketts Valley	2011	0	F	1234
Kincumber - Picketts Valley	2011	0	M	1017
Kincumber - Picketts Valley	2011	1	F	2271
Kincumber - Picketts Valley	2011	1	M	1933
Kincumber - Picketts Valley	2016		F	399
Kincumber - Picketts Valley	2016		M	340
Kincumber - Picketts Valley	2016	0	F	1411
Kincumber - Picketts Valley	2016	0	M	1215
Kincumber - Picketts Valley	2016	1	F	2151
Kincumber - Picketts Valley	2016	1	M	1795
Narara	2006		F	364
Narara	2006		M	395
Narara	2006	0	F	1140
Narara	2006	0	M	1038
Narara	2006	1	F	2094
Narara	2006	1	M	2003
Narara	2011		F	348
Narara	2011		M	332
Narara	2011	0	F	985
Narara	2011	0	M	960
Narara	2011	1	F	2004
Narara	2011	1	M	1863
Narara	2016		F	351
Narara	2016		M	338
Narara	2016	0	F	1030
Narara	2016	0	M	974
Narara	2016	1	F	2018
Narara	2016	1	M	1924
Niagara Park - Lisarow	2006		F	382
Niagara Park - Lisarow	2006		M	370
Niagara Park - Lisarow	2006	0	F	1242
Niagara Park - Lisarow	2006	0	M	1205
Niagara Park - Lisarow	2006	1	F	1892
Niagara Park - Lisarow	2006	1	M	1811
Niagara Park - Lisarow	2011		F	417
Niagara Park - Lisarow	2011		M	457
Niagara Park - Lisarow	2011	0	F	1247
Niagara Park - Lisarow	2011	0	M	1212
Niagara Park - Lisarow	2011	1	F	2392
Niagara Park - Lisarow	2011	1	M	2324
Niagara Park - Lisarow	2016		F	412
Niagara Park - Lisarow	2016		M	421
Niagara Park - Lisarow	2016	0	F	1278
Niagara Park - Lisarow	2016	0	M	1205
Niagara Park - Lisarow	2016	1	F	2377
Niagara Park - Lisarow	2016	1	M	2329
Point Clare - Koolewong	2006		F	374
Point Clare - Koolewong	2006		M	389
Point Clare - Koolewong	2006	0	F	965
Point Clare - Koolewong	2006	0	M	919
Point Clare - Koolewong	2006	1	F	1829
Point Clare - Koolewong	2006	1	M	1747
Point Clare - Koolewong	2011		F	375
Point Clare - Koolewong	2011		M	422
Point Clare - Koolewong	2011	0	F	990
Point Clare - Koolewong	2011	0	M	919
Point Clare - Koolewong	2011	1	F	1867
Point Clare - Koolewong	2011	1	M	1739
Point Clare - Koolewong	2016		F	322
Point Clare - Koolewong	2016		M	301
Point Clare - Koolewong	2016	0	F	1080
Point Clare - Koolewong	2016	0	M	969
Point Clare - Koolewong	2016	1	F	1787
Point Clare - Koolewong	2016	1	M	1747
Saratoga - Davistown	2006		F	389
Saratoga - Davistown	2006		M	394
Saratoga - Davistown	2006	0	F	1043
Saratoga - Davistown	2006	0	M	986
Saratoga - Davistown	2006	1	F	1873
Saratoga - Davistown	2006	1	M	1764
Saratoga - Davistown	2011		F	359
Saratoga - Davistown	2011		M	304
Saratoga - Davistown	2011	0	F	1129
Saratoga - Davistown	2011	0	M	1047
Saratoga - Davistown	2011	1	F	1957
Saratoga - Davistown	2011	1	M	1837
Saratoga - Davistown	2016		F	382
Saratoga - Davistown	2016		M	413
Saratoga - Davistown	2016	0	F	1214
Saratoga - Davistown	2016	0	M	1120
Saratoga - Davistown	2016	1	F	2000
Saratoga - Davistown	2016	1	M	1852
Terrigal - North Avoca	2006		F	716
Terrigal - North Avoca	2006		M	761
Terrigal - North Avoca	2006	0	F	2520
Terrigal - North Avoca	2006	0	M	2384
Terrigal - North Avoca	2006	1	F	2916
Terrigal - North Avoca	2006	1	M	2727
Terrigal - North Avoca	2011		F	691
Terrigal - North Avoca	2011		M	750
Terrigal - North Avoca	2011	0	F	2520
Terrigal - North Avoca	2011	0	M	2428
Terrigal - North Avoca	2011	1	F	3174
Terrigal - North Avoca	2011	1	M	3004
Terrigal - North Avoca	2016		F	685
Terrigal - North Avoca	2016		M	688
Terrigal - North Avoca	2016	0	F	2901
Terrigal - North Avoca	2016	0	M	2798
Terrigal - North Avoca	2016	1	F	3217
Terrigal - North Avoca	2016	1	M	3055
Umina - Booker Bay - Patonga	2006		F	1770
Umina - Booker Bay - Patonga	2006		M	1818
Umina - Booker Bay - Patonga	2006	0	F	3925
Umina - Booker Bay - Patonga	2006	0	M	3551
Umina - Booker Bay - Patonga	2006	1	F	5629
Umina - Booker Bay - Patonga	2006	1	M	5012
Umina - Booker Bay - Patonga	2011		F	1320
Umina - Booker Bay - Patonga	2011		M	1370
Umina - Booker Bay - Patonga	2011	0	F	4422
Umina - Booker Bay - Patonga	2011	0	M	3736
Umina - Booker Bay - Patonga	2011	1	F	6073
Umina - Booker Bay - Patonga	2011	1	M	5615
Umina - Booker Bay - Patonga	2016		F	1550
Umina - Booker Bay - Patonga	2016		M	1499
Umina - Booker Bay - Patonga	2016	0	F	4623
Umina - Booker Bay - Patonga	2016	0	M	4115
Umina - Booker Bay - Patonga	2016	1	F	6131
Umina - Booker Bay - Patonga	2016	1	M	5676
Wamberal - Forresters Beach	2006		F	536
Wamberal - Forresters Beach	2006		M	599
Wamberal - Forresters Beach	2006	0	F	1594
Wamberal - Forresters Beach	2006	0	M	1445
Wamberal - Forresters Beach	2006	1	F	2554
Wamberal - Forresters Beach	2006	1	M	2538
Wamberal - Forresters Beach	2011		F	475
Wamberal - Forresters Beach	2011		M	539
Wamberal - Forresters Beach	2011	0	F	1573
Wamberal - Forresters Beach	2011	0	M	1449
Wamberal - Forresters Beach	2011	1	F	2560
Wamberal - Forresters Beach	2011	1	M	2496
Wamberal - Forresters Beach	2016		F	522
Wamberal - Forresters Beach	2016		M	550
Wamberal - Forresters Beach	2016	0	F	1769
Wamberal - Forresters Beach	2016	0	M	1698
Wamberal - Forresters Beach	2016	1	F	2645
Wamberal - Forresters Beach	2016	1	M	2573
Woy Woy - Blackwall	2006		F	1061
Woy Woy - Blackwall	2006		M	956
Woy Woy - Blackwall	2006	0	F	2345
Woy Woy - Blackwall	2006	0	M	2085
Woy Woy - Blackwall	2006	1	F	3550
Woy Woy - Blackwall	2006	1	M	3223
Woy Woy - Blackwall	2011		F	746
Woy Woy - Blackwall	2011		M	769
Woy Woy - Blackwall	2011	0	F	2428
Woy Woy - Blackwall	2011	0	M	2148
Woy Woy - Blackwall	2011	1	F	3736
Woy Woy - Blackwall	2011	1	M	3427
Woy Woy - Blackwall	2016		F	915
Woy Woy - Blackwall	2016		M	868
