SA2_NAME16	Year	BornAust	Sex	persons
Hurstville	2011	1	M	3491
Hurstville	2016	0	F	8001
Hurstville	2016	0	M	7335
Hurstville	2016	1	F	3412
Hurstville	2016	1	M	3697
Mortdale - Penshurst	2006	0	F	3688
Mortdale - Penshurst	2006	0	M	3252
Mortdale - Penshurst	2006	1	F	6703
Mortdale - Penshurst	2006	1	M	6327
Mortdale - Penshurst	2011	0	F	4437
Mortdale - Penshurst	2011	0	M	3897
Mortdale - Penshurst	2011	1	F	6631
Mortdale - Penshurst	2011	1	M	6433
Mortdale - Penshurst	2016	0	F	5240
Mortdale - Penshurst	2016	0	M	4553
Mortdale - Penshurst	2016	1	F	6507
Mortdale - Penshurst	2016	1	M	6397
Narwee - Beverly Hills	2006	0	F	2614
Narwee - Beverly Hills	2006	0	M	2333
Narwee - Beverly Hills	2006	1	F	3212
Narwee - Beverly Hills	2006	1	M	2886
Narwee - Beverly Hills	2011	0	F	2967
Narwee - Beverly Hills	2011	0	M	2671
Narwee - Beverly Hills	2011	1	F	3260
Narwee - Beverly Hills	2011	1	M	2946
Narwee - Beverly Hills	2016	0	F	3559
Narwee - Beverly Hills	2016	0	M	3137
Narwee - Beverly Hills	2016	1	F	3252
Narwee - Beverly Hills	2016	1	M	3143
Oatley - Hurstville Grove	2006	0	F	1418
Oatley - Hurstville Grove	2006	0	M	1349
Oatley - Hurstville Grove	2006	1	F	4224
Oatley - Hurstville Grove	2006	1	M	4011
Oatley - Hurstville Grove	2011	0	F	1654
Oatley - Hurstville Grove	2011	0	M	1511
Oatley - Hurstville Grove	2011	1	F	4269
Oatley - Hurstville Grove	2011	1	M	4104
Oatley - Hurstville Grove	2016	0	F	1993
Oatley - Hurstville Grove	2016	0	M	1888
Oatley - Hurstville Grove	2016	1	F	4204
Oatley - Hurstville Grove	2016	1	M	4081
Peakhurst - Lugarno	2006	0	F	1820
Peakhurst - Lugarno	2006	0	M	1800
Peakhurst - Lugarno	2006	1	F	6535
Peakhurst - Lugarno	2006	1	M	6052
Peakhurst - Lugarno	2011	0	F	2044
Peakhurst - Lugarno	2011	0	M	1967
Peakhurst - Lugarno	2011	1	F	6586
Peakhurst - Lugarno	2011	1	M	6196
Peakhurst - Lugarno	2016	0	F	2410
Peakhurst - Lugarno	2016	0	M	2234
Peakhurst - Lugarno	2016	1	F	6500
Peakhurst - Lugarno	2016	1	M	6107
Riverwood	2006	0	F	2117
Riverwood	2006	0	M	1844
Riverwood	2006	1	F	2149
Riverwood	2006	1	M	2121
Riverwood	2011	0	F	2417
Riverwood	2011	0	M	2084
Riverwood	2011	1	F	2000
Riverwood	2011	1	M	2071
Riverwood	2016	0	F	3244
Riverwood	2016	0	M	2861
Riverwood	2016	1	F	2099
Riverwood	2016	1	M	2298
South Hurstville - Blakehurst	2006	0	F	4374
South Hurstville - Blakehurst	2006	0	M	4054
South Hurstville - Blakehurst	2006	1	F	5913
South Hurstville - Blakehurst	2006	1	M	5764
South Hurstville - Blakehurst	2011	0	F	5117
South Hurstville - Blakehurst	2011	0	M	4661
South Hurstville - Blakehurst	2011	1	F	6006
South Hurstville - Blakehurst	2011	1	M	5864
South Hurstville - Blakehurst	2016	0	F	5954
South Hurstville - Blakehurst	2016	0	M	5401
South Hurstville - Blakehurst	2016	1	F	5884
South Hurstville - Blakehurst	2016	1	M	5829
Arncliffe - Bardwell Valley	2006	0	F	2824
Arncliffe - Bardwell Valley	2006	0	M	2880
Arncliffe - Bardwell Valley	2006	1	F	3336
Arncliffe - Bardwell Valley	2006	1	M	3404
Arncliffe - Bardwell Valley	2011	0	F	3206
Arncliffe - Bardwell Valley	2011	0	M	3207
Arncliffe - Bardwell Valley	2011	1	F	3629
Arncliffe - Bardwell Valley	2011	1	M	3620
Arncliffe - Bardwell Valley	2016	0	F	5791
Arncliffe - Bardwell Valley	2016	0	M	5611
Arncliffe - Bardwell Valley	2016	1	F	4221
Arncliffe - Bardwell Valley	2016	1	M	4408
Bexley	2006	0	F	5137
Bexley	2006	0	M	5109
Bexley	2006	1	F	6014
Bexley	2006	1	M	5817
Bexley	2011	0	F	5793
Bexley	2011	0	M	5643
Bexley	2011	1	F	6257
Bexley	2011	1	M	6023
Bexley	2016	0	F	6359
Bexley	2016	0	M	6127
Bexley	2016	1	F	6079
Bexley	2016	1	M	6158
Kingsgrove (South) - Bardwell Park	2006	0	F	2323
Kingsgrove (South) - Bardwell Park	2006	0	M	2055
Kingsgrove (South) - Bardwell Park	2006	1	F	3224
Kingsgrove (South) - Bardwell Park	2006	1	M	3248
Kingsgrove (South) - Bardwell Park	2011	0	F	2406
Kingsgrove (South) - Bardwell Park	2011	0	M	2150
Kingsgrove (South) - Bardwell Park	2011	1	F	3415
Kingsgrove (South) - Bardwell Park	2011	1	M	3463
Kingsgrove (South) - Bardwell Park	2016	0	F	2598
Kingsgrove (South) - Bardwell Park	2016	0	M	2308
Kingsgrove (South) - Bardwell Park	2016	1	F	3536
Kingsgrove (South) - Bardwell Park	2016	1	M	3541
Kogarah	2006	0	F	2325
Kogarah	2006	0	M	2160
Kogarah	2006	1	F	1903
Kogarah	2006	1	M	1812
Kogarah	2011	0	F	2680
Kogarah	2011	0	M	2524
Kogarah	2011	1	F	1873
Kogarah	2011	1	M	1896
Kogarah	2016	0	F	3383
Kogarah	2016	0	M	3256
Kogarah	2016	1	F	1961
Kogarah	2016	1	M	2039
Kogarah Bay - Carlton - Allawah	2006	0	F	3026
Kogarah Bay - Carlton - Allawah	2006	0	M	2744
Kogarah Bay - Carlton - Allawah	2006	1	F	3568
Kogarah Bay - Carlton - Allawah	2006	1	M	3381
Kogarah Bay - Carlton - Allawah	2011	0	F	3514
Kogarah Bay - Carlton - Allawah	2011	0	M	3271
Kogarah Bay - Carlton - Allawah	2011	1	F	3651
Kogarah Bay - Carlton - Allawah	2011	1	M	3656
Kogarah Bay - Carlton - Allawah	2016	0	F	3959
Kogarah Bay - Carlton - Allawah	2016	0	M	3782
Kogarah Bay - Carlton - Allawah	2016	1	F	3654
Kogarah Bay - Carlton - Allawah	2016	1	M	3780
Monterey - Brighton-le-Sands - Kyeemagh	2006	0	F	2329
Monterey - Brighton-le-Sands - Kyeemagh	2006	0	M	2129
Monterey - Brighton-le-Sands - Kyeemagh	2006	1	F	3173
Monterey - Brighton-le-Sands - Kyeemagh	2006	1	M	2966
Monterey - Brighton-le-Sands - Kyeemagh	2011	0	F	2749
Monterey - Brighton-le-Sands - Kyeemagh	2011	0	M	2436
Monterey - Brighton-le-Sands - Kyeemagh	2011	1	F	3516
Monterey - Brighton-le-Sands - Kyeemagh	2011	1	M	3416
Monterey - Brighton-le-Sands - Kyeemagh	2016	0	F	2883
Monterey - Brighton-le-Sands - Kyeemagh	2016	0	M	2594
Monterey - Brighton-le-Sands - Kyeemagh	2016	1	F	3712
Monterey - Brighton-le-Sands - Kyeemagh	2016	1	M	3556
Rockdale - Banksia	2006	0	F	4372
Rockdale - Banksia	2006	0	M	4564
Rockdale - Banksia	2006	1	F	3479
Rockdale - Banksia	2006	1	M	3374
Rockdale - Banksia	2011	0	F	4864
Rockdale - Banksia	2011	0	M	5045
Rockdale - Banksia	2011	1	F	3336
Rockdale - Banksia	2011	1	M	3435
Rockdale - Banksia	2016	0	F	5702
Rockdale - Banksia	2016	0	M	5953
Rockdale - Banksia	2016	1	F	3299
Rockdale - Banksia	2016	1	M	3523
Sans Souci - Ramsgate	2006	0	F	2017
Sans Souci - Ramsgate	2006	0	M	1839
Sans Souci - Ramsgate	2006	1	F	4769
Sans Souci - Ramsgate	2006	1	M	4108
Sans Souci - Ramsgate	2011	0	F	2349
Sans Souci - Ramsgate	2011	0	M	2067
Sans Souci - Ramsgate	2011	1	F	5080
Sans Souci - Ramsgate	2011	1	M	4516
Sans Souci - Ramsgate	2016	0	F	2591
Sans Souci - Ramsgate	2016	0	M	2223
Sans Souci - Ramsgate	2016	1	F	5285
Sans Souci - Ramsgate	2016	1	M	4795
Concord - Mortlake - Cabarita	2006	0	F	2811
Concord - Mortlake - Cabarita	2006	0	M	2609
Concord - Mortlake - Cabarita	2006	1	F	5477
Concord - Mortlake - Cabarita	2006	1	M	5174
Concord - Mortlake - Cabarita	2011	0	F	3284
Concord - Mortlake - Cabarita	2011	0	M	3069
Concord - Mortlake - Cabarita	2011	1	F	6260
Concord - Mortlake - Cabarita	2011	1	M	5936
Concord - Mortlake - Cabarita	2016	0	F	4001
Concord - Mortlake - Cabarita	2016	0	M	3580
Concord - Mortlake - Cabarita	2016	1	F	6758
Concord - Mortlake - Cabarita	2016	1	M	6373
Concord West - North Strathfield	2006	0	F	2402
Concord West - North Strathfield	2006	0	M	2245
Concord West - North Strathfield	2006	1	F	3573
Concord West - North Strathfield	2006	1	M	3372
Concord West - North Strathfield	2011	0	F	4485
Concord West - North Strathfield	2011	0	M	4192
Concord West - North Strathfield	2011	1	F	3831
Concord West - North Strathfield	2011	1	M	3874
Concord West - North Strathfield	2016	0	F	7594
Concord West - North Strathfield	2016	0	M	6985
Concord West - North Strathfield	2016	1	F	4269
Concord West - North Strathfield	2016	1	M	4488
Drummoyne - Rodd Point	2006	0	F	2229
Drummoyne - Rodd Point	2006	0	M	2004
Drummoyne - Rodd Point	2006	1	F	5902
Drummoyne - Rodd Point	2006	1	M	5200
Drummoyne - Rodd Point	2011	0	F	2486
Drummoyne - Rodd Point	2011	0	M	2208
Drummoyne - Rodd Point	2011	1	F	6100
Drummoyne - Rodd Point	2011	1	M	5558
Drummoyne - Rodd Point	2016	0	F	2771
Drummoyne - Rodd Point	2016	0	M	2297
Drummoyne - Rodd Point	2016	1	F	6230
Drummoyne - Rodd Point	2016	1	M	5728
Five Dock - Abbotsford	2006	0	F	2899
Five Dock - Abbotsford	2006	0	M	2610
Five Dock - Abbotsford	2006	1	F	5678
Five Dock - Abbotsford	2006	1	M	5096
Five Dock - Abbotsford	2011	0	F	3247
Five Dock - Abbotsford	2011	0	M	2797
Five Dock - Abbotsford	2011	1	F	6301
Five Dock - Abbotsford	2011	1	M	5835
Five Dock - Abbotsford	2016	0	F	3437
Five Dock - Abbotsford	2016	0	M	2931
Five Dock - Abbotsford	2016	1	F	6604
Five Dock - Abbotsford	2016	1	M	6047
Balmain	2006	0	F	1982
Balmain	2006	0	M	1828
Balmain	2006	1	F	4554
Balmain	2006	1	M	4134
Balmain	2011	0	F	2201
Balmain	2011	0	M	2061
Balmain	2011	1	F	5034
Balmain	2011	1	M	4447
Balmain	2016	0	F	2345
Balmain	2016	0	M	2187
Balmain	2016	1	F	5130
Balmain	2016	1	M	4636
Leichhardt - Annandale	2006	0	F	3036
Leichhardt - Annandale	2006	0	M	2887
Leichhardt - Annandale	2006	1	F	7788
Leichhardt - Annandale	2006	1	M	6817
Leichhardt - Annandale	2011	0	F	3565
Leichhardt - Annandale	2011	0	M	3330
Leichhardt - Annandale	2011	1	F	8675
Leichhardt - Annandale	2011	1	M	7508
Leichhardt - Annandale	2016	0	F	3668
Leichhardt - Annandale	2016	0	M	3505
Leichhardt - Annandale	2016	1	F	9058
Leichhardt - Annandale	2016	1	M	8166
Lilyfield - Rozelle	2006	0	F	1805
Lilyfield - Rozelle	2006	0	M	1672
Lilyfield - Rozelle	2006	1	F	4132
Lilyfield - Rozelle	2006	1	M	3706
Lilyfield - Rozelle	2011	0	F	1983
Lilyfield - Rozelle	2011	0	M	1807
Lilyfield - Rozelle	2011	1	F	4499
Lilyfield - Rozelle	2011	1	M	3941
Lilyfield - Rozelle	2016	0	F	2079
Lilyfield - Rozelle	2016	0	M	1909
Lilyfield - Rozelle	2016	1	F	4701
Lilyfield - Rozelle	2016	1	M	4218
Ashfield	2006	0	F	5500
Ashfield	2006	0	M	5289
Ashfield	2006	1	F	4608
Ashfield	2006	1	M	4251
Ashfield	2011	0	F	6055
Ashfield	2011	0	M	5778
Ashfield	2011	1	F	4813
Ashfield	2011	1	M	4506
Ashfield	2016	0	F	6707
Ashfield	2016	0	M	6521
Ashfield	2016	1	F	4873
Ashfield	2016	1	M	4770
Burwood - Croydon	2006	0	F	5350
Burwood - Croydon	2006	0	M	4800
Burwood - Croydon	2006	1	F	4061
Burwood - Croydon	2006	1	M	3981
Burwood - Croydon	2011	0	F	6092
Burwood - Croydon	2011	0	M	5404
Burwood - Croydon	2011	1	F	4187
Burwood - Croydon	2011	1	M	4128
Burwood - Croydon	2016	0	F	7909
Burwood - Croydon	2016	0	M	6910
Burwood - Croydon	2016	1	F	4243
Burwood - Croydon	2016	1	M	4259
Canterbury (North) - Ashbury	2006	0	F	1845
Canterbury (North) - Ashbury	2006	0	M	1700
Canterbury (North) - Ashbury	2006	1	F	2459
Canterbury (North) - Ashbury	2006	1	M	2436
Canterbury (North) - Ashbury	2011	0	F	1858
Canterbury (North) - Ashbury	2011	0	M	1779
Canterbury (North) - Ashbury	2011	1	F	2710
Canterbury (North) - Ashbury	2011	1	M	2588
Canterbury (North) - Ashbury	2016	0	F	2129
Canterbury (North) - Ashbury	2016	0	M	1973
Canterbury (North) - Ashbury	2016	1	F	2889
Canterbury (North) - Ashbury	2016	1	M	2818
Croydon Park - Enfield	2006	0	F	3169
Croydon Park - Enfield	2006	0	M	2865
Croydon Park - Enfield	2006	1	F	4468
Croydon Park - Enfield	2006	1	M	4133
Croydon Park - Enfield	2011	0	F	3407
Croydon Park - Enfield	2011	0	M	2969
Croydon Park - Enfield	2011	1	F	4767
Croydon Park - Enfield	2011	1	M	4414
Croydon Park - Enfield	2016	0	F	3729
Croydon Park - Enfield	2016	0	M	3269
Croydon Park - Enfield	2016	1	F	4877
Croydon Park - Enfield	2016	1	M	4521
Dulwich Hill - Lewisham	2006	0	F	2742
Dulwich Hill - Lewisham	2006	0	M	2600
Dulwich Hill - Lewisham	2006	1	F	4293
Dulwich Hill - Lewisham	2006	1	M	3902
Dulwich Hill - Lewisham	2011	0	F	2841
Dulwich Hill - Lewisham	2011	0	M	2626
Dulwich Hill - Lewisham	2011	1	F	4810
Dulwich Hill - Lewisham	2011	1	M	4328
Dulwich Hill - Lewisham	2016	0	F	2921
Dulwich Hill - Lewisham	2016	0	M	2613
Dulwich Hill - Lewisham	2016	1	F	5222
Dulwich Hill - Lewisham	2016	1	M	4819
Haberfield - Summer Hill	2006	0	F	2144
Haberfield - Summer Hill	2006	0	M	2040
Haberfield - Summer Hill	2006	1	F	3912
Haberfield - Summer Hill	2006	1	M	3668
Haberfield - Summer Hill	2011	0	F	2255
Haberfield - Summer Hill	2011	0	M	2060
Haberfield - Summer Hill	2011	1	F	4204
Haberfield - Summer Hill	2011	1	M	3961
Haberfield - Summer Hill	2016	0	F	2289
Haberfield - Summer Hill	2016	0	M	2036
Haberfield - Summer Hill	2016	1	F	4206
Haberfield - Summer Hill	2016	1	M	4136
Homebush	2006	0	F	2900
Homebush	2006	0	M	2896
Homebush	2006	1	F	1568
Homebush	2006	1	M	1614
Homebush	2011	0	F	3727
Homebush	2011	0	M	3866
Homebush	2011	1	F	1761
Homebush	2011	1	M	1987
Homebush	2016	0	F	5068
Homebush	2016	0	M	5404
Homebush	2016	1	F	1946
Homebush	2016	1	M	2279
Strathfield	2006	0	F	5792
Strathfield	2006	0	M	5894
Strathfield	2006	1	F	4634
Strathfield	2006	1	M	4333
Strathfield	2011	0	F	6257
Strathfield	2011	0	M	6350
Strathfield	2011	1	F	4327
Strathfield	2011	1	M	4221
Strathfield	2016	0	F	7426
Strathfield	2016	0	M	7439
Strathfield	2016	1	F	4351
Strathfield	2016	1	M	4330
Strathfield South	2006	0	F	719
Strathfield South	2006	0	M	646
Strathfield South	2006	1	F	736
Strathfield South	2006	1	M	775
Strathfield South	2011	0	F	736
Strathfield South	2011	0	M	650
Strathfield South	2011	1	F	777
Strathfield South	2011	1	M	867
Strathfield South	2016	0	F	825
Strathfield South	2016	0	M	764
Strathfield South	2016	1	F	880
Strathfield South	2016	1	M	893
Chatswood (East) - Artarmon	2006	0	F	6128
Chatswood (East) - Artarmon	2006	0	M	5096
Chatswood (East) - Artarmon	2006	1	F	4931
Chatswood (East) - Artarmon	2006	1	M	4744
Chatswood (East) - Artarmon	2011	0	F	7146
Chatswood (East) - Artarmon	2011	0	M	5843
Chatswood (East) - Artarmon	2011	1	F	4931
Chatswood (East) - Artarmon	2011	1	M	4981
Chatswood (East) - Artarmon	2016	0	F	9091
Chatswood (East) - Artarmon	2016	0	M	7487
Chatswood (East) - Artarmon	2016	1	F	5095
Chatswood (East) - Artarmon	2016	1	M	5338
Chatswood (West) - Lane Cove North	2006	0	F	3324
Chatswood (West) - Lane Cove North	2006	0	M	3010
Chatswood (West) - Lane Cove North	2006	1	F	4639
Chatswood (West) - Lane Cove North	2006	1	M	4356
Chatswood (West) - Lane Cove North	2011	0	F	4043
Chatswood (West) - Lane Cove North	2011	0	M	3666
Chatswood (West) - Lane Cove North	2011	1	F	4898
Chatswood (West) - Lane Cove North	2011	1	M	4697
Chatswood (West) - Lane Cove North	2016	0	F	5170
Chatswood (West) - Lane Cove North	2016	0	M	4586
Chatswood (West) - Lane Cove North	2016	1	F	5084
Chatswood (West) - Lane Cove North	2016	1	M	5016
Lane Cove - Greenwich	2006	0	F	3388
Lane Cove - Greenwich	2006	0	M	3275
Lane Cove - Greenwich	2006	1	F	7998
Lane Cove - Greenwich	2006	1	M	7640
Lane Cove - Greenwich	2011	0	F	3795
Lane Cove - Greenwich	2011	0	M	3431
Lane Cove - Greenwich	2011	1	F	8207
Lane Cove - Greenwich	2011	1	M	7817
Lane Cove - Greenwich	2016	0	F	4567
Lane Cove - Greenwich	2016	0	M	4225
Lane Cove - Greenwich	2016	1	F	8416
Lane Cove - Greenwich	2016	1	M	8338
St Leonards - Naremburn	2006	0	F	1655
St Leonards - Naremburn	2006	0	M	1423
St Leonards - Naremburn	2006	1	F	2038
St Leonards - Naremburn	2006	1	M	2018
St Leonards - Naremburn	2011	0	F	2162
St Leonards - Naremburn	2011	0	M	1980
St Leonards - Naremburn	2011	1	F	2288
St Leonards - Naremburn	2011	1	M	2293
St Leonards - Naremburn	2016	0	F	2496
St Leonards - Naremburn	2016	0	M	2196
St Leonards - Naremburn	2016	1	F	2531
St Leonards - Naremburn	2016	1	M	2568
Willoughby - Castle Cove - Northbridge	2006	0	F	3707
Willoughby - Castle Cove - Northbridge	2006	0	M	3416
Willoughby - Castle Cove - Northbridge	2006	1	F	7662
Willoughby - Castle Cove - Northbridge	2006	1	M	7422
Willoughby - Castle Cove - Northbridge	2011	0	F	3965
Willoughby - Castle Cove - Northbridge	2011	0	M	3581
Willoughby - Castle Cove - Northbridge	2011	1	F	8057
Willoughby - Castle Cove - Northbridge	2011	1	M	7787
Willoughby - Castle Cove - Northbridge	2016	0	F	4390
Willoughby - Castle Cove - Northbridge	2016	0	M	3756
Willoughby - Castle Cove - Northbridge	2016	1	F	8183
Willoughby - Castle Cove - Northbridge	2016	1	M	8039
Asquith - Mount Colah	2006	0	F	2248
Asquith - Mount Colah	2006	0	M	2113
Asquith - Mount Colah	2006	1	F	6387
Asquith - Mount Colah	2006	1	M	6230
Asquith - Mount Colah	2011	0	F	2404
Asquith - Mount Colah	2011	0	M	2235
Asquith - Mount Colah	2011	1	F	6325
Asquith - Mount Colah	2011	1	M	6326
Asquith - Mount Colah	2016	0	F	2774
Asquith - Mount Colah	2016	0	M	2484
Asquith - Mount Colah	2016	1	F	6231
Asquith - Mount Colah	2016	1	M	6264
Berowra - Brooklyn - Cowan	2006	0	F	1025
Berowra - Brooklyn - Cowan	2006	0	M	1090
Berowra - Brooklyn - Cowan	2006	1	F	4256
Berowra - Brooklyn - Cowan	2006	1	M	4205
Berowra - Brooklyn - Cowan	2011	0	F	1128
Berowra - Brooklyn - Cowan	2011	0	M	1172
Berowra - Brooklyn - Cowan	2011	1	F	4378
Berowra - Brooklyn - Cowan	2011	1	M	4390
Berowra - Brooklyn - Cowan	2016	0	F	1249
Berowra - Brooklyn - Cowan	2016	0	M	1257
Berowra - Brooklyn - Cowan	2016	1	F	4456
Berowra - Brooklyn - Cowan	2016	1	M	4371
Normanhurst - Thornleigh - Westleigh	2006	0	F	2471
Normanhurst - Thornleigh - Westleigh	2006	0	M	2302
Normanhurst - Thornleigh - Westleigh	2006	1	F	6415
Normanhurst - Thornleigh - Westleigh	2006	1	M	5935
Normanhurst - Thornleigh - Westleigh	2011	0	F	2715
Normanhurst - Thornleigh - Westleigh	2011	0	M	2552
Normanhurst - Thornleigh - Westleigh	2011	1	F	6349
Normanhurst - Thornleigh - Westleigh	2011	1	M	5944
Normanhurst - Thornleigh - Westleigh	2016	0	F	3072
Normanhurst - Thornleigh - Westleigh	2016	0	M	2850
Normanhurst - Thornleigh - Westleigh	2016	1	F	6175
Normanhurst - Thornleigh - Westleigh	2016	1	M	5857
Hornsby - East	2006	0	F	2455
Hornsby - East	2006	0	M	2214
Hornsby - East	2006	1	F	1978
Hornsby - East	2006	1	M	2076
Hornsby - East	2011	0	F	3137
Hornsby - East	2011	0	M	2727
Hornsby - East	2011	1	F	2054
Hornsby - East	2011	1	M	2098
Hornsby - East	2016	0	F	3748
Hornsby - East	2016	0	M	3310
Hornsby - East	2016	1	F	2073
Hornsby - East	2016	1	M	2228
Hornsby - West	2006	0	F	1607
Hornsby - West	2006	0	M	1525
Hornsby - West	2006	1	F	2990
Hornsby - West	2006	1	M	2911
Hornsby - West	2011	0	F	1854
Hornsby - West	2011	0	M	1733
Hornsby - West	2011	1	F	3041
Hornsby - West	2011	1	M	3038
Hornsby - West	2016	0	F	2212
Hornsby - West	2016	0	M	2032
Hornsby - West	2016	1	F	2886
Hornsby - West	2016	1	M	2977
Waitara - Wahroonga (West)	2006	0	F	1617
Waitara - Wahroonga (West)	2006	0	M	1442
Waitara - Wahroonga (West)	2006	1	F	2168
Waitara - Wahroonga (West)	2006	1	M	1931
Waitara - Wahroonga (West)	2011	0	F	2267
Waitara - Wahroonga (West)	2011	0	M	2058
Waitara - Wahroonga (West)	2011	1	F	2088
Waitara - Wahroonga (West)	2011	1	M	1911
Waitara - Wahroonga (West)	2016	0	F	2720
Waitara - Wahroonga (West)	2016	0	M	2429
Waitara - Wahroonga (West)	2016	1	F	2019
Waitara - Wahroonga (West)	2016	1	M	1980
Gordon - Killara	2006	0	F	3321
Gordon - Killara	2006	0	M	2946
Gordon - Killara	2006	1	F	5113
Gordon - Killara	2006	1	M	4745
Gordon - Killara	2011	0	F	4131
Gordon - Killara	2011	0	M	3660
Gordon - Killara	2011	1	F	5448
Gordon - Killara	2011	1	M	4874
Gordon - Killara	2016	0	F	5276
Gordon - Killara	2016	0	M	4634
Gordon - Killara	2016	1	F	5432
Gordon - Killara	2016	1	M	5235
Lindfield - Roseville	2006	0	F	3133
Lindfield - Roseville	2006	0	M	2908
Lindfield - Roseville	2006	1	F	7115
Lindfield - Roseville	2006	1	M	6561
Lindfield - Roseville	2011	0	F	3527
Lindfield - Roseville	2011	0	M	3259
Lindfield - Roseville	2011	1	F	6938
Lindfield - Roseville	2011	1	M	6534
Lindfield - Roseville	2016	0	F	4485
Lindfield - Roseville	2016	0	M	4003
Lindfield - Roseville	2016	1	F	6986
Lindfield - Roseville	2016	1	M	6838
Pymble	2006	0	F	2226
Pymble	2006	0	M	2081
Pymble	2006	1	F	5131
Pymble	2006	1	M	4447
Pymble	2011	0	F	2796
Pymble	2011	0	M	2428
Pymble	2011	1	F	5292
Pymble	2011	1	M	4746
Pymble	2016	0	F	3174
Pymble	2016	0	M	2784
Pymble	2016	1	F	5147
Pymble	2016	1	M	4737
St Ives	2006	0	F	3666
St Ives	2006	0	M	3403
St Ives	2006	1	F	4909
St Ives	2006	1	M	4596
St Ives	2011	0	F	4051
St Ives	2011	0	M	3809
St Ives	2011	1	F	5254
St Ives	2011	1	M	4902
St Ives	2016	0	F	4868
St Ives	2016	0	M	4317
St Ives	2016	1	F	5447
St Ives	2016	1	M	5188
Turramurra	2006	0	F	2548
Turramurra	2006	0	M	2365
Turramurra	2006	1	F	5973
Turramurra	2006	1	M	5477
Turramurra	2011	0	F	2941
Turramurra	2011	0	M	2698
Turramurra	2011	1	F	6167
Turramurra	2011	1	M	5575
Turramurra	2016	0	F	3360
Turramurra	2016	0	M	3013
Turramurra	2016	1	F	6191
Turramurra	2016	1	M	5788
Wahroonga (East) - Warrawee	2006	0	F	2297
Wahroonga (East) - Warrawee	2006	0	M	2076
Wahroonga (East) - Warrawee	2006	1	F	5316
Wahroonga (East) - Warrawee	2006	1	M	5142
Wahroonga (East) - Warrawee	2011	0	F	2926
Wahroonga (East) - Warrawee	2011	0	M	2653
Wahroonga (East) - Warrawee	2011	1	F	5630
Wahroonga (East) - Warrawee	2011	1	M	5337
Wahroonga (East) - Warrawee	2016	0	F	3216
Wahroonga (East) - Warrawee	2016	0	M	2893
Wahroonga (East) - Warrawee	2016	1	F	5601
Wahroonga (East) - Warrawee	2016	1	M	5335
Cremorne - Cammeray	2006	0	F	2837
Cremorne - Cammeray	2006	0	M	2486
Cremorne - Cammeray	2006	1	F	5466
Cremorne - Cammeray	2006	1	M	4630
Cremorne - Cammeray	2011	0	F	3148
Cremorne - Cammeray	2011	0	M	2727
Cremorne - Cammeray	2011	1	F	5728
Cremorne - Cammeray	2011	1	M	4985
Cremorne - Cammeray	2016	0	F	3579
Cremorne - Cammeray	2016	0	M	3048
Cremorne - Cammeray	2016	1	F	5991
Cremorne - Cammeray	2016	1	M	5200
Crows Nest - Waverton	2006	0	F	2807
Crows Nest - Waverton	2006	0	M	2548
Crows Nest - Waverton	2006	1	F	4718
Crows Nest - Waverton	2006	1	M	4192
Crows Nest - Waverton	2011	0	F	3251
Crows Nest - Waverton	2011	0	M	2923
Crows Nest - Waverton	2011	1	F	4828
Crows Nest - Waverton	2011	1	M	4369
Crows Nest - Waverton	2016	0	F	3676
Crows Nest - Waverton	2016	0	M	3160
Crows Nest - Waverton	2016	1	F	5226
Crows Nest - Waverton	2016	1	M	4737
Mosman	2006	0	F	4204
Mosman	2006	0	M	3627
Mosman	2006	1	F	8902
Mosman	2006	1	M	7424
Mosman	2011	0	F	4730
Mosman	2011	0	M	4121
Mosman	2011	1	F	8913
Mosman	2011	1	M	7714
Mosman	2016	0	F	5146
Mosman	2016	0	M	4371
Mosman	2016	1	F	9089
Mosman	2016	1	M	7860
Neutral Bay - Kirribilli	2006	0	F	2827
Neutral Bay - Kirribilli	2006	0	M	2569
Neutral Bay - Kirribilli	2006	1	F	4671
Neutral Bay - Kirribilli	2006	1	M	4000
Neutral Bay - Kirribilli	2011	0	F	3242
Neutral Bay - Kirribilli	2011	0	M	2906
Neutral Bay - Kirribilli	2011	1	F	4825
Neutral Bay - Kirribilli	2011	1	M	4171
Neutral Bay - Kirribilli	2016	0	F	3521
Neutral Bay - Kirribilli	2016	0	M	3012
Neutral Bay - Kirribilli	2016	1	F	5163
Neutral Bay - Kirribilli	2016	1	M	4576
North Sydney - Lavender Bay	2006	0	F	1439
North Sydney - Lavender Bay	2006	0	M	1452
North Sydney - Lavender Bay	2006	1	F	2108
North Sydney - Lavender Bay	2006	1	M	2053
North Sydney - Lavender Bay	2011	0	F	1900
North Sydney - Lavender Bay	2011	0	M	1890
North Sydney - Lavender Bay	2011	1	F	2391
North Sydney - Lavender Bay	2011	1	M	2264
North Sydney - Lavender Bay	2016	0	F	2357
North Sydney - Lavender Bay	2016	0	M	2221
North Sydney - Lavender Bay	2016	1	F	2564
North Sydney - Lavender Bay	2016	1	M	2525
Balgowlah - Clontarf - Seaforth	2006	0	F	2382
Balgowlah - Clontarf - Seaforth	2006	0	M	2273
Balgowlah - Clontarf - Seaforth	2006	1	F	6149
Balgowlah - Clontarf - Seaforth	2006	1	M	5792
Balgowlah - Clontarf - Seaforth	2011	0	F	2928
