SA2_NAME16	Year	Sex	SpeaksEnglishOnly	persons
Bega-Eden Hinterland	2006	F	1	4066
Bega-Eden Hinterland	2006	M	0	91
Bega-Eden Hinterland	2006	M	1	4184
Bega-Eden Hinterland	2011	F	0	123
Bega-Eden Hinterland	2011	F	1	4043
Bega-Eden Hinterland	2011	M	0	109
Bega-Eden Hinterland	2011	M	1	4100
Bega-Eden Hinterland	2016	F	0	107
Bega-Eden Hinterland	2016	F	1	3965
Bega-Eden Hinterland	2016	M	0	79
Bega-Eden Hinterland	2016	M	1	4023
Broulee - Tomakin	2006	F	0	45
Broulee - Tomakin	2006	F	1	1152
Broulee - Tomakin	2006	M	0	41
Broulee - Tomakin	2006	M	1	1132
Broulee - Tomakin	2011	F	0	62
Broulee - Tomakin	2011	F	1	1288
Broulee - Tomakin	2011	M	0	50
Broulee - Tomakin	2011	M	1	1260
Broulee - Tomakin	2016	F	0	53
Broulee - Tomakin	2016	F	1	1499
Broulee - Tomakin	2016	M	0	37
Broulee - Tomakin	2016	M	1	1434
Deua - Wadbilliga	2006	F	0	0
Deua - Wadbilliga	2006	F	1	0
Deua - Wadbilliga	2006	M	0	0
Deua - Wadbilliga	2006	M	1	0
Deua - Wadbilliga	2011	F	0	0
Deua - Wadbilliga	2011	F	1	27
Deua - Wadbilliga	2011	M	0	0
Deua - Wadbilliga	2011	M	1	27
Deua - Wadbilliga	2016	F	0	0
Deua - Wadbilliga	2016	F	1	11
Deua - Wadbilliga	2016	M	0	0
Deua - Wadbilliga	2016	M	1	8
Eden	2006	F	0	40
Eden	2006	F	1	1409
Eden	2006	M	0	51
Eden	2006	M	1	1375
Eden	2011	F	0	61
Eden	2011	F	1	1549
Eden	2011	M	0	40
Eden	2011	M	1	1470
Eden	2016	F	0	53
Eden	2016	F	1	1435
Eden	2016	M	0	54
Eden	2016	M	1	1384
Eurobodalla Hinterland	2006	F	0	45
Eurobodalla Hinterland	2006	F	1	1153
Eurobodalla Hinterland	2006	M	0	38
Eurobodalla Hinterland	2006	M	1	1219
Eurobodalla Hinterland	2011	F	0	49
Eurobodalla Hinterland	2011	F	1	1423
Eurobodalla Hinterland	2011	M	0	44
Eurobodalla Hinterland	2011	M	1	1532
Eurobodalla Hinterland	2016	F	0	47
Eurobodalla Hinterland	2016	F	1	1470
Eurobodalla Hinterland	2016	M	0	37
Eurobodalla Hinterland	2016	M	1	1512
Merimbula - Tura Beach	2006	F	0	133
Merimbula - Tura Beach	2006	F	1	4428
Merimbula - Tura Beach	2006	M	0	116
Merimbula - Tura Beach	2006	M	1	4256
Merimbula - Tura Beach	2011	F	0	176
Merimbula - Tura Beach	2011	F	1	4682
Merimbula - Tura Beach	2011	M	0	149
Merimbula - Tura Beach	2011	M	1	4385
Merimbula - Tura Beach	2016	F	0	199
Merimbula - Tura Beach	2016	F	1	4938
Merimbula - Tura Beach	2016	M	0	166
Merimbula - Tura Beach	2016	M	1	4570
Moruya - Tuross Head	2006	F	0	118
Moruya - Tuross Head	2006	F	1	3787
Moruya - Tuross Head	2006	M	0	113
Moruya - Tuross Head	2006	M	1	3685
Moruya - Tuross Head	2011	F	0	115
Moruya - Tuross Head	2011	F	1	3623
Moruya - Tuross Head	2011	M	0	92
Moruya - Tuross Head	2011	M	1	3564
Moruya - Tuross Head	2016	F	0	122
Moruya - Tuross Head	2016	F	1	3621
Moruya - Tuross Head	2016	M	0	127
Moruya - Tuross Head	2016	M	1	3586
Narooma - Bermagui	2006	F	0	172
Narooma - Bermagui	2006	F	1	4203
Narooma - Bermagui	2006	M	0	149
Narooma - Bermagui	2006	M	1	4080
Narooma - Bermagui	2011	F	0	162
Narooma - Bermagui	2011	F	1	4010
Narooma - Bermagui	2011	M	0	143
Narooma - Bermagui	2011	M	1	3960
Narooma - Bermagui	2016	F	0	161
Narooma - Bermagui	2016	F	1	4015
Narooma - Bermagui	2016	M	0	152
Narooma - Bermagui	2016	M	1	3884
Goulburn	2006	F	0	256
Goulburn	2006	F	1	9686
Goulburn	2006	M	0	264
Goulburn	2006	M	1	9229
Goulburn	2011	F	0	330
Goulburn	2011	F	1	9980
Goulburn	2011	M	0	342
Goulburn	2011	M	1	9459
Goulburn	2016	F	0	562
Goulburn	2016	F	1	10174
Goulburn	2016	M	0	523
Goulburn	2016	M	1	9659
Goulburn Region	2006	F	0	125
Goulburn Region	2006	F	1	5106
Goulburn Region	2006	M	0	177
Goulburn Region	2006	M	1	5300
Goulburn Region	2011	F	0	153
Goulburn Region	2011	F	1	5308
Goulburn Region	2011	M	0	191
Goulburn Region	2011	M	1	5455
Goulburn Region	2016	F	0	181
Goulburn Region	2016	F	1	5462
Goulburn Region	2016	M	0	205
Goulburn Region	2016	M	1	5816
Yass	2006	F	0	73
Yass	2006	F	1	2862
Yass	2006	M	0	77
Yass	2006	M	1	2605
Yass	2011	F	0	122
Yass	2011	F	1	2999
Yass	2011	M	0	100
Yass	2011	M	1	2807
Yass	2016	F	0	116
Yass	2016	F	1	3053
Yass	2016	M	0	98
Yass	2016	M	1	2827
Yass Region	2006	F	0	146
Yass Region	2006	F	1	4149
Yass Region	2006	M	0	157
Yass Region	2006	M	1	4204
Yass Region	2011	F	0	165
Yass Region	2011	F	1	4767
Yass Region	2011	M	0	196
Yass Region	2011	M	1	4813
Yass Region	2016	F	0	189
Yass Region	2016	F	1	5208
Yass Region	2016	M	0	199
Yass Region	2016	M	1	5186
Young	2006	F	0	141
Young	2006	F	1	4963
Young	2006	M	0	170
Young	2006	M	1	4627
Young	2011	F	0	144
Young	2011	F	1	4921
Young	2011	M	0	151
Young	2011	M	1	4562
Young	2016	F	0	209
Young	2016	F	1	4922
Young	2016	M	0	227
Young	2016	M	1	4546
Young Region	2006	F	0	71
Young Region	2006	F	1	3453
Young Region	2006	M	0	54
Young Region	2006	M	1	3520
Young Region	2011	F	0	74
Young Region	2011	F	1	3457
Young Region	2011	M	0	82
Young Region	2011	M	1	3477
Young Region	2016	F	0	97
Young Region	2016	F	1	3309
Young Region	2016	M	0	94
Young Region	2016	M	1	3342
Avoca Beach - Copacabana	2006	F	0	119
Avoca Beach - Copacabana	2006	F	1	3142
Avoca Beach - Copacabana	2006	M	0	118
Avoca Beach - Copacabana	2006	M	1	3118
Avoca Beach - Copacabana	2011	F	0	145
Avoca Beach - Copacabana	2011	F	1	3244
Avoca Beach - Copacabana	2011	M	0	142
Avoca Beach - Copacabana	2011	M	1	3174
Avoca Beach - Copacabana	2016	F	0	206
Avoca Beach - Copacabana	2016	F	1	3281
Avoca Beach - Copacabana	2016	M	0	169
Avoca Beach - Copacabana	2016	M	1	3327
Box Head - MacMasters Beach	2006	F	0	147
Box Head - MacMasters Beach	2006	F	1	4786
Box Head - MacMasters Beach	2006	M	0	122
Box Head - MacMasters Beach	2006	M	1	4729
Box Head - MacMasters Beach	2011	F	0	170
Box Head - MacMasters Beach	2011	F	1	4845
Box Head - MacMasters Beach	2011	M	0	132
Box Head - MacMasters Beach	2011	M	1	4754
Box Head - MacMasters Beach	2016	F	0	239
Box Head - MacMasters Beach	2016	F	1	4990
Box Head - MacMasters Beach	2016	M	0	192
Box Head - MacMasters Beach	2016	M	1	4827
Calga - Kulnura	2006	F	0	152
Calga - Kulnura	2006	F	1	1552
Calga - Kulnura	2006	M	0	187
Calga - Kulnura	2006	M	1	1680
Calga - Kulnura	2011	F	0	173
Calga - Kulnura	2011	F	1	1866
Calga - Kulnura	2011	M	0	183
Calga - Kulnura	2011	M	1	1906
Calga - Kulnura	2016	F	0	206
Calga - Kulnura	2016	F	1	1821
Calga - Kulnura	2016	M	0	190
Calga - Kulnura	2016	M	1	2027
Erina - Green Point	2006	F	0	328
Erina - Green Point	2006	F	1	6446
Erina - Green Point	2006	M	0	264
Erina - Green Point	2006	M	1	5505
Erina - Green Point	2011	F	0	457
Erina - Green Point	2011	F	1	6598
Erina - Green Point	2011	M	0	348
Erina - Green Point	2011	M	1	5726
Erina - Green Point	2016	F	0	547
Erina - Green Point	2016	F	1	6414
Erina - Green Point	2016	M	0	420
Erina - Green Point	2016	M	1	5694
Gosford - Springfield	2006	F	0	580
Gosford - Springfield	2006	F	1	7346
Gosford - Springfield	2006	M	0	489
Gosford - Springfield	2006	M	1	6817
Gosford - Springfield	2011	F	0	906
Gosford - Springfield	2011	F	1	7903
Gosford - Springfield	2011	M	0	768
Gosford - Springfield	2011	M	1	7164
Gosford - Springfield	2016	F	0	1325
Gosford - Springfield	2016	F	1	7728
Gosford - Springfield	2016	M	0	1156
Gosford - Springfield	2016	M	1	7333
Kariong	2006	F	0	196
Kariong	2006	F	1	2912
Kariong	2006	M	0	199
Kariong	2006	M	1	2911
Kariong	2011	F	0	228
Kariong	2011	F	1	2937
Kariong	2011	M	0	207
Kariong	2011	M	1	2888
Kariong	2016	F	0	290
Kariong	2016	F	1	2731
Kariong	2016	M	0	249
Kariong	2016	M	1	2741
Kincumber - Picketts Valley	2006	F	0	106
Kincumber - Picketts Valley	2006	F	1	3618
Kincumber - Picketts Valley	2006	M	0	80
Kincumber - Picketts Valley	2006	M	1	3109
Kincumber - Picketts Valley	2011	F	0	130
Kincumber - Picketts Valley	2011	F	1	3577
Kincumber - Picketts Valley	2011	M	0	92
Kincumber - Picketts Valley	2011	M	1	3081
Kincumber - Picketts Valley	2016	F	0	166
Kincumber - Picketts Valley	2016	F	1	3636
Kincumber - Picketts Valley	2016	M	0	109
Kincumber - Picketts Valley	2016	M	1	3116
Narara	2006	F	0	188
Narara	2006	F	1	3294
Narara	2006	M	0	166
Narara	2006	M	1	3130
Narara	2011	F	0	211
Narara	2011	F	1	3035
Narara	2011	M	0	171
Narara	2011	M	1	2882
Narara	2016	F	0	284
Narara	2016	F	1	2997
Narara	2016	M	0	253
Narara	2016	M	1	2868
Niagara Park - Lisarow	2006	F	0	148
Niagara Park - Lisarow	2006	F	1	3268
Niagara Park - Lisarow	2006	M	0	117
Niagara Park - Lisarow	2006	M	1	3183
Niagara Park - Lisarow	2011	F	0	173
Niagara Park - Lisarow	2011	F	1	3769
Niagara Park - Lisarow	2011	M	0	147
Niagara Park - Lisarow	2011	M	1	3701
Niagara Park - Lisarow	2016	F	0	247
Niagara Park - Lisarow	2016	F	1	3692
Niagara Park - Lisarow	2016	M	0	191
Niagara Park - Lisarow	2016	M	1	3610
Point Clare - Koolewong	2006	F	0	161
Point Clare - Koolewong	2006	F	1	2814
Point Clare - Koolewong	2006	M	0	140
Point Clare - Koolewong	2006	M	1	2735
Point Clare - Koolewong	2011	F	0	178
Point Clare - Koolewong	2011	F	1	2848
Point Clare - Koolewong	2011	M	0	169
Point Clare - Koolewong	2011	M	1	2695
Point Clare - Koolewong	2016	F	0	274
Point Clare - Koolewong	2016	F	1	2806
Point Clare - Koolewong	2016	M	0	220
Point Clare - Koolewong	2016	M	1	2677
Saratoga - Davistown	2006	F	0	67
Saratoga - Davistown	2006	F	1	3067
Saratoga - Davistown	2006	M	0	54
Saratoga - Davistown	2006	M	1	2912
Saratoga - Davistown	2011	F	0	96
Saratoga - Davistown	2011	F	1	3237
Saratoga - Davistown	2011	M	0	86
Saratoga - Davistown	2011	M	1	3024
Saratoga - Davistown	2016	F	0	122
Saratoga - Davistown	2016	F	1	3328
Saratoga - Davistown	2016	M	0	100
Saratoga - Davistown	2016	M	1	3137
Terrigal - North Avoca	2006	F	0	307
Terrigal - North Avoca	2006	F	1	5524
Terrigal - North Avoca	2006	M	0	264
Terrigal - North Avoca	2006	M	1	5231
Terrigal - North Avoca	2011	F	0	366
Terrigal - North Avoca	2011	F	1	5687
Terrigal - North Avoca	2011	M	0	338
Terrigal - North Avoca	2011	M	1	5489
Terrigal - North Avoca	2016	F	0	445
Terrigal - North Avoca	2016	F	1	6044
Terrigal - North Avoca	2016	M	0	404
Terrigal - North Avoca	2016	M	1	5860
Umina - Booker Bay - Patonga	2006	F	0	351
Umina - Booker Bay - Patonga	2006	F	1	9878
Umina - Booker Bay - Patonga	2006	M	0	308
Umina - Booker Bay - Patonga	2006	M	1	9015
Umina - Booker Bay - Patonga	2011	F	0	522
Umina - Booker Bay - Patonga	2011	F	1	10588
Umina - Booker Bay - Patonga	2011	M	0	420
Umina - Booker Bay - Patonga	2011	M	1	9687
Umina - Booker Bay - Patonga	2016	F	0	763
Umina - Booker Bay - Patonga	2016	F	1	10717
Umina - Booker Bay - Patonga	2016	M	0	606
Umina - Booker Bay - Patonga	2016	M	1	9954
Wamberal - Forresters Beach	2006	F	0	156
Wamberal - Forresters Beach	2006	F	1	4298
Wamberal - Forresters Beach	2006	M	0	156
Wamberal - Forresters Beach	2006	M	1	4143
Wamberal - Forresters Beach	2011	F	0	161
Wamberal - Forresters Beach	2011	F	1	4289
Wamberal - Forresters Beach	2011	M	0	182
Wamberal - Forresters Beach	2011	M	1	4113
Wamberal - Forresters Beach	2016	F	0	213
Wamberal - Forresters Beach	2016	F	1	4512
Wamberal - Forresters Beach	2016	M	0	173
Wamberal - Forresters Beach	2016	M	1	4424
Woy Woy - Blackwall	2006	F	0	262
Woy Woy - Blackwall	2006	F	1	6041
Woy Woy - Blackwall	2006	M	0	206
Woy Woy - Blackwall	2006	M	1	5516
Woy Woy - Blackwall	2011	F	0	395
Woy Woy - Blackwall	2011	F	1	6205
Woy Woy - Blackwall	2011	M	0	302
Woy Woy - Blackwall	2011	M	1	5672
Woy Woy - Blackwall	2016	F	0	578
Woy Woy - Blackwall	2016	F	1	6253
Woy Woy - Blackwall	2016	M	0	442
Woy Woy - Blackwall	2016	M	1	5805
Wyoming	2006	F	0	292
Wyoming	2006	F	1	5533
Wyoming	2006	M	0	282
Wyoming	2006	M	1	5000
Wyoming	2011	F	0	351
Wyoming	2011	F	1	5315
Wyoming	2011	M	0	312
Wyoming	2011	M	1	4789
Wyoming	2016	F	0	459
Wyoming	2016	F	1	5098
Wyoming	2016	M	0	443
Wyoming	2016	M	1	4636
Bateau Bay - Killarney Vale	2006	F	0	339
Bateau Bay - Killarney Vale	2006	F	1	10408
Bateau Bay - Killarney Vale	2006	M	0	260
Bateau Bay - Killarney Vale	2006	M	1	9123
Bateau Bay - Killarney Vale	2011	F	0	372
Bateau Bay - Killarney Vale	2011	F	1	10668
Bateau Bay - Killarney Vale	2011	M	0	295
Bateau Bay - Killarney Vale	2011	M	1	9434
Bateau Bay - Killarney Vale	2016	F	0	403
Bateau Bay - Killarney Vale	2016	F	1	10436
Bateau Bay - Killarney Vale	2016	M	0	314
Bateau Bay - Killarney Vale	2016	M	1	9520
Blue Haven - San Remo	2006	F	0	202
Blue Haven - San Remo	2006	F	1	4862
Blue Haven - San Remo	2006	M	0	187
Blue Haven - San Remo	2006	M	1	4628
Blue Haven - San Remo	2011	F	0	230
Blue Haven - San Remo	2011	F	1	5074
Blue Haven - San Remo	2011	M	0	205
Blue Haven - San Remo	2011	M	1	4871
Blue Haven - San Remo	2016	F	0	257
Blue Haven - San Remo	2016	F	1	5194
Blue Haven - San Remo	2016	M	0	223
Blue Haven - San Remo	2016	M	1	4898
Budgewoi - Buff Point - Halekulani	2006	F	0	110
Budgewoi - Buff Point - Halekulani	2006	F	1	4153
Budgewoi - Buff Point - Halekulani	2006	M	0	97
Budgewoi - Buff Point - Halekulani	2006	M	1	3986
Budgewoi - Buff Point - Halekulani	2011	F	0	140
Budgewoi - Buff Point - Halekulani	2011	F	1	4294
Budgewoi - Buff Point - Halekulani	2011	M	0	104
Budgewoi - Buff Point - Halekulani	2011	M	1	4113
Budgewoi - Buff Point - Halekulani	2016	F	0	144
Budgewoi - Buff Point - Halekulani	2016	F	1	4337
Budgewoi - Buff Point - Halekulani	2016	M	0	126
Budgewoi - Buff Point - Halekulani	2016	M	1	4243
Chittaway Bay - Tumbi Umbi	2006	F	0	204
Chittaway Bay - Tumbi Umbi	2006	F	1	7230
Chittaway Bay - Tumbi Umbi	2006	M	0	185
Chittaway Bay - Tumbi Umbi	2006	M	1	6712
Chittaway Bay - Tumbi Umbi	2011	F	0	243
Chittaway Bay - Tumbi Umbi	2011	F	1	7394
Chittaway Bay - Tumbi Umbi	2011	M	0	216
Chittaway Bay - Tumbi Umbi	2011	M	1	6902
Chittaway Bay - Tumbi Umbi	2016	F	0	310
Chittaway Bay - Tumbi Umbi	2016	F	1	7307
Chittaway Bay - Tumbi Umbi	2016	M	0	275
Chittaway Bay - Tumbi Umbi	2016	M	1	6860
Gorokan - Kanwal - Charmhaven	2006	F	0	368
Gorokan - Kanwal - Charmhaven	2006	F	1	9588
Gorokan - Kanwal - Charmhaven	2006	M	0	322
Gorokan - Kanwal - Charmhaven	2006	M	1	8745
Gorokan - Kanwal - Charmhaven	2011	F	0	431
Gorokan - Kanwal - Charmhaven	2011	F	1	9935
Gorokan - Kanwal - Charmhaven	2011	M	0	341
Gorokan - Kanwal - Charmhaven	2011	M	1	9122
Gorokan - Kanwal - Charmhaven	2016	F	0	530
Gorokan - Kanwal - Charmhaven	2016	F	1	10045
Gorokan - Kanwal - Charmhaven	2016	M	0	452
Gorokan - Kanwal - Charmhaven	2016	M	1	9400
Jilliby - Yarramalong	2006	F	0	28
Jilliby - Yarramalong	2006	F	1	1251
Jilliby - Yarramalong	2006	M	0	37
Jilliby - Yarramalong	2006	M	1	1204
Jilliby - Yarramalong	2011	F	0	43
Jilliby - Yarramalong	2011	F	1	1372
Jilliby - Yarramalong	2011	M	0	42
Jilliby - Yarramalong	2011	M	1	1371
Jilliby - Yarramalong	2016	F	0	55
Jilliby - Yarramalong	2016	F	1	1471
Jilliby - Yarramalong	2016	M	0	52
Jilliby - Yarramalong	2016	M	1	1494
Lake Munmorah - Mannering Park	2006	F	0	96
Lake Munmorah - Mannering Park	2006	F	1	4614
Lake Munmorah - Mannering Park	2006	M	0	89
Lake Munmorah - Mannering Park	2006	M	1	4376
Lake Munmorah - Mannering Park	2011	F	0	126
Lake Munmorah - Mannering Park	2011	F	1	4889
Lake Munmorah - Mannering Park	2011	M	0	87
Lake Munmorah - Mannering Park	2011	M	1	4611
Lake Munmorah - Mannering Park	2016	F	0	160
Lake Munmorah - Mannering Park	2016	F	1	5067
Lake Munmorah - Mannering Park	2016	M	0	120
Lake Munmorah - Mannering Park	2016	M	1	4809
Ourimbah - Fountaindale	2006	F	0	95
Ourimbah - Fountaindale	2006	F	1	2084
Ourimbah - Fountaindale	2006	M	0	82
Ourimbah - Fountaindale	2006	M	1	2074
Ourimbah - Fountaindale	2011	F	0	117
Ourimbah - Fountaindale	2011	F	1	2224
Ourimbah - Fountaindale	2011	M	0	113
Ourimbah - Fountaindale	2011	M	1	2174
Ourimbah - Fountaindale	2016	F	0	143
Ourimbah - Fountaindale	2016	F	1	2201
Ourimbah - Fountaindale	2016	M	0	114
Ourimbah - Fountaindale	2016	M	1	2200
Summerland Point - Gwandalan	2006	F	0	86
Summerland Point - Gwandalan	2006	F	1	2326
Summerland Point - Gwandalan	2006	M	0	79
Summerland Point - Gwandalan	2006	M	1	2392
Summerland Point - Gwandalan	2011	F	0	85
Summerland Point - Gwandalan	2011	F	1	2540
Summerland Point - Gwandalan	2011	M	0	94
Summerland Point - Gwandalan	2011	M	1	2545
Summerland Point - Gwandalan	2016	F	0	113
Summerland Point - Gwandalan	2016	F	1	2654
Summerland Point - Gwandalan	2016	M	0	116
Summerland Point - Gwandalan	2016	M	1	2675
The Entrance	2006	F	0	265
The Entrance	2006	F	1	5244
The Entrance	2006	M	0	256
The Entrance	2006	M	1	4886
The Entrance	2011	F	0	383
The Entrance	2011	F	1	6406
The Entrance	2011	M	0	311
The Entrance	2011	M	1	5942
The Entrance	2016	F	0	496
The Entrance	2016	F	1	6660
The Entrance	2016	M	0	398
The Entrance	2016	M	1	6246
Toukley - Norah Head	2006	F	0	137
Toukley - Norah Head	2006	F	1	4177
Toukley - Norah Head	2006	M	0	112
Toukley - Norah Head	2006	M	1	4010
Toukley - Norah Head	2011	F	0	150
Toukley - Norah Head	2011	F	1	4246
Toukley - Norah Head	2011	M	0	138
Toukley - Norah Head	2011	M	1	3971
Toukley - Norah Head	2016	F	0	163
Toukley - Norah Head	2016	F	1	4386
Toukley - Norah Head	2016	M	0	153
Toukley - Norah Head	2016	M	1	4221
Tuggerah - Kangy Angy	2006	F	0	199
Tuggerah - Kangy Angy	2006	F	1	2244
Tuggerah - Kangy Angy	2006	M	0	181
Tuggerah - Kangy Angy	2006	M	1	2116
Tuggerah - Kangy Angy	2011	F	0	231
Tuggerah - Kangy Angy	2011	F	1	2269
Tuggerah - Kangy Angy	2011	M	0	206
Tuggerah - Kangy Angy	2011	M	1	2179
Tuggerah - Kangy Angy	2016	F	0	284
Tuggerah - Kangy Angy	2016	F	1	2262
Tuggerah - Kangy Angy	2016	M	0	271
Tuggerah - Kangy Angy	2016	M	1	2138
Warnervale - Wadalba	2006	F	0	239
Warnervale - Wadalba	2006	F	1	4521
Warnervale - Wadalba	2006	M	0	206
Warnervale - Wadalba	2006	M	1	4221
Warnervale - Wadalba	2011	F	0	366
Warnervale - Wadalba	2011	F	1	5764
Warnervale - Wadalba	2011	M	0	311
Warnervale - Wadalba	2011	M	1	5465
Warnervale - Wadalba	2016	F	0	610
Warnervale - Wadalba	2016	F	1	6951
Warnervale - Wadalba	2016	M	0	527
Warnervale - Wadalba	2016	M	1	6550
Wyong	2006	F	0	210
Wyong	2006	F	1	3392
Wyong	2006	M	0	194
Wyong	2006	M	1	3294
Wyong	2011	F	0	302
Wyong	2011	F	1	3634
Wyong	2011	M	0	249
Wyong	2011	M	1	3529
Wyong	2016	F	0	385
Wyong	2016	F	1	3808
Wyong	2016	M	0	339
Wyong	2016	M	1	3674
Bathurst	2006	F	0	353
Bathurst	2006	F	1	10150
Bathurst	2006	M	0	349
Bathurst	2006	M	1	9601
Bathurst	2011	F	0	409
Bathurst	2011	F	1	10587
Bathurst	2011	M	0	426
Bathurst	2011	M	1	9999
Bathurst	2016	F	0	584
Bathurst	2016	F	1	10522
Bathurst	2016	M	0	570
Bathurst	2016	M	1	9888
Bathurst - East	2006	F	0	116
