SA2_NAME16	Year	SameAddress1YearAgo	Sex	persons
Lindfield - Roseville	2011	0	F	1401
Lindfield - Roseville	2011	0	M	1309
Lindfield - Roseville	2011	1	F	9019
Lindfield - Roseville	2011	1	M	8415
Lindfield - Roseville	2016		F	705
Lindfield - Roseville	2016		M	616
Lindfield - Roseville	2016	0	F	1727
Lindfield - Roseville	2016	0	M	1618
Lindfield - Roseville	2016	1	F	9482
Lindfield - Roseville	2016	1	M	8997
Pymble	2006		F	215
Pymble	2006		M	211
Pymble	2006	0	F	878
Pymble	2006	0	M	751
Pymble	2006	1	F	6480
Pymble	2006	1	M	5777
Pymble	2011		F	288
Pymble	2011		M	265
Pymble	2011	0	F	1098
Pymble	2011	0	M	948
Pymble	2011	1	F	6950
Pymble	2011	1	M	6187
Pymble	2016		F	493
Pymble	2016		M	417
Pymble	2016	0	F	1029
Pymble	2016	0	M	950
Pymble	2016	1	F	7063
Pymble	2016	1	M	6400
St Ives	2006		F	228
St Ives	2006		M	272
St Ives	2006	0	F	930
St Ives	2006	0	M	891
St Ives	2006	1	F	7694
St Ives	2006	1	M	7106
St Ives	2011		F	359
St Ives	2011		M	331
St Ives	2011	0	F	1095
St Ives	2011	0	M	1021
St Ives	2011	1	F	8178
St Ives	2011	1	M	7662
St Ives	2016		F	610
St Ives	2016		M	565
St Ives	2016	0	F	1380
St Ives	2016	0	M	1267
St Ives	2016	1	F	8673
St Ives	2016	1	M	7957
Turramurra	2006		F	463
Turramurra	2006		M	368
Turramurra	2006	0	F	1026
Turramurra	2006	0	M	902
Turramurra	2006	1	F	7496
Turramurra	2006	1	M	6928
Turramurra	2011		F	409
Turramurra	2011		M	382
Turramurra	2011	0	F	1097
Turramurra	2011	0	M	954
Turramurra	2011	1	F	7943
Turramurra	2011	1	M	7242
Turramurra	2016		F	798
Turramurra	2016		M	601
Turramurra	2016	0	F	1102
Turramurra	2016	0	M	1078
Turramurra	2016	1	F	8187
Turramurra	2016	1	M	7496
Wahroonga (East) - Warrawee	2006		F	322
Wahroonga (East) - Warrawee	2006		M	330
Wahroonga (East) - Warrawee	2006	0	F	976
Wahroonga (East) - Warrawee	2006	0	M	946
Wahroonga (East) - Warrawee	2006	1	F	6647
Wahroonga (East) - Warrawee	2006	1	M	6248
Wahroonga (East) - Warrawee	2011		F	392
Wahroonga (East) - Warrawee	2011		M	420
Wahroonga (East) - Warrawee	2011	0	F	1174
Wahroonga (East) - Warrawee	2011	0	M	1110
Wahroonga (East) - Warrawee	2011	1	F	7332
Wahroonga (East) - Warrawee	2011	1	M	6819
Wahroonga (East) - Warrawee	2016		F	596
Wahroonga (East) - Warrawee	2016		M	570
Wahroonga (East) - Warrawee	2016	0	F	1065
Wahroonga (East) - Warrawee	2016	0	M	994
Wahroonga (East) - Warrawee	2016	1	F	7553
Wahroonga (East) - Warrawee	2016	1	M	7047
Cremorne - Cammeray	2006		F	989
Cremorne - Cammeray	2006		M	987
Cremorne - Cammeray	2006	0	F	1892
Cremorne - Cammeray	2006	0	M	1606
Cremorne - Cammeray	2006	1	F	6314
Cremorne - Cammeray	2006	1	M	5428
Cremorne - Cammeray	2011		F	803
Cremorne - Cammeray	2011		M	880
Cremorne - Cammeray	2011	0	F	1828
Cremorne - Cammeray	2011	0	M	1539
Cremorne - Cammeray	2011	1	F	6945
Cremorne - Cammeray	2011	1	M	6059
Cremorne - Cammeray	2016		F	1018
Cremorne - Cammeray	2016		M	926
Cremorne - Cammeray	2016	0	F	1771
Cremorne - Cammeray	2016	0	M	1531
Cremorne - Cammeray	2016	1	F	7437
Cremorne - Cammeray	2016	1	M	6397
Crows Nest - Waverton	2006		F	707
Crows Nest - Waverton	2006		M	750
Crows Nest - Waverton	2006	0	F	1929
Crows Nest - Waverton	2006	0	M	1799
Crows Nest - Waverton	2006	1	F	5547
Crows Nest - Waverton	2006	1	M	4887
Crows Nest - Waverton	2011		F	709
Crows Nest - Waverton	2011		M	729
Crows Nest - Waverton	2011	0	F	1842
Crows Nest - Waverton	2011	0	M	1681
Crows Nest - Waverton	2011	1	F	6135
Crows Nest - Waverton	2011	1	M	5522
Crows Nest - Waverton	2016		F	990
Crows Nest - Waverton	2016		M	902
Crows Nest - Waverton	2016	0	F	1915
Crows Nest - Waverton	2016	0	M	1699
Crows Nest - Waverton	2016	1	F	6656
Crows Nest - Waverton	2016	1	M	5861
Mosman	2006		F	1175
Mosman	2006		M	1020
Mosman	2006	0	F	2514
Mosman	2006	0	M	2061
Mosman	2006	1	F	10545
Mosman	2006	1	M	8920
Mosman	2011		F	1078
Mosman	2011		M	1066
Mosman	2011	0	F	2524
Mosman	2011	0	M	2217
Mosman	2011	1	F	11031
Mosman	2011	1	M	9537
Mosman	2016		F	1476
Mosman	2016		M	1355
Mosman	2016	0	F	2483
Mosman	2016	0	M	2043
Mosman	2016	1	F	11331
Mosman	2016	1	M	9791
Neutral Bay - Kirribilli	2006		F	955
Neutral Bay - Kirribilli	2006		M	1003
Neutral Bay - Kirribilli	2006	0	F	2030
Neutral Bay - Kirribilli	2006	0	M	1833
Neutral Bay - Kirribilli	2006	1	F	5427
Neutral Bay - Kirribilli	2006	1	M	4670
Neutral Bay - Kirribilli	2011		F	857
Neutral Bay - Kirribilli	2011		M	863
Neutral Bay - Kirribilli	2011	0	F	2039
Neutral Bay - Kirribilli	2011	0	M	1816
Neutral Bay - Kirribilli	2011	1	F	5951
Neutral Bay - Kirribilli	2011	1	M	5180
Neutral Bay - Kirribilli	2016		F	1117
Neutral Bay - Kirribilli	2016		M	1065
Neutral Bay - Kirribilli	2016	0	F	1924
Neutral Bay - Kirribilli	2016	0	M	1729
Neutral Bay - Kirribilli	2016	1	F	6453
Neutral Bay - Kirribilli	2016	1	M	5572
North Sydney - Lavender Bay	2006		F	679
North Sydney - Lavender Bay	2006		M	709
North Sydney - Lavender Bay	2006	0	F	1064
North Sydney - Lavender Bay	2006	0	M	1091
North Sydney - Lavender Bay	2006	1	F	2471
North Sydney - Lavender Bay	2006	1	M	2397
North Sydney - Lavender Bay	2011		F	565
North Sydney - Lavender Bay	2011		M	585
North Sydney - Lavender Bay	2011	0	F	1132
North Sydney - Lavender Bay	2011	0	M	1168
North Sydney - Lavender Bay	2011	1	F	3120
North Sydney - Lavender Bay	2011	1	M	2947
North Sydney - Lavender Bay	2016		F	676
North Sydney - Lavender Bay	2016		M	678
North Sydney - Lavender Bay	2016	0	F	1282
North Sydney - Lavender Bay	2016	0	M	1289
North Sydney - Lavender Bay	2016	1	F	3479
North Sydney - Lavender Bay	2016	1	M	3295
Balgowlah - Clontarf - Seaforth	2006		F	512
Balgowlah - Clontarf - Seaforth	2006		M	508
Balgowlah - Clontarf - Seaforth	2006	0	F	1280
Balgowlah - Clontarf - Seaforth	2006	0	M	1223
Balgowlah - Clontarf - Seaforth	2006	1	F	7214
Balgowlah - Clontarf - Seaforth	2006	1	M	6797
Balgowlah - Clontarf - Seaforth	2011		F	494
Balgowlah - Clontarf - Seaforth	2011		M	480
Balgowlah - Clontarf - Seaforth	2011	0	F	1415
Balgowlah - Clontarf - Seaforth	2011	0	M	1331
Balgowlah - Clontarf - Seaforth	2011	1	F	8002
Balgowlah - Clontarf - Seaforth	2011	1	M	7458
Balgowlah - Clontarf - Seaforth	2016		F	801
Balgowlah - Clontarf - Seaforth	2016		M	735
Balgowlah - Clontarf - Seaforth	2016	0	F	1388
Balgowlah - Clontarf - Seaforth	2016	0	M	1226
Balgowlah - Clontarf - Seaforth	2016	1	F	8286
Balgowlah - Clontarf - Seaforth	2016	1	M	7751
Manly - Fairlight	2006		F	1232
Manly - Fairlight	2006		M	1374
Manly - Fairlight	2006	0	F	2260
Manly - Fairlight	2006	0	M	2107
Manly - Fairlight	2006	1	F	6544
Manly - Fairlight	2006	1	M	6058
Manly - Fairlight	2011		F	936
Manly - Fairlight	2011		M	1075
Manly - Fairlight	2011	0	F	2334
Manly - Fairlight	2011	0	M	2245
Manly - Fairlight	2011	1	F	7159
Manly - Fairlight	2011	1	M	6818
Manly - Fairlight	2016		F	1304
Manly - Fairlight	2016		M	1228
Manly - Fairlight	2016	0	F	2176
Manly - Fairlight	2016	0	M	2138
Manly - Fairlight	2016	1	F	7548
Manly - Fairlight	2016	1	M	7306
Avalon - Palm Beach	2006		F	471
Avalon - Palm Beach	2006		M	546
Avalon - Palm Beach	2006	0	F	793
Avalon - Palm Beach	2006	0	M	747
Avalon - Palm Beach	2006	1	F	4934
Avalon - Palm Beach	2006	1	M	4795
Avalon - Palm Beach	2011		F	272
Avalon - Palm Beach	2011		M	284
Avalon - Palm Beach	2011	0	F	820
Avalon - Palm Beach	2011	0	M	758
Avalon - Palm Beach	2011	1	F	5127
Avalon - Palm Beach	2011	1	M	4935
Avalon - Palm Beach	2016		F	480
Avalon - Palm Beach	2016		M	471
Avalon - Palm Beach	2016	0	F	815
Avalon - Palm Beach	2016	0	M	723
Avalon - Palm Beach	2016	1	F	5032
Avalon - Palm Beach	2016	1	M	4855
Bayview - Elanora Heights	2006		F	322
Bayview - Elanora Heights	2006		M	356
Bayview - Elanora Heights	2006	0	F	494
Bayview - Elanora Heights	2006	0	M	454
Bayview - Elanora Heights	2006	1	F	4224
Bayview - Elanora Heights	2006	1	M	3963
Bayview - Elanora Heights	2011		F	183
Bayview - Elanora Heights	2011		M	255
Bayview - Elanora Heights	2011	0	F	555
Bayview - Elanora Heights	2011	0	M	490
Bayview - Elanora Heights	2011	1	F	4506
Bayview - Elanora Heights	2011	1	M	4250
Bayview - Elanora Heights	2016		F	490
Bayview - Elanora Heights	2016		M	456
Bayview - Elanora Heights	2016	0	F	529
Bayview - Elanora Heights	2016	0	M	534
Bayview - Elanora Heights	2016	1	F	4485
Bayview - Elanora Heights	2016	1	M	4252
Newport - Bilgola	2006		F	387
Newport - Bilgola	2006		M	456
Newport - Bilgola	2006	0	F	800
Newport - Bilgola	2006	0	M	737
Newport - Bilgola	2006	1	F	4988
Newport - Bilgola	2006	1	M	4872
Newport - Bilgola	2011		F	337
Newport - Bilgola	2011		M	394
Newport - Bilgola	2011	0	F	892
Newport - Bilgola	2011	0	M	894
Newport - Bilgola	2011	1	F	5286
Newport - Bilgola	2011	1	M	5096
Newport - Bilgola	2016		F	447
Newport - Bilgola	2016		M	440
Newport - Bilgola	2016	0	F	861
Newport - Bilgola	2016	0	M	786
Newport - Bilgola	2016	1	F	5381
Newport - Bilgola	2016	1	M	5270
Warriewood - Mona Vale	2006		F	614
Warriewood - Mona Vale	2006		M	654
Warriewood - Mona Vale	2006	0	F	1556
Warriewood - Mona Vale	2006	0	M	1435
Warriewood - Mona Vale	2006	1	F	7923
Warriewood - Mona Vale	2006	1	M	7626
Warriewood - Mona Vale	2011		F	544
Warriewood - Mona Vale	2011		M	550
Warriewood - Mona Vale	2011	0	F	1569
Warriewood - Mona Vale	2011	0	M	1489
Warriewood - Mona Vale	2011	1	F	9155
Warriewood - Mona Vale	2011	1	M	8511
Warriewood - Mona Vale	2016		F	1073
Warriewood - Mona Vale	2016		M	950
Warriewood - Mona Vale	2016	0	F	1538
Warriewood - Mona Vale	2016	0	M	1466
Warriewood - Mona Vale	2016	1	F	9842
Warriewood - Mona Vale	2016	1	M	9268
Beacon Hill - Narraweena	2006		F	241
Beacon Hill - Narraweena	2006		M	247
Beacon Hill - Narraweena	2006	0	F	660
Beacon Hill - Narraweena	2006	0	M	590
Beacon Hill - Narraweena	2006	1	F	5064
Beacon Hill - Narraweena	2006	1	M	4813
Beacon Hill - Narraweena	2011		F	308
Beacon Hill - Narraweena	2011		M	280
Beacon Hill - Narraweena	2011	0	F	664
Beacon Hill - Narraweena	2011	0	M	618
Beacon Hill - Narraweena	2011	1	F	5768
Beacon Hill - Narraweena	2011	1	M	5405
Beacon Hill - Narraweena	2016		F	495
Beacon Hill - Narraweena	2016		M	478
Beacon Hill - Narraweena	2016	0	F	688
Beacon Hill - Narraweena	2016	0	M	681
Beacon Hill - Narraweena	2016	1	F	5916
Beacon Hill - Narraweena	2016	1	M	5619
Cromer	2006		F	164
Cromer	2006		M	135
Cromer	2006	0	F	312
Cromer	2006	0	M	300
Cromer	2006	1	F	3142
Cromer	2006	1	M	2972
Cromer	2011		F	133
Cromer	2011		M	146
Cromer	2011	0	F	345
Cromer	2011	0	M	322
Cromer	2011	1	F	3245
Cromer	2011	1	M	3021
Cromer	2016		F	271
Cromer	2016		M	267
Cromer	2016	0	F	336
Cromer	2016	0	M	334
Cromer	2016	1	F	3268
Cromer	2016	1	M	3007
Dee Why - North Curl Curl	2006		F	849
Dee Why - North Curl Curl	2006		M	1110
Dee Why - North Curl Curl	2006	0	F	2014
Dee Why - North Curl Curl	2006	0	M	1990
Dee Why - North Curl Curl	2006	1	F	7278
Dee Why - North Curl Curl	2006	1	M	6936
Dee Why - North Curl Curl	2011		F	751
Dee Why - North Curl Curl	2011		M	774
Dee Why - North Curl Curl	2011	0	F	2260
Dee Why - North Curl Curl	2011	0	M	2221
Dee Why - North Curl Curl	2011	1	F	8496
Dee Why - North Curl Curl	2011	1	M	8258
Dee Why - North Curl Curl	2016		F	1282
Dee Why - North Curl Curl	2016		M	1299
Dee Why - North Curl Curl	2016	0	F	2138
Dee Why - North Curl Curl	2016	0	M	2057
Dee Why - North Curl Curl	2016	1	F	9253
Dee Why - North Curl Curl	2016	1	M	8921
Forestville - Killarney Heights	2006		F	271
Forestville - Killarney Heights	2006		M	238
Forestville - Killarney Heights	2006	0	F	721
Forestville - Killarney Heights	2006	0	M	647
Forestville - Killarney Heights	2006	1	F	5199
Forestville - Killarney Heights	2006	1	M	4863
Forestville - Killarney Heights	2011		F	222
Forestville - Killarney Heights	2011		M	244
Forestville - Killarney Heights	2011	0	F	649
Forestville - Killarney Heights	2011	0	M	644
Forestville - Killarney Heights	2011	1	F	5447
Forestville - Killarney Heights	2011	1	M	5078
Forestville - Killarney Heights	2016		F	348
Forestville - Killarney Heights	2016		M	341
Forestville - Killarney Heights	2016	0	F	622
Forestville - Killarney Heights	2016	0	M	604
Forestville - Killarney Heights	2016	1	F	5646
Forestville - Killarney Heights	2016	1	M	5240
Frenchs Forest - Belrose	2006		F	440
Frenchs Forest - Belrose	2006		M	433
Frenchs Forest - Belrose	2006	0	F	1282
Frenchs Forest - Belrose	2006	0	M	1192
Frenchs Forest - Belrose	2006	1	F	10403
Frenchs Forest - Belrose	2006	1	M	9936
Frenchs Forest - Belrose	2011		F	406
Frenchs Forest - Belrose	2011		M	403
Frenchs Forest - Belrose	2011	0	F	1169
Frenchs Forest - Belrose	2011	0	M	1147
Frenchs Forest - Belrose	2011	1	F	10650
Frenchs Forest - Belrose	2011	1	M	10309
Frenchs Forest - Belrose	2016		F	797
Frenchs Forest - Belrose	2016		M	761
Frenchs Forest - Belrose	2016	0	F	1171
Frenchs Forest - Belrose	2016	0	M	1159
Frenchs Forest - Belrose	2016	1	F	10847
Frenchs Forest - Belrose	2016	1	M	10440
Freshwater - Brookvale	2006		F	643
Freshwater - Brookvale	2006		M	809
Freshwater - Brookvale	2006	0	F	1740
Freshwater - Brookvale	2006	0	M	1668
Freshwater - Brookvale	2006	1	F	6894
Freshwater - Brookvale	2006	1	M	6878
Freshwater - Brookvale	2011		F	563
Freshwater - Brookvale	2011		M	623
Freshwater - Brookvale	2011	0	F	1853
Freshwater - Brookvale	2011	0	M	1757
Freshwater - Brookvale	2011	1	F	7179
Freshwater - Brookvale	2011	1	M	7261
Freshwater - Brookvale	2016		F	997
Freshwater - Brookvale	2016		M	961
Freshwater - Brookvale	2016	0	F	1715
Freshwater - Brookvale	2016	0	M	1599
Freshwater - Brookvale	2016	1	F	7833
Freshwater - Brookvale	2016	1	M	7870
Manly Vale - Allambie Heights	2006		F	332
Manly Vale - Allambie Heights	2006		M	361
Manly Vale - Allambie Heights	2006	0	F	984
Manly Vale - Allambie Heights	2006	0	M	957
Manly Vale - Allambie Heights	2006	1	F	6516
Manly Vale - Allambie Heights	2006	1	M	6134
Manly Vale - Allambie Heights	2011		F	395
Manly Vale - Allambie Heights	2011		M	369
Manly Vale - Allambie Heights	2011	0	F	1041
Manly Vale - Allambie Heights	2011	0	M	999
Manly Vale - Allambie Heights	2011	1	F	6758
Manly Vale - Allambie Heights	2011	1	M	6341
Manly Vale - Allambie Heights	2016		F	629
Manly Vale - Allambie Heights	2016		M	614
Manly Vale - Allambie Heights	2016	0	F	1052
Manly Vale - Allambie Heights	2016	0	M	947
Manly Vale - Allambie Heights	2016	1	F	6972
Manly Vale - Allambie Heights	2016	1	M	6652
Narrabeen - Collaroy	2006		F	659
Narrabeen - Collaroy	2006		M	808
Narrabeen - Collaroy	2006	0	F	1789
Narrabeen - Collaroy	2006	0	M	1739
Narrabeen - Collaroy	2006	1	F	8761
Narrabeen - Collaroy	2006	1	M	8157
Narrabeen - Collaroy	2011		F	598
Narrabeen - Collaroy	2011		M	699
Narrabeen - Collaroy	2011	0	F	1860
Narrabeen - Collaroy	2011	0	M	1810
Narrabeen - Collaroy	2011	1	F	9122
Narrabeen - Collaroy	2011	1	M	8601
Narrabeen - Collaroy	2016		F	1209
Narrabeen - Collaroy	2016		M	1119
Narrabeen - Collaroy	2016	0	F	1712
Narrabeen - Collaroy	2016	0	M	1660
Narrabeen - Collaroy	2016	1	F	9849
Narrabeen - Collaroy	2016	1	M	9225
Terrey Hills - Duffys Forest	2006		F	224
Terrey Hills - Duffys Forest	2006		M	171
Terrey Hills - Duffys Forest	2006	0	F	170
Terrey Hills - Duffys Forest	2006	0	M	143
Terrey Hills - Duffys Forest	2006	1	F	1433
Terrey Hills - Duffys Forest	2006	1	M	1417
Terrey Hills - Duffys Forest	2011		F	99
Terrey Hills - Duffys Forest	2011		M	80
Terrey Hills - Duffys Forest	2011	0	F	164
Terrey Hills - Duffys Forest	2011	0	M	161
Terrey Hills - Duffys Forest	2011	1	F	1488
Terrey Hills - Duffys Forest	2011	1	M	1540
Terrey Hills - Duffys Forest	2016		F	155
Terrey Hills - Duffys Forest	2016		M	148
Terrey Hills - Duffys Forest	2016	0	F	188
Terrey Hills - Duffys Forest	2016	0	M	186
Terrey Hills - Duffys Forest	2016	1	F	1505
Terrey Hills - Duffys Forest	2016	1	M	1468
Camden - Ellis Lane	2006		F	286
Camden - Ellis Lane	2006		M	238
Camden - Ellis Lane	2006	0	F	733
Camden - Ellis Lane	2006	0	M	638
Camden - Ellis Lane	2006	1	F	4513
Camden - Ellis Lane	2006	1	M	4213
Camden - Ellis Lane	2011		F	265
Camden - Ellis Lane	2011		M	249
Camden - Ellis Lane	2011	0	F	915
Camden - Ellis Lane	2011	0	M	783
Camden - Ellis Lane	2011	1	F	5163
Camden - Ellis Lane	2011	1	M	4760
Camden - Ellis Lane	2016		F	525
Camden - Ellis Lane	2016		M	458
Camden - Ellis Lane	2016	0	F	752
Camden - Ellis Lane	2016	0	M	690
Camden - Ellis Lane	2016	1	F	5491
Camden - Ellis Lane	2016	1	M	5048
Elderslie - Harrington Park	2006		F	372
Elderslie - Harrington Park	2006		M	357
Elderslie - Harrington Park	2006	0	F	1056
Elderslie - Harrington Park	2006	0	M	968
Elderslie - Harrington Park	2006	1	F	5190
Elderslie - Harrington Park	2006	1	M	4925
Elderslie - Harrington Park	2011		F	296
Elderslie - Harrington Park	2011		M	342
Elderslie - Harrington Park	2011	0	F	1331
Elderslie - Harrington Park	2011	0	M	1237
Elderslie - Harrington Park	2011	1	F	6595
Elderslie - Harrington Park	2011	1	M	6274
Elderslie - Harrington Park	2016		F	761
Elderslie - Harrington Park	2016		M	691
Elderslie - Harrington Park	2016	0	F	1624
Elderslie - Harrington Park	2016	0	M	1554
Elderslie - Harrington Park	2016	1	F	8378
Elderslie - Harrington Park	2016	1	M	7976
Mount Annan - Currans Hill	2006		F	464
Mount Annan - Currans Hill	2006		M	486
Mount Annan - Currans Hill	2006	0	F	1509
Mount Annan - Currans Hill	2006	0	M	1400
Mount Annan - Currans Hill	2006	1	F	8697
Mount Annan - Currans Hill	2006	1	M	8437
Mount Annan - Currans Hill	2011		F	542
Mount Annan - Currans Hill	2011		M	551
Mount Annan - Currans Hill	2011	0	F	1641
Mount Annan - Currans Hill	2011	0	M	1616
Mount Annan - Currans Hill	2011	1	F	10012
Mount Annan - Currans Hill	2011	1	M	9665
Mount Annan - Currans Hill	2016		F	998
Mount Annan - Currans Hill	2016		M	1008
Mount Annan - Currans Hill	2016	0	F	1877
Mount Annan - Currans Hill	2016	0	M	1753
Mount Annan - Currans Hill	2016	1	F	11743
Mount Annan - Currans Hill	2016	1	M	11194
Bradbury - Wedderburn	2006		F	760
Bradbury - Wedderburn	2006		M	712
Bradbury - Wedderburn	2006	0	F	1084
Bradbury - Wedderburn	2006	0	M	1072
Bradbury - Wedderburn	2006	1	F	7801
Bradbury - Wedderburn	2006	1	M	7138
Bradbury - Wedderburn	2011		F	598
Bradbury - Wedderburn	2011		M	596
Bradbury - Wedderburn	2011	0	F	1029
Bradbury - Wedderburn	2011	0	M	956
Bradbury - Wedderburn	2011	1	F	8362
Bradbury - Wedderburn	2011	1	M	7608
Bradbury - Wedderburn	2016		F	945
Bradbury - Wedderburn	2016		M	888
Bradbury - Wedderburn	2016	0	F	1165
Bradbury - Wedderburn	2016	0	M	1142
Bradbury - Wedderburn	2016	1	F	7675
Bradbury - Wedderburn	2016	1	M	7152
Campbelltown - Woodbine	2006		F	519
Campbelltown - Woodbine	2006		M	517
Campbelltown - Woodbine	2006	0	F	1151
Campbelltown - Woodbine	2006	0	M	1107
Campbelltown - Woodbine	2006	1	F	5552
Campbelltown - Woodbine	2006	1	M	5589
Campbelltown - Woodbine	2011		F	451
Campbelltown - Woodbine	2011		M	558
Campbelltown - Woodbine	2011	0	F	1215
Campbelltown - Woodbine	2011	0	M	1064
Campbelltown - Woodbine	2011	1	F	6383
Campbelltown - Woodbine	2011	1	M	6085
Campbelltown - Woodbine	2016		F	841
Campbelltown - Woodbine	2016		M	884
Campbelltown - Woodbine	2016	0	F	1624
Campbelltown - Woodbine	2016	0	M	1506
Campbelltown - Woodbine	2016	1	F	6732
Campbelltown - Woodbine	2016	1	M	6604
Claymore - Eagle Vale - Raby	2006		F	687
Claymore - Eagle Vale - Raby	2006		M	680
Claymore - Eagle Vale - Raby	2006	0	F	1121
Claymore - Eagle Vale - Raby	2006	0	M	1126
Claymore - Eagle Vale - Raby	2006	1	F	8727
Claymore - Eagle Vale - Raby	2006	1	M	8674
Claymore - Eagle Vale - Raby	2011		F	848
Claymore - Eagle Vale - Raby	2011		M	747
Claymore - Eagle Vale - Raby	2011	0	F	1026
Claymore - Eagle Vale - Raby	2011	0	M	976
Claymore - Eagle Vale - Raby	2011	1	F	8845
Claymore - Eagle Vale - Raby	2011	1	M	8569
Claymore - Eagle Vale - Raby	2016		F	964
Claymore - Eagle Vale - Raby	2016		M	865
Claymore - Eagle Vale - Raby	2016	0	F	1123
Claymore - Eagle Vale - Raby	2016	0	M	1054
Claymore - Eagle Vale - Raby	2016	1	F	8290
Claymore - Eagle Vale - Raby	2016	1	M	8104
Holsworthy Military Area	2006		F	0
Holsworthy Military Area	2006		M	0
Holsworthy Military Area	2006	0	F	0
Holsworthy Military Area	2006	0	M	0
Holsworthy Military Area	2006	1	F	0
Holsworthy Military Area	2006	1	M	0
Holsworthy Military Area	2011		F	0
Holsworthy Military Area	2011		M	0
Holsworthy Military Area	2011	0	F	0
Holsworthy Military Area	2011	0	M	0
Holsworthy Military Area	2011	1	F	0
Holsworthy Military Area	2011	1	M	0
Holsworthy Military Area	2016		F	0
Holsworthy Military Area	2016		M	0
Holsworthy Military Area	2016	0	F	0
Holsworthy Military Area	2016	0	M	0
Holsworthy Military Area	2016	1	F	0
Holsworthy Military Area	2016	1	M	0
Ingleburn - Denham Court	2006		F	522
Ingleburn - Denham Court	2006		M	588
Ingleburn - Denham Court	2006	0	F	936
Ingleburn - Denham Court	2006	0	M	898
Ingleburn - Denham Court	2006	1	F	6574
Ingleburn - Denham Court	2006	1	M	6558
Ingleburn - Denham Court	2011		F	360
Ingleburn - Denham Court	2011		M	395
Ingleburn - Denham Court	2011	0	F	1012
Ingleburn - Denham Court	2011	0	M	984
Ingleburn - Denham Court	2011	1	F	6945
Ingleburn - Denham Court	2011	1	M	6886
Ingleburn - Denham Court	2016		F	836
Ingleburn - Denham Court	2016		M	992
Ingleburn - Denham Court	2016	0	F	1480
Ingleburn - Denham Court	2016	0	M	1491
Ingleburn - Denham Court	2016	1	F	7626
Ingleburn - Denham Court	2016	1	M	7562
Leumeah - Minto Heights	2006		F	395
Leumeah - Minto Heights	2006		M	498
Leumeah - Minto Heights	2006	0	F	751
Leumeah - Minto Heights	2006	0	M	733
Leumeah - Minto Heights	2006	1	F	6525
Leumeah - Minto Heights	2006	1	M	6442
Leumeah - Minto Heights	2011		F	402
Leumeah - Minto Heights	2011		M	440
Leumeah - Minto Heights	2011	0	F	865
Leumeah - Minto Heights	2011	0	M	795
Leumeah - Minto Heights	2011	1	F	6820
Leumeah - Minto Heights	2011	1	M	6664
Leumeah - Minto Heights	2016		F	673
Leumeah - Minto Heights	2016		M	674
Leumeah - Minto Heights	2016	0	F	1004
Leumeah - Minto Heights	2016	0	M	981
Leumeah - Minto Heights	2016	1	F	6723
Leumeah - Minto Heights	2016	1	M	6480
Macquarie Fields - Glenfield	2006		F	997
Macquarie Fields - Glenfield	2006		M	1060
Macquarie Fields - Glenfield	2006	0	F	1099
Macquarie Fields - Glenfield	2006	0	M	1013
Macquarie Fields - Glenfield	2006	1	F	8242
Macquarie Fields - Glenfield	2006	1	M	7664
Macquarie Fields - Glenfield	2011		F	871
Macquarie Fields - Glenfield	2011		M	652
Macquarie Fields - Glenfield	2011	0	F	1233
Macquarie Fields - Glenfield	2011	0	M	1207
Macquarie Fields - Glenfield	2011	1	F	8731
Macquarie Fields - Glenfield	2011	1	M	8238
Macquarie Fields - Glenfield	2016		F	1290
Macquarie Fields - Glenfield	2016		M	1112
Macquarie Fields - Glenfield	2016	0	F	1304
Macquarie Fields - Glenfield	2016	0	M	1298
Macquarie Fields - Glenfield	2016	1	F	9525
Macquarie Fields - Glenfield	2016	1	M	9029
Minto - St Andrews	2006		F	574
Minto - St Andrews	2006		M	589
Minto - St Andrews	2006	0	F	1047
Minto - St Andrews	2006	0	M	988
Minto - St Andrews	2006	1	F	7858
Minto - St Andrews	2006	1	M	7479
Minto - St Andrews	2011		F	473
Minto - St Andrews	2011		M	469
Minto - St Andrews	2011	0	F	916
Minto - St Andrews	2011	0	M	907
Minto - St Andrews	2011	1	F	7551
Minto - St Andrews	2011	1	M	7264
Minto - St Andrews	2016		F	695
Minto - St Andrews	2016		M	751
Minto - St Andrews	2016	0	F	1306
Minto - St Andrews	2016	0	M	1308
Minto - St Andrews	2016	1	F	8009
Minto - St Andrews	2016	1	M	7817
Rosemeadow - Glen Alpine	2006		F	582
Rosemeadow - Glen Alpine	2006		M	600
Rosemeadow - Glen Alpine	2006	0	F	1250
Rosemeadow - Glen Alpine	2006	0	M	1083
Rosemeadow - Glen Alpine	2006	1	F	8604
Rosemeadow - Glen Alpine	2006	1	M	8259
Rosemeadow - Glen Alpine	2011		F	761
Rosemeadow - Glen Alpine	2011		M	709
Rosemeadow - Glen Alpine	2011	0	F	1022
Rosemeadow - Glen Alpine	2011	0	M	983
Rosemeadow - Glen Alpine	2011	1	F	8456
Rosemeadow - Glen Alpine	2011	1	M	8229
Rosemeadow - Glen Alpine	2016		F	1032
Rosemeadow - Glen Alpine	2016		M	931
Rosemeadow - Glen Alpine	2016	0	F	1253
Rosemeadow - Glen Alpine	2016	0	M	1147
Rosemeadow - Glen Alpine	2016	1	F	8448
Rosemeadow - Glen Alpine	2016	1	M	8073
Bargo	2006		F	159
