SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
122031429,162,2767,0,0,0,0,0,0,16,0,0,0,0,17,72,39,14,0,0,126,58,55,62,11,5,191,9,7,8,6,4,32,0,0,0,0,0,3,156,98,93,18,10,370,3,0,0,0,0,3,361,26,7,0,0,399,953,431,161,22,3,1566,101,65,58,9,3,233,5,5,11,6,3,26,16,0,3,3,0,19,1443,520,238,37,12,2244,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,8,3,0,0,3,3,12,0,0,0,0,0,4,0,0,0,0,0,0,8,3,3,3,3,27,5,3,3,3,3,18,2321,1160,1284,483,184,5428
122031430,167,3214,0,0,0,0,0,0,14,0,0,0,0,13,23,8,0,0,0,31,39,17,24,3,3,87,0,3,6,0,4,17,3,0,0,0,0,3,75,29,34,3,6,145,3,0,0,0,0,3,117,10,3,0,0,127,334,210,120,18,3,675,32,30,29,7,6,103,4,3,6,3,0,13,8,3,0,0,0,12,502,249,158,28,13,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,1372,930,1307,513,186,4310
122031431,243,3545,4,0,0,0,0,4,20,3,0,0,0,24,107,13,3,0,0,128,78,42,40,6,3,170,19,8,15,7,4,49,4,0,0,0,0,10,229,67,55,18,6,382,3,0,0,0,0,6,219,22,0,0,0,247,1017,436,189,22,3,1662,181,97,94,14,0,386,5,3,5,3,3,19,17,4,3,0,0,27,1449,561,289,44,3,2343,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,19,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,0,0,27,6,3,4,0,0,17,2663,1331,1473,577,256,6311
122031432,58,880,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,3,0,7,0,0,4,0,0,10,0,0,0,0,0,0,5,3,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,5,298,168,265,127,58,926
123011433,176,3138,0,0,0,0,0,0,8,0,0,0,0,8,76,7,0,3,0,85,32,6,3,0,0,40,3,3,4,5,0,18,3,0,0,0,0,3,123,13,10,5,0,152,0,0,0,0,0,0,3,0,0,0,0,3,28,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,675,832,378,177,3341
123011434,360,5300,0,0,0,0,0,0,3,0,0,0,0,3,13,6,0,0,0,20,45,24,14,3,3,88,18,20,20,15,6,73,3,0,0,0,0,3,82,50,29,14,4,189,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,8,3,0,0,0,6,1623,1193,1568,770,366,5520
123011435,460,7264,0,0,0,0,0,0,5,0,0,0,0,9,23,10,0,0,0,38,91,76,45,10,4,227,22,13,36,11,5,93,3,4,0,0,0,6,141,104,83,24,12,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2217,1773,2198,977,468,7634
123021436,386,4333,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,0,0,34,150,86,64,27,14,338,7,12,13,6,9,45,3,0,4,0,0,10,190,102,79,35,26,428,0,0,0,0,0,0,3,0,0,0,0,4,20,6,4,0,0,34,6,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,16,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1684,1132,1066,527,414,4823
123021437,329,3335,0,0,0,0,0,0,8,0,0,0,0,7,162,33,7,0,0,210,53,50,39,17,8,166,9,13,10,5,4,42,6,3,0,0,0,18,245,104,57,25,9,440,0,0,0,0,0,5,32,0,0,0,0,28,279,94,39,9,0,413,109,29,12,4,3,157,3,0,0,0,0,3,7,3,0,0,0,11,421,130,46,13,5,616,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,4,0,8,0,0,10,0,3,0,0,4,11,0,0,0,0,3,3,9,8,3,3,3,33,9,4,0,0,0,8,1749,996,890,445,352,4429
123021438,372,4487,0,0,0,0,0,0,3,0,0,0,0,8,34,21,5,0,0,59,169,145,81,49,39,480,14,12,23,18,38,98,4,6,0,0,0,16,223,183,106,65,78,665,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1596,1260,1240,614,456,5160
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,339,3687,3,0,0,0,0,3,10,4,0,0,0,14,214,90,38,12,7,359,213,177,157,52,29,630,25,22,32,19,20,112,4,3,3,3,0,16,466,298,234,84,53,1135,0,0,0,0,0,0,3,0,0,0,0,7,15,18,19,0,0,55,20,23,8,5,4,63,0,0,0,0,0,0,3,0,0,0,0,5,47,41,27,5,4,128,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,100,3,0,0,0,106,1683,1188,1213,584,394,5057
123021441,345,3873,3,0,0,0,0,3,9,0,0,0,0,9,106,32,15,12,3,168,36,26,13,11,4,90,8,4,3,0,4,22,0,3,0,0,0,8,172,60,28,21,14,296,0,0,0,0,0,0,5,9,0,0,0,11,69,28,8,4,3,115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,77,39,8,4,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1640,986,917,398,361,4304
123021442,394,4331,3,0,3,0,0,6,15,0,3,0,0,18,249,151,104,31,7,536,212,216,185,62,37,716,18,27,36,23,17,120,12,5,10,3,0,25,507,398,328,113,69,1419,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,9,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,9,6,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,9,0,5,0,0,16,1710,1469,1524,624,462,5787
123021443,409,4479,0,0,0,0,0,0,6,0,0,0,0,6,93,47,23,4,4,173,72,63,50,28,11,221,7,11,15,9,12,54,7,0,0,5,0,15,180,125,89,47,27,470,0,0,0,0,0,0,3,0,0,0,0,3,28,18,3,0,0,45,8,5,4,3,0,21,0,0,0,0,0,0,3,0,0,0,0,3,33,22,7,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1445,1167,1335,644,434,5027
123021444,468,4766,0,0,0,0,0,0,4,0,0,0,0,5,38,10,3,0,0,50,149,80,48,24,12,318,10,5,9,10,9,41,4,0,0,0,0,10,195,100,67,42,17,420,0,0,0,0,0,0,3,0,0,0,0,3,62,17,6,3,0,87,42,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,103,20,13,3,5,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1820,1140,1196,678,492,5333
123031445,132,1392,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,25,6,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,69,6,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,4,0,0,0,0,5,571,286,323,179,133,1486
123031446,179,2416,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,54,11,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,69,3,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,0,3,4,4,3,0,13,0,0,3,0,0,8,867,486,658,331,179,2516
123031447,287,4156,0,0,0,0,0,0,10,0,0,0,0,10,43,4,4,0,0,53,47,8,8,0,0,65,7,3,4,12,0,31,8,0,0,0,0,9,112,20,17,12,0,158,0,0,0,0,0,0,3,0,0,0,0,3,16,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,5,3,4,3,0,14,8,3,3,0,0,13,1656,915,991,520,291,4372
123031448,209,2245,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,9,5,0,0,0,3,9,781,428,521,342,209,2283
124011449,29,1427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,5,0,3,0,0,8,845,280,219,76,33,1452
124011450,220,5107,0,0,0,0,0,0,0,0,0,0,0,3,29,6,0,0,0,31,50,18,12,0,0,79,0,3,4,3,0,14,3,0,0,0,0,3,85,27,13,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,2096,1103,1260,560,225,5242
124011451,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
124011452,85,2872,0,0,0,0,0,0,6,0,0,0,0,6,25,4,0,0,0,30,47,18,7,0,3,72,0,3,3,0,0,8,0,0,0,0,0,0,82,24,9,0,0,115,0,0,0,0,0,0,15,0,0,0,0,15,48,5,0,3,0,56,15,4,6,0,0,23,5,0,3,0,0,4,5,0,0,0,0,9,76,10,8,4,0,106,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,15,0,0,0,0,13,1699,660,484,192,86,3116
124011453,134,2951,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,13,4,3,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,20,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1280,645,641,294,134,2993
124011454,256,5667,0,0,0,0,0,0,5,0,0,0,0,3,60,4,0,0,0,73,71,21,6,10,0,107,4,4,0,3,3,12,7,0,0,0,0,5,147,37,9,10,3,202,0,0,0,0,0,0,7,0,0,0,0,8,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,5,0,4,0,0,10,2487,1222,1314,629,254,5908
124011455,46,1583,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,16,7,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,25,9,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,875,315,285,111,48,1637
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,260,4002,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,58,38,35,9,5,137,8,3,10,3,0,31,0,0,0,0,0,0,81,40,51,14,6,183,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,1586,953,955,443,268,4206
124031458,455,5731,0,0,0,0,0,3,3,3,0,0,0,9,30,6,3,0,0,34,99,84,46,12,13,257,8,11,10,13,11,55,4,0,0,0,0,7,139,106,61,28,19,361,0,0,0,0,0,0,0,0,0,0,0,0,19,11,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,4,12,7,3,3,7,3,19,1963,1431,1546,742,483,6158
124031459,184,3563,0,0,0,0,0,0,4,0,0,0,0,4,27,5,0,0,0,27,88,35,18,3,0,145,0,0,3,6,0,12,0,0,0,0,0,3,120,36,27,8,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,13,4,0,0,0,20,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,36,4,0,0,0,0,4,1461,792,968,392,188,3795
124031460,353,5284,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,120,91,40,15,0,273,18,9,16,8,12,58,0,0,0,0,0,0,142,106,59,18,11,340,0,0,0,0,0,0,7,0,0,0,0,7,6,8,0,0,0,17,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,20,14,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,1636,1332,1619,724,360,5673
124031461,218,4038,0,0,0,0,0,0,4,0,0,0,0,9,58,9,5,0,0,72,103,67,22,10,4,216,3,4,6,0,0,14,3,0,0,0,0,3,182,84,37,16,4,317,0,0,0,0,0,0,4,0,0,0,0,4,143,33,15,3,0,196,8,13,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,168,45,22,3,0,234,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,5,1925,1042,966,443,233,4600
124031462,252,3217,0,0,0,0,0,0,3,0,0,0,0,10,116,42,15,3,0,183,338,253,169,64,31,864,12,8,8,13,8,49,6,3,0,0,0,11,484,312,199,86,38,1112,0,0,0,0,0,0,15,3,0,0,0,18,200,85,42,3,0,343,18,25,16,9,5,74,0,0,3,0,0,3,8,7,0,0,0,13,246,122,64,14,5,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,13,3,5,0,0,23,1775,1191,1053,487,295,4801
124031463,216,2284,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,9,3,0,0,16,3,6,4,3,3,23,0,0,0,0,0,3,16,10,7,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,12,3,3,3,9,32,714,504,607,324,229,2373
124031464,115,1873,0,0,0,0,0,0,6,0,0,0,0,6,125,24,10,0,0,150,232,146,111,31,10,534,14,3,8,4,3,35,32,4,0,0,0,31,400,177,130,34,8,753,0,0,0,0,0,0,11,3,0,0,0,14,276,85,33,6,0,392,36,18,14,3,0,61,0,0,0,0,0,3,8,0,0,0,0,6,324,107,47,7,3,484,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,4,4,0,0,0,12,1465,723,574,233,133,3128
124031465,100,1307,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,405,272,344,202,101,1321
124041466,169,2721,0,0,0,0,0,0,5,0,3,0,0,10,97,28,7,4,0,141,165,92,41,11,3,318,10,8,7,4,0,31,6,3,0,0,0,10,291,134,62,20,3,512,0,0,0,0,0,0,3,0,0,0,0,10,59,21,7,0,0,83,14,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,77,23,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,3,0,17,1481,783,610,313,176,3370
124041467,201,3369,0,0,0,0,0,0,15,0,0,0,0,11,67,26,5,0,0,101,166,108,67,22,6,370,12,12,16,11,6,53,4,0,0,0,0,7,262,147,93,35,11,540,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,3,0,0,17,1423,982,911,424,214,3952
