SA4_NAME16	Year	Age	persons
Sydney - North Sydney and Hornsby	2016	20-24	22159
Sydney - North Sydney and Hornsby	2016	25-34	56816
Sydney - North Sydney and Hornsby	2016	35-44	62855
Sydney - North Sydney and Hornsby	2016	45-54	57205
Sydney - North Sydney and Hornsby	2016	55-64	44459
Sydney - North Sydney and Hornsby	2016	65-74	34053
Sydney - North Sydney and Hornsby	2016	75-84	19085
Sydney - North Sydney and Hornsby	2016	85+	10139
Sydney - Northern Beaches	2006	0-4	15151
Sydney - Northern Beaches	2006	5-14	27668
Sydney - Northern Beaches	2006	15-19	12936
Sydney - Northern Beaches	2006	20-24	12155
Sydney - Northern Beaches	2006	25-34	31177
Sydney - Northern Beaches	2006	35-44	36490
Sydney - Northern Beaches	2006	45-54	30610
Sydney - Northern Beaches	2006	55-64	25256
Sydney - Northern Beaches	2006	65-74	15721
Sydney - Northern Beaches	2006	75-84	12561
Sydney - Northern Beaches	2006	85+	5372
Sydney - Northern Beaches	2011	0-4	17021
Sydney - Northern Beaches	2011	5-14	30231
Sydney - Northern Beaches	2011	15-19	13090
Sydney - Northern Beaches	2011	20-24	12074
Sydney - Northern Beaches	2011	25-34	29574
Sydney - Northern Beaches	2011	35-44	38587
Sydney - Northern Beaches	2011	45-54	33857
Sydney - Northern Beaches	2011	55-64	26376
Sydney - Northern Beaches	2011	65-74	18822
Sydney - Northern Beaches	2011	75-84	11765
Sydney - Northern Beaches	2011	85+	6252
Sydney - Northern Beaches	2016	0-4	15672
Sydney - Northern Beaches	2016	5-14	34180
Sydney - Northern Beaches	2016	15-19	14412
Sydney - Northern Beaches	2016	20-24	12554
Sydney - Northern Beaches	2016	25-34	29575
Sydney - Northern Beaches	2016	35-44	38197
Sydney - Northern Beaches	2016	45-54	37397
Sydney - Northern Beaches	2016	55-64	28419
Sydney - Northern Beaches	2016	65-74	22440
Sydney - Northern Beaches	2016	75-84	13078
Sydney - Northern Beaches	2016	85+	6945
Sydney - Outer South West	2006	0-4	17194
Sydney - Outer South West	2006	5-14	37044
Sydney - Outer South West	2006	15-19	18370
Sydney - Outer South West	2006	20-24	16183
Sydney - Outer South West	2006	25-34	30446
Sydney - Outer South West	2006	35-44	32912
Sydney - Outer South West	2006	45-54	31974
Sydney - Outer South West	2006	55-64	22050
Sydney - Outer South West	2006	65-74	9930
Sydney - Outer South West	2006	75-84	5727
Sydney - Outer South West	2006	85+	1834
Sydney - Outer South West	2011	0-4	17956
Sydney - Outer South West	2011	5-14	35483
Sydney - Outer South West	2011	15-19	18274
Sydney - Outer South West	2011	20-24	16451
Sydney - Outer South West	2011	25-34	31763
Sydney - Outer South West	2011	35-44	33449
Sydney - Outer South West	2011	45-54	32716
Sydney - Outer South West	2011	55-64	27090
Sydney - Outer South West	2011	65-74	13579
Sydney - Outer South West	2011	75-84	6540
Sydney - Outer South West	2011	85+	2504
Sydney - Outer South West	2016	0-4	19402
Sydney - Outer South West	2016	5-14	38579
Sydney - Outer South West	2016	15-19	18115
Sydney - Outer South West	2016	20-24	17847
Sydney - Outer South West	2016	25-34	36961
Sydney - Outer South West	2016	35-44	36430
Sydney - Outer South West	2016	45-54	33690
Sydney - Outer South West	2016	55-64	29869
Sydney - Outer South West	2016	65-74	19726
Sydney - Outer South West	2016	75-84	8285
Sydney - Outer South West	2016	85+	3174
Sydney - Outer West and Blue Mountains	2006	0-4	20157
Sydney - Outer West and Blue Mountains	2006	5-14	42295
Sydney - Outer West and Blue Mountains	2006	15-19	21293
Sydney - Outer West and Blue Mountains	2006	20-24	19992
Sydney - Outer West and Blue Mountains	2006	25-34	38204
Sydney - Outer West and Blue Mountains	2006	35-44	40441
Sydney - Outer West and Blue Mountains	2006	45-54	40274
Sydney - Outer West and Blue Mountains	2006	55-64	29218
Sydney - Outer West and Blue Mountains	2006	65-74	14683
Sydney - Outer West and Blue Mountains	2006	75-84	9325
Sydney - Outer West and Blue Mountains	2006	85+	3133
Sydney - Outer West and Blue Mountains	2011	0-4	20827
Sydney - Outer West and Blue Mountains	2011	5-14	40134
Sydney - Outer West and Blue Mountains	2011	15-19	20615
Sydney - Outer West and Blue Mountains	2011	20-24	19744
Sydney - Outer West and Blue Mountains	2011	25-34	37937
Sydney - Outer West and Blue Mountains	2011	35-44	40314
Sydney - Outer West and Blue Mountains	2011	45-54	40583
Sydney - Outer West and Blue Mountains	2011	55-64	35218
Sydney - Outer West and Blue Mountains	2011	65-74	19077
Sydney - Outer West and Blue Mountains	2011	75-84	9745
Sydney - Outer West and Blue Mountains	2011	85+	4006
Sydney - Outer West and Blue Mountains	2016	0-4	20969
Sydney - Outer West and Blue Mountains	2016	5-14	41166
Sydney - Outer West and Blue Mountains	2016	15-19	20179
Sydney - Outer West and Blue Mountains	2016	20-24	20301
Sydney - Outer West and Blue Mountains	2016	25-34	42089
Sydney - Outer West and Blue Mountains	2016	35-44	41356
Sydney - Outer West and Blue Mountains	2016	45-54	40393
Sydney - Outer West and Blue Mountains	2016	55-64	37803
Sydney - Outer West and Blue Mountains	2016	65-74	26357
Sydney - Outer West and Blue Mountains	2016	75-84	11739
Sydney - Outer West and Blue Mountains	2016	85+	4571
Sydney - Parramatta	2006	0-4	25015
Sydney - Parramatta	2006	5-14	46380
Sydney - Parramatta	2006	15-19	24058
Sydney - Parramatta	2006	20-24	27772
Sydney - Parramatta	2006	25-34	58288
Sydney - Parramatta	2006	35-44	53264
Sydney - Parramatta	2006	45-54	44900
Sydney - Parramatta	2006	55-64	33794
Sydney - Parramatta	2006	65-74	21737
Sydney - Parramatta	2006	75-84	15427
Sydney - Parramatta	2006	85+	5141
Sydney - Parramatta	2011	0-4	30070
Sydney - Parramatta	2011	5-14	48261
Sydney - Parramatta	2011	15-19	24353
Sydney - Parramatta	2011	20-24	29866
Sydney - Parramatta	2011	25-34	71844
Sydney - Parramatta	2011	35-44	56431
Sydney - Parramatta	2011	45-54	49491
Sydney - Parramatta	2011	55-64	38269
Sydney - Parramatta	2011	65-74	24179
Sydney - Parramatta	2011	75-84	15463
Sydney - Parramatta	2011	85+	6481
Sydney - Parramatta	2016	0-4	34188
Sydney - Parramatta	2016	5-14	54288
Sydney - Parramatta	2016	15-19	24671
Sydney - Parramatta	2016	20-24	32185
Sydney - Parramatta	2016	25-34	87999
Sydney - Parramatta	2016	35-44	66525
Sydney - Parramatta	2016	45-54	52359
Sydney - Parramatta	2016	55-64	43343
Sydney - Parramatta	2016	65-74	28819
Sydney - Parramatta	2016	75-84	16438
Sydney - Parramatta	2016	85+	7583
Sydney - Ryde	2006	0-4	8672
Sydney - Ryde	2006	5-14	18365
Sydney - Ryde	2006	15-19	10229
Sydney - Ryde	2006	20-24	12383
Sydney - Ryde	2006	25-34	20627
Sydney - Ryde	2006	35-44	23450
Sydney - Ryde	2006	45-54	21965
Sydney - Ryde	2006	55-64	16304
Sydney - Ryde	2006	65-74	10635
Sydney - Ryde	2006	75-84	8930
Sydney - Ryde	2006	85+	3504
Sydney - Ryde	2011	0-4	9557
Sydney - Ryde	2011	5-14	18309
Sydney - Ryde	2011	15-19	10250
Sydney - Ryde	2011	20-24	13113
Sydney - Ryde	2011	25-34	23120
Sydney - Ryde	2011	35-44	23104
Sydney - Ryde	2011	45-54	22975
Sydney - Ryde	2011	55-64	18271
Sydney - Ryde	2011	65-74	11488
Sydney - Ryde	2011	75-84	8466
Sydney - Ryde	2011	85+	4191
Sydney - Ryde	2016	0-4	10672
Sydney - Ryde	2016	5-14	20227
Sydney - Ryde	2016	15-19	10835
Sydney - Ryde	2016	20-24	14231
Sydney - Ryde	2016	25-34	28852
Sydney - Ryde	2016	35-44	25863
Sydney - Ryde	2016	45-54	23636
Sydney - Ryde	2016	55-64	20279
Sydney - Ryde	2016	65-74	13945
Sydney - Ryde	2016	75-84	8639
Sydney - Ryde	2016	85+	4930
Sydney - South West	2006	0-4	25085
Sydney - South West	2006	5-14	53072
Sydney - South West	2006	15-19	25335
Sydney - South West	2006	20-24	24976
Sydney - South West	2006	25-34	47653
Sydney - South West	2006	35-44	51526
Sydney - South West	2006	45-54	45993
Sydney - South West	2006	55-64	31253
Sydney - South West	2006	65-74	18933
Sydney - South West	2006	75-84	10843
Sydney - South West	2006	85+	2782
Sydney - South West	2011	0-4	25696
Sydney - South West	2011	5-14	52949
Sydney - South West	2011	15-19	27562
Sydney - South West	2011	20-24	25622
Sydney - South West	2011	25-34	50255
Sydney - South West	2011	35-44	51470
Sydney - South West	2011	45-54	50815
Sydney - South West	2011	55-64	37804
Sydney - South West	2011	65-74	21677
Sydney - South West	2011	75-84	12531
Sydney - South West	2011	85+	3790
Sydney - South West	2016	0-4	28407
Sydney - South West	2016	5-14	56984
Sydney - South West	2016	15-19	29037
Sydney - South West	2016	20-24	29874
Sydney - South West	2016	25-34	58131
Sydney - South West	2016	35-44	55278
Sydney - South West	2016	45-54	54282
Sydney - South West	2016	55-64	45607
Sydney - South West	2016	65-74	27920
Sydney - South West	2016	75-84	14897
Sydney - South West	2016	85+	5545
Sydney - Sutherland	2006	0-4	13183
Sydney - Sutherland	2006	5-14	26621
Sydney - Sutherland	2006	15-19	14397
Sydney - Sutherland	2006	20-24	13398
Sydney - Sutherland	2006	25-34	27048
Sydney - Sutherland	2006	35-44	30098
Sydney - Sutherland	2006	45-54	29601
Sydney - Sutherland	2006	55-64	23238
Sydney - Sutherland	2006	65-74	13396
Sydney - Sutherland	2006	75-84	10566
Sydney - Sutherland	2006	85+	3367
Sydney - Sutherland	2011	0-4	13883
Sydney - Sutherland	2011	5-14	26360
Sydney - Sutherland	2011	15-19	13410
Sydney - Sutherland	2011	20-24	13364
Sydney - Sutherland	2011	25-34	25924
Sydney - Sutherland	2011	35-44	30386
Sydney - Sutherland	2011	45-54	30021
Sydney - Sutherland	2011	55-64	25520
Sydney - Sutherland	2011	65-74	16124
Sydney - Sutherland	2011	75-84	10672
Sydney - Sutherland	2011	85+	4597
Sydney - Sutherland	2016	0-4	13585
Sydney - Sutherland	2016	5-14	27959
Sydney - Sutherland	2016	15-19	13095
Sydney - Sutherland	2016	20-24	12667
Sydney - Sutherland	2016	25-34	26178
Sydney - Sutherland	2016	35-44	30079
Sydney - Sutherland	2016	45-54	30190
Sydney - Sutherland	2016	55-64	27203
Sydney - Sutherland	2016	65-74	19937
Sydney - Sutherland	2016	75-84	11043
Sydney - Sutherland	2016	85+	5949
Migratory - Offshore - Shipping (NSW)	2006	0-4	0
Migratory - Offshore - Shipping (NSW)	2006	5-14	0
Migratory - Offshore - Shipping (NSW)	2006	15-19	4
Migratory - Offshore - Shipping (NSW)	2006	20-24	8
Migratory - Offshore - Shipping (NSW)	2006	25-34	22
Migratory - Offshore - Shipping (NSW)	2006	35-44	6
Migratory - Offshore - Shipping (NSW)	2006	45-54	3
Migratory - Offshore - Shipping (NSW)	2006	55-64	4
Migratory - Offshore - Shipping (NSW)	2006	65-74	0
Migratory - Offshore - Shipping (NSW)	2006	75-84	0
Migratory - Offshore - Shipping (NSW)	2006	85+	0
Migratory - Offshore - Shipping (NSW)	2011	0-4	0
Migratory - Offshore - Shipping (NSW)	2011	5-14	5
Migratory - Offshore - Shipping (NSW)	2011	15-19	0
Migratory - Offshore - Shipping (NSW)	2011	20-24	3
Migratory - Offshore - Shipping (NSW)	2011	25-34	3
Migratory - Offshore - Shipping (NSW)	2011	35-44	10
Migratory - Offshore - Shipping (NSW)	2011	45-54	14
Migratory - Offshore - Shipping (NSW)	2011	55-64	27
Migratory - Offshore - Shipping (NSW)	2011	65-74	26
Migratory - Offshore - Shipping (NSW)	2011	75-84	27
Migratory - Offshore - Shipping (NSW)	2011	85+	0
Migratory - Offshore - Shipping (NSW)	2016	0-4	14
Migratory - Offshore - Shipping (NSW)	2016	5-14	22
Migratory - Offshore - Shipping (NSW)	2016	15-19	12
Migratory - Offshore - Shipping (NSW)	2016	20-24	9
Migratory - Offshore - Shipping (NSW)	2016	25-34	32
Migratory - Offshore - Shipping (NSW)	2016	35-44	34
Migratory - Offshore - Shipping (NSW)	2016	45-54	50
Migratory - Offshore - Shipping (NSW)	2016	55-64	74
Migratory - Offshore - Shipping (NSW)	2016	65-74	108
Migratory - Offshore - Shipping (NSW)	2016	75-84	42
Migratory - Offshore - Shipping (NSW)	2016	85+	10
No usual address (NSW)	2006	0-4	439
No usual address (NSW)	2006	5-14	514
No usual address (NSW)	2006	15-19	574
No usual address (NSW)	2006	20-24	1134
No usual address (NSW)	2006	25-34	2353
No usual address (NSW)	2006	35-44	1744
No usual address (NSW)	2006	45-54	1365
No usual address (NSW)	2006	55-64	1211
No usual address (NSW)	2006	65-74	562
No usual address (NSW)	2006	75-84	205
No usual address (NSW)	2006	85+	66
No usual address (NSW)	2011	0-4	554
No usual address (NSW)	2011	5-14	627
No usual address (NSW)	2011	15-19	757
No usual address (NSW)	2011	20-24	1313
No usual address (NSW)	2011	25-34	2654
No usual address (NSW)	2011	35-44	2101
No usual address (NSW)	2011	45-54	1895
No usual address (NSW)	2011	55-64	1680
No usual address (NSW)	2011	65-74	968
No usual address (NSW)	2011	75-84	241
No usual address (NSW)	2011	85+	122
No usual address (NSW)	2016	0-4	338
No usual address (NSW)	2016	5-14	402
No usual address (NSW)	2016	15-19	517
No usual address (NSW)	2016	20-24	1358
No usual address (NSW)	2016	25-34	2703
No usual address (NSW)	2016	35-44	1900
No usual address (NSW)	2016	45-54	1798
No usual address (NSW)	2016	55-64	1722
No usual address (NSW)	2016	65-74	1196
No usual address (NSW)	2016	75-84	282
No usual address (NSW)	2016	85+	78
Ballarat	2006	0-4	8150
Ballarat	2006	5-14	18823
Ballarat	2006	15-19	10109
Ballarat	2006	20-24	8417
Ballarat	2006	25-34	15031
Ballarat	2006	35-44	18745
Ballarat	2006	45-54	19454
Ballarat	2006	55-64	16386
Ballarat	2006	65-74	10847
Ballarat	2006	75-84	7623
Ballarat	2006	85+	2538
Ballarat	2011	0-4	9381
Ballarat	2011	5-14	18411
Ballarat	2011	15-19	10359
Ballarat	2011	20-24	9297
Ballarat	2011	25-34	15783
Ballarat	2011	35-44	19005
Ballarat	2011	45-54	20515
Ballarat	2011	55-64	19547
Ballarat	2011	65-74	13071
Ballarat	2011	75-84	7791
Ballarat	2011	85+	3082
Ballarat	2016	0-4	9318
Ballarat	2016	5-14	19651
Ballarat	2016	15-19	9654
Ballarat	2016	20-24	9873
Ballarat	2016	25-34	17520
Ballarat	2016	35-44	18747
Ballarat	2016	45-54	21290
Ballarat	2016	55-64	21334
Ballarat	2016	65-74	17469
Ballarat	2016	75-84	8886
Ballarat	2016	85+	3745
Bendigo	2006	0-4	8021
Bendigo	2006	5-14	18852
Bendigo	2006	15-19	9522
Bendigo	2006	20-24	7930
Bendigo	2006	25-34	14020
Bendigo	2006	35-44	18028
Bendigo	2006	45-54	19525
Bendigo	2006	55-64	15888
Bendigo	2006	65-74	10536
Bendigo	2006	75-84	7344
Bendigo	2006	85+	2748
Bendigo	2011	0-4	8874
Bendigo	2011	5-14	17949
Bendigo	2011	15-19	9714
Bendigo	2011	20-24	8556
Bendigo	2011	25-34	14817
Bendigo	2011	35-44	18007
Bendigo	2011	45-54	19969
Bendigo	2011	55-64	19020
Bendigo	2011	65-74	12663
Bendigo	2011	75-84	7829
Bendigo	2011	85+	3295
Bendigo	2016	0-4	9228
Bendigo	2016	5-14	19077
Bendigo	2016	15-19	9372
Bendigo	2016	20-24	9235
Bendigo	2016	25-34	17108
Bendigo	2016	35-44	18211
Bendigo	2016	45-54	20471
Bendigo	2016	55-64	20946
Bendigo	2016	65-74	16603
Bendigo	2016	75-84	8878
Bendigo	2016	85+	3961
Geelong	2006	0-4	14214
Geelong	2006	5-14	31216
Geelong	2006	15-19	15933
Geelong	2006	20-24	13984
Geelong	2006	25-34	27448
Geelong	2006	35-44	32685
Geelong	2006	45-54	32482
Geelong	2006	55-64	26451
Geelong	2006	65-74	18397
Geelong	2006	75-84	13815
Geelong	2006	85+	4657
Geelong	2011	0-4	15842
Geelong	2011	5-14	31692
Geelong	2011	15-19	16588
Geelong	2011	20-24	15324
Geelong	2011	25-34	29199
Geelong	2011	35-44	34544
Geelong	2011	45-54	34631
Geelong	2011	55-64	31412
Geelong	2011	65-74	21345
Geelong	2011	75-84	14072
Geelong	2011	85+	6002
Geelong	2016	0-4	17250
Geelong	2016	5-14	34558
Geelong	2016	15-19	17118
Geelong	2016	20-24	17452
Geelong	2016	25-34	34086
Geelong	2016	35-44	35537
Geelong	2016	45-54	36470
Geelong	2016	55-64	35106
Geelong	2016	65-74	28527
Geelong	2016	75-84	15504
Geelong	2016	85+	7326
Hume	2006	0-4	9076
Hume	2006	5-14	21844
Hume	2006	15-19	10870
Hume	2006	20-24	7488
Hume	2006	25-34	15483
Hume	2006	35-44	21246
Hume	2006	45-54	22961
Hume	2006	55-64	19628
Hume	2006	65-74	12494
Hume	2006	75-84	8678
Hume	2006	85+	2874
Hume	2011	0-4	9704
Hume	2011	5-14	20575
Hume	2011	15-19	11079
Hume	2011	20-24	7840
Hume	2011	25-34	15427
Hume	2011	35-44	20061
Hume	2011	45-54	23423
Hume	2011	55-64	22792
Hume	2011	65-74	15634
Hume	2011	75-84	9153
Hume	2011	85+	3602
Hume	2016	0-4	9463
Hume	2016	5-14	20938
Hume	2016	15-19	10287
Hume	2016	20-24	8501
Hume	2016	25-34	17119
Hume	2016	35-44	19275
Hume	2016	45-54	23366
Hume	2016	55-64	25285
Hume	2016	65-74	20812
Hume	2016	75-84	10558
Hume	2016	85+	4590
Latrobe - Gippsland	2006	0-4	13778
Latrobe - Gippsland	2006	5-14	33625
Latrobe - Gippsland	2006	15-19	16658
Latrobe - Gippsland	2006	20-24	12121
Latrobe - Gippsland	2006	25-34	23606
Latrobe - Gippsland	2006	35-44	31622
Latrobe - Gippsland	2006	45-54	35377
Latrobe - Gippsland	2006	55-64	31481
Latrobe - Gippsland	2006	65-74	21712
Latrobe - Gippsland	2006	75-84	14550
Latrobe - Gippsland	2006	85+	4474
Latrobe - Gippsland	2011	0-4	15944
Latrobe - Gippsland	2011	5-14	32073
Latrobe - Gippsland	2011	15-19	16910
Latrobe - Gippsland	2011	20-24	13343
Latrobe - Gippsland	2011	25-34	26226
Latrobe - Gippsland	2011	35-44	31059
Latrobe - Gippsland	2011	45-54	35894
Latrobe - Gippsland	2011	55-64	36898
Latrobe - Gippsland	2011	65-74	26487
Latrobe - Gippsland	2011	75-84	15294
Latrobe - Gippsland	2011	85+	5734
Latrobe - Gippsland	2016	0-4	15228
Latrobe - Gippsland	2016	5-14	32589
Latrobe - Gippsland	2016	15-19	15423
Latrobe - Gippsland	2016	20-24	13540
Latrobe - Gippsland	2016	25-34	28423
Latrobe - Gippsland	2016	35-44	29340
Latrobe - Gippsland	2016	45-54	35918
Latrobe - Gippsland	2016	55-64	40282
Latrobe - Gippsland	2016	65-74	35293
Latrobe - Gippsland	2016	75-84	18127
Latrobe - Gippsland	2016	85+	7251
Melbourne - Inner	2006	0-4	22582
Melbourne - Inner	2006	5-14	31885
Melbourne - Inner	2006	15-19	22516
Melbourne - Inner	2006	20-24	51001
Melbourne - Inner	2006	25-34	112244
Melbourne - Inner	2006	35-44	75083
Melbourne - Inner	2006	45-54	52800
Melbourne - Inner	2006	55-64	39265
Melbourne - Inner	2006	65-74	25660
Melbourne - Inner	2006	75-84	18944
Melbourne - Inner	2006	85+	6931
Melbourne - Inner	2011	0-4	25685
Melbourne - Inner	2011	5-14	35096
Melbourne - Inner	2011	15-19	21576
Melbourne - Inner	2011	20-24	52883
Melbourne - Inner	2011	25-34	129282
Melbourne - Inner	2011	35-44	81369
Melbourne - Inner	2011	45-54	57408
Melbourne - Inner	2011	55-64	44655
Melbourne - Inner	2011	65-74	27603
Melbourne - Inner	2011	75-84	18573
Melbourne - Inner	2011	85+	7872
Melbourne - Inner	2016	0-4	27028
Melbourne - Inner	2016	5-14	40368
Melbourne - Inner	2016	15-19	27570
Melbourne - Inner	2016	20-24	65808
Melbourne - Inner	2016	25-34	159836
Melbourne - Inner	2016	35-44	90017
Melbourne - Inner	2016	45-54	66343
Melbourne - Inner	2016	55-64	50874
Melbourne - Inner	2016	65-74	34506
Melbourne - Inner	2016	75-84	19956
Melbourne - Inner	2016	85+	9372
Melbourne - Inner East	2006	0-4	18197
Melbourne - Inner East	2006	5-14	38856
Melbourne - Inner East	2006	15-19	22664
Melbourne - Inner East	2006	20-24	24803
Melbourne - Inner East	2006	25-34	40156
Melbourne - Inner East	2006	35-44	47761
Melbourne - Inner East	2006	45-54	45746
Melbourne - Inner East	2006	55-64	37212
Melbourne - Inner East	2006	65-74	25639
Melbourne - Inner East	2006	75-84	19749
Melbourne - Inner East	2006	85+	8199
Melbourne - Inner East	2011	0-4	17654
Melbourne - Inner East	2011	5-14	39392
Melbourne - Inner East	2011	15-19	23068
Melbourne - Inner East	2011	20-24	27199
Melbourne - Inner East	2011	25-34	42517
Melbourne - Inner East	2011	35-44	45887
Melbourne - Inner East	2011	45-54	47977
Melbourne - Inner East	2011	55-64	38650
Melbourne - Inner East	2011	65-74	28026
Melbourne - Inner East	2011	75-84	20003
Melbourne - Inner East	2011	85+	9630
Melbourne - Inner East	2016	0-4	17415
Melbourne - Inner East	2016	5-14	41882
Melbourne - Inner East	2016	15-19	24314
Melbourne - Inner East	2016	20-24	28564
Melbourne - Inner East	2016	25-34	48315
Melbourne - Inner East	2016	35-44	44705
Melbourne - Inner East	2016	45-54	49792
Melbourne - Inner East	2016	55-64	40646
Melbourne - Inner East	2016	65-74	31487
Melbourne - Inner East	2016	75-84	21417
Melbourne - Inner East	2016	85+	11110
Melbourne - Inner South	2006	0-4	22646
Melbourne - Inner South	2006	5-14	42310
Melbourne - Inner South	2006	15-19	21270
Melbourne - Inner South	2006	20-24	22199
Melbourne - Inner South	2006	25-34	46806
Melbourne - Inner South	2006	35-44	56483
Melbourne - Inner South	2006	45-54	50501
Melbourne - Inner South	2006	55-64	38382
Melbourne - Inner South	2006	65-74	24748
Melbourne - Inner South	2006	75-84	23269
Melbourne - Inner South	2006	85+	9843
Melbourne - Inner South	2011	0-4	24064
Melbourne - Inner South	2011	5-14	45545
Melbourne - Inner South	2011	15-19	21707
Melbourne - Inner South	2011	20-24	24281
Melbourne - Inner South	2011	25-34	48199
Melbourne - Inner South	2011	35-44	58554
Melbourne - Inner South	2011	45-54	53473
Melbourne - Inner South	2011	55-64	42956
Melbourne - Inner South	2011	65-74	27426
Melbourne - Inner South	2011	75-84	20541
Melbourne - Inner South	2011	85+	11480
Melbourne - Inner South	2016	0-4	23346
Melbourne - Inner South	2016	5-14	50515
Melbourne - Inner South	2016	15-19	23090
Melbourne - Inner South	2016	20-24	25368
Melbourne - Inner South	2016	25-34	52231
Melbourne - Inner South	2016	35-44	57088
Melbourne - Inner South	2016	45-54	58600
Melbourne - Inner South	2016	55-64	46291
Melbourne - Inner South	2016	65-74	34044
Melbourne - Inner South	2016	75-84	20587
Melbourne - Inner South	2016	85+	12538
Melbourne - North East	2006	0-4	25602
Melbourne - North East	2006	5-14	52805
Melbourne - North East	2006	15-19	28211
Melbourne - North East	2006	20-24	28262
Melbourne - North East	2006	25-34	53759
Melbourne - North East	2006	35-44	61455
Melbourne - North East	2006	45-54	55744
Melbourne - North East	2006	55-64	41813
Melbourne - North East	2006	65-74	25876
Melbourne - North East	2006	75-84	17487
Melbourne - North East	2006	85+	5547
Melbourne - North East	2011	0-4	29645
Melbourne - North East	2011	5-14	54252
Melbourne - North East	2011	15-19	28049
Melbourne - North East	2011	20-24	31983
Melbourne - North East	2011	25-34	63385
Melbourne - North East	2011	35-44	66239
Melbourne - North East	2011	45-54	59535
Melbourne - North East	2011	55-64	48063
Melbourne - North East	2011	65-74	29856
Melbourne - North East	2011	75-84	18740
Melbourne - North East	2011	85+	7280
Melbourne - North East	2016	0-4	34572
Melbourne - North East	2016	5-14	61271
Melbourne - North East	2016	15-19	29178
Melbourne - North East	2016	20-24	33852
Melbourne - North East	2016	25-34	76421
Melbourne - North East	2016	35-44	71765
Melbourne - North East	2016	45-54	65482
Melbourne - North East	2016	55-64	54028
Melbourne - North East	2016	65-74	38246
Melbourne - North East	2016	75-84	21466
Melbourne - North East	2016	85+	9057
Melbourne - North West	2006	0-4	19785
Melbourne - North West	2006	5-14	42843
Melbourne - North West	2006	15-19	21010
Melbourne - North West	2006	20-24	18706
Melbourne - North West	2006	25-34	38416
Melbourne - North West	2006	35-44	45369
Melbourne - North West	2006	45-54	37853
Melbourne - North West	2006	55-64	29026
Melbourne - North West	2006	65-74	20085
Melbourne - North West	2006	75-84	13288
Melbourne - North West	2006	85+	3333
Melbourne - North West	2011	0-4	22125
Melbourne - North West	2011	5-14	43647
Melbourne - North West	2011	15-19	22295
Melbourne - North West	2011	20-24	21964
Melbourne - North West	2011	25-34	44227
Melbourne - North West	2011	35-44	46829
Melbourne - North West	2011	45-54	43070
Melbourne - North West	2011	55-64	32701
Melbourne - North West	2011	65-74	22216
Melbourne - North West	2011	75-84	14590
Melbourne - North West	2011	85+	4827
Melbourne - North West	2016	0-4	26454
Melbourne - North West	2016	5-14	48313
Melbourne - North West	2016	15-19	23121
Melbourne - North West	2016	20-24	24425
Melbourne - North West	2016	25-34	55208
Melbourne - North West	2016	35-44	50908
Melbourne - North West	2016	45-54	48264
Melbourne - North West	2016	55-64	37105
Melbourne - North West	2016	65-74	26721
Melbourne - North West	2016	75-84	16209
Melbourne - North West	2016	85+	6650
Melbourne - Outer East	2006	0-4	29236
Melbourne - Outer East	2006	5-14	64880
Melbourne - Outer East	2006	15-19	34555
Melbourne - Outer East	2006	20-24	30055
Melbourne - Outer East	2006	25-34	57455
Melbourne - Outer East	2006	35-44	71130
Melbourne - Outer East	2006	45-54	68738
Melbourne - Outer East	2006	55-64	54128
Melbourne - Outer East	2006	65-74	29545
Melbourne - Outer East	2006	75-84	19302
Melbourne - Outer East	2006	85+	7021
Melbourne - Outer East	2011	0-4	29765
Melbourne - Outer East	2011	5-14	61263
Melbourne - Outer East	2011	15-19	33200
Melbourne - Outer East	2011	20-24	31103
Melbourne - Outer East	2011	25-34	58147
Melbourne - Outer East	2011	35-44	69793
Melbourne - Outer East	2011	45-54	70231
Melbourne - Outer East	2011	55-64	59654
Melbourne - Outer East	2011	65-74	36699
Melbourne - Outer East	2011	75-84	20539
Melbourne - Outer East	2011	85+	8718
Melbourne - Outer East	2016	0-4	30166
Melbourne - Outer East	2016	5-14	61388
Melbourne - Outer East	2016	15-19	31809
Melbourne - Outer East	2016	20-24	30848
Melbourne - Outer East	2016	25-34	63435
Melbourne - Outer East	2016	35-44	67780
Melbourne - Outer East	2016	45-54	71134
Melbourne - Outer East	2016	55-64	62391
Melbourne - Outer East	2016	65-74	46081
Melbourne - Outer East	2016	75-84	23943
Melbourne - Outer East	2016	85+	10639
Melbourne - South East	2006	0-4	38194
Melbourne - South East	2006	5-14	82085
Melbourne - South East	2006	15-19	41945
Melbourne - South East	2006	20-24	43633
Melbourne - South East	2006	25-34	81046
Melbourne - South East	2006	35-44	88677
Melbourne - South East	2006	45-54	78880
Melbourne - South East	2006	55-64	60365
Melbourne - South East	2006	65-74	38286
Melbourne - South East	2006	75-84	24517
Melbourne - South East	2006	85+	7383
Melbourne - South East	2011	0-4	44903
Melbourne - South East	2011	5-14	86073
Melbourne - South East	2011	15-19	46049
Melbourne - South East	2011	20-24	50248
Melbourne - South East	2011	25-34	96773
Melbourne - South East	2011	35-44	95860
Melbourne - South East	2011	45-54	86857
Melbourne - South East	2011	55-64	68280
Melbourne - South East	2011	65-74	45065
Melbourne - South East	2011	75-84	27769
Melbourne - South East	2011	85+	10142
Melbourne - South East	2016	0-4	52811
Melbourne - South East	2016	5-14	97337
Melbourne - South East	2016	15-19	50095
